,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0032052628815789474,-6.312320501276316,0.003883682185787052,3.0,41.0,0.135,1.164,0.031,0.166
01-02,0.0031435406435406698,-6.1929377484377985,0.003019036664622554,3.0,41.0,0.132,1.162,0.028,0.16
01-03,0.003372863233974359,-6.6523536007147435,0.0031204539274554133,3.0,41.0,0.141,1.276,0.023,0.164
01-04,0.0033785713487142857,-6.665764126079857,0.002329717368417805,3.0,41.0,0.142,1.323,0.02,0.162
01-05,0.0034444445000000002,-6.8004445545,0.0028010835515106525,3.0,41.0,0.145,1.379,0.016,0.161
01-06,0.003366027746411484,-6.645689468076556,0.0026018658239677084,3.0,41.0,0.141,1.373,0.016,0.157
01-07,0.0032182540138888894,-6.352289773763889,0.0024126169744678183,3.0,41.0,0.135,1.344,0.017,0.152
01-08,0.0030678156862068958,-6.052563558727585,0.0026981178625897773,3.0,41.0,0.128,1.294,0.019,0.147
01-09,0.0031155558333333336,-6.147996112833334,0.0022427297561049553,3.0,41.0,0.131,1.343,0.018,0.149
01-10,0.003019230730769231,-5.955442232807693,0.002602951867668901,3.0,41.0,0.126,1.316,0.02,0.146
01-11,0.0030200002880000007,-5.9569805777120015,0.001928727839017208,3.0,41.0,0.126,1.339,0.02,0.146
01-12,0.003016128921505376,-5.953241716089247,0.0022427297561049553,3.0,41.0,0.126,1.357,0.016,0.142
01-13,0.002999999891818182,-5.921999780744546,0.00141841671705345,3.0,41.0,0.126,1.372,0.015,0.141
01-14,0.002979999958,-5.881019918042001,0.000782892762225984,3.0,41.0,0.126,1.402,0.016,0.142
01-15,0.0029047619017857143,-5.731619038669643,0.0010367957575361242,3.0,41.0,0.122,1.38,0.017,0.139
01-16,0.0029246896110248447,-5.776454532438665,0.0009543529086417646,3.0,41.0,0.122,1.405,0.012,0.134
01-17,0.0028785713785714276,-5.687264183764284,0.0009955243683545945,3.0,41.0,0.121,1.417,0.009,0.13
01-18,0.002880952369047619,-5.69002378772619,0.0007788974926583592,3.0,41.0,0.121,1.443,0.011,0.132
01-19,0.002922969075630252,-5.778015184184874,0.0006899445995778297,3.0,41.0,0.122,1.485,0.007,0.129
01-20,0.0027642857214285714,-5.460807159135714,0.0006111755868387636,3.0,41.0,0.116,1.439,0.01,0.126
01-21,0.0026754385964912284,-5.2832017563859655,0.0008801894551622169,3.0,41.0,0.113,1.43,0.011,0.124
01-22,0.0026666667452380955,-5.2656668257309525,0.0008101562034177334,3.0,41.0,0.112,1.426,0.012,0.124
01-23,0.0026366665613333333,-5.206696453105334,0.0011224840836705496,3.0,41.0,0.111,1.431,0.011,0.122
01-24,0.0025788176995073893,-5.092056580315271,0.0008832882779543638,3.0,41.0,0.109,1.439,0.011,0.12
01-25,0.002520525403940887,-4.977530281477833,0.00107597173932783,3.0,41.0,0.105,1.41,0.011,0.116
01-26,0.0024999998749999993,-4.938499750124999,0.000996995785094601,3.0,41.0,0.105,1.428,0.009,0.114
01-27,0.0024660634343891402,-4.872660805343891,0.000957195570154834,3.0,41.0,0.103,1.416,0.008,0.111
01-28,0.0024142155980392153,-4.7710169804803915,0.0008477097952772628,3.0,41.0,0.101,1.409,0.007,0.108
01-29,0.002348884435091278,-4.6424199867474645,0.0010337556614319343,3.0,41.0,0.099,1.404,0.006,0.105
01-30,0.0022970588529411763,-4.5408206480294115,0.0010764952748438805,3.0,41.0,0.097,1.399,0.005,0.102
01-31,0.002264912333333333,-4.478559755333333,0.001078066898369201,3.0,41.0,0.095,1.388,0.004,0.099
02-01,0.0022981481296296294,-4.541998110129629,0.0010367957575361242,3.0,41.0,0.097,1.432,0.006,0.103
02-02,0.0022291665208333334,-4.4101038751458335,0.0008489949309355982,3.0,41.0,0.094,1.405,0.001,0.095
02-03,0.002044834342105263,-4.042623847868421,0.0009152052960512691,3.0,41.0,0.086,1.304,0.004,0.09
02-04,0.002125000041666667,-4.202875081291667,0.00116522162042898,3.0,41.0,0.089,1.353,0.003,0.092
02-05,0.0020192308942307688,-3.9914425555673065,0.001166901008549548,3.0,41.0,0.084,1.289,0.005,0.089
02-06,0.0020377493076923076,-4.023460865076923,0.000957195570154834,3.0,41.0,0.086,1.325,0.009,0.095
02-07,0.0020172415632183907,-3.984465884873563,0.0010337556614319343,3.0,41.0,0.084,1.317,0.008,0.092
02-08,0.002058823529411765,-4.065588234294118,0.001166901008549548,3.0,41.0,0.086,1.375,0.009,0.095
02-09,0.0020549450670329667,-4.0678351899989,0.001166901008549548,3.0,41.0,0.086,1.394,-0.001,0.085
02-10,0.001951357602941176,-3.862763849279411,0.0010764952748438805,3.0,41.0,0.082,1.346,-0.001,0.081
02-11,0.002059230806461538,-4.077402381116615,0.000782892762225984,3.0,41.0,0.086,1.429,-0.002,0.084
02-12,0.0021176470588235297,-4.193176471588235,0.0007816927184727263,3.0,41.0,0.089,1.496,-0.002,0.087
02-13,0.0021706731122596154,-4.302175551406972,0.0006626927942123828,3.0,41.0,0.091,1.535,-0.006,0.085
02-14,0.0020597149126559714,-4.081370112399287,0.0006906644673789764,3.0,41.0,0.086,1.47,-0.005,0.081
02-15,0.0019999999541666664,-3.9619999103791663,0.000957195570154834,3.0,41.0,0.084,1.438,-0.004,0.08
02-16,0.0020000000380747127,-3.9630000761113506,0.0006111755868387636,3.0,41.0,0.084,1.466,-0.005,0.079
02-17,0.0019289216821078432,-3.820914442533579,0.0006374560496136272,3.0,41.0,0.081,1.416,-0.004,0.077
02-18,0.0019999999207142858,-3.962999841507857,0.00047660173066965683,3.0,41.0,0.084,1.49,-0.005,0.079
02-19,0.002052777805555556,-4.068502833305556,0.0006637363285990627,3.0,41.0,0.086,1.526,-0.006,0.08
