,mean,slp,chg,pvalue
01-01,2.99,-0.01,-0.42,0.561
01-02,3.048,-0.006,-0.263,0.809
01-03,3.131,-0.014,-0.6,0.483
01-04,3.098,-0.011,-0.467,0.553
01-05,2.99,-0.01,-0.42,0.663
01-06,2.955,-0.003,-0.105,0.837
01-07,2.979,-0.0,-0.014,0.961
01-08,2.936,0.003,0.128,0.961
01-09,2.86,0.005,0.21,0.708
01-10,2.842,0.006,0.256,0.637
01-11,2.831,0.006,0.24,0.699
01-12,2.812,0.006,0.252,0.726
01-13,2.8,0.005,0.219,0.708
01-14,2.759,0.004,0.18,0.753
01-15,2.71,0.005,0.225,0.762
01-16,2.705,0.007,0.305,0.69
01-17,2.779,0.005,0.203,0.753
01-18,2.678,0.004,0.151,0.781
01-19,2.71,0.005,0.217,0.799
01-20,2.785,0.003,0.106,0.904
01-21,2.79,0.005,0.197,0.847
01-22,2.782,0.006,0.273,0.772
01-23,2.719,0.009,0.398,0.521
01-24,2.713,0.011,0.467,0.498
01-25,2.723,0.012,0.484,0.529
01-26,2.718,0.014,0.581,0.439
01-27,2.666,0.008,0.357,0.663
01-28,2.666,0.003,0.126,0.726
01-29,2.687,0.004,0.148,0.771
01-30,2.742,0.001,0.055,0.894
01-31,2.776,0.003,0.117,0.894
02-01,2.79,0.005,0.22,0.699
02-02,2.813,0.007,0.28,0.726
02-03,2.778,0.009,0.373,0.628
02-04,2.72,0.01,0.42,0.561
02-05,2.704,0.012,0.511,0.521
02-06,2.665,0.012,0.517,0.446
02-07,2.626,0.013,0.54,0.397
02-08,2.566,0.013,0.553,0.404
02-09,2.507,0.013,0.566,0.352
02-10,2.53,0.015,0.63,0.298
02-11,2.438,0.014,0.594,0.309
02-12,2.475,0.013,0.526,0.404
02-13,2.443,0.012,0.49,0.339
02-14,2.544,0.012,0.513,0.411
02-15,2.548,0.014,0.573,0.418
02-16,2.55,0.01,0.407,0.417
02-17,2.532,0.011,0.475,0.39
02-18,2.502,0.011,0.447,0.537
02-19,2.598,0.009,0.371,0.637
02-20,2.611,0.006,0.24,0.717
02-21,2.609,0.005,0.19,0.717
