,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.0009999939999999973,7.6989878059999945,0.9552033003599123,-0.0,41.0,-0.042,-0.007,5.72,5.678
01-02,-0.00020833749999998874,6.096466462499977,0.9551957673931277,-0.0,41.0,-0.009,-0.002,5.684,5.675
01-03,0.0013024995798319346,3.0463034399159623,0.8661896836292284,0.0,41.0,0.055,0.01,5.624,5.679
01-04,0.0018898715773809625,1.7721469168154562,0.8485325317595347,0.0,41.0,0.08,0.014,5.512,5.592
01-05,0.003229147291666658,-0.9550654360416493,0.8134868052626161,0.0,41.0,0.136,0.025,5.435,5.571
01-06,0.0028958395833333468,-0.28878332708335996,0.7873933903693173,0.0,41.0,0.122,0.022,5.442,5.564
01-07,0.004316760869565221,-3.249204878260877,0.7192285167500849,0.0,41.0,0.181,0.033,5.294,5.475
01-08,0.006666688333333337,-7.93671007833334,0.5589892722684702,0.0,41.0,0.28,0.052,5.257,5.537
01-09,0.008181220634920649,-10.974259949206376,0.6941102858630492,0.0,41.0,0.344,0.065,5.216,5.56
01-10,0.009188333441558482,-12.967478449675404,0.6530746480111338,0.0,41.0,0.386,0.073,5.216,5.602
01-11,0.009799853999999913,-14.289907945999826,0.6613131713993696,0.0,41.0,0.412,0.078,5.104,5.516
01-12,0.005000012272727306,-4.745024533181884,0.7788378131256222,0.0,41.0,0.21,0.04,5.15,5.36
01-13,0.003984968796992484,-2.725952825187976,0.8838948481290789,0.0,41.0,0.168,0.032,5.16,5.328
01-14,0.003333351111111169,-1.443369071111226,0.8573289904088783,0.0,41.0,0.14,0.027,5.153,5.293
01-15,0.005086208620689597,-4.947331232758503,0.8222272256153091,0.0,41.0,0.214,0.041,5.118,5.332
01-16,0.0051470539915966056,-5.088961129201614,0.8397301351468307,0.0,41.0,0.216,0.042,5.097,5.313
01-17,0.005565475892857143,-5.925386509821429,0.7275543806755598,0.0,41.0,0.233,0.045,5.089,5.322
01-18,0.006811596105072476,-8.46638051403988,0.6370476386704091,0.0,41.0,0.286,0.056,5.014,5.3
01-19,0.007142855952380955,-9.15856914880953,0.5515306622596801,0.0,41.0,0.3,0.059,4.977,5.277
01-20,0.007655669047619034,-10.19368232619045,0.5514804234139468,0.0,41.0,0.321,0.063,4.957,5.278
01-21,0.005611108333333339,-6.116605658333345,0.6941591700653371,0.0,41.0,0.235,0.046,4.988,5.223
01-22,0.005833321666666672,-6.610809811666677,0.7024089166560352,0.0,41.0,0.245,0.048,4.933,5.178
01-23,0.008165265546218502,-11.342365826890786,0.5074791723370717,0.0,41.0,0.343,0.068,4.817,5.16
01-24,0.005424825816993469,-5.854227008169945,0.6052733115103295,0.0,41.0,0.227,0.045,4.882,5.109
01-25,0.007947367052631606,-10.886786738210581,0.5974755029238179,0.0,41.0,0.334,0.067,4.841,5.175
01-26,0.00827380952380953,-11.539345238095251,0.5514971715601646,0.0,41.0,0.347,0.07,4.835,5.182
01-27,0.011306799431818176,-17.652292264204537,0.41213719049599273,0.0,41.0,0.475,0.096,4.724,5.199
01-28,0.011971731770833344,-19.011491709895857,0.2961606972856514,0.0,41.0,0.502,0.101,4.681,5.183
01-29,0.011388886111111132,-17.916383436111154,0.280823990147995,0.0,41.0,0.479,0.096,4.622,5.101
01-30,0.01153845000000003,-18.215361650000062,0.2207296341944236,0.0,41.0,0.485,0.098,4.619,5.104
01-31,0.011269239615384636,-17.74720979115389,0.23807972758703277,0.0,41.0,0.473,0.096,4.555,5.028
02-01,0.012083331249999996,-19.35457896874999,0.23800070870379386,0.0,41.0,0.508,0.103,4.558,5.066
02-02,0.011270159677419343,-17.749048995161267,0.3173003249812931,0.0,41.0,0.473,0.096,4.555,5.028
02-03,0.009587545791245797,-14.385503836700348,0.44485961887838377,0.0,41.0,0.403,0.082,4.588,4.991
02-04,0.0071428321428571116,-9.578521653571364,0.5590554379727593,0.0,41.0,0.3,0.062,4.557,4.857
02-05,0.007008939732142886,-9.340870424553628,0.44485961887838377,0.0,41.0,0.294,0.061,4.53,4.824
02-06,0.0067948747863247755,-8.932954597863226,0.4860532186942028,0.0,41.0,0.285,0.059,4.514,4.799
02-07,0.00706018726851853,-9.483314249768542,0.486108257242547,0.0,41.0,0.296,0.062,4.489,4.785
02-08,0.007673171969696984,-10.72867066742427,0.3869962350351992,0.0,41.0,0.322,0.067,4.457,4.779
02-09,0.009336843421052649,-14.064350098684244,0.3339793742061712,0.0,41.0,0.392,0.082,4.413,4.805
02-10,0.010824915488215497,-17.049005860942778,0.3809504285901837,0.0,41.0,0.454,0.096,4.374,4.828
02-11,0.013133970574162723,-21.634807277751282,0.3174224912850785,0.0,41.0,0.552,0.117,4.357,4.909
02-12,0.014123189420289856,-23.63225575115942,0.24266856743779086,0.0,41.0,0.593,0.126,4.318,4.911
02-13,0.01431677173913046,-24.059226806521792,0.21243326968211163,0.0,41.0,0.601,0.128,4.274,4.875
02-14,0.01559908012672813,-26.582561273329528,0.1705134594910711,0.0,41.0,0.655,0.14,4.288,4.943
02-15,0.015186204896551724,-25.817223588206897,0.21243326968211163,0.0,41.0,0.638,0.137,4.236,4.874
02-16,0.013333336666666659,-22.19333999666665,0.18124287372545878,0.0,41.0,0.56,0.121,4.193,4.753
02-17,0.012225280357142859,-19.998335333928573,0.22496466619997024,0.0,41.0,0.514,0.111,4.195,4.709
02-18,0.00904546757575755,-13.581889683939345,0.3748447068875218,0.0,41.0,0.38,0.083,4.319,4.699
