,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0723214232142857,-140.38400729017852,0.07005128462163257,1.0,36.0,3.038,0.623,2.74,5.778
01-02,0.07423076765734266,-144.32365074851398,0.06999931381950675,1.0,36.0,3.118,0.646,2.579,5.697
01-03,0.07335165741758241,-142.5949907138736,0.06794534135023111,1.0,36.0,3.081,0.646,2.568,5.649
01-04,0.07373376850649349,-143.4094038472402,0.08122254616213698,1.0,36.0,3.097,0.656,2.51,5.607
01-05,0.07231601028138526,-140.61317851791122,0.09119115313910942,1.0,36.0,3.037,0.65,2.5,5.537
01-06,0.0716342012987013,-139.30421979805195,0.08122254616213698,1.0,36.0,3.009,0.651,2.46,5.469
01-07,0.0706926430735931,-137.465632568723,0.08365644321423482,1.0,36.0,2.969,0.648,2.435,5.404
01-08,0.07181877956349206,-139.78846851676587,0.09119115313910942,1.0,36.0,3.016,0.665,2.341,5.357
01-09,0.07099067558275059,-138.16184645329255,0.07215722743957631,1.0,36.0,2.981,0.664,2.329,5.31
01-10,0.06875457783882784,-133.7185329165751,0.07215722743957631,1.0,36.0,2.887,0.648,2.347,5.234
01-11,0.06768397792207793,-131.59679788311692,0.07005128462163257,1.0,36.0,2.843,0.644,2.35,5.193
01-12,0.06738094047619042,-131.04557142261893,0.06393778089030344,1.0,36.0,2.83,0.645,2.301,5.131
01-13,0.06558442045454548,-127.56663316931821,0.06794534135023111,1.0,36.0,2.754,0.633,2.225,4.979
01-14,0.06554944670329671,-127.62166817994508,0.06594156141642826,1.0,36.0,2.753,0.637,2.101,4.854
01-15,0.06698718571428573,-130.4928650214286,0.06594156141642826,1.0,36.0,2.813,0.657,2.075,4.888
01-16,0.06574176062271064,-127.99639212573265,0.06794534135023111,1.0,36.0,2.761,0.65,2.107,4.868
01-17,0.06541957808857808,-127.33686596620043,0.06999931381950675,1.0,36.0,2.748,0.651,2.128,4.876
01-18,0.06436507328042329,-125.18732904748678,0.06012746297596605,1.0,36.0,2.703,0.644,2.191,4.894
01-19,0.06338623730158732,-123.22416767182543,0.061984192765018875,1.0,36.0,2.662,0.638,2.217,4.879
01-20,0.0633854127232143,-123.26251820279019,0.06594156141642826,1.0,36.0,2.662,0.642,2.177,4.839
01-21,0.06189236296296295,-120.31067210740738,0.07005128462163257,1.0,36.0,2.6,0.632,2.174,4.774
01-22,0.06150001166666669,-119.5407733391667,0.06393778089030344,1.0,36.0,2.583,0.633,2.168,4.751
01-23,0.061128364803312615,-118.80229378902688,0.05831741573896787,1.0,36.0,2.567,0.633,2.171,4.738
01-24,0.061547624999999995,-119.64102381249998,0.05831741573896787,1.0,36.0,2.585,0.642,2.162,4.747
01-25,0.061142867142857146,-118.80130576928572,0.06393778089030344,1.0,36.0,2.568,0.641,2.2,4.768
01-26,0.06073935814536341,-118.0090859697995,0.0699473457473827,1.0,36.0,2.551,0.64,2.194,4.745
01-27,0.06000001101190476,-116.54502197931546,0.06388847355081673,1.0,36.0,2.52,0.636,2.195,4.715
01-28,0.061055567407407405,-118.67666254851852,0.06393778089030344,1.0,36.0,2.565,0.651,2.152,4.717
01-29,0.0599999731481481,-116.57994623287028,0.06594156141642826,1.0,36.0,2.52,0.644,2.16,4.68
01-30,0.05961538269230769,-115.83057302596154,0.06382273660496174,1.0,36.0,2.504,0.643,2.148,4.652
01-31,0.059372906103678916,-115.35549856040967,0.05307055022368101,1.0,36.0,2.494,0.643,2.143,4.637
02-01,0.05866071264880954,-113.95075555394348,0.06203262229447826,1.0,36.0,2.464,0.638,2.139,4.603
02-02,0.05637153460648147,-109.38625488026618,0.06393778089030344,1.0,36.0,2.368,0.616,2.173,4.541
02-03,0.056812508437499985,-110.28342312921872,0.05831741573896787,1.0,36.0,2.386,0.624,2.149,4.535
02-04,0.05638586148097825,-109.44491599269699,0.06203262229447826,1.0,36.0,2.368,0.624,2.143,4.511
02-05,0.05604167708333334,-108.77137510520835,0.05474400201050145,1.0,36.0,2.354,0.623,2.135,4.489
02-06,0.0538541625,-104.40525213125,0.05831741573896787,1.0,36.0,2.262,0.602,2.172,4.434
02-07,0.05328124583333334,-103.27913233958334,0.05831741573896787,1.0,36.0,2.238,0.597,2.164,4.402
02-08,0.05141025608974359,-99.54621735753206,0.056507367657471,1.0,36.0,2.159,0.579,2.195,4.354
02-09,0.050000029166666696,-96.73005839791672,0.06012746297596605,1.0,36.0,2.1,0.565,2.22,4.32
