,mean,slp,chg,pvalue
01-01,1.584,0.007,0.303,0.646
01-02,1.478,0.004,0.157,0.837
01-03,1.696,0.008,0.327,0.628
01-04,1.711,0.011,0.444,0.586
01-05,1.738,0.009,0.391,0.529
01-06,1.69,0.015,0.64,0.298
01-07,1.652,0.016,0.665,0.425
01-08,1.617,0.004,0.148,0.875
01-09,1.504,0.002,0.093,0.856
01-10,1.414,0.007,0.296,0.637
01-11,1.546,0.008,0.336,0.744
01-12,1.63,0.01,0.42,0.628
01-13,1.584,0.017,0.723,0.327
01-14,1.752,0.026,1.103,0.175
01-15,1.532,0.016,0.672,0.282
01-16,1.403,0.001,0.058,0.828
01-17,1.249,-0.001,-0.022,0.961
01-18,1.31,-0.005,-0.2,0.726
01-19,1.764,0.007,0.3,0.781
01-20,1.707,0.003,0.14,0.856
01-21,1.668,0.019,0.796,0.352
01-22,1.547,0.009,0.364,0.594
01-23,1.5,0.0,0.0,1.0
01-24,1.418,0.009,0.371,0.62
01-25,1.756,0.028,1.165,0.352
01-26,2.317,0.008,0.35,0.753
01-27,1.91,0.005,0.21,0.847
01-28,2.157,0.008,0.356,0.781
01-29,2.052,0.001,0.049,0.981
01-30,1.97,0.01,0.42,0.663
01-31,1.677,0.013,0.564,0.453
02-01,1.646,0.017,0.735,0.46
02-02,1.54,0.01,0.42,0.62
02-03,1.61,0.0,0.0,1.0
02-04,1.583,-0.009,-0.36,0.735
02-05,1.6,0.01,0.42,0.726
02-06,1.677,0.023,0.98,0.377
02-07,1.387,0.018,0.778,0.333
02-08,1.29,0.02,0.84,0.121
02-09,1.234,0.017,0.722,0.137
02-10,1.102,0.011,0.458,0.298
02-11,1.122,0.016,0.672,0.187
02-12,1.14,0.02,0.827,0.121
02-13,1.316,0.023,0.973,0.147
02-14,1.277,0.024,0.995,0.093
02-15,1.261,0.006,0.24,0.498
02-16,1.252,0.021,0.878,0.066
02-17,1.176,0.028,1.18,0.045
02-18,1.13,0.025,1.05,0.054
02-19,1.124,0.022,0.919,0.064
02-20,1.13,0.015,0.63,0.127
02-21,1.15,0.01,0.441,0.377
02-22,1.319,0.009,0.394,0.431
02-23,1.5,0.01,0.42,0.49
02-24,1.465,0.017,0.725,0.333
02-25,1.514,0.007,0.296,0.799
02-26,1.315,0.013,0.532,0.57
02-27,1.61,0.02,0.84,0.384
02-28,1.532,0.016,0.693,0.377
03-01,1.318,0.009,0.395,0.418
03-02,1.813,0.007,0.28,0.708
03-03,1.846,0.008,0.325,0.79
03-04,1.825,0.013,0.528,0.594
03-05,1.707,0.008,0.356,0.637
03-06,1.58,0.0,0.0,0.99
03-07,1.498,-0.001,-0.053,0.904
03-08,1.444,-0.003,-0.117,0.913
03-09,1.689,-0.006,-0.236,0.753
03-10,1.534,-0.008,-0.315,0.744
03-11,1.747,-0.011,-0.476,0.735
03-12,1.719,-0.016,-0.654,0.595
03-13,1.973,-0.013,-0.56,0.62
03-14,1.84,-0.01,-0.42,0.69
03-15,2.452,-0.034,-1.421,0.175
03-16,3.311,-0.044,-1.86,0.327
03-17,2.668,-0.062,-2.583,0.047
03-18,2.419,-0.056,-2.334,0.019
03-19,1.924,-0.053,-2.23,0.01
03-20,1.839,-0.066,-2.76,0.003
03-21,1.753,-0.073,-3.08,0.003
03-22,2.017,-0.062,-2.595,0.022
03-23,1.989,-0.056,-2.334,0.032
03-24,1.708,-0.056,-2.36,0.01
03-25,1.63,-0.06,-2.533,0.004
03-26,2.152,-0.074,-3.104,0.001
03-27,2.383,-0.113,-4.76,0.001
03-28,2.034,-0.073,-3.051,0.004
03-29,2.46,-0.045,-1.877,0.047
03-30,3.031,-0.049,-2.078,0.119
03-31,3.688,-0.036,-1.512,0.266
04-01,3.368,-0.036,-1.52,0.358
04-02,3.72,-0.04,-1.68,0.327
04-03,4.419,-0.036,-1.5,0.514
04-04,5.434,-0.048,-2.007,0.439
04-05,4.097,-0.092,-3.844,0.172
04-06,4.49,-0.105,-4.41,0.047
04-07,4.754,-0.103,-4.333,0.051
04-08,4.828,-0.061,-2.558,0.191
04-09,4.347,-0.057,-2.38,0.13
04-10,4.286,-0.092,-3.864,0.024
04-11,4.882,-0.104,-4.364,0.043
04-12,4.496,-0.062,-2.604,0.226
04-13,4.256,-0.022,-0.915,0.561
04-14,5.152,-0.024,-1.008,0.646
04-15,4.22,-0.01,-0.42,0.771
04-16,4.325,-0.033,-1.372,0.352
04-17,4.934,-0.068,-2.835,0.2
04-18,5.16,-0.06,-2.52,0.271
04-19,4.657,-0.052,-2.17,0.153
04-20,4.181,-0.039,-1.652,0.309
04-21,4.283,-0.029,-1.204,0.345
04-22,3.71,-0.045,-1.89,0.082
04-23,3.403,-0.038,-1.61,0.143
04-24,3.21,-0.015,-0.621,0.553
04-25,3.381,-0.004,-0.18,0.933
04-26,2.93,-0.01,-0.42,0.828
04-27,3.068,0.009,0.382,0.681
04-28,3.841,0.01,0.436,0.708
04-29,3.412,0.001,0.029,1.0
04-30,2.652,-0.019,-0.807,0.514
05-01,2.597,-0.012,-0.49,0.654
05-02,2.725,-0.012,-0.522,0.439
05-03,2.841,-0.029,-1.23,0.327
05-04,2.396,-0.032,-1.333,0.153
05-05,2.186,-0.032,-1.342,0.164
05-06,2.39,-0.025,-1.043,0.261
05-07,2.37,-0.02,-0.84,0.371
05-08,2.458,-0.011,-0.458,0.57
05-09,2.222,-0.024,-1.001,0.26
05-10,2.196,-0.017,-0.705,0.439
05-11,2.197,-0.007,-0.28,0.717
05-12,2.302,-0.009,-0.387,0.735
05-13,1.966,-0.012,-0.508,0.468
05-14,1.838,-0.041,-1.733,0.057
05-15,1.824,-0.023,-0.97,0.266
05-16,1.685,-0.018,-0.74,0.246
05-17,1.796,-0.012,-0.5,0.586
05-18,2.1,-0.0,-0.015,0.981
05-19,1.89,-0.005,-0.21,0.663
05-20,2.121,0.006,0.234,0.726
05-21,1.816,0.003,0.105,0.885
05-22,1.654,-0.003,-0.12,0.818
05-23,1.469,-0.011,-0.455,0.384
05-24,1.328,-0.021,-0.897,0.102
05-25,1.286,-0.018,-0.735,0.066
05-26,1.509,-0.016,-0.654,0.255
05-27,1.338,-0.011,-0.453,0.282
05-28,1.214,-0.008,-0.347,0.475
05-29,1.172,-0.009,-0.371,0.411
05-30,1.048,-0.006,-0.252,0.663
05-31,1.031,-0.004,-0.186,0.57
06-01,0.963,-0.014,-0.568,0.183
06-02,1.01,-0.004,-0.189,0.753
06-03,1.008,-0.006,-0.259,0.578
06-04,1.041,0.001,0.024,0.971
06-05,1.036,-0.002,-0.081,0.818
06-06,0.948,0.004,0.16,0.654
06-07,1.304,0.002,0.09,0.809
06-08,1.318,0.009,0.387,0.603
06-09,1.204,0.002,0.073,0.942
06-10,1.11,0.005,0.223,0.735
06-11,0.95,0.0,0.013,0.961
06-12,0.885,0.008,0.32,0.506
06-13,0.86,0.01,0.42,0.364
06-14,0.955,0.007,0.303,0.529
06-15,0.957,0.003,0.14,0.708
06-16,0.956,0.003,0.13,0.654
06-17,0.8,0.0,0.0,0.981
06-18,0.698,0.004,0.173,0.578
06-19,0.654,0.007,0.29,0.315
06-20,0.648,0.004,0.163,0.586
06-21,0.67,0.005,0.21,0.537
06-22,0.651,0.006,0.232,0.446
06-23,0.566,0.003,0.129,0.628
06-24,0.55,0.005,0.223,0.327
06-25,0.507,0.004,0.159,0.453
06-26,0.54,0.005,0.2,0.411
06-27,0.56,0.01,0.42,0.236
06-28,0.689,0.009,0.394,0.281
06-29,0.7,0.015,0.63,0.092
06-30,0.599,0.005,0.201,0.521
07-01,0.557,0.003,0.14,0.521
07-02,0.502,0.006,0.267,0.179
07-03,0.487,0.004,0.153,0.397
07-04,0.424,0.002,0.093,0.663
07-05,0.41,0.0,0.0,0.913
07-06,0.402,0.001,0.04,0.856
07-07,0.422,0.001,0.055,0.744
07-08,0.404,0.007,0.305,0.09
07-09,0.442,0.006,0.259,0.199
07-10,0.386,0.003,0.12,0.46
07-11,0.396,0.003,0.135,0.417
07-12,0.325,0.002,0.1,0.537
07-13,0.394,0.002,0.09,0.513
07-14,0.39,0.0,0.019,0.932
07-15,0.39,-0.0,-0.015,0.932
07-16,0.369,-0.0,-0.018,0.952
07-17,0.353,-0.003,-0.14,0.446
07-18,0.356,-0.002,-0.084,0.654
07-19,0.331,0.0,0.014,0.913
07-20,0.3,0.0,0.0,0.981
07-21,0.32,0.0,0.021,0.932
07-22,0.4,0.0,0.0,0.981
07-23,0.38,0.0,0.0,0.875
07-24,0.312,0.001,0.042,0.828
07-25,0.319,0.005,0.192,0.245
07-26,0.309,0.004,0.184,0.309
07-27,0.299,0.004,0.18,0.287
07-28,0.363,-0.004,-0.163,0.424
07-29,0.376,-0.007,-0.3,0.245
07-30,0.396,-0.007,-0.315,0.25
07-31,0.387,-0.007,-0.28,0.231
08-01,0.415,-0.008,-0.314,0.088
08-02,0.32,-0.005,-0.21,0.187
08-03,0.316,-0.002,-0.09,0.417
08-04,0.274,-0.003,-0.133,0.404
08-05,0.274,-0.003,-0.131,0.445
08-06,0.319,-0.001,-0.028,0.885
08-07,0.363,-0.004,-0.15,0.46
08-08,0.306,-0.002,-0.077,0.672
08-09,0.308,-0.001,-0.042,0.781
08-10,0.307,-0.002,-0.07,0.753
08-11,0.282,-0.004,-0.153,0.358
08-12,0.252,-0.004,-0.168,0.281
08-13,0.26,-0.005,-0.202,0.171
08-14,0.242,-0.004,-0.172,0.351
08-15,0.27,-0.005,-0.229,0.143
08-16,0.25,-0.005,-0.21,0.107
08-17,0.382,-0.009,-0.378,0.175
08-18,0.318,-0.006,-0.263,0.26
08-19,0.292,-0.004,-0.181,0.46
08-20,0.322,-0.004,-0.157,0.397
08-21,0.24,-0.005,-0.223,0.171
08-22,0.23,-0.005,-0.21,0.118
08-23,0.231,-0.004,-0.173,0.204
08-24,0.252,-0.004,-0.16,0.199
08-25,0.202,-0.004,-0.161,0.175
08-26,0.202,-0.004,-0.163,0.204
08-27,0.231,-0.004,-0.184,0.281
08-28,0.25,-0.005,-0.204,0.217
08-29,0.211,-0.004,-0.18,0.213
08-30,0.233,-0.003,-0.14,0.332
08-31,0.212,-0.004,-0.172,0.15
09-01,0.232,-0.004,-0.168,0.226
09-02,0.258,-0.006,-0.263,0.044
09-03,0.238,-0.006,-0.265,0.014
09-04,0.238,-0.006,-0.243,0.042
09-05,0.26,-0.005,-0.203,0.164
09-06,0.3,-0.005,-0.216,0.208
09-07,0.288,-0.001,-0.053,0.744
09-08,0.31,0.0,0.0,0.923
09-09,0.285,-0.002,-0.106,0.537
09-10,0.277,-0.002,-0.066,0.628
09-11,0.316,-0.002,-0.08,0.771
09-12,0.394,0.002,0.09,0.799
09-13,0.293,0.001,0.056,0.781
09-14,0.299,-0.0,-0.02,0.818
09-15,0.28,-0.005,-0.197,0.195
09-16,0.43,-0.005,-0.21,0.315
09-17,0.387,-0.007,-0.28,0.24
09-18,0.492,-0.009,-0.389,0.13
09-19,0.366,-0.007,-0.298,0.15
09-20,0.393,-0.004,-0.152,0.513
09-21,0.408,-0.006,-0.252,0.213
09-22,0.34,-0.005,-0.203,0.271
09-23,0.365,-0.013,-0.526,0.047
09-24,0.327,-0.012,-0.49,0.027
09-25,0.48,-0.01,-0.42,0.05
09-26,0.485,-0.013,-0.532,0.068
09-27,0.5,-0.015,-0.62,0.066
09-28,0.63,0.0,0.0,1.0
09-29,0.654,0.002,0.088,0.837
09-30,0.637,-0.002,-0.073,0.762
10-01,0.51,0.0,0.0,1.0
10-02,0.518,0.004,0.168,0.521
10-03,0.661,0.005,0.228,0.397
10-04,0.603,-0.003,-0.14,0.753
10-05,0.652,-0.004,-0.168,0.717
10-06,0.543,-0.004,-0.156,0.586
10-07,0.767,-0.012,-0.486,0.213
10-08,0.672,-0.009,-0.387,0.358
10-09,0.607,-0.011,-0.473,0.245
10-10,0.626,-0.002,-0.077,0.856
10-11,0.672,-0.004,-0.157,0.654
10-12,1.033,0.001,0.06,0.847
10-13,0.953,0.007,0.28,0.726
10-14,1.217,0.003,0.146,0.846
10-15,0.963,0.002,0.07,0.933
10-16,1.322,0.011,0.464,0.603
10-17,1.219,0.034,1.446,0.108
10-18,1.162,0.016,0.68,0.287
10-19,1.603,0.007,0.28,0.717
10-20,1.52,0.01,0.42,0.672
10-21,1.42,0.015,0.63,0.411
10-22,1.412,0.016,0.672,0.453
10-23,1.454,0.022,0.907,0.204
10-24,1.296,0.023,0.975,0.157
10-25,1.538,0.019,0.785,0.26
10-26,1.596,-0.002,-0.077,0.981
10-27,2.095,0.008,0.318,0.646
10-28,2.007,0.018,0.77,0.439
10-29,2.736,0.008,0.33,0.762
10-30,2.379,0.004,0.18,0.856
10-31,2.37,0.01,0.405,0.708
11-01,2.284,0.027,1.129,0.397
11-02,2.608,0.044,1.848,0.217
11-03,2.526,0.038,1.603,0.153
11-04,2.633,0.026,1.105,0.432
11-05,2.171,0.016,0.66,0.498
11-06,1.971,0.015,0.644,0.537
11-07,2.142,0.001,0.047,0.99
11-08,2.703,0.026,1.11,0.384
11-09,2.721,0.025,1.064,0.498
11-10,2.806,0.008,0.325,0.672
11-11,3.133,0.007,0.285,0.894
11-12,3.242,-0.014,-0.603,0.594
11-13,2.7,-0.01,-0.42,0.62
11-14,2.659,-0.015,-0.646,0.439
11-15,2.588,-0.016,-0.683,0.637
11-16,3.27,-0.035,-1.462,0.226
11-17,3.192,-0.014,-0.595,0.514
11-18,2.95,-0.045,-1.875,0.31
11-19,3.12,-0.015,-0.63,0.681
11-20,2.934,0.007,0.303,0.762
11-21,2.827,-0.021,-0.893,0.364
11-22,3.098,-0.031,-1.309,0.276
11-23,3.204,-0.008,-0.343,0.79
11-24,2.694,0.002,0.099,0.923
11-25,2.407,0.003,0.145,0.894
11-26,2.682,-0.009,-0.382,0.772
11-27,3.276,0.023,0.953,0.468
11-28,3.622,0.066,2.783,0.127
11-29,3.422,0.031,1.302,0.384
11-30,3.205,0.013,0.526,0.603
12-01,3.154,0.017,0.725,0.475
12-02,2.979,0.035,1.456,0.2
12-03,3.469,0.055,2.294,0.095
12-04,3.236,0.068,2.847,0.075
12-05,2.63,0.035,1.47,0.179
12-06,2.946,0.028,1.181,0.179
12-07,2.73,-0.02,-0.859,0.663
12-08,2.961,-0.009,-0.398,0.681
12-09,2.469,-0.0,-0.016,0.961
12-10,2.2,0.03,1.26,0.352
12-11,3.066,0.033,1.375,0.287
12-12,3.214,0.022,0.933,0.506
12-13,2.652,0.016,0.679,0.545
12-14,2.482,0.041,1.731,0.24
12-15,2.362,0.061,2.573,0.031
12-16,2.894,0.037,1.535,0.327
12-17,2.372,0.011,0.475,0.672
12-18,3.182,0.006,0.273,0.762
12-19,2.826,0.028,1.176,0.327
12-20,2.361,0.016,0.654,0.553
12-21,2.062,0.016,0.685,0.529
12-22,2.296,0.038,1.605,0.143
12-23,2.128,0.044,1.857,0.077
12-24,3.124,0.072,3.017,0.016
12-25,2.79,0.055,2.329,0.073
12-26,2.656,0.003,0.133,0.904
12-27,2.436,0.018,0.756,0.475
12-28,2.34,0.035,1.483,0.161
12-29,2.178,0.014,0.605,0.545
12-30,2.109,0.009,0.393,0.69
12-31,1.717,0.008,0.35,0.681
