,mean,slp,chg,pvalue
01-01,44.952,0.765,32.137,0.017
01-02,43.816,0.751,31.535,0.019
01-03,43.796,0.711,29.88,0.022
01-04,43.223,0.695,29.208,0.031
01-05,43.782,0.685,28.756,0.035
01-06,44.345,0.679,28.532,0.038
01-07,45.038,0.646,27.15,0.042
01-08,44.752,0.644,27.067,0.038
01-09,44.884,0.627,26.34,0.049
01-10,43.91,0.66,27.72,0.046
01-11,42.357,0.663,27.86,0.044
01-12,41.501,0.651,27.342,0.047
01-13,41.909,0.618,25.944,0.056
01-14,41.33,0.589,24.735,0.05
01-15,40.642,0.633,26.6,0.049
01-16,40.201,0.592,24.856,0.058
01-17,40.761,0.582,24.43,0.038
01-18,41.484,0.617,25.925,0.036
01-19,41.92,0.63,26.479,0.037
01-20,42.056,0.623,26.157,0.04
01-21,41.885,0.57,23.94,0.036
01-22,41.318,0.566,23.776,0.033
01-23,40.9,0.581,24.382,0.035
01-24,40.753,0.566,23.782,0.037
01-25,41.603,0.566,23.78,0.043
01-26,41.611,0.582,24.448,0.029
01-27,41.904,0.597,25.095,0.025
01-28,42.178,0.587,24.675,0.028
01-29,42.46,0.59,24.762,0.022
01-30,42.744,0.589,24.745,0.018
01-31,43.034,0.597,25.091,0.018
02-01,43.176,0.601,25.253,0.016
02-02,43.062,0.655,27.503,0.015
02-03,41.788,0.658,27.621,0.017
02-04,41.21,0.639,26.831,0.018
02-05,40.794,0.647,27.18,0.023
02-06,40.514,0.648,27.23,0.022
02-07,40.228,0.648,27.203,0.034
02-08,40.085,0.65,27.3,0.029
02-09,40.067,0.616,25.867,0.029
02-10,40.352,0.613,25.76,0.038
02-11,40.758,0.577,24.229,0.038
02-12,41.879,0.559,23.458,0.03
02-13,41.472,0.593,24.925,0.025
02-14,42.05,0.609,25.581,0.022
02-15,42.039,0.598,25.106,0.025
02-16,42.316,0.583,24.471,0.024
02-17,42.32,0.589,24.745,0.029
02-18,42.308,0.565,23.73,0.03
02-19,42.03,0.58,24.36,0.029
02-20,40.637,0.615,25.812,0.025
02-21,39.213,0.606,25.44,0.033
02-22,38.808,0.648,27.195,0.045
02-23,38.52,0.631,26.482,0.037
02-24,39.092,0.634,26.611,0.033
02-25,39.247,0.664,27.902,0.03
02-26,39.789,0.619,25.978,0.045
02-27,40.925,0.62,26.026,0.049
02-28,42.065,0.64,26.88,0.056
03-01,42.761,0.622,26.138,0.083
03-02,43.333,0.635,26.686,0.07
03-03,44.862,0.574,24.09,0.064
03-04,46.844,0.578,24.272,0.081
03-05,49.222,0.535,22.47,0.124
03-06,49.892,0.453,19.04,0.264
03-07,50.374,0.287,12.033,0.558
03-08,50.317,0.174,7.29,0.649
03-09,51.205,0.25,10.5,0.696
03-10,53.201,0.282,11.844,0.595
03-11,58.414,0.227,9.513,0.618
03-12,60.404,0.259,10.865,0.649
03-13,63.956,0.282,11.854,0.523
03-14,64.53,0.289,12.137,0.509
03-15,65.9,0.491,20.608,0.509
03-16,69.92,0.601,25.253,0.41
03-17,72.593,0.856,35.97,0.274
03-18,80.496,0.812,34.093,0.269
03-19,82.152,1.014,42.595,0.209
03-20,89.976,1.091,45.819,0.213
03-21,95.351,1.092,45.86,0.264
03-22,103.907,0.943,39.62,0.293
03-23,104.986,0.832,34.926,0.363
03-24,103.293,0.566,23.79,0.495
03-25,120.32,0.66,27.72,0.573
03-26,130.588,0.536,22.5,0.696
03-27,138.338,0.746,31.328,0.595
03-28,143.551,0.702,29.494,0.633
03-29,159.22,0.91,38.22,0.58
03-30,184.1,0.871,36.573,0.696
03-31,210.073,0.736,30.9,0.721
04-01,205.426,1.061,44.573,0.712
04-02,240.704,1.158,48.644,0.657
04-03,280.504,0.669,28.101,0.845
04-04,339.789,0.377,15.848,0.879
04-05,369.618,0.605,25.391,0.837
04-06,371.142,0.823,34.573,0.795
04-07,351.556,1.272,53.445,0.729
04-08,318.157,2.395,100.574,0.551
04-09,298.778,3.254,136.689,0.429
04-10,348.637,3.924,164.808,0.324
04-11,333.498,4.776,200.576,0.278
04-12,285.385,4.77,200.36,0.274
04-13,272.621,4.992,209.664,0.237
04-14,263.41,4.12,173.04,0.233
04-15,259.236,3.692,155.08,0.269
04-16,277.232,3.184,133.718,0.357
04-17,257.257,3.703,155.505,0.308
04-18,245.425,3.801,159.63,0.251
04-19,235.15,3.918,164.575,0.242
04-20,210.748,3.787,159.035,0.205
04-21,200.812,3.726,156.485,0.165
04-22,204.716,3.891,163.433,0.104
04-23,206.218,4.075,171.159,0.054
04-24,196.638,4.717,198.1,0.037
04-25,189.884,4.796,201.453,0.022
04-26,184.726,4.953,208.015,0.021
04-27,179.335,5.2,218.4,0.018
04-28,174.169,5.068,212.872,0.015
04-29,169.235,5.66,237.72,0.006
04-30,167.11,5.66,237.72,0.005
05-01,161.47,5.14,215.88,0.004
05-02,156.114,4.888,205.304,0.006
05-03,150.31,4.892,205.455,0.008
05-04,146.386,4.683,196.675,0.008
05-05,143.663,4.326,181.68,0.011
05-06,161.579,4.217,177.114,0.013
05-07,162.986,4.202,176.465,0.014
05-08,157.76,4.22,177.24,0.014
05-09,149.902,4.354,182.862,0.011
05-10,147.793,4.385,184.17,0.01
05-11,172.069,4.539,190.647,0.01
05-12,167.692,4.273,179.48,0.019
05-13,191.045,4.0,168.0,0.023
05-14,191.708,3.626,152.298,0.065
05-15,186.406,3.503,147.131,0.065
05-16,180.439,3.449,144.838,0.05
05-17,174.504,3.469,145.709,0.05
05-18,181.742,3.515,147.641,0.059
05-19,192.746,3.443,144.597,0.058
05-20,190.549,3.578,150.27,0.076
05-21,195.865,3.449,144.861,0.056
05-22,205.442,3.653,153.44,0.041
05-23,203.296,3.311,139.062,0.055
05-24,190.013,3.076,129.196,0.064
05-25,194.52,2.751,115.526,0.062
05-26,183.405,2.87,120.54,0.042
05-27,178.59,2.859,120.057,0.036
05-28,180.287,3.154,132.48,0.019
05-29,171.934,3.429,144.011,0.012
05-30,175.389,3.538,148.596,0.006
05-31,183.026,4.092,171.85,0.004
06-01,178.634,4.088,171.686,0.004
06-02,173.445,3.891,163.415,0.004
06-03,165.492,3.834,161.013,0.003
06-04,156.8,4.001,168.039,0.003
06-05,152.31,4.07,170.94,0.003
06-06,149.613,4.057,170.38,0.002
06-07,149.39,3.891,163.433,0.002
06-08,156.412,3.503,147.105,0.007
06-09,179.986,3.962,166.412,0.004
06-10,171.908,4.215,177.041,0.005
06-11,161.901,4.292,180.274,0.004
06-12,156.782,4.245,178.289,0.003
06-13,152.968,3.965,166.53,0.005
06-14,155.97,3.75,157.5,0.008
06-15,151.594,3.498,146.924,0.013
06-16,150.689,3.378,141.882,0.013
06-17,148.476,3.203,134.533,0.018
06-18,147.497,2.943,123.62,0.01
06-19,146.442,3.094,129.948,0.005
06-20,147.958,3.857,161.988,0.004
06-21,146.095,4.1,172.2,0.002
06-22,148.9,4.05,170.1,0.003
06-23,154.264,3.459,145.273,0.005
06-24,160.036,3.962,166.4,0.008
06-25,171.035,3.88,162.942,0.011
06-26,166.209,3.858,162.05,0.01
06-27,162.242,4.125,173.243,0.008
06-28,163.221,4.113,172.732,0.007
06-29,164.959,4.178,175.486,0.007
06-30,169.038,3.566,149.772,0.016
07-01,178.452,3.726,156.485,0.015
07-02,176.613,3.717,156.1,0.017
07-03,172.724,3.868,162.446,0.028
07-04,166.782,3.585,150.556,0.029
07-05,153.867,2.943,123.62,0.045
07-06,150.317,2.633,110.575,0.065
07-07,164.179,2.628,110.37,0.07
07-08,156.717,2.415,101.43,0.104
07-09,148.673,1.887,79.24,0.156
07-10,142.391,2.062,86.6,0.135
07-11,135.421,2.272,95.439,0.085
07-12,130.374,2.377,99.839,0.061
07-13,137.954,2.527,106.144,0.065
07-14,144.172,2.515,105.612,0.032
07-15,144.839,2.719,114.18,0.024
07-16,138.534,2.839,119.239,0.013
07-17,131.589,3.098,130.098,0.009
07-18,141.182,3.042,127.785,0.011
07-19,139.709,2.927,122.927,0.014
07-20,140.457,2.724,114.398,0.012
07-21,140.017,2.123,89.18,0.011
07-22,140.226,1.981,83.209,0.02
07-23,135.758,1.815,76.217,0.065
07-24,130.811,1.832,76.948,0.095
07-25,121.622,1.844,77.436,0.095
07-26,115.58,1.93,81.075,0.149
07-27,109.959,1.727,72.544,0.119
07-28,105.949,1.628,68.366,0.119
07-29,102.748,1.736,72.912,0.106
07-30,97.346,1.683,70.68,0.089
07-31,95.8,1.711,71.859,0.072
08-01,93.06,1.612,67.693,0.085
08-02,88.628,1.517,63.723,0.106
08-03,84.769,1.439,60.422,0.089
08-04,81.2,1.37,57.519,0.087
08-05,80.406,1.482,62.254,0.062
08-06,78.057,1.603,67.34,0.049
08-07,75.302,1.465,61.531,0.059
08-08,73.985,1.379,57.934,0.056
08-09,72.379,1.278,53.69,0.072
08-10,71.102,1.273,53.48,0.064
08-11,69.684,1.269,53.301,0.056
08-12,69.274,1.289,54.133,0.042
08-13,65.872,1.284,53.938,0.04
08-14,62.635,1.32,55.44,0.055
08-15,64.218,1.366,57.358,0.033
08-16,65.038,1.317,55.294,0.018
08-17,64.757,1.314,55.2,0.014
08-18,64.826,1.453,61.012,0.014
08-19,65.144,1.518,63.743,0.013
08-20,64.436,1.522,63.942,0.008
