,mean,slp,chg,pvalue
01-01,0.252,0.002,0.091,0.637
01-02,0.282,0.001,0.051,0.787
01-03,0.283,0.003,0.116,0.637
01-04,0.212,0.002,0.092,0.551
01-05,0.251,0.001,0.048,0.77
01-06,0.22,0.0,0.011,0.848
01-07,0.201,0.001,0.038,0.613
01-08,0.202,0.002,0.082,0.493
01-09,0.223,0.003,0.128,0.323
01-10,0.213,0.003,0.14,0.2
01-11,0.226,0.006,0.24,0.028
01-12,0.218,0.008,0.338,0.023
01-13,0.209,0.009,0.37,0.026
01-14,0.219,0.009,0.388,0.038
01-15,0.248,0.008,0.349,0.043
01-16,0.258,0.008,0.319,0.034
01-17,0.289,0.009,0.374,0.048
01-18,0.29,0.009,0.393,0.052
01-19,0.276,0.007,0.277,0.121
01-20,0.246,0.005,0.219,0.2
01-21,0.226,0.005,0.217,0.103
01-22,0.266,0.005,0.223,0.229
01-23,0.286,0.005,0.227,0.271
01-24,0.284,0.004,0.153,0.445
01-25,0.342,0.003,0.115,0.629
01-26,0.312,0.003,0.115,0.529
01-27,0.314,0.004,0.152,0.351
01-28,0.284,0.004,0.175,0.363
01-29,0.365,0.005,0.206,0.479
01-30,0.351,0.001,0.038,0.84
01-31,0.32,0.0,0.0,0.973
02-01,0.423,0.003,0.14,0.59
02-02,0.46,0.0,0.008,0.973
02-03,0.446,-0.004,-0.153,0.637
02-04,0.422,0.002,0.102,0.719
02-05,0.422,0.002,0.084,0.736
02-06,0.404,0.004,0.174,0.522
02-07,0.406,0.006,0.233,0.363
02-08,0.406,0.006,0.247,0.296
02-09,0.376,0.005,0.223,0.221
02-10,0.404,0.005,0.189,0.271
02-11,0.373,0.003,0.122,0.574
02-12,0.374,0.003,0.133,0.5
02-13,0.344,0.003,0.145,0.479
02-14,0.254,0.004,0.163,0.345
02-15,0.452,0.001,0.059,0.744
02-16,0.505,-0.004,-0.183,0.522
02-17,0.465,-0.005,-0.21,0.544
02-18,0.453,-0.007,-0.298,0.266
02-19,0.587,-0.003,-0.112,0.719
02-20,0.576,0.007,0.281,0.363
02-21,0.714,0.003,0.135,0.736
02-22,0.608,-0.011,-0.473,0.271
02-23,0.533,-0.007,-0.292,0.323
02-24,0.48,0.0,0.0,0.991
02-25,0.483,0.003,0.14,0.645
02-26,0.488,0.008,0.332,0.238
02-27,0.598,0.008,0.343,0.252
02-28,0.597,0.007,0.296,0.328
03-01,0.517,0.007,0.29,0.238
03-02,0.51,0.001,0.021,0.911
03-03,0.479,-0.001,-0.036,0.928
03-04,0.448,-0.002,-0.099,0.686
03-05,0.506,-0.004,-0.17,0.537
03-06,0.64,-0.009,-0.393,0.229
03-07,0.506,-0.004,-0.16,0.529
03-08,0.589,-0.0,-0.021,0.973
03-09,0.635,0.004,0.185,0.399
03-10,0.59,0.011,0.453,0.118
03-11,0.608,0.008,0.315,0.345
03-12,0.628,0.008,0.332,0.261
03-13,0.626,0.007,0.283,0.406
03-14,0.596,0.006,0.262,0.381
