,mean,slp,chg,pvalue
01-01,14.04,0.17,7.14,0.258
01-02,12.17,0.184,7.732,0.258
01-03,9.17,0.179,7.502,0.18
01-04,10.9,0.309,12.988,0.06
01-05,13.27,0.255,10.71,0.098
01-06,12.71,0.214,9.006,0.129
01-07,12.79,0.141,5.932,0.276
01-08,10.56,0.13,5.442,0.229
01-09,8.55,0.121,5.084,0.177
01-10,9.06,0.147,6.184,0.079
01-11,8.77,0.18,7.58,0.047
01-12,9.34,0.328,13.786,0.009
01-13,8.49,0.335,14.05,0.009
01-14,8.24,0.284,11.928,0.008
01-15,8.35,0.237,9.964,0.011
01-16,8.49,0.231,9.682,0.024
01-17,10.13,0.257,10.806,0.024
01-18,9.57,0.263,11.04,0.011
01-19,9.9,0.287,12.075,0.012
01-20,9.9,0.254,10.66,0.016
01-21,9.9,0.21,8.82,0.052
01-22,10.19,0.199,8.37,0.079
01-23,10.05,0.178,7.47,0.187
01-24,9.34,0.155,6.516,0.209
01-25,10.19,0.116,4.872,0.276
01-26,10.19,0.1,4.184,0.286
01-27,9.34,0.117,4.92,0.281
01-28,9.11,0.108,4.548,0.187
01-29,8.66,0.14,5.88,0.09
01-30,8.63,0.127,5.33,0.152
01-31,8.41,0.111,4.646,0.213
02-01,9.06,0.123,5.17,0.086
02-02,10.36,0.042,1.77,0.761
02-03,10.75,-0.052,-2.184,0.769
02-04,10.47,-0.022,-0.904,0.933
02-05,10.64,0.062,2.614,0.683
02-06,9.62,0.079,3.316,0.551
02-07,9.06,0.101,4.244,0.281
02-08,10.27,0.189,7.924,0.088
02-09,9.99,0.246,10.338,0.029
02-10,8.97,0.234,9.844,0.042
02-11,11.52,0.148,6.195,0.198
02-12,12.42,0.1,4.2,0.374
02-13,10.07,0.124,5.188,0.281
02-14,10.39,0.086,3.63,0.402
02-15,10.19,0.101,4.228,0.229
02-16,11.4,0.084,3.546,0.451
02-17,11.15,0.049,2.056,0.746
02-18,11.83,0.004,0.174,1.0
02-19,13.41,-0.035,-1.488,0.802
02-20,13.41,-0.038,-1.596,0.753
02-21,11.72,-0.052,-2.194,0.66
02-22,18.08,-0.197,-8.27,0.205
02-23,17.57,-0.425,-17.83,0.041
02-24,18.85,-0.221,-9.29,0.286
02-25,17.04,-0.049,-2.04,0.9
02-26,15.54,0.005,0.198,0.967
02-27,14.55,0.188,7.89,0.33
02-28,13.41,0.184,7.718,0.346
03-01,15.34,0.29,12.18,0.052
03-02,14.15,0.322,13.545,0.018
03-03,16.98,0.373,15.654,0.018
03-04,16.33,0.267,11.2,0.094
03-05,15.9,0.151,6.36,0.254
03-06,20.52,-0.067,-2.82,0.851
03-07,20.23,-0.116,-4.868,0.586
03-08,18.9,-0.114,-4.79,0.503
03-09,17.38,-0.019,-0.806,0.834
03-10,20.52,0.163,6.846,0.397
03-11,26.63,0.188,7.91,0.237
03-12,25.87,0.284,11.928,0.155
03-13,22.16,0.19,7.98,0.391
03-14,21.03,0.183,7.684,0.391
03-15,18.11,0.188,7.896,0.374
03-16,20.72,0.152,6.37,0.276
03-17,18.31,0.136,5.728,0.483
03-18,21.42,0.113,4.76,0.51
03-19,20.38,0.169,7.1,0.3
03-20,19.61,0.149,6.24,0.31
03-21,19.33,0.144,6.06,0.368
03-22,18.99,0.079,3.336,0.638
03-23,16.98,0.093,3.926,0.558
03-24,15.03,0.095,3.998,0.503
03-25,15.99,0.14,5.868,0.258
03-26,16.56,0.213,8.93,0.143
03-27,15.06,0.213,8.946,0.082
03-28,17.52,0.323,13.574,0.028
03-29,16.73,0.391,16.408,0.011
03-30,18.14,0.322,13.546,0.048
03-31,19.75,0.26,10.92,0.143
04-01,18.99,0.194,8.142,0.31
04-02,19.73,0.045,1.88,0.73
04-03,20.69,0.048,1.995,0.834
04-04,23.43,0.07,2.952,0.653
04-05,20.04,0.052,2.196,0.81
04-06,18.11,0.061,2.576,0.786
04-07,17.38,0.04,1.68,0.9
04-08,23.04,0.207,8.68,0.357
04-09,22.84,0.145,6.078,0.483
04-10,18.82,0.023,0.98,0.884
04-11,24.54,-0.032,-1.362,0.925
04-12,25.44,-0.03,-1.242,0.917
04-13,24.79,-0.123,-5.17,0.66
04-14,21.99,-0.189,-7.924,0.414
04-15,19.84,-0.13,-5.442,0.544
04-16,20.69,-0.154,-6.468,0.477
04-17,19.98,-0.187,-7.86,0.445
04-18,18.82,-0.177,-7.438,0.341
04-19,16.64,-0.078,-3.296,0.544
04-20,15.82,-0.059,-2.488,0.572
04-21,15.14,-0.078,-3.26,0.503
04-22,15.51,-0.059,-2.482,0.691
04-23,14.23,-0.051,-2.142,0.601
04-24,12.99,-0.058,-2.436,0.477
04-25,12.54,-0.038,-1.608,0.608
04-26,12.42,0.006,0.244,0.975
04-27,11.57,0.067,2.8,0.47
04-28,11.18,0.066,2.784,0.385
04-29,11.91,0.118,4.956,0.092
04-30,11.4,0.16,6.72,0.079
05-01,11.63,0.138,5.78,0.096
05-02,13.33,0.214,8.972,0.143
05-03,15.17,0.203,8.54,0.146
05-04,15.76,0.196,8.228,0.132
05-05,13.61,0.194,8.152,0.084
05-06,12.74,0.154,6.468,0.107
05-07,12.14,0.101,4.244,0.205
