,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.007944214285714278,16.349668035714274,0.2132358161352561,-0.0,38.0,-0.334,-0.277,0.628,0.294
01-02,-0.0073768666666666725,15.236201166666678,0.26314527641187535,-0.0,38.0,-0.309,-0.263,0.637,0.328
01-03,-0.0062495833333333336,12.963227708333333,0.33934271674572325,-0.0,38.0,-0.262,-0.204,0.595,0.333
01-04,-0.0046429687499999995,9.778070078125,0.5132133478721761,-0.0,38.0,-0.195,-0.175,0.59,0.395
01-05,-0.004888181818181818,10.245243181818182,0.3856516872458542,-0.0,38.0,-0.206,-0.212,0.572,0.366
01-06,-0.006464315789473684,13.379420789473686,0.3267093337149576,-0.0,38.0,-0.272,-0.189,0.587,0.315
01-07,-0.006851578947368431,14.11052894736844,0.1825175765623568,-0.0,38.0,-0.288,-0.23,0.551,0.263
01-08,-0.007806083333333329,16.102051458333325,0.15532776042869267,-0.0,38.0,-0.328,-0.389,0.654,0.326
01-09,-0.0086315,17.838551250000002,0.24221656325016694,-0.0,38.0,-0.363,-0.365,0.757,0.394
01-10,-0.00886733333333333,18.335098333333324,0.27402420942569083,-0.0,38.0,-0.373,-0.335,0.787,0.414
01-11,-0.006190625000000002,12.958658437500002,0.3720308207396994,-0.0,38.0,-0.26,-0.142,0.707,0.447
01-12,-0.008065499999999996,16.668346249999992,0.3084856359532986,-0.0,38.0,-0.339,-0.274,0.707,0.368
01-13,-0.009433333333333334,19.334088333333334,0.22262749043638297,-0.0,38.0,-0.397,-0.385,0.666,0.269
01-14,-0.007066424242424242,14.551002424242423,0.2966170045827219,-0.0,38.0,-0.297,-0.32,0.567,0.27
01-15,-0.0060708064516129066,12.61178088709678,0.4658973881161266,-0.0,38.0,-0.255,-0.263,0.598,0.343
01-16,-0.004811000000000002,10.146257500000004,0.39253748807290356,-0.0,38.0,-0.202,-0.155,0.625,0.423
01-17,-0.004328851851851852,9.164771574074075,0.546208417913761,-0.0,38.0,-0.182,-0.136,0.598,0.416
01-18,-0.007721857142857135,15.925319642857128,0.36537154850862086,-0.0,38.0,-0.325,-0.223,0.644,0.319
01-19,-0.0097635,20.019066249999998,0.17852833187966866,-0.0,38.0,-0.41,-0.279,0.697,0.287
01-20,-0.01020821428571429,20.937098035714293,0.19098024232389355,-0.0,38.0,-0.429,-0.395,0.735,0.306
01-21,-0.009288464285714285,19.102727410714284,0.22724906376880494,-0.0,38.0,-0.39,-0.442,0.721,0.331
01-22,-0.009776363636363633,20.080136363636356,0.208612728310704,-0.0,38.0,-0.411,-0.388,0.733,0.322
01-23,-0.009494649999999999,19.446663374999996,0.17048015420454243,-0.0,38.0,-0.399,-0.412,0.657,0.258
01-24,-0.006697666666666681,13.844124166666695,0.35212881058045653,-0.0,38.0,-0.281,-0.34,0.589,0.308
01-25,-0.002829999999999999,6.109969999999999,0.6506559738711146,-0.0,38.0,-0.118,-0.146,0.509,0.391
01-26,-0.0031032413793103445,6.637374655172413,0.6690062011452123,-0.0,38.0,-0.13,-0.114,0.496,0.366
01-27,-0.003918461538461533,8.407276923076912,0.4892454678837961,-0.0,38.0,-0.165,-0.094,0.653,0.488
01-28,-0.003679,7.8525425,0.5974275188643781,-0.0,38.0,-0.155,-0.1,0.572,0.417
01-29,-0.004460080000000001,9.323604800000002,0.4891767833534981,-0.0,38.0,-0.187,-0.048,0.497,0.31
01-30,-0.004592685714285712,9.579994714285709,0.4283066849361308,-0.0,38.0,-0.193,-0.101,0.491,0.298
01-31,-0.006013750000000003,12.502055625000004,0.3926123103751684,-0.0,38.0,-0.253,-0.184,0.601,0.348
02-01,-0.00619946875,12.819258828125001,0.3266328373996963,-0.0,38.0,-0.261,-0.203,0.551,0.29
02-02,-0.007997826086956521,16.43694760869565,0.2524931658017153,-0.0,38.0,-0.336,-0.25,0.609,0.273
02-03,-0.008607916666666668,17.67116854166667,0.18678349565732066,-0.0,38.0,-0.361,-0.129,0.636,0.275
02-04,-0.012400545454545449,25.292224545454534,0.11304712601757871,-0.0,38.0,-0.521,-0.051,0.752,0.231
02-05,-0.023111666666666662,46.81220916666666,0.008277954752801575,-3.0,38.0,-0.97,-0.169,1.074,0.104
02-06,-0.025969411764705887,52.47527500000001,0.009241155511441557,-3.0,38.0,-1.091,-0.319,1.082,-0.009
02-07,-0.023852857142857148,48.28283214285715,0.011910720420503118,-2.0,38.0,-1.002,-0.477,1.078,0.076
02-08,-0.02276686206896552,46.05129698275863,0.01372111164164247,-2.0,38.0,-0.957,-0.571,0.996,0.039
02-09,-0.025548611111111105,51.56539069444444,0.006131307648371331,-3.0,38.0,-1.073,-0.667,1.005,-0.068
02-10,-0.03197900000000001,64.40726250000002,0.004151767929049033,-3.0,38.0,-1.343,-0.661,1.121,-0.222
02-11,-0.028983916666666665,58.513728541666666,0.016892484629485116,-2.0,38.0,-1.218,-0.76,1.155,-0.063
02-12,-0.01886666666666666,38.407816666666655,0.1102633513110578,-0.0,38.0,-0.793,-0.538,1.071,0.278
02-13,-0.014789032258064515,30.199066935483867,0.1481244330926339,-0.0,38.0,-0.622,-0.511,0.932,0.31
02-14,-0.01163444444444444,23.84825277777777,0.3084856359532986,-0.0,38.0,-0.489,-0.308,0.824,0.335
02-15,-0.012940818181818192,26.388399318181836,0.1745380369906271,-0.0,38.0,-0.544,-0.373,0.779,0.235
02-16,-0.016885666666666667,34.25125416666666,0.09448577999786512,-1.0,38.0,-0.71,-0.501,0.835,0.125
02-17,-0.016249677419354833,33.04737064516128,0.11604049205309264,-0.0,38.0,-0.682,-0.506,0.889,0.207
02-18,-0.0118011,24.18963725,0.25256817091132033,-0.0,38.0,-0.495,-0.282,0.835,0.34
02-19,-0.010154705882352944,20.920775000000006,0.279615358042137,-0.0,38.0,-0.427,-0.307,0.825,0.398
02-20,-0.011419882352941176,23.35316,0.24735486288937358,-0.0,38.0,-0.479,-0.328,0.753,0.274
02-21,-0.009511944444444444,19.631199027777775,0.44311314513969835,-0.0,38.0,-0.399,-0.185,0.807,0.408
02-22,-0.006211850000000005,13.18642037500001,0.5378469866653368,-0.0,38.0,-0.261,-0.113,0.893,0.632
02-23,-0.005815649999999996,12.352560874999991,0.43563735426035355,-0.0,38.0,-0.244,-0.093,0.843,0.599
02-24,-0.006713388888888888,14.103344305555552,0.4208780816586484,-0.0,38.0,-0.282,-0.121,0.818,0.536
02-25,-0.007875206896551724,16.31087577586207,0.3995729379768378,-0.0,38.0,-0.331,-0.134,0.726,0.395
02-26,-0.00970061111111111,20.075980694444443,0.2132358161352561,-0.0,38.0,-0.407,-0.169,0.878,0.471
02-27,-0.008603200000000002,17.890977000000003,0.24221656325016694,-0.0,38.0,-0.361,-0.199,0.865,0.504
02-28,-0.010380035714285711,21.28738633928571,0.15904937892643245,-0.0,38.0,-0.436,-0.267,0.745,0.309
03-01,-0.014128230769230778,28.843740961538483,0.07013740023747483,-1.0,38.0,-0.593,-0.358,0.884,0.291
03-02,-0.014596842105263163,29.751492105263168,0.07626538838924923,-1.0,38.0,-0.613,-0.417,0.864,0.251
03-03,-0.014199941176470587,28.944532499999998,0.07834934258935577,-1.0,38.0,-0.597,-0.41,0.843,0.246
03-04,-0.01600522222222222,32.46568138888888,0.04838799156317397,-2.0,38.0,-0.672,-0.176,0.791,0.119
03-05,-0.012734999999999996,25.96595749999999,0.07422718306426046,-1.0,38.0,-0.534,-0.248,0.763,0.229
03-06,-0.01038163157894737,21.11652907894737,0.0849813210250423,-1.0,38.0,-0.436,-0.281,0.571,0.135
03-07,-0.010235166666666667,20.840945416666667,0.13139372811216554,-0.0,38.0,-0.43,-0.268,0.586,0.156
03-08,-0.009716333333333336,19.84561083333334,0.13788340717152203,-0.0,38.0,-0.408,-0.258,0.617,0.209
03-09,-0.006155249999999987,12.863941874999975,0.22213962708886958,-0.0,38.0,-0.259,-0.139,0.683,0.424
03-10,-0.002984363636363627,6.626316363636345,0.6062114699256704,-0.0,38.0,-0.125,-0.085,0.72,0.595
03-11,-0.0007075000000000067,2.0924312500000135,0.9598868546672861,-0.0,38.0,-0.029,-0.012,0.692,0.663
03-12,-0.0016171428571428548,4.069337857142853,0.9498744101591505,-0.0,38.0,-0.068,-0.011,0.869,0.801
03-13,-0.0017546000000000022,4.302873500000004,0.8701659649802802,-0.0,38.0,-0.074,-0.029,0.831,0.757
03-14,-0.0025727272727272517,5.969627727272686,0.7532761413588642,-0.0,38.0,-0.108,-0.052,0.878,0.77
03-15,-0.003537499999999999,7.824596249999998,0.6061355437062628,-0.0,38.0,-0.149,-0.097,0.824,0.675
03-16,-0.00799475,16.788798125,0.34569758803898387,-0.0,38.0,-0.336,-0.082,0.967,0.631
