,mean,slp,chg,pvalue
01-01,10.495,0.063,2.66,0.545
01-02,10.312,0.041,1.738,0.641
01-03,9.055,0.047,1.969,0.692
01-04,10.251,0.054,2.256,0.616
01-05,11.014,0.076,3.199,0.415
01-06,12.93,0.153,6.446,0.226
01-07,13.099,0.233,9.765,0.139
01-08,14.578,0.252,10.576,0.116
01-09,13.705,0.303,12.734,0.071
01-10,15.654,0.303,12.708,0.093
01-11,18.6,0.367,15.411,0.083
01-12,16.968,0.179,7.517,0.249
01-13,15.742,0.261,10.967,0.108
01-14,13.957,0.205,8.602,0.188
01-15,13.36,0.107,4.483,0.456
01-16,11.948,0.065,2.735,0.625
01-17,14.396,0.13,5.479,0.279
01-18,18.386,0.29,12.193,0.113
01-19,15.919,0.413,17.334,0.069
01-20,14.488,0.292,12.283,0.049
01-21,13.967,0.245,10.27,0.062
01-22,13.041,0.227,9.55,0.058
01-23,11.814,0.209,8.78,0.082
01-24,12.322,0.181,7.616,0.108
01-25,12.516,0.044,1.861,0.727
01-26,10.433,0.038,1.615,0.709
01-27,9.856,0.027,1.133,0.675
01-28,10.408,0.039,1.618,0.727
01-29,10.35,-0.033,-1.398,0.807
01-30,10.222,0.015,0.633,0.944
01-31,10.242,-0.025,-1.062,0.825
02-01,10.352,-0.032,-1.348,0.798
02-02,11.503,-0.065,-2.743,0.568
02-03,9.727,-0.055,-2.33,0.641
02-04,9.972,-0.032,-1.325,0.843
02-05,11.169,-0.021,-0.885,0.87
02-06,10.674,0.049,2.064,0.683
02-07,10.54,0.027,1.137,0.798
02-08,9.572,0.022,0.909,0.843
02-09,9.056,-0.016,-0.665,0.852
02-10,8.622,-0.009,-0.36,0.916
02-11,8.627,-0.065,-2.742,0.449
02-12,10.296,-0.036,-1.506,0.718
02-13,10.452,-0.099,-4.148,0.376
02-14,10.984,-0.144,-6.063,0.217
02-15,12.248,-0.101,-4.239,0.402
02-16,10.698,-0.034,-1.435,0.683
02-17,10.112,-0.058,-2.451,0.537
02-18,10.772,-0.119,-4.982,0.395
02-19,11.072,-0.219,-9.184,0.118
02-20,9.846,-0.272,-11.435,0.087
02-21,10.412,-0.225,-9.471,0.081
02-22,11.057,-0.196,-8.212,0.056
02-23,11.365,-0.223,-9.378,0.021
02-24,10.354,-0.231,-9.707,0.011
02-25,9.88,-0.213,-8.96,0.011
02-26,9.852,-0.265,-11.125,0.002
02-27,9.127,-0.239,-10.026,0.002
02-28,8.691,-0.179,-7.522,0.006
03-01,8.843,-0.114,-4.809,0.152
03-02,8.994,-0.114,-4.775,0.212
03-03,9.129,-0.057,-2.412,0.529
03-04,8.606,-0.079,-3.323,0.305
03-05,8.817,-0.085,-3.589,0.208
03-06,9.06,-0.11,-4.641,0.149
03-07,9.32,-0.113,-4.745,0.221
03-08,9.444,-0.091,-3.823,0.289
03-09,10.08,-0.08,-3.352,0.316
03-10,10.002,-0.029,-1.21,0.718
03-11,9.884,0.03,1.251,0.807
03-12,10.12,0.137,5.734,0.395
03-13,10.431,0.121,5.064,0.357
03-14,11.301,0.101,4.238,0.47
03-15,11.361,0.141,5.904,0.18
03-16,10.206,0.244,10.245,0.058
03-17,9.734,0.19,7.969,0.121
03-18,11.053,0.102,4.288,0.284
03-19,11.11,0.107,4.495,0.239
03-20,10.986,0.157,6.604,0.083
03-21,11.504,0.169,7.107,0.1
03-22,11.109,0.139,5.854,0.142
03-23,10.38,0.119,5.017,0.159
03-24,10.692,0.108,4.533,0.212
03-25,10.75,0.1,4.194,0.173
03-26,10.406,0.151,6.321,0.075
03-27,9.116,0.127,5.34,0.079
03-28,9.229,0.119,5.014,0.064
03-29,8.686,0.11,4.635,0.096
03-30,8.22,0.093,3.912,0.226
03-31,8.01,0.104,4.35,0.213
04-01,7.872,0.068,2.845,0.311
04-02,7.196,0.051,2.128,0.395
04-03,7.27,0.03,1.265,0.552
04-04,7.31,0.027,1.143,0.666
04-05,7.51,0.047,1.983,0.584
04-06,6.838,0.055,2.316,0.363
04-07,7.556,0.087,3.662,0.192
04-08,7.866,0.073,3.085,0.316
04-09,7.954,0.049,2.068,0.421
04-10,7.687,0.051,2.146,0.568
