,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.004649285714285721,-8.760871428571441,0.4896953730929159,0.0,43.0,0.195,0.056,0.44,0.635
01-02,0.0033555714285714287,-6.173442857142857,0.5507127854337428,0.0,43.0,0.141,0.042,0.467,0.608
01-03,0.002394615384615384,-4.271340769230767,0.6153895461067254,0.0,43.0,0.1,0.027,0.468,0.568
01-04,0.0023583333333333325,-4.204436666666665,0.6678120652301731,0.0,43.0,0.099,0.026,0.463,0.562
01-05,0.0020124444444444447,-3.5437888888888898,0.7376777842621929,0.0,43.0,0.084,0.02,0.439,0.523
01-06,0.0034588888888889002,-6.436677777777801,0.6678462748782503,0.0,43.0,0.146,0.035,0.408,0.554
01-07,0.0044493888888888855,-8.44597777777777,0.38502356531620374,0.0,43.0,0.187,0.042,0.359,0.546
01-08,0.0040752000000000045,-7.669300000000009,0.43861982704763225,0.0,43.0,0.171,0.037,0.396,0.567
01-09,0.003537499999999999,-6.650499999999997,0.451093757853259,0.0,43.0,0.149,0.035,0.35,0.499
01-10,0.002830000000000002,-5.178900000000004,0.5647660355770534,0.0,43.0,0.119,0.028,0.422,0.541
01-11,0.0031813103448275854,-5.861710689655171,0.5577896708966845,0.0,43.0,0.134,0.031,0.434,0.568
01-12,0.0015722222222222218,-2.6350444444444436,0.769473329476142,0.0,43.0,0.066,0.016,0.476,0.542
01-13,0.0007075000000000276,-0.905600000000055,0.8917637113420818,0.0,43.0,0.029,0.007,0.495,0.524
01-14,0.0018293928571428539,-3.1578757142857077,0.7614729833670288,0.0,43.0,0.077,0.019,0.462,0.539
01-15,0.0026413333333333328,-4.778926666666665,0.6376255155715322,0.0,43.0,0.111,0.03,0.448,0.559
01-16,0.0036082499999999865,-6.707099999999973,0.523044890677482,0.0,43.0,0.151,0.043,0.434,0.585
01-17,0.003047692307692309,-5.6142846153846175,0.6376255155715322,0.0,43.0,0.128,0.038,0.417,0.545
01-18,0.001447653846153842,-2.442507692307684,0.7534623292830107,0.0,43.0,0.061,0.019,0.422,0.483
01-19,0.00041925925925926326,-0.35741851851852663,0.8669896926287304,0.0,43.0,0.018,0.006,0.472,0.49
01-20,0.0015722222222222218,-2.6350444444444436,0.7854985687152753,0.0,43.0,0.066,0.02,0.476,0.542
01-21,-0.00020214285714285609,0.9136857142857121,0.949913454773476,-0.0,43.0,-0.009,-0.003,0.514,0.505
01-22,-0.002087125000000002,4.655350000000004,0.7061918815397412,-0.0,43.0,-0.088,-0.028,0.525,0.437
01-23,-0.0016291621621621615,3.711124324324323,0.8505645069858898,-0.0,43.0,-0.068,-0.022,0.487,0.419
01-24,0.00038590909090910087,-0.2907181818182018,0.9832989954205122,0.0,43.0,0.016,0.005,0.473,0.489
01-25,0.0034903333333333266,-6.471266666666653,0.6907867212710923,0.0,43.0,0.147,0.048,0.436,0.583
01-26,0.0024762499999999997,-4.4997,0.6152991987982224,0.0,43.0,0.104,0.039,0.401,0.505
01-27,0.0007074999999999998,-0.9904999999999996,0.809732911908436,0.0,43.0,0.029,0.011,0.41,0.439
01-28,-0.00014149999999999997,0.849,0.9000204523825286,-0.0,43.0,-0.006,-0.002,0.569,0.563
01-29,-0.0015722222222222218,3.6198844444444433,0.8505429319906666,-0.0,43.0,-0.066,-0.019,0.508,0.442
01-30,0.001521125000000012,-2.5328500000000242,0.8341657164661678,0.0,43.0,0.064,0.015,0.477,0.541
01-31,0.003113000000000004,-5.660000000000008,0.6450158604465492,0.0,43.0,0.13,0.04,0.501,0.631
02-01,0.0030725714285714284,-5.638572857142856,0.6907974320897194,0.0,43.0,0.129,0.04,0.442,0.571
02-02,0.0008925384615384618,-1.2756769230769236,0.908321975796311,0.0,43.0,0.037,0.01,0.491,0.528
02-03,0.0026354374999999937,-4.778454999999988,0.6985772328146722,0.0,43.0,0.111,0.03,0.437,0.548
02-04,0.0024816923076923163,-4.499264615384632,0.809753359240901,0.0,43.0,0.104,0.03,0.412,0.516
02-05,0.0016130999999999993,-2.660199999999999,0.8178862658389356,0.0,43.0,0.068,0.018,0.532,0.6
02-06,-0.00019592307692307644,0.9153961538461528,0.958261206709415,-0.0,43.0,-0.009,-0.002,0.528,0.519
02-07,0.0013476190476189945,-2.151878095237989,0.8587026156710196,0.0,43.0,0.057,0.016,0.515,0.572
02-08,-0.0019338333333333325,4.263866666666665,0.7297819291642027,-0.0,43.0,-0.081,-0.023,0.437,0.356
02-09,-0.004046900000000001,8.473020000000002,0.46371704673618575,-0.0,43.0,-0.17,-0.042,0.464,0.294
02-10,-0.004723923076923078,9.928946153846155,0.3100098400347544,-0.0,43.0,-0.198,-0.055,0.58,0.382
02-11,-0.006603333333333332,13.687766666666665,0.24965150506915368,-0.0,43.0,-0.278,-0.079,0.62,0.342
02-12,-0.006568578947368421,13.612597894736842,0.18724018691704014,-0.0,43.0,-0.276,-0.085,0.613,0.337
02-13,-0.0072636666666666605,14.951833333333322,0.19078879632701518,-0.0,43.0,-0.305,-0.098,0.577,0.272
02-14,-0.010212608695652173,21.047817391304346,0.14863036036234067,-0.0,43.0,-0.429,-0.138,0.837,0.408
02-15,-0.00911888888888887,18.71887777777774,0.13997965946991697,-0.0,43.0,-0.383,-0.129,0.673,0.29
02-16,-0.008104805555555554,16.69071111111111,0.1735603107363599,-0.0,43.0,-0.34,-0.106,0.651,0.311
02-17,-0.00765279166666667,15.89988333333334,0.20907041925585212,-0.0,43.0,-0.321,-0.086,0.755,0.434
02-18,-0.007480633333333333,15.532926666666665,0.27636430617703,-0.0,43.0,-0.314,-0.088,0.729,0.415
02-19,-0.006687185185185188,14.087530370370375,0.40829142982755906,-0.0,43.0,-0.281,-0.08,0.854,0.573
02-20,-0.0023878124999999993,5.497274999999998,0.6985039409764195,-0.0,43.0,-0.1,-0.026,0.772,0.672
02-21,-0.005093999999999999,10.731359999999999,0.5095734000169236,-0.0,43.0,-0.214,-0.041,0.65,0.436
02-22,-0.012168999999999998,24.903999999999996,0.15460484820085751,-0.0,43.0,-0.512,-0.109,0.822,0.31
02-23,-0.011643428571428572,23.824557142857145,0.1638215632412754,-0.0,43.0,-0.489,-0.094,0.782,0.293
02-24,-0.008489999999999998,17.727119999999996,0.38502356531620374,-0.0,43.0,-0.356,-0.071,0.925,0.569
02-25,-0.006430931034482759,13.566532068965516,0.414326973448099,-0.0,43.0,-0.27,-0.059,0.84,0.57
02-26,-0.006530769230769229,13.74073846153846,0.3907497463307221,-0.0,43.0,-0.274,-0.05,0.816,0.542
02-27,-0.005895833333333334,12.442566666666666,0.414326973448099,-0.0,43.0,-0.248,-0.046,0.775,0.527
02-28,-0.007975454545454546,16.54520909090909,0.2857055748050956,-0.0,43.0,-0.335,-0.052,0.762,0.427
03-01,-0.0049217391304347815,10.692478260869562,0.5648655342872453,-0.0,43.0,-0.206,-0.034,0.952,0.746
03-02,-0.0064318181818181904,13.684336363636382,0.5369091838397673,-0.0,43.0,-0.27,-0.044,0.956,0.686
03-03,-0.007777935483870966,16.27186096774193,0.44485679135035916,-0.0,43.0,-0.326,-0.046,0.879,0.553
03-04,-0.01267211111111111,26.44792222222222,0.35160871902862567,-0.0,43.0,-0.532,-0.07,1.37,0.838
03-05,-0.014150000000000005,29.46030000000001,0.3200917295790253,-0.0,43.0,-0.594,-0.079,1.457,0.863
03-06,-0.011320000000000007,23.489000000000015,0.3099568369987886,-0.0,43.0,-0.476,-0.067,1.087,0.611
03-07,-0.009474839999999997,20.053379999999994,0.39657972785647133,-0.0,43.0,-0.398,-0.061,1.303,0.905
03-08,-0.007203636363636367,15.539272727272735,0.5029468602401246,-0.0,43.0,-0.302,-0.048,1.283,0.981
03-09,-0.012606363636363638,26.401327272727276,0.4203111719790842,-0.0,43.0,-0.529,-0.08,1.453,0.924
03-10,-0.011414333333333332,23.932366666666663,0.35707287482858807,-0.0,43.0,-0.479,-0.083,1.343,0.864
03-11,-0.013489666666666669,28.08303333333334,0.228748367942873,-0.0,43.0,-0.567,-0.103,1.387,0.82
03-12,-0.013476190476190471,28.282480952380944,0.20912030964016948,-0.0,43.0,-0.566,-0.114,1.613,1.047
03-13,-0.01617142857142856,33.58805714285712,0.2411460322383383,-0.0,43.0,-0.679,-0.152,1.585,0.906
03-14,-0.011428846153846157,24.244392307692316,0.37355345833048315,-0.0,43.0,-0.48,-0.105,1.627,1.147
03-15,-0.013334294117647059,27.88548823529412,0.30013992452421645,-0.0,43.0,-0.56,-0.1,1.497,0.937
03-16,-0.015969285714285714,33.10170142857143,0.30502190645050176,-0.0,43.0,-0.67,-0.13,1.498,0.828
03-17,-0.018300666666666663,37.696543333333324,0.21681007376184036,-0.0,43.0,-0.769,-0.132,1.48,0.711
03-18,-0.02789571428571431,57.00832857142861,0.11402329193952943,-0.0,43.0,-1.172,-0.156,1.803,0.631
03-19,-0.020564666666666672,42.38868333333335,0.33563852115512827,-0.0,43.0,-0.864,-0.118,1.691,0.827
03-20,-0.011007724137931036,23.60024827586207,0.4511433381462897,-0.0,43.0,-0.462,-0.055,1.816,1.354
03-21,-0.0093920625,20.397225,0.5369091838397673,-0.0,43.0,-0.394,-0.048,1.81,1.416
03-22,-0.013506818181818177,28.971996363636354,0.4574298871434581,-0.0,43.0,-0.567,-0.067,2.242,1.675
03-23,-0.01758642857142857,36.47465714285714,0.40240971153675,-0.0,43.0,-0.739,-0.085,1.671,0.932
03-24,-0.03027215625,61.846112500000004,0.2168604205660558,-0.0,43.0,-1.272,-0.141,1.938,0.666
03-25,-0.02401078125,49.5073125,0.24534706650602778,-0.0,43.0,-1.008,-0.133,1.99,0.982
03-26,-0.03333111111111112,68.21872222222224,0.1576824396897476,-0.0,43.0,-1.399,-0.196,2.256,0.857
03-27,-0.013120909090909093,28.146408181818185,0.5577896708966845,-0.0,43.0,-0.551,-0.089,2.18,1.629
03-28,-0.02352437499999999,48.45525999999998,0.25373046538432753,-0.0,43.0,-0.989,-0.17,1.901,0.912
03-29,-0.018451600000000002,38.32103,0.44485679135035916,-0.0,43.0,-0.775,-0.125,1.805,1.03
