,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.0009129032258064586,5.163380645161304,1.0,-0.0,39.0,-0.039,-0.004,3.357,3.318
01-02,-0.006313076923076913,15.61332769230767,0.9229050934914809,-0.0,39.0,-0.265,-0.027,3.12,2.855
01-03,-0.010290909090909088,24.127036363636357,0.8941338014532212,-0.0,39.0,-0.432,-0.051,3.761,3.329
01-04,-0.005659999999999998,14.365079999999997,0.9325025188883742,-0.0,39.0,-0.238,-0.034,3.164,2.926
01-05,0.02358333333333329,-44.091399999999915,0.5292643169410702,0.0,39.0,0.991,0.164,2.58,3.571
01-06,0.021641176470588216,-40.40907058823525,0.49046326078688685,0.0,39.0,0.909,0.146,2.419,3.328
01-07,-0.00943333333333333,22.441899999999993,0.8276039753532303,-0.0,39.0,-0.396,-0.036,3.773,3.377
01-08,-0.009433333333333257,22.866399999999846,0.7439405954366014,-0.0,39.0,-0.396,-0.04,4.198,3.802
01-09,-0.03065833333333338,65.67015000000009,0.6897266834777911,-0.0,39.0,-1.287,-0.182,4.997,3.71
01-10,-0.04312380952380952,89.92527142857142,0.4387456237021472,-0.0,39.0,-1.811,-0.316,4.583,2.772
01-11,-0.03396000000000008,71.27638000000016,0.46053679893629385,-0.0,39.0,-1.427,-0.157,4.07,2.643
01-12,-0.024257142857142883,51.80517142857148,0.49807353886540096,-0.0,39.0,-1.019,-0.122,3.8,2.781
01-13,-0.05633047619047619,115.88769142857143,0.2554939683022921,-0.0,39.0,-2.366,-0.256,4.41,2.044
01-14,-0.04488965517241381,92.88743103448279,0.3331693388353718,-0.0,39.0,-1.886,-0.256,4.051,2.165
01-15,-0.028299999999999992,59.797899999999984,0.6808572133380828,-0.0,39.0,-1.188,-0.201,3.792,2.604
01-16,-0.024396551724137933,52.225210344827595,0.7808216620816244,-0.0,39.0,-1.024,-0.181,3.944,2.92
01-17,-0.08054615384615385,164.94981538461542,0.15694021604412933,-0.0,39.0,-3.383,-0.552,5.549,2.166
01-18,-0.07843142857142857,159.87559428571427,0.06243539313863633,-1.0,39.0,-3.294,-0.461,4.66,1.366
01-19,-0.09433333333333331,191.42119999999997,0.040902099466055164,-2.0,39.0,-3.962,-0.559,4.736,0.774
01-20,-0.14150000000000018,286.67900000000037,0.03746484761409774,-2.0,39.0,-5.944,-0.738,6.651,0.707
01-21,-0.09004545454545454,183.58981818181817,0.09993379657133428,-1.0,39.0,-3.782,-0.334,5.39,1.608
01-22,-0.05145454545454544,106.08898181818178,0.2925679533931147,-0.0,39.0,-2.161,-0.212,4.26,2.099
01-23,-0.010107142857142775,24.382471428571264,0.8370550362567528,-0.0,39.0,-0.424,-0.038,4.38,3.956
01-24,-0.05483125,115.8071375,0.3094932032007396,-0.0,39.0,-2.303,-0.221,7.296,4.993
01-25,-0.10376666666666666,212.5613,0.10242750910161358,-0.0,39.0,-4.358,-0.524,7.207,2.849
01-26,-0.08607916666666666,176.683975,0.17540225538703513,-0.0,39.0,-3.615,-0.547,6.333,2.718
01-27,-0.04716666666666658,99.27639999999982,0.5058095998939522,-0.0,39.0,-1.981,-0.255,5.934,3.953
01-28,-0.04528000000000001,94.62954000000002,0.5861668665667747,-0.0,39.0,-1.901,-0.195,5.02,3.119
01-29,-0.04402222222222221,92.37119999999999,0.4679538135260932,-0.0,39.0,-1.849,-0.266,5.251,3.402
01-30,-0.046088571428571416,97.4902657142857,0.3392122697570219,-0.0,39.0,-1.936,-0.227,6.281,4.345
01-31,-0.06226000000000001,128.98008000000002,0.26567614826040753,-0.0,39.0,-2.615,-0.358,5.768,3.153
02-01,-0.05571562499999999,115.87611874999997,0.30956401229803676,-0.0,39.0,-2.34,-0.248,5.615,3.275
02-02,-0.08647222222222226,178.26170000000005,0.040902099466055164,-2.0,39.0,-3.632,-0.265,7.133,3.501
02-03,-0.10913956521739132,222.90015130434784,0.022953240882480408,-2.0,39.0,-4.584,-0.387,6.913,2.329
02-04,-0.09905,202.2601,0.032249601880221634,-2.0,39.0,-4.16,-0.486,6.24,2.08
02-05,-0.14149999999999996,289.4806999999999,0.11854371910492834,-0.0,39.0,-5.943,-0.524,9.452,3.509
02-06,-0.3694722222222222,746.1861,0.010331357016337916,-2.0,39.0,-15.518,-1.085,15.001,-0.517
02-07,-0.23852857142857142,483.0890857142857,0.016064195143653315,-2.0,39.0,-10.018,-0.873,11.041,1.023
02-08,-0.127916,260.698468,0.04999810644772884,-2.0,39.0,-5.373,-0.686,7.553,2.18
02-09,-0.10321176470588238,210.801705882353,0.022180801389397153,-2.0,39.0,-4.335,-0.746,6.546,2.211
02-10,-0.12919565217391304,262.23641304347825,0.0005903390624768523,-3.0,39.0,-5.426,-0.634,6.558,1.132
02-11,-0.11319999999999997,231.01289999999995,0.009960441268341835,-3.0,39.0,-4.754,-0.411,6.99,2.236
02-12,-0.08846826086956523,180.94798521739133,0.09499600625668214,-1.0,39.0,-3.715,-0.349,5.869,2.154
02-13,-0.06742782608695654,139.05069652173916,0.23104239139108662,-0.0,39.0,-2.832,-0.372,5.611,2.779
02-14,-0.053770000000000005,112.18686000000001,0.32122506421997343,-0.0,39.0,-2.258,-0.391,5.776,3.518
02-15,-0.0898525,184.619295,0.06773564940147025,-1.0,39.0,-3.774,-0.645,6.801,3.027
02-16,-0.0936076923076923,191.6410692307692,0.040902099466055164,-2.0,39.0,-3.931,-0.513,6.391,2.46
02-17,-0.1266052631578947,257.17401578947363,0.02368006638743192,-2.0,39.0,-5.317,-0.599,6.622,1.305
02-18,-0.10987058823529411,223.51173529411764,0.02365281401098218,-2.0,39.0,-4.615,-0.56,6.078,1.463
02-19,-0.07357999999999998,150.57863999999995,0.0514120772093114,-1.0,39.0,-3.091,-0.355,4.964,1.873
02-20,-0.07558458333333333,154.24419749999998,0.04205566966300056,-2.0,39.0,-3.174,-0.495,4.662,1.488
02-21,-0.05077352941176471,106.3131117647059,0.30956401229803676,-0.0,39.0,-2.132,-0.334,5.832,3.7
02-22,-0.047166666666666725,99.02170000000011,0.4038611395052456,-0.0,39.0,-1.981,-0.247,5.679,3.698
02-23,-0.040428571428571355,85.19108571428558,0.5293245899568817,-0.0,39.0,-1.698,-0.177,5.183,3.485
02-24,-0.0023583333333333143,9.126749999999962,0.9806980673807666,-0.0,39.0,-0.099,-0.009,4.46,4.361
02-25,0.005094000000000006,-5.055512000000012,0.8941338014532212,0.0,39.0,0.213,0.02,5.026,5.239
02-26,0.011117857142857148,-17.742078571428582,0.8182025823603942,0.0,39.0,0.467,0.042,4.26,4.727
02-27,-0.017687500000000078,39.89592500000016,0.7715676600867172,-0.0,39.0,-0.743,-0.069,4.892,4.149
02-28,-0.0037236842105263087,12.081121052631564,0.9710485136315283,-0.0,39.0,-0.156,-0.018,4.712,4.556
03-01,-0.07282533333333335,151.33481600000005,0.34532595777690167,-0.0,39.0,-3.058,-0.345,7.213,4.155
03-02,-0.08085714285714284,166.22207142857138,0.2039021279196258,-0.0,39.0,-3.396,-0.317,6.206,2.81
03-03,-0.10471,214.07818,0.09499600625668214,-1.0,39.0,-4.398,-0.424,6.857,2.459
03-04,-0.06791999999999998,140.23215999999996,0.1534557123832827,-0.0,39.0,-2.852,-0.217,5.818,2.966
03-05,-0.12577777777777774,256.11499999999995,0.016612173242996686,-2.0,39.0,-5.283,-0.526,7.201,1.918
03-06,-0.08953090909090909,183.26925636363634,0.039708419676723894,-2.0,39.0,-3.761,-0.415,6.088,2.327
03-07,-0.11178499999999998,228.10082999999997,0.062473751784394294,-1.0,39.0,-4.695,-0.571,6.878,2.183
03-08,-0.0929857142857143,190.31345714285717,0.09264869625877514,-1.0,39.0,-3.906,-0.379,6.295,2.389
03-09,-0.08477136363636363,173.50498454545453,0.13047797699194463,-0.0,39.0,-3.56,-0.421,5.742,2.182
03-10,-0.06603333333333332,135.69849999999997,0.2171799520514981,-0.0,39.0,-2.774,-0.351,5.019,2.245
03-11,-0.018503846153846173,41.01758461538465,0.6370605912167449,-0.0,39.0,-0.777,-0.105,4.398,3.621
03-12,0.12606363636363638,-246.3566454545455,0.14997121013477366,0.0,39.0,5.295,0.683,3.123,8.418
03-13,0.02830000000000003,-50.71360000000006,0.6029216888149023,0.0,39.0,1.189,0.126,5.292,6.481
03-14,-0.0022639999999999817,8.825071999999963,0.9903476213366278,-0.0,39.0,-0.095,-0.01,4.345,4.25
03-15,0.0,3.7073,1.0,0.0,39.0,0.0,0.0,3.707,3.707
03-16,0.01886666666666666,-34.12979999999999,0.7076377914025898,0.0,39.0,0.793,0.132,3.207,4.0
03-17,-0.03524636363636364,74.01633454545455,0.46053679893629385,-0.0,39.0,-1.481,-0.186,4.264,2.783
03-18,-0.05093999999999991,105.54201999999981,0.29818612881587514,-0.0,39.0,-2.14,-0.166,4.732,2.592
03-19,-0.05546799999999999,114.44746399999998,0.20836472630402936,-0.0,39.0,-2.329,-0.279,4.676,2.347
03-20,-0.0912675,186.059765,0.06417574921979519,-1.0,39.0,-3.833,-0.559,5.441,1.608
03-21,-0.13206666666666667,267.435,0.026836369927864867,-2.0,39.0,-5.547,-0.752,6.075,0.528
03-22,-0.13650588235294123,276.1913529411766,0.006259034366481453,-3.0,39.0,-5.733,-0.703,6.046,0.313
03-23,-0.14561636363636363,293.9695945454545,0.001043631951337165,-3.0,39.0,-6.116,-0.813,5.795,-0.321
03-24,-0.12169000000000002,246.05152000000004,0.0009142195178588608,-3.0,39.0,-5.111,-0.79,5.227,0.116
03-25,-0.1339533333333333,270.75176,0.00011376592628975501,-3.0,39.0,-5.626,-1.092,5.658,0.032
03-26,-0.09382538461538463,190.6610184615385,0.006979936696003719,-3.0,39.0,-3.941,-0.652,4.981,1.04
03-27,-0.07185739130434783,146.28786782608697,0.015547224241134305,-2.0,39.0,-3.018,-0.336,4.082,1.064
03-28,-0.06041434782608696,123.14166695652176,0.051446201736467634,-1.0,39.0,-2.538,-0.205,3.582,1.044
03-29,-0.05806064516129032,118.32576903225805,0.06595569949469371,-1.0,39.0,-2.439,-0.23,3.424,0.985
03-30,-0.07439921052631578,151.5928226315789,0.04463470183324292,-2.0,39.0,-3.125,-0.243,4.357,1.232
03-31,-0.0938428,190.89391440000003,0.04463470183324292,-2.0,39.0,-3.941,-0.366,5.179,1.238
04-01,-0.055624137931034476,114.70282758620688,0.2504376633615162,-0.0,39.0,-2.337,-0.205,4.623,2.286
04-02,-0.04344882352941177,89.78224941176471,0.20399040719813155,-0.0,39.0,-1.825,-0.143,3.797,1.972
