,mean,slp,chg,pvalue
01-01,0.891,-0.006,-0.272,0.543
01-02,0.788,-0.009,-0.387,0.235
01-03,0.696,-0.017,-0.735,0.022
01-04,0.708,-0.019,-0.805,0.029
01-05,0.863,-0.004,-0.158,0.624
01-06,0.908,-0.003,-0.115,0.929
01-07,0.992,-0.001,-0.021,0.941
01-08,0.995,0.0,0.0,0.976
01-09,1.148,0.009,0.397,0.477
01-10,1.03,0.002,0.097,0.894
01-11,1.07,0.008,0.324,0.667
01-12,0.822,0.001,0.022,0.882
01-13,0.972,0.002,0.066,0.847
01-14,0.782,0.0,0.017,0.894
01-15,0.754,0.003,0.133,0.614
01-16,0.831,0.006,0.244,0.495
01-17,0.977,0.007,0.305,0.614
01-18,1.157,0.013,0.53,0.414
01-19,1.166,0.002,0.063,0.755
01-20,1.016,-0.016,-0.692,0.138
01-21,1.002,-0.025,-1.051,0.083
01-22,1.16,-0.006,-0.234,0.563
01-23,1.067,-0.003,-0.126,0.733
01-24,0.926,-0.009,-0.367,0.563
01-25,1.145,0.0,0.0,1.0
01-26,1.166,0.008,0.339,0.441
01-27,1.007,0.0,0.02,0.953
01-28,0.983,0.002,0.07,0.859
01-29,1.162,0.018,0.764,0.091
01-30,1.137,0.006,0.252,0.514
01-31,0.984,-0.005,-0.194,0.744
02-01,1.035,0.0,0.0,0.964
02-02,1.1,0.0,0.0,0.976
02-03,1.035,-0.01,-0.42,0.366
02-04,1.041,0.001,0.06,0.929
02-05,1.051,0.003,0.146,0.812
02-06,1.107,-0.002,-0.07,0.906
02-07,1.108,0.004,0.168,0.79
02-08,1.078,0.005,0.209,0.711
02-09,0.971,-0.004,-0.18,0.711
02-10,1.066,-0.024,-1.016,0.083
02-11,1.01,-0.02,-0.84,0.113
02-12,1.021,-0.013,-0.546,0.247
02-13,1.012,-0.003,-0.115,0.882
02-14,1.075,0.0,0.0,1.0
02-15,0.893,-0.006,-0.259,0.414
02-16,1.108,-0.015,-0.621,0.306
02-17,1.175,-0.023,-0.98,0.096
02-18,1.097,-0.017,-0.724,0.13
02-19,1.118,-0.022,-0.909,0.07
02-20,1.109,-0.008,-0.336,0.467
02-21,1.026,-0.005,-0.222,0.583
02-22,0.975,-0.01,-0.42,0.495
02-23,0.912,-0.017,-0.73,0.116
02-24,0.775,-0.01,-0.42,0.115
02-25,0.85,0.0,0.0,0.953
02-26,0.901,-0.004,-0.18,0.678
02-27,1.056,-0.008,-0.315,0.423
02-28,1.099,-0.005,-0.198,0.744
03-01,1.034,0.001,0.029,0.882
03-02,0.936,0.002,0.063,0.894
03-03,0.924,-0.005,-0.191,0.689
03-04,1.07,-0.01,-0.42,0.366
03-05,1.064,-0.025,-1.041,0.054
03-06,0.927,-0.013,-0.542,0.163
03-07,0.986,-0.013,-0.552,0.159
03-08,1.048,-0.003,-0.116,0.744
03-09,1.178,0.014,0.588,0.44
03-10,0.959,0.006,0.27,0.543
03-11,0.99,0.007,0.285,0.381
03-12,0.948,0.003,0.129,0.689
03-13,0.885,0.0,0.0,0.929
03-14,0.948,0.006,0.262,0.476
03-15,0.896,0.006,0.246,0.514
03-16,0.838,0.004,0.165,0.722
03-17,0.795,0.0,0.0,0.988
03-18,0.816,-0.01,-0.405,0.279
03-19,0.802,-0.007,-0.315,0.358
03-20,1.054,-0.008,-0.341,0.495
03-21,1.022,-0.015,-0.63,0.285
03-22,0.988,-0.01,-0.438,0.35
03-23,0.982,-0.017,-0.731,0.045
03-24,0.83,-0.02,-0.84,0.022
03-25,0.89,-0.009,-0.377,0.279
03-26,0.839,0.004,0.176,0.667
03-27,0.892,0.003,0.105,0.824
03-28,0.875,0.006,0.236,0.604
03-29,1.011,0.002,0.063,0.847
03-30,1.054,-0.002,-0.097,0.859
03-31,1.032,-0.016,-0.682,0.292
04-01,1.092,0.004,0.158,0.847
04-02,0.937,-0.008,-0.354,0.573
04-03,1.036,-0.003,-0.132,0.7
04-04,1.066,0.007,0.291,0.543
04-05,1.192,-0.012,-0.496,0.366
04-06,1.078,-0.006,-0.255,0.625
04-07,0.91,0.0,0.0,1.0
04-08,0.915,0.002,0.094,0.801
04-09,0.83,-0.011,-0.473,0.26
04-10,0.872,-0.005,-0.209,0.573
04-11,0.93,0.0,0.0,0.976
04-12,0.939,-0.008,-0.339,0.414
04-13,0.887,-0.005,-0.21,0.603
04-14,0.814,-0.011,-0.48,0.26
04-15,0.873,-0.007,-0.3,0.656
04-16,0.788,-0.011,-0.442,0.285
04-17,0.794,-0.002,-0.097,0.812
04-18,0.715,-0.01,-0.42,0.35
04-19,0.682,-0.006,-0.267,0.656
04-20,0.868,-0.017,-0.716,0.159
04-21,0.841,-0.011,-0.462,0.32
04-22,0.803,-0.007,-0.296,0.44
04-23,0.676,-0.016,-0.687,0.06
04-24,0.838,-0.009,-0.385,0.299
04-25,0.732,-0.007,-0.304,0.32
04-26,0.703,-0.002,-0.07,0.778
04-27,0.707,-0.003,-0.124,0.801
04-28,0.745,-0.003,-0.14,0.667
04-29,0.661,-0.012,-0.5,0.168
04-30,0.631,-0.006,-0.27,0.373
05-01,0.688,-0.005,-0.21,0.667
05-02,0.698,0.0,0.021,0.941
05-03,0.872,0.003,0.115,0.79
05-04,0.825,0.001,0.048,0.953
05-05,0.753,-0.0,-0.02,0.965
05-06,0.776,0.006,0.24,0.553
05-07,0.885,0.008,0.33,0.458
