,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.35919230769230764,-698.3199153846152,0.013517378296747706,2.0,43.0,15.086,0.712,12.522,27.608
01-02,0.275925,-531.6437999999999,0.07689198681127363,1.0,43.0,11.589,0.535,14.412,26.001
01-03,0.19643529411764704,-374.0793882352941,0.14568794990952538,0.0,43.0,8.25,0.379,14.666,22.916
01-04,0.18237777777777786,-345.9643555555557,0.1979837434088263,0.0,43.0,7.66,0.344,14.961,22.621
01-05,0.15508400000000003,-288.88640000000004,0.24965150506915368,0.0,43.0,6.513,0.285,18.025,24.538
01-06,0.16118695652173914,-302.22431304347833,0.3100098400347544,0.0,43.0,6.77,0.3,16.765,23.535
01-07,0.17687500000000012,-333.14760000000024,0.2672858752494309,0.0,43.0,7.429,0.34,16.888,24.317
01-08,0.14715999999999987,-276.5192999999997,0.26272057644155566,0.0,43.0,6.181,0.284,14.71,20.891
01-09,0.14642173913043482,-274.39187826086965,0.2627728623577372,0.0,43.0,6.149,0.279,15.377,21.526
01-10,0.13835555555555562,-258.17461111111123,0.24965150506915368,0.0,43.0,5.811,0.273,15.631,21.442
01-11,0.17162580645161288,-324.0076129032257,0.25836440296788155,0.0,43.0,7.208,0.343,15.64,22.848
01-12,0.224985,-429.4525,0.1047543204235093,0.0,43.0,9.449,0.448,15.793,25.242
01-13,0.2416384615384615,-461.627423076923,0.0880160917815056,1.0,43.0,10.149,0.467,16.575,26.724
01-14,0.207533333333334,-394.917066666668,0.11645860445754863,0.0,43.0,8.717,0.4,15.791,24.508
01-15,0.17990714285714304,-340.71178571428607,0.15465002139087547,0.0,43.0,7.557,0.349,15.324,22.881
01-16,0.16653461538461534,-313.03283076923066,0.16392931497439966,0.0,43.0,6.995,0.321,16.539,23.534
01-17,0.20067272727272725,-381.5354545454545,0.14573208199970367,0.0,43.0,8.428,0.387,15.596,24.024
01-18,0.21224999999999988,-404.8314999999998,0.09609384700300017,1.0,43.0,8.915,0.417,15.211,24.126
01-19,0.2065900000000001,-393.2851000000002,0.08227418297674594,1.0,43.0,8.676,0.406,15.557,24.233
01-20,0.19338333333333355,-367.38116666666707,0.09194814264313789,1.0,43.0,8.123,0.371,15.324,23.447
01-21,0.1320666666666666,-244.49313333333322,0.28103493960693315,0.0,43.0,5.547,0.252,16.867,22.414
01-22,0.08490000000000002,-151.48990000000003,0.5231511455622946,0.0,43.0,3.566,0.164,16.527,20.093
01-23,0.05354054054054054,-88.40308108108108,0.6526832370013438,0.0,43.0,2.248,0.107,17.554,19.802
01-24,0.011915789473684114,-3.144278947368228,0.8917754948870602,0.0,43.0,0.501,0.022,20.437,20.938
01-25,0.03773333333333336,-54.55296666666673,0.8260379269556641,0.0,43.0,1.585,0.063,20.121,21.706
01-26,0.03859090909090926,-56.664318181818516,0.7935914140262741,0.0,43.0,1.621,0.063,19.707,21.328
