,mean,slp,chg,pvalue
01-01,9.901,0.133,5.591,0.041
01-02,9.452,0.115,4.829,0.046
01-03,9.482,0.104,4.35,0.075
01-04,9.43,0.089,3.727,0.138
01-05,9.099,0.087,3.66,0.159
01-06,9.188,0.085,3.584,0.143
01-07,9.516,0.083,3.472,0.116
01-08,9.025,0.08,3.374,0.093
01-09,8.737,0.075,3.15,0.089
01-10,8.486,0.071,3.0,0.104
01-11,8.288,0.076,3.212,0.119
01-12,8.216,0.082,3.456,0.097
01-13,8.052,0.105,4.394,0.05
01-14,7.905,0.11,4.62,0.049
01-15,7.778,0.107,4.48,0.059
01-16,7.724,0.099,4.14,0.062
01-17,7.536,0.083,3.469,0.07
01-18,7.38,0.081,3.407,0.075
01-19,7.366,0.081,3.385,0.083
01-20,7.244,0.076,3.205,0.091
01-21,7.062,0.074,3.108,0.109
01-22,7.201,0.072,3.006,0.143
01-23,7.148,0.067,2.813,0.146
01-24,7.033,0.066,2.78,0.14
01-25,6.88,0.061,2.55,0.165
01-26,6.73,0.061,2.55,0.169
01-27,6.656,0.061,2.561,0.153
01-28,6.964,0.048,2.032,0.229
01-29,6.753,0.036,1.524,0.423
01-30,6.609,0.028,1.164,0.566
01-31,6.582,0.024,1.02,0.649
02-01,6.554,0.018,0.739,0.77
02-02,6.7,0.019,0.81,0.745
02-03,7.098,0.025,1.05,0.566
02-04,6.91,0.04,1.68,0.488
02-05,6.874,0.047,1.953,0.398
02-06,6.845,0.031,1.296,0.435
02-07,6.704,0.028,1.178,0.422
02-08,6.592,0.024,1.012,0.474
02-09,6.396,0.023,0.948,0.474
02-10,6.232,0.024,1.008,0.474
02-11,6.091,0.023,0.956,0.468
02-12,5.944,0.019,0.789,0.474
02-13,5.754,0.017,0.717,0.481
02-14,5.738,0.018,0.745,0.544
02-15,5.61,0.019,0.817,0.448
02-16,5.584,0.027,1.155,0.398
02-17,5.572,0.034,1.428,0.335
02-18,5.486,0.031,1.317,0.242
02-19,5.447,0.033,1.4,0.237
02-20,5.515,0.04,1.668,0.179
02-21,5.59,0.049,2.072,0.175
02-22,5.397,0.055,2.296,0.146
02-23,5.206,0.052,2.184,0.138
02-24,5.112,0.056,2.333,0.138
02-25,5.046,0.052,2.184,0.111
02-26,4.993,0.057,2.38,0.074
02-27,4.964,0.057,2.4,0.047
02-28,4.928,0.057,2.387,0.042
03-01,4.936,0.061,2.559,0.03
03-02,4.98,0.059,2.493,0.014
03-03,5.195,0.06,2.52,0.016
03-04,5.162,0.053,2.247,0.026
03-05,5.264,0.048,2.016,0.029
03-06,5.209,0.048,2.016,0.045
03-07,5.201,0.052,2.172,0.064
03-08,5.199,0.058,2.424,0.067
03-09,5.18,0.052,2.175,0.099
03-10,5.092,0.055,2.294,0.099
03-11,5.029,0.059,2.46,0.102
03-12,5.044,0.057,2.4,0.124
03-13,5.119,0.058,2.436,0.116
03-14,5.28,0.061,2.563,0.124
03-15,5.43,0.061,2.549,0.143
03-16,5.546,0.061,2.559,0.183
03-17,5.537,0.053,2.24,0.175
03-18,5.574,0.048,2.036,0.221
03-19,5.921,0.041,1.733,0.264
03-20,6.243,0.027,1.12,0.435
03-21,6.265,0.019,0.806,0.558
03-22,6.211,0.011,0.48,0.68
03-23,6.243,0.005,0.21,0.854
03-24,6.196,0.002,0.07,0.983
03-25,5.983,-0.004,-0.182,0.94
03-26,5.948,-0.003,-0.105,0.957
03-27,5.938,-0.003,-0.105,0.983
03-28,5.789,-0.003,-0.12,0.888
03-29,5.627,-0.006,-0.236,0.888
03-30,5.76,-0.008,-0.353,0.845
03-31,5.631,-0.018,-0.74,0.729
04-01,5.632,-0.024,-1.015,0.68
04-02,6.101,-0.019,-0.78,0.673
04-03,6.023,-0.004,-0.16,0.922
04-04,5.962,0.003,0.129,0.905
04-05,6.6,0.01,0.42,0.871
04-06,7.04,0.009,0.373,0.905
04-07,7.888,-0.005,-0.21,0.974
04-08,9.52,0.0,0.0,1.0
04-09,10.907,0.015,0.62,0.914
04-10,11.598,-0.004,-0.156,0.965
04-11,13.7,0.0,0.0,1.0
04-12,13.364,0.028,1.166,0.845
04-13,13.575,0.05,2.1,0.696
04-14,14.393,0.086,3.6,0.566
04-15,15.543,0.086,3.614,0.595
04-16,14.795,0.091,3.819,0.603
04-17,14.998,0.097,4.073,0.551
04-18,17.89,0.18,7.56,0.205
04-19,19.029,0.158,6.65,0.319
04-20,18.408,0.118,4.941,0.516
04-21,18.295,0.091,3.819,0.566
04-22,16.782,0.063,2.635,0.649
04-23,17.892,0.085,3.589,0.713
04-24,22.4,0.1,4.211,0.745
04-25,24.939,0.078,3.266,0.778
04-26,27.188,0.075,3.149,0.696
04-27,32.12,0.04,1.68,0.786
04-28,33.416,0.232,9.744,0.488
04-29,35.082,0.365,15.317,0.293
04-30,37.116,0.431,18.093,0.26
05-01,40.159,0.318,13.364,0.313
05-02,45.275,0.15,6.3,0.649
05-03,46.371,-0.058,-2.45,0.888
05-04,54.918,-0.162,-6.825,0.77
05-05,57.278,-0.144,-6.038,0.712
05-06,62.058,-0.183,-7.669,0.745
05-07,61.904,-0.193,-8.1,0.633
05-08,66.381,-0.338,-14.2,0.455
05-09,67.5,-0.2,-8.4,0.649
05-10,67.955,0.111,4.642,0.753
05-11,73.687,0.175,7.35,0.729
05-12,78.95,0.1,4.2,0.837
05-13,78.914,-0.173,-7.269,0.812
05-14,76.375,-0.25,-10.5,0.61
05-15,69.239,-0.421,-17.685,0.416
05-16,75.506,-0.488,-20.496,0.41
05-17,69.029,-0.242,-10.15,0.588
05-18,68.216,-0.069,-2.887,0.888
05-19,73.917,-0.067,-2.8,0.854
05-20,71.378,-0.144,-6.067,0.737
05-21,74.155,-0.189,-7.95,0.68
05-22,71.768,-0.062,-2.625,0.888
05-23,73.78,-0.04,-1.68,0.897
05-24,72.115,0.03,1.26,0.94
05-25,64.846,0.292,12.25,0.566
05-26,59.7,0.4,16.8,0.246
05-27,57.979,0.457,19.2,0.246
05-28,54.058,0.416,17.481,0.179
05-29,53.992,0.484,20.328,0.129
05-30,57.811,0.622,26.108,0.169
05-31,59.2,0.6,25.2,0.169
06-01,56.859,0.518,21.75,0.225
06-02,58.216,0.532,22.362,0.233
06-03,59.68,0.56,23.52,0.324
06-04,57.75,0.4,16.8,0.404
06-05,54.822,0.244,10.248,0.665
06-06,52.287,0.074,3.116,0.812
06-07,50.252,0.006,0.233,0.983
06-08,47.647,-0.106,-4.454,0.795
06-09,48.26,-0.18,-7.56,0.696
06-10,46.443,-0.213,-8.96,0.68
06-11,43.218,-0.064,-2.673,0.837
06-12,39.691,-0.018,-0.764,0.983
06-13,36.356,0.113,4.725,0.696
06-14,35.063,0.227,9.52,0.392
06-15,33.538,0.276,11.592,0.251
06-16,31.621,0.242,10.15,0.34
06-17,30.797,0.193,8.12,0.386
06-18,30.634,0.168,7.038,0.573
06-19,30.246,0.091,3.819,0.68
06-20,28.089,0.079,3.3,0.68
06-21,27.66,0.121,5.091,0.573
06-22,27.608,0.115,4.823,0.618
06-23,25.83,0.162,6.785,0.442
06-24,23.089,0.178,7.466,0.398
06-25,22.44,0.179,7.538,0.308
06-26,21.478,0.155,6.491,0.34
06-27,20.532,0.162,6.825,0.398
06-28,19.108,0.118,4.941,0.481
06-29,19.318,0.038,1.591,0.795
06-30,18.614,0.026,1.105,0.862
07-01,17.513,0.026,1.08,0.837
07-02,18.459,0.019,0.778,0.871
07-03,17.355,0.011,0.442,0.957
07-04,16.8,0.0,0.0,0.991
07-05,17.985,-0.03,-1.278,0.888
07-06,17.8,0.0,0.0,0.991
07-07,16.709,0.018,0.764,0.965
07-08,17.508,0.017,0.7,0.922
07-09,17.571,0.042,1.75,0.803
07-10,16.317,0.033,1.4,0.845
07-11,16.355,0.01,0.42,0.905
07-12,16.314,0.028,1.159,0.729
07-13,15.62,0.04,1.68,0.762
07-14,15.362,0.025,1.051,0.922
07-15,15.144,-0.011,-0.467,0.914
07-16,14.924,-0.053,-2.223,0.68
07-17,14.75,-0.1,-4.2,0.435
07-18,14.937,-0.125,-5.25,0.34
07-19,14.08,-0.139,-5.833,0.274
07-20,13.472,-0.156,-6.533,0.19
07-21,12.425,-0.15,-6.3,0.172
07-22,12.37,-0.159,-6.689,0.165
07-23,11.962,-0.176,-7.382,0.135
07-24,12.228,-0.145,-6.076,0.205
07-25,12.478,-0.146,-6.127,0.205
07-26,12.729,-0.141,-5.94,0.251
07-27,14.304,-0.093,-3.911,0.324
07-28,14.573,-0.053,-2.24,0.566
07-29,13.979,-0.042,-1.75,0.745
07-30,13.132,-0.035,-1.47,0.862
07-31,12.335,-0.03,-1.26,0.812
08-01,12.138,-0.025,-1.043,0.82
08-02,12.476,-0.049,-2.04,0.721
08-03,12.019,-0.062,-2.59,0.58
08-04,11.871,-0.058,-2.454,0.461
08-05,11.765,-0.07,-2.952,0.308
08-06,12.214,-0.071,-2.965,0.34
08-07,11.553,-0.094,-3.938,0.283
08-08,11.789,-0.122,-5.118,0.124
08-09,11.18,-0.139,-5.854,0.146
08-10,10.833,-0.133,-5.6,0.132
08-11,11.788,-0.123,-5.169,0.205
08-12,11.144,-0.112,-4.685,0.165
08-13,11.636,-0.128,-5.361,0.162
08-14,11.438,-0.125,-5.259,0.217
08-15,12.292,-0.115,-4.831,0.255
08-16,12.482,-0.136,-5.712,0.274
08-17,12.573,-0.153,-6.44,0.213
08-18,12.268,-0.162,-6.825,0.169
08-19,12.813,-0.174,-7.29,0.132
08-20,12.602,-0.194,-8.157,0.135
08-21,12.212,-0.177,-7.445,0.221
08-22,12.22,-0.16,-6.72,0.213
08-23,11.542,-0.115,-4.823,0.288
08-24,10.852,-0.096,-4.025,0.398
08-25,10.565,-0.07,-2.924,0.442
08-26,10.424,-0.052,-2.176,0.603
08-27,10.385,-0.03,-1.26,0.696
08-28,10.487,-0.025,-1.05,0.761
08-29,10.574,-0.052,-2.192,0.657
08-30,10.728,-0.043,-1.809,0.641
08-31,10.425,-0.05,-2.1,0.573
09-01,10.88,-0.041,-1.719,0.558
09-02,11.471,-0.059,-2.489,0.404
09-03,13.259,-0.082,-3.436,0.455
09-04,13.458,-0.084,-3.52,0.488
09-05,13.407,-0.084,-3.537,0.448
09-06,13.458,-0.085,-3.554,0.573
09-07,14.597,-0.006,-0.252,0.974
09-08,14.79,0.079,3.335,0.58
09-09,15.948,0.097,4.055,0.488
09-10,15.566,0.133,5.58,0.319
09-11,15.968,0.137,5.745,0.374
09-12,17.023,0.146,6.146,0.386
09-13,17.275,0.15,6.3,0.38
09-14,16.769,0.138,5.8,0.429
09-15,18.196,0.092,3.85,0.595
09-16,20.754,0.108,4.554,0.448
09-17,19.877,0.153,6.44,0.448
09-18,19.83,0.159,6.689,0.416
09-19,18.078,0.157,6.574,0.404
09-20,17.516,0.132,5.562,0.468
09-21,16.914,0.129,5.435,0.442
09-22,16.364,0.129,5.435,0.357
09-23,16.57,0.139,5.833,0.319
09-24,16.237,0.175,7.331,0.182
09-25,16.661,0.222,9.324,0.055
