,mean,slp,chg,pvalue
01-01,0.87,0.002,0.096,0.875
01-02,1.22,-0.007,-0.274,0.593
01-03,1.36,-0.008,-0.35,0.675
01-04,1.25,-0.006,-0.262,0.818
01-05,1.24,-0.008,-0.326,0.579
01-06,1.29,-0.003,-0.106,0.769
01-07,1.13,-0.002,-0.074,0.769
01-08,1.12,-0.005,-0.224,0.572
01-09,1.05,-0.003,-0.128,0.746
01-10,0.99,-0.004,-0.168,0.623
01-11,1.08,-0.001,-0.05,0.875
01-12,1.1,0.002,0.105,0.842
01-13,1.16,0.0,0.0,0.975
01-14,1.1,-0.005,-0.202,0.623
01-15,0.99,-0.003,-0.146,0.746
01-16,0.96,-0.002,-0.064,0.892
01-17,1.16,0.0,0.0,0.992
01-18,1.28,-0.012,-0.526,0.341
01-19,1.36,-0.02,-0.84,0.116
01-20,1.28,-0.026,-1.074,0.04
01-21,1.31,-0.039,-1.64,0.016
01-22,1.3,-0.022,-0.91,0.129
01-23,1.44,-0.017,-0.72,0.276
01-24,1.79,-0.008,-0.34,0.714
01-25,2.04,-0.009,-0.358,0.675
01-26,1.56,-0.011,-0.446,0.523
01-27,1.34,-0.013,-0.534,0.315
01-28,1.17,-0.012,-0.52,0.391
01-29,1.22,-0.008,-0.35,0.402
01-30,1.11,-0.007,-0.29,0.49
01-31,1.2,-0.008,-0.342,0.438
02-01,1.27,-0.002,-0.086,0.867
02-02,1.47,-0.004,-0.165,0.802
02-03,1.43,-0.007,-0.28,0.51
02-04,1.33,-0.009,-0.386,0.439
02-05,1.16,-0.009,-0.39,0.42
02-06,1.64,-0.017,-0.7,0.241
02-07,1.62,-0.022,-0.924,0.202
02-08,1.53,-0.012,-0.496,0.457
02-09,1.5,-0.012,-0.514,0.363
02-10,1.549,-0.027,-1.113,0.042
02-11,1.49,-0.022,-0.924,0.092
02-12,1.56,-0.012,-0.504,0.439
02-13,1.51,-0.01,-0.42,0.49
02-14,1.39,-0.013,-0.554,0.346
02-15,1.47,-0.012,-0.49,0.451
02-16,1.58,-0.01,-0.42,0.551
02-17,1.5,-0.014,-0.598,0.352
02-18,1.56,-0.017,-0.7,0.281
02-19,1.45,-0.012,-0.49,0.31
02-20,1.53,-0.014,-0.588,0.241
02-21,1.57,-0.015,-0.648,0.121
02-22,1.42,-0.014,-0.592,0.209
02-23,2.53,-0.017,-0.7,0.305
02-24,2.09,-0.011,-0.48,0.63
02-25,1.78,0.005,0.22,0.769
02-26,1.64,0.002,0.088,0.958
02-27,1.5,-0.005,-0.222,0.638
02-28,1.36,-0.003,-0.136,0.699
03-01,2.0,-0.005,-0.224,0.653
03-02,1.7,-0.001,-0.062,0.917
03-03,1.95,0.013,0.534,0.432
03-04,1.76,0.015,0.642,0.51
03-05,1.9,0.005,0.21,0.691
03-06,1.98,-0.008,-0.326,0.623
03-07,1.67,-0.004,-0.18,0.722
03-08,1.45,-0.015,-0.636,0.217
03-09,1.25,-0.011,-0.454,0.241
03-10,1.27,-0.009,-0.366,0.281
03-11,1.18,-0.008,-0.352,0.28
03-12,1.22,0.0,0.0,0.967
