,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.03220809523809523,-60.535182380952364,0.6532110259000545,0.0,41.0,1.352,0.108,3.205,4.557
01-02,0.005862142857142856,-8.379023571428569,0.8397500889272378,0.0,41.0,0.246,0.018,3.222,3.468
01-03,0.00917417582417582,-16.426097472527463,0.8135099091206013,0.0,41.0,0.385,0.035,1.73,2.115
01-04,0.02372372909698997,-45.10313446488295,0.5667116435406316,0.0,41.0,0.997,0.101,1.846,2.843
01-05,0.03261005747126436,-62.682954885057455,0.3396610402021092,0.0,41.0,1.37,0.117,1.852,3.222
01-06,0.04358873809523809,-84.64348745238095,0.24272801416802903,0.0,41.0,1.83,0.128,1.619,3.449
01-07,0.026354374999999996,-50.48631562499999,0.37490496599151024,0.0,41.0,1.107,0.089,1.669,2.776
01-08,0.018281149425287357,-34.837527701149426,0.45842170615691025,0.0,41.0,0.768,0.08,1.341,2.109
01-09,0.015278630952380946,-28.971333273809513,0.5003375069828429,0.0,41.0,0.642,0.071,1.265,1.907
01-10,0.02167399038461539,-41.76980677884616,0.20831394288425065,0.0,41.0,0.91,0.104,1.123,2.033
01-11,0.03699214285714286,-72.64549357142859,0.08766136352353171,1.0,41.0,1.554,0.197,0.562,2.116
01-12,0.07768627450980392,-153.62233274509805,0.03277477947250529,2.0,41.0,3.263,0.403,0.119,3.382
01-13,0.09598416666666668,-190.40074916666669,0.030960829862407113,2.0,41.0,4.031,0.363,-0.448,3.583
01-14,0.07723541666666656,-152.95029791666644,0.05193193595360501,1.0,41.0,3.243,0.248,-0.101,3.142
01-15,0.05888758333333338,-116.07487908333343,0.06373206113252317,1.0,41.0,2.473,0.219,0.464,2.937
01-16,0.048484558823529415,-95.39243308823531,0.09413429411946406,1.0,41.0,2.036,0.237,0.559,2.595
01-17,0.04111965811965812,-80.78319658119658,0.1568021196189724,0.0,41.0,1.727,0.251,0.593,2.32
01-18,0.029705173611111108,-57.68264204861111,0.306669528782475,0.0,41.0,1.248,0.195,1.104,2.352
01-19,0.03342491596638656,-65.00520701680672,0.204309431300985,0.0,41.0,1.404,0.206,1.143,2.547
01-20,0.02792659722222222,-53.47636784722222,0.2910281657120548,0.0,41.0,1.173,0.142,1.79,2.963
01-21,0.02234955263157895,-42.61085571052632,0.32841970416403266,0.0,41.0,0.939,0.139,1.619,2.558
01-22,0.024193531468531468,-46.6648694055944,0.24272801416802903,0.0,41.0,1.016,0.171,1.214,2.23
01-23,0.038676666666666665,-75.33365666666667,0.09200844511375328,1.0,41.0,1.625,0.251,1.207,2.832
01-24,0.055185,-108.33381499999999,0.04801955881951292,2.0,41.0,2.318,0.242,0.877,3.195
01-25,0.03717843137254903,-72.33585431372552,0.13227917943084466,0.0,41.0,1.562,0.158,1.24,2.802
01-26,0.022140990338164253,-42.42599968599034,0.3396610402021092,0.0,41.0,0.93,0.105,1.391,2.321
01-27,0.014149999999999994,-26.22843999999999,0.5897716003469715,0.0,41.0,0.595,0.082,1.774,2.369
01-28,0.00784523399014778,-13.814822746305412,0.6776777344343947,0.0,41.0,0.329,0.044,1.711,2.04
01-29,0.007803648097826087,-13.618492547554348,0.7192624448445413,0.0,41.0,0.328,0.046,1.825,2.153
01-30,-0.00036048809523809514,2.7016157023809524,0.9731163262519524,-0.0,41.0,-0.015,-0.002,1.988,1.973
01-31,0.007074999999999998,-12.218524999999996,0.8310096580691151,0.0,41.0,0.297,0.054,1.783,2.08
02-01,0.009394027777777779,-17.10896152777778,0.6532110259000545,0.0,41.0,0.394,0.073,1.482,1.876
02-02,0.0017968253968253948,-1.7806539682539642,0.8927765208233045,0.0,41.0,0.076,0.015,1.775,1.851
02-03,-0.011515172413793084,25.022469655172376,0.710860448592675,-0.0,41.0,-0.484,-0.08,2.234,1.75
02-04,-0.012322291666666672,26.61326104166668,0.7445693066203241,-0.0,41.0,-0.517,-0.082,2.227,1.71
02-05,0.0007979450418160094,0.38590786140979727,0.9641581172823424,0.0,41.0,0.034,0.004,1.965,1.999
02-06,0.011743428030303036,-21.20262263257577,0.5973520920383846,0.0,41.0,0.493,0.039,2.038,2.531
02-07,0.0232048814229249,-44.32065796442687,0.41219618790658563,0.0,41.0,0.974,0.073,1.602,2.576
02-08,0.03395999999999999,-65.90503999999999,0.16711655519767832,0.0,41.0,1.426,0.135,1.302,2.728
02-09,0.058172222222222236,-113.77040222222224,0.049346085963436925,2.0,41.0,2.444,0.292,1.352,3.796
02-10,0.06020824999999999,-118.23379174999998,0.04089434069668019,2.0,41.0,2.529,0.359,0.918,3.447
02-11,0.0403596590909091,-78.13195852272729,0.14730886422205325,0.0,41.0,1.695,0.306,1.74,3.435
02-12,0.03901357142857144,-76.15145928571431,0.18129795665508253,0.0,41.0,1.639,0.307,1.056,2.695
02-13,0.03764409909909909,-72.81675409909909,0.2003617104029749,0.0,41.0,1.581,0.235,1.681,3.262
02-14,0.02683361064189189,-51.37638767314189,0.2960997423619638,0.0,41.0,1.127,0.173,1.727,2.854
02-15,0.046122757352941184,-90.07689194852942,0.10096912401379199,0.0,41.0,1.937,0.304,1.2,3.137
02-16,0.03370272727272727,-64.99455181818182,0.2758737515323779,0.0,41.0,1.416,0.182,1.703,3.119
02-17,0.029175952380952372,-55.75591880952379,0.507532735474822,0.0,41.0,1.226,0.131,1.983,3.209
02-18,0.006194555555555554,-9.383116555555553,0.8661896836292284,0.0,41.0,0.26,0.026,2.876,3.136
02-19,-0.019951138107416878,43.87262507672634,0.5590388993227271,-0.0,41.0,-0.838,-0.074,4.389,3.551
02-20,-0.04082060606060606,85.6189915151515,0.3569495343535629,-0.0,41.0,-1.714,-0.139,4.835,3.121
02-21,-0.020012142857142864,43.59837357142858,0.7192624448445413,-0.0,41.0,-0.84,-0.066,3.994,3.154
02-22,-0.10018200000000001,206.12191800000002,0.2519069027629901,-0.0,41.0,-4.208,-0.306,7.862,3.654
02-23,-0.11084166666666664,229.2134916666666,0.15368480374442117,-0.0,41.0,-4.656,-0.327,9.858,5.202
02-24,-0.12192583333333326,250.40854083333318,0.19647045178774425,-0.0,41.0,-5.121,-0.37,9.117,3.996
02-25,-0.09367572115384616,193.56866658653848,0.36293485816471427,-0.0,41.0,-3.934,-0.272,8.184,4.25
02-26,-0.011617894736842126,29.39357157894741,0.9462665489546707,-0.0,41.0,-0.488,-0.042,6.402,5.914
02-27,0.038683759398496234,-71.92353503759398,0.5591050428234947,0.0,41.0,1.624,0.154,4.632,6.256
02-28,0.027626190476190478,-50.725054761904765,0.6532110259000545,0.0,41.0,1.16,0.094,3.947,5.107
03-01,0.036259375000000024,-68.86009062500005,0.3995072149064849,0.0,41.0,1.523,0.104,2.897,4.42
03-02,0.06071673976608188,-117.26926279239767,0.32292109642586486,0.0,41.0,2.55,0.177,2.889,5.439
03-03,0.07814897306397309,-150.9276971548822,0.2337868716108451,0.0,41.0,3.282,0.227,3.729,7.011
03-04,0.0570042857142857,-109.76316714285711,0.3228600367471248,0.0,41.0,2.394,0.171,3.048,5.442
03-05,0.02076512499999999,-38.25498487499998,0.6613131713993696,0.0,41.0,0.872,0.059,2.839,3.711
03-06,-0.03588035714285716,76.02643392857146,0.6053643761665761,-0.0,41.0,-1.507,-0.091,5.019,3.512
03-07,-0.060146327985739746,126.00570964349376,0.4317003815040086,-0.0,41.0,-2.526,-0.169,6.976,4.45
03-08,-0.041035000000000266,88.87756500000053,0.6694954517544436,-0.0,41.0,-1.723,-0.131,7.669,5.946
03-09,-0.01950984848484849,44.40548712121213,0.85737054882756,-0.0,41.0,-0.819,-0.06,5.795,4.976
03-10,0.0332882491186839,-61.081309988249124,0.710860448592675,0.0,41.0,1.398,0.097,4.796,6.194
03-11,0.07401131016042778,-142.62820901069512,0.3570102128987225,0.0,41.0,3.109,0.212,3.84,6.949
03-12,0.14739583333333334,-288.2201708333333,0.08566839776545332,1.0,41.0,6.191,0.434,3.476,9.667
03-13,0.16269082125603865,-319.19105169082127,0.07055328302873853,1.0,41.0,6.833,0.486,2.774,9.607
03-14,0.12892222222222224,-251.12162222222227,0.10339115177329683,0.0,41.0,5.415,0.384,4.015,9.43
03-15,0.12471517241379311,-244.4097296551724,0.13516614101915914,0.0,41.0,5.238,0.326,2.402,7.64
03-16,0.10282333333333331,-201.0441433333333,0.18135303115367463,0.0,41.0,4.319,0.28,2.443,6.762
03-17,0.10627342657342659,-207.17677972027974,0.13815164626284115,0.0,41.0,4.464,0.339,3.138,7.602
03-18,0.05718264705882357,-108.33681147058832,0.3570102128987225,0.0,41.0,2.401,0.216,4.828,7.229
03-19,0.018837461300309603,-32.5337851393189,0.702528132152425,0.0,41.0,0.791,0.085,4.746,5.537
03-20,-0.019214210526315806,43.0787068421053,0.7361324289540021,-0.0,41.0,-0.807,-0.085,5.054,4.247
03-21,-0.04224785714285713,89.29276642857141,0.5293305852506016,-0.0,41.0,-1.774,-0.15,5.684,3.91
03-22,-0.05748437499999999,118.73176562499998,0.266154543300259,-0.0,41.0,-2.414,-0.198,4.97,2.556
03-23,-0.05891427655677657,121.02413883699637,0.13808534131578054,-0.0,41.0,-2.475,-0.241,4.433,1.958
03-24,-0.03750283559577677,77.79250835595778,0.38711605416916584,-0.0,41.0,-1.575,-0.195,3.574,1.999
03-25,-0.01689979757085018,36.318375344129514,0.5293305852506016,-0.0,41.0,-0.71,-0.093,2.874,2.164
03-26,-0.006191120448179269,14.82682977591036,0.8750422653899088,-0.0,41.0,-0.26,-0.039,2.575,2.315
03-27,0.01296258741258741,-22.99731223776223,0.6370476386704091,0.0,41.0,0.544,0.092,2.656,3.2
03-28,0.02784281432748538,-53.08248584064327,0.1850211775600119,0.0,41.0,1.17,0.199,2.018,3.188
03-29,0.04815879310344831,-93.15642741379317,0.11577231903502172,0.0,41.0,2.022,0.321,2.15,4.172
03-30,0.08194219354838708,-159.52914490322578,0.08984107016152243,1.0,41.0,3.442,0.41,2.634,6.076
03-31,0.040858125,-77.43039187500001,0.39322197748030474,0.0,41.0,1.716,0.183,3.428,5.144
04-01,0.028300000000000006,-52.72290000000001,0.5820690716517367,0.0,41.0,1.188,0.121,3.283,4.471
04-02,0.010208214285714286,-16.500820357142857,0.8485514151371052,0.0,41.0,0.429,0.051,3.701,4.13
04-03,0.031228649237472768,-57.98296982570806,0.47220907580440175,0.0,41.0,1.311,0.17,3.819,5.13
04-04,0.02870428571428571,-52.512267142857134,0.5591546310323805,0.0,41.0,1.205,0.116,4.294,5.499
04-05,0.02001635416666668,-34.635691979166694,0.7446315154396081,0.0,41.0,0.84,0.06,4.977,5.817
04-06,0.009261818181818182,-14.014674545454543,0.883909392651155,0.0,41.0,0.389,0.031,4.314,4.703
04-07,0.00708679166666667,-9.893196541666672,0.8927765208233045,0.0,41.0,0.297,0.027,4.132,4.429
04-08,0.037987307692307695,-71.32372807692309,0.5591546310323805,0.0,41.0,1.596,0.154,3.853,5.449
04-09,0.03207333333333335,-58.42629333333337,0.6211391975666176,0.0,41.0,1.347,0.139,5.047,6.394
04-10,-0.012434312500000003,31.817990687500004,0.848526235730614,-0.0,41.0,-0.522,-0.049,7.21,6.688
04-11,-0.05172783882783882,109.1205498168498,0.6451505807102356,-0.0,41.0,-2.172,-0.166,6.751,4.579
04-12,-0.06792000000000004,143.21498000000008,0.4251795087510768,-0.0,41.0,-2.852,-0.19,8.801,5.949
04-13,-0.04967363445378152,105.52359527310927,0.4791861756075628,-0.0,41.0,-2.086,-0.141,7.219,5.133
