,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.02157743878578516,-35.88904218082323,0.23838634343976733,0.0,40.0,0.841,0.116,6.813,7.654
AB-05AA023,-0.015899718465749585,38.20466379936773,0.21460018824093186,-0.0,30.0,-0.461,-0.071,6.739,6.278
AB-05AD003,-0.03196102286234792,69.68129387061964,0.09170542322066108,-1.0,37.0,-1.15,-0.196,6.43,5.28
AB-05AD005,-0.05337502618467932,113.46369969010883,0.05849409107608525,-1.0,37.0,-1.922,-0.28,7.835,5.913
AB-05BA002,-0.028869486800304767,59.76094754575379,0.01719793204286605,-2.0,30.0,-0.837,-0.411,2.455,1.618
AB-05BB001,0.010148684641431406,-17.906515704347317,0.1702143033345207,0.0,39.0,0.396,0.167,2.178,2.574
AB-05BL022,-0.011786231246472474,27.41288716997812,0.19088903207652907,-0.0,37.0,-0.424,-0.109,4.088,3.664
AB-05DA007,0.001156392286906481,-0.8007377612636641,0.1304025704081726,0.0,37.0,0.041,0.027,1.488,1.529
AB-05DA009,0.005021091953563916,-8.644373744607027,0.18594164307116018,0.0,38.0,0.186,0.134,1.292,1.478
AB-05DA010,-0.011047822956189812,23.36937730971778,0.07564737570461946,-1.0,38.0,-0.409,-0.314,1.506,1.097
AB-07AA001,-0.0067223008419116876,15.150754385743516,0.2214012368637718,-0.0,37.0,-0.242,-0.14,1.847,1.605
AB-07AA002,0.002625614689922818,-3.555945693687451,0.1658021686543294,0.0,39.0,0.103,0.061,1.64,1.743
AB-07CD001,-0.037738138880412435,84.5802342545443,0.09241243323773363,-1.0,40.0,-1.471,-0.161,9.896,8.425
AB-07GG001,0.19073431982451727,-363.90330461853273,0.10937954434370312,0.0,36.0,6.676,0.395,13.56,20.236
AK-15072000,0.006078677224301202,-4.806882222944207,0.2337497009926262,0.0,40.0,0.237,0.032,7.223,7.46
AK-15085100,-0.018227133065855956,45.853141801405506,0.1837065937691758,-0.0,39.0,-0.693,-0.073,9.782,9.089
AK-15129500,-0.03296382245063624,72.00604366282901,0.05292795798531061,-1.0,30.0,-0.956,-0.16,6.441,5.485
AK-15239050,0.004224577870823202,-7.859926989596363,0.12072926111420312,0.0,39.0,0.16,0.274,0.505,0.665
AK-15266300,-0.005313341994866138,12.85768857641115,0.08933679840268927,-1.0,40.0,-0.208,-0.093,2.343,2.135
