,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.0037220299070733526,9.829897155645073,0.06460321892746754,-1.0,40.0,-0.145,-0.061,2.464,2.319
AB-05AA023,0.006730632822186081,-11.809848255722857,0.20069044796853575,0.0,30.0,0.195,0.121,1.51,1.705
AB-05AD003,0.007642727064497062,-13.623083080380841,0.04042024824654508,2.0,37.0,0.275,0.168,1.502,1.777
AB-05AD005,-0.012311237887756612,26.26155440502582,0.020487099796865266,-2.0,37.0,-0.444,-0.265,1.898,1.454
AB-05BA002,-0.0050111892279559225,11.236703062806772,0.09794835904739513,-1.0,30.0,-0.145,-0.119,1.289,1.144
AB-05BB001,0.0031563648045526372,-4.5603633767046405,0.13233114748922042,0.0,39.0,0.123,0.07,1.686,1.809
AB-05BL022,-0.0028828359756138725,6.718338881858334,0.13040257040817263,-0.0,37.0,-0.104,-0.108,1.013,0.909
AB-05DA007,0.005061228759629176,-9.34253852443017,0.010008829068990532,2.0,37.0,0.182,0.238,0.674,0.856
AB-05DA009,0.0016008589560170712,-2.4503425602845175,0.07564737570461944,1.0,38.0,0.059,0.079,0.718,0.777
AB-05DA010,-0.006771392809311363,14.289409863326574,0.02554646997161022,-2.0,38.0,-0.251,-0.329,0.889,0.638
AB-07AA001,0.005259302274954228,-9.807747811947415,0.02166280364690487,2.0,37.0,0.19,0.273,0.6,0.79
AB-07AA002,0.0027040605636502,-4.387788771063082,0.0366514964452026,2.0,39.0,0.105,0.103,0.964,1.069
AB-07CD001,-0.0072303947305409465,18.08059048008979,0.09555303794039541,-1.0,40.0,-0.282,-0.078,3.772,3.49
AB-07GG001,0.008230220213966483,-15.620884124483036,0.06747504881289601,1.0,36.0,0.288,0.355,0.667,0.955
AK-15072000,0.009613657315740987,-12.768470659856181,0.1623869745640591,0.0,40.0,0.375,0.058,6.257,6.632
AK-15085100,-0.001824397256969229,12.043604938175188,0.25,-0.0,39.0,-0.069,-0.008,8.433,8.364
AK-15129500,0.035531153573219225,-64.58483677536044,0.11886226238206643,0.0,30.0,1.03,0.156,6.087,7.117
AK-15239050,-0.0022755247681255815,5.288222043754468,0.12840182312192117,-0.0,39.0,-0.087,-0.118,0.783,0.696
AK-15266300,-0.014229476832410883,30.593995040432677,0.0749407132823953,-1.0,40.0,-0.555,-0.257,2.434,1.879
AK-15290000,0.0030420743947216014,-5.010909731038959,0.0974723834411757,1.0,34.0,0.119,0.112,1.009,1.128
AK-15292700,-0.00024441676355486795,1.5870098978856806,0.2245053155330704,-0.0,40.0,-0.009,-0.008,1.103,1.094
AK-15484000,0.003001551031384441,-4.77101915311658,0.09555303794039538,1.0,40.0,0.117,0.095,1.169,1.286
AK-15493000,0.010254715290437762,-19.16429915311314,0.0196313777316367,2.0,40.0,0.4,0.301,1.13,1.53
AK-15511000,0.013298632859812306,-24.960036714429588,0.045071986597325586,2.0,40.0,0.519,0.321,1.358,1.877
AK-15896000,0.0,0.0,0.5,0.0,40.0,0.0,,0.0,0.0
