,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.04544814014193651,-82.84080916061664,0.08050224231142356,1.0,40.0,1.773,0.222,7.101,8.874
AB-05AA023,0.29855382792474744,-571.8779653882739,0.07519293985869463,1.0,30.0,8.658,0.372,18.96,27.618
AB-05AD003,0.2896561321046445,-543.9169327107423,0.03485772814873156,2.0,37.0,10.427,0.302,29.313,39.74
AB-05AD005,0.1846870297070524,-352.15884086317396,0.02048709979686525,2.0,37.0,6.649,0.399,13.337,19.986
AB-05BA002,0.06523881607583303,-115.40171564217884,0.11886226238206643,0.0,30.0,1.892,0.126,14.097,15.989
AB-05BB001,-0.11402417411903734,319.27927152417857,0.10616053085163693,-0.0,39.0,-4.447,-0.049,93.625,89.178
AB-05BL022,0.0588880470859876,-113.29763214587587,0.02551959207686494,2.0,37.0,2.12,0.493,3.242,5.362
AB-05DA007,-0.002595888222318428,22.620863045539817,0.22657437448671763,-0.0,37.0,-0.094,-0.005,17.484,17.39
AB-05DA009,-0.03474383554475113,219.43834010475936,0.22997191351957208,-0.0,38.0,-1.285,-0.009,150.68,149.395
AB-05DA010,0.00010220174407817714,0.9827027027026971,0.24498506406268214,0.0,38.0,0.004,0.003,1.185,1.189
AB-07AA001,0.026687411095306004,-26.869004963201526,0.2060121132043679,0.0,37.0,0.961,0.036,25.945,26.906
AB-07AA002,-0.019317195609631268,265.3565085510076,0.1928919150216793,-0.0,39.0,-0.754,-0.003,227.128,226.374
AB-07CD001,1.3580598947711886,-2555.0590855697856,0.023923477087909817,2.0,40.0,52.965,0.333,132.541,185.506
AB-07GG001,-0.06928785462481116,146.34987748307316,0.04660644397333022,-2.0,36.0,-2.425,-0.302,9.229,6.804
AK-15072000,1.2054401868015332,-2071.2711535402555,0.13809412631587598,0.0,40.0,47.012,0.139,314.295,361.307
AK-15085100,0.15075536877310336,-284.21683550431266,0.06138000392014953,1.0,39.0,5.729,0.337,14.128,19.857
