,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.0077051685529262205,-8.750916449797245,0.175154912082209,0.0,40.0,0.3,0.045,6.498,6.798
AB-05AA023,0.10738426208331844,-196.81112861363295,0.11886226238206643,0.0,30.0,3.114,0.18,15.702,18.816
AB-05AD003,0.28705119380840916,-544.3012253169973,0.06110393357763666,1.0,37.0,10.334,0.357,23.773,34.107
AB-05AD005,0.14405099496780316,-272.78096162376306,0.04042024824654511,2.0,37.0,5.186,0.348,12.296,17.482
AB-05BA002,0.13558254691592805,-255.45447460140892,0.0497370251938114,2.0,30.0,3.932,0.251,13.677,17.609
AB-05BB001,-0.10263782523033198,301.5428163094441,0.14863606897590667,-0.0,39.0,-4.003,-0.041,98.423,94.42
AB-05BL022,-8.259532877527025e-06,2.806450695177346,0.20093713572061933,-0.0,37.0,0.0,0.0,2.79,2.79
AB-05DA007,0.041214686673090715,-61.98228551981518,0.139040853992411,0.0,37.0,1.483,0.073,19.582,21.065
AB-05DA009,0.3178900070241325,-461.997088691146,0.1324035195640761,0.0,38.0,11.762,0.068,167.107,178.869
AB-05DA010,0.00019805230331545798,1.0440764324465577,0.22997191351957208,0.0,38.0,0.007,0.005,1.436,1.443
AB-07AA001,0.013740344759020345,-1.4520229737374741,0.23176346398324074,0.0,37.0,0.495,0.019,25.74,26.235
AB-07AA002,0.32864419112296855,-404.17632791656536,0.2069072021036176,0.0,39.0,12.817,0.051,246.211,259.028
AB-07CD001,1.6052206015856687,-3046.723694849604,0.0196313777316367,2.0,40.0,62.603,0.388,130.008,192.611
AB-07GG001,-0.03902075808527428,87.24916394735763,0.06747504881289601,-1.0,36.0,-1.366,-0.146,10.027,8.661
AK-15072000,1.6300798886400778,-2961.9930445439695,0.17949083594439996,0.0,40.0,63.573,0.215,263.935,327.508
AK-15085100,0.06873566671019983,-125.53953619781466,0.15285130060868246,0.0,39.0,2.612,0.221,10.488,13.1
AK-15129500,0.8611812408051956,-1534.946400899446,0.14201465590789875,0.0,30.0,24.974,0.131,177.943,202.917
AK-15239050,-0.06642092203212752,294.702304862653,0.19753454257043113,-0.0,39.0,-2.524,-0.016,163.189,160.665
AK-15266300,10.312019609029841,-6603.950220904202,0.06098627753738162,1.0,40.0,402.168,0.029,13803.537,14205.705
AK-15290000,-7.8245438970798995,16066.736673311472,0.005185979355036615,-3.0,34.0,-305.157,-0.678,581.964,276.807
AK-15292700,-69.73806209526116,149274.5009683472,0.006915523090731176,-3.0,40.0,-2719.784,-0.275,11262.876,8543.092
AK-15484000,16.199987895660595,-29434.970970768023,0.12295593578600916,0.0,40.0,631.8,0.215,2624.805,3256.605
AK-15493000,8.007777038068145,-14742.20692670822,0.21990253534923698,0.0,40.0,312.303,0.248,1105.184,1417.487
AK-15511000,1.6454460449070991,-2956.207065908128,0.14599188355158327,0.0,40.0,64.172,0.193,300.131,364.303
AK-15896000,29.57020819463778,-57734.17962537069,0.04897986950744804,2.0,40.0,1153.239,0.847,785.262,1938.501
AK-15908000,44.303234109685725,-83621.68435255533,0.017512821155408143,2.0,36.0,1550.613,0.31,4231.629,5782.242
AL-02342933,0.2594169780531639,-451.0761042592934,0.08671747716414208,1.0,32.0,8.042,0.121,62.31,70.352
AL-02361000,-1.0511523331114168,2846.2866474005855,0.1122149552160123,-0.0,40.0,-40.995,-0.055,766.056,725.061
AL-02363000,-11.240820499479709,22907.40455306972,0.11363881405467044,-0.0,31.0,-337.224,-0.86,560.653,223.429
AL-02369800,0.042841493675482865,24.359823276644264,0.20167765557077252,0.0,40.0,1.671,0.015,109.143,110.814
AL-02371500,-2.09508533559281,4589.405381891908,0.15821728557165676,-0.0,40.0,-81.709,-0.203,443.232,361.523
AL-02372250,-0.6191493675482662,1566.209446529081,0.21302456638863437,-0.0,40.0,-24.147,-0.073,340.913,316.766
AL-02374500,-2.5519170247533736,5314.708351388972,0.005104782464541401,-3.0,40.0,-99.525,-0.464,264.465,164.94
AL-02408540,-0.8130867709815076,1849.9282889001051,0.13655210447844024,-0.0,38.0,-30.084,-0.134,239.203,209.119
AL-02415000,0.8849009081449262,-1583.632998297231,0.121402596285453,0.0,32.0,27.432,0.146,173.78,201.212
AL-02422500,-0.16566755431822341,506.9044298856147,0.05102447327547527,-1.0,40.0,-6.461,-0.037,179.048,172.587
AL-02450250,0.3249991526962414,-606.0490647279546,0.21531597090532723,0.0,40.0,12.675,0.292,37.124,49.799
AL-02464000,0.7215821279428681,-1315.3835681776927,0.2245053155330704,0.0,40.0,28.142,0.222,112.627,140.769
AL-02464146,-0.06497602490766101,135.52162452973818,0.039635544154732055,-2.0,33.0,-2.274,-0.412,6.739,4.465
AL-02464360,-1.3533963319458897,2760.9898623829345,0.03955302290122928,-2.0,31.0,-40.602,-0.789,71.791,31.189
AL-02465493,-0.10463926042486227,235.08269905586144,0.04320715271208311,-2.0,40.0,-4.081,-0.157,28.002,23.921
AL-02469800,0.508059281002239,-888.9620779216843,0.1122149552160123,0.0,40.0,19.815,0.157,116.487,136.302
AL-03574500,4.461143557465352,-8720.465480239667,0.15821728557165676,0.0,40.0,173.984,0.892,108.138,282.122
AR-07056000,8.440755117723302,-16607.394173364424,0.16143627426140938,0.0,39.0,329.19,1.278,96.86,426.05
AR-07060710,0.3201248865218181,-626.8802389396599,0.09875824416021672,1.0,40.0,12.485,0.969,6.647,19.132
