,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.12813420888055033,-241.96216644777982,0.041400621207653865,2.0,40.0,4.998,0.354,11.615,16.613
AB-05AA023,0.7703956989247311,-1490.411892473118,0.06716605760597727,1.0,30.0,22.342,0.492,34.201,56.543
AB-05AD003,0.5515180970444127,-1035.6683064643587,0.024177462402241112,2.0,37.0,19.855,0.302,55.786,75.641
AB-05AD005,0.38385846372688465,-737.316622332859,0.01134624344414048,2.0,37.0,13.819,0.472,22.339,36.158
AB-05BA002,0.11403730070448645,-206.91588275862065,0.1244493941316443,0.0,30.0,3.307,0.157,19.448,22.755
AB-05BB001,0.08514144951419672,-50.4052265938825,0.20690720210361757,0.0,39.0,3.32,0.028,118.09,121.41
AB-05BL022,0.1761269954164691,-342.7474116484906,0.016291331594191827,2.0,37.0,6.34,0.706,5.808,12.148
AB-05DA007,0.017988067014382856,-19.659521179073913,0.17611858514961165,0.0,37.0,0.647,0.04,15.939,16.586
AB-05DA009,0.0016555421818580823,129.63191414086128,0.21014522851676498,0.0,38.0,0.061,0.0,132.908,132.969
AB-05DA010,0.004015793121056273,-6.597309917204642,0.21014522851676498,0.0,38.0,0.149,0.105,1.35,1.499
AB-07AA001,0.13053500869290335,-219.1419258732415,0.16178106791284586,0.0,37.0,4.699,0.113,39.187,43.886
AB-07AA002,0.2317636213822223,-224.62478638376695,0.22114564906915418,0.0,39.0,9.039,0.038,234.035,243.074
AB-07CD001,2.081001250781739,-3976.0438330206384,0.043207152712083086,2.0,40.0,81.159,0.444,142.258,223.417
AB-07GG001,-0.05761810381810382,125.86676649506649,0.134978964337701,-0.0,36.0,-2.017,-0.186,11.841,9.824
AK-15072000,-1.1530709818636646,2701.9676072545335,0.13041203721113082,-0.0,40.0,-44.97,-0.113,420.04,375.07
AK-15085100,0.12126288798920383,-220.40932712550617,0.13431104869823307,0.0,39.0,4.608,0.211,19.57,24.178
AK-15129500,-1.2480793474230627,2717.019750339884,0.07519293985869463,-1.0,30.0,-36.194,-0.167,234.59,198.396
AK-15239050,0.5460209176788127,-991.3752161493483,0.024360021098997597,2.0,39.0,20.749,0.207,89.746,110.495
AK-15266300,37.70062539086929,-65879.56651031895,0.053130483851264676,1.0,40.0,1470.325,0.155,8729.971,10200.296
AK-15290000,-1.7197688713392572,4071.050858045411,0.07835615718623332,-1.0,34.0,-67.071,-0.105,667.628,600.557
AK-15292700,-34.85506566604128,79591.25706691682,0.06460321892746754,-1.0,40.0,-1359.347,-0.137,10613.082,9253.735
AK-15484000,-22.65090681676048,48556.80893996248,0.09555303794039541,-1.0,40.0,-883.385,-0.269,3730.664,2847.279
AK-15493000,-6.147748592870546,13608.840562851787,0.1342254488262196,-0.0,40.0,-239.762,-0.181,1442.446,1202.684
AK-15511000,-1.896539399624766,4111.8542401500945,0.1708576597158401,-0.0,40.0,-73.965,-0.23,358.603,284.638
AK-15896000,8.70941838649157,-7558.965978736738,0.2337497009926262,0.0,40.0,339.667,0.034,9676.973,10016.64
AK-15908000,36.87807807807807,-67851.55815815814,0.10151112667590845,0.0,36.0,1290.732,0.218,5277.671,6568.403
AL-02342933,-0.2542397360703812,559.344195259042,0.1317745777571888,-0.0,32.0,-7.882,-0.151,56.204,48.322
AL-02361000,-1.251354283927454,2993.56761976235,0.175154912082209,-0.0,40.0,-48.802,-0.099,517.137,468.335
AL-02363000,-3.3252973118279567,6968.743967204301,0.15853646342416583,-0.0,31.0,-99.759,-0.324,358.053,258.294
AL-02369800,0.2858933708567854,-461.29965165728566,0.192710086316148,0.0,40.0,11.15,0.101,104.483,115.633
AL-02371500,0.6018502188868053,-836.7899124452804,0.14201674021284805,0.0,40.0,23.472,0.064,354.272,377.744
AL-02372250,1.4919152595372098,-2647.1338961851143,0.21531597090532723,0.0,40.0,58.185,0.174,305.366,363.551
AL-02374500,-2.2582173233270804,4737.627404002504,0.045071986597325614,-2.0,40.0,-88.07,-0.392,268.615,180.545
AL-02408540,3.5870007659481344,-6893.302943793996,0.21014522851676498,0.0,38.0,132.719,0.476,212.546,345.265
AL-02415000,1.2076429618768327,-2196.9021798631475,0.18336143804883337,0.0,32.0,37.437,0.17,201.477,238.914
AL-02422500,0.48041463414634156,-764.9399796747969,0.2245053155330704,0.0,40.0,18.736,0.096,185.801,204.537
AL-02450250,-0.02247273295809877,124.22055681676039,0.210748045955239,-0.0,40.0,-0.876,-0.011,79.747,78.871
AL-02464000,0.32998317698561586,-484.9472292057532,0.20620115420843868,0.0,40.0,12.87,0.074,168.089,180.959
AL-02464146,0.009239661582821128,-10.359903090775676,0.14690219865257342,0.0,33.0,0.323,0.04,7.953,8.276
AL-02464360,-1.3736092741935484,2810.6524873655912,0.0896800425512414,-1.0,31.0,-41.208,-0.679,81.291,40.083
AL-02465493,0.0625177923702314,-97.43148305190746,0.11931550877026278,0.0,40.0,2.438,0.089,26.291,28.729
AL-02469800,2.634473358348968,-5099.734889993746,0.5,0.0,40.0,102.744,0.622,113.888,216.632
