,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.03968105065666042,-68.77757973733586,0.04337572731230899,2.0,40.0,1.548,0.147,9.751,11.299
AB-05AA023,0.037819799777530604,-63.660437523173925,0.16944180326228753,0.0,30.0,1.097,0.093,11.185,12.282
AB-05AD003,0.01019440493124703,-12.54741583688951,0.18441854372561917,0.0,37.0,0.367,0.047,7.627,7.994
AB-05AD005,0.009720246562351823,-6.411332385016593,0.2421058404517486,0.0,37.0,0.35,0.027,12.825,13.175
AB-05BA002,-0.0033370411568409354,22.639080459770117,0.23171658057418412,-0.0,30.0,-0.097,-0.006,16.015,15.918
AB-05BB001,-0.0034916057266453837,18.360933154804826,0.18488461944341839,-0.0,39.0,-0.136,-0.012,11.451,11.315
AB-05BL022,-0.006164058795637744,23.742057847321007,0.12924647915886148,-0.0,37.0,-0.222,-0.019,11.543,11.321
AB-05DA007,-0.004741583688952103,24.117591275486,0.25,-0.0,37.0,-0.171,-0.012,14.734,14.563
AB-05DA009,-0.00021884232410547576,17.70029543713753,0.222155729387714,-0.0,38.0,-0.008,-0.0,17.267,17.259
AB-05DA010,0.04278367436262173,-69.1709158551264,0.22979178999648645,0.0,38.0,1.583,0.097,15.498,17.081
AB-07AA001,-0.001659554291133238,19.989805595068752,0.19775993255758556,-0.0,37.0,-0.06,-0.004,16.706,16.646
AB-07AA002,-0.005515501081470805,28.48165104542178,0.24270498737607038,-0.0,39.0,-0.215,-0.012,17.566,17.351
AB-07CD001,0.006285178236397748,-7.885928705440901,0.25,0.0,40.0,0.246,0.053,4.552,4.798
AB-07GG001,0.024195624195624193,-35.8065637065637,0.1727227880170074,0.0,36.0,0.846,0.068,12.077,12.923
AK-15072000,-0.07570356472795495,178.76857410881794,0.021664107363314235,-2.0,40.0,-2.952,-0.107,28.951,25.999
AK-15085100,0.04109311740890691,-37.257894736842154,0.16108001302572844,0.0,39.0,1.562,0.035,44.065,45.627
AK-15129500,-0.1078976640711902,240.93963663329623,0.08083508965814687,-1.0,30.0,-3.129,-0.126,26.331,23.202
AK-15239050,0.06882591093117409,-117.35222672064776,0.03921934665346327,2.0,39.0,2.615,0.129,18.923,21.538
AK-15266300,-0.043245778611632264,92.65168855534708,0.021999944712708632,-2.0,40.0,-1.686,-0.271,7.068,5.382
AK-15290000,0.05436525172754195,-92.21092991115496,0.09806081367923342,1.0,34.0,2.12,0.13,15.378,17.498
AK-15292700,0.04024390243902439,-63.752439024390256,0.07383769442588145,1.0,40.0,1.57,0.094,15.89,17.46
AK-15484000,-0.033771106941838644,81.14155722326454,0.07323958898966071,-1.0,40.0,-1.318,-0.097,14.309,12.991
