,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.004353846153846157,-8.237912307692314,0.2953542232644413,0.0,39.0,0.183,0.134,0.378,0.561
01-02,0.002829999999999999,-5.235499999999998,0.35231767439690764,0.0,39.0,0.119,0.139,0.365,0.484
01-03,0.003537499999999999,-6.707099999999999,0.12955067277528043,0.0,39.0,0.148,0.165,0.294,0.442
01-04,0.002572727272727272,-4.749254545454544,0.2824897715882715,0.0,39.0,0.108,0.051,0.342,0.45
01-05,0.0011005555555555551,-1.77661111111111,0.6922526912888816,0.0,39.0,0.047,0.021,0.401,0.448
01-06,1.715151515151514e-05,0.3618969696969697,0.9073157330915498,0.0,39.0,0.001,0.001,0.396,0.397
01-07,-0.00025155555555555554,0.8427111111111111,0.7127656326442575,-0.0,39.0,-0.011,-0.014,0.345,0.334
01-08,-0.0007718181818181816,1.9002163636363631,0.5200472893433306,-0.0,39.0,-0.033,-0.04,0.373,0.34
01-09,-0.0012735,2.9149,0.32792250145194135,-0.0,39.0,-0.054,-0.07,0.395,0.341
01-10,-0.001516071428571428,3.4000428571428563,0.48921211649320506,-0.0,39.0,-0.064,-0.098,0.4,0.336
01-11,0.0006946363636363546,-1.0213727272727091,0.6421140619068735,0.0,39.0,0.029,0.048,0.353,0.382
01-12,0.001179166666666671,-1.990433333333342,0.40369046399656905,0.0,39.0,0.05,0.081,0.343,0.393
01-13,0.000943333333333296,-1.4338666666665922,0.5460510992741119,0.0,39.0,0.04,0.032,0.433,0.473
01-14,0.0007337037037037035,-1.014607407407407,0.4277774616519372,0.0,39.0,0.031,0.034,0.437,0.468
01-15,0.0003859090909090908,-0.3473181818181816,0.7215652499102874,0.0,39.0,0.017,0.014,0.416,0.433
01-16,0.00014894736842105264,0.1549052631578947,0.7008480186349562,0.0,39.0,0.006,0.007,0.45,0.456
01-17,0.008085714285714288,-15.647878571428576,0.00024681916808422244,3.0,39.0,0.339,0.38,0.354,0.693
01-18,0.009390454545454547,-18.271509090909092,0.011984489562347767,2.0,39.0,0.395,0.289,0.312,0.707
01-19,0.005053571428571429,-9.626042857142858,0.03494204562226466,2.0,39.0,0.212,0.187,0.375,0.587
01-20,0.004716666666666662,-9.011663333333326,0.023468527731862032,2.0,39.0,0.198,0.184,0.323,0.521
01-21,0.002058181818181815,-3.7201636363636297,0.3163915958134207,0.0,39.0,0.086,0.066,0.353,0.439
01-22,0.0019809999999999967,-3.5148599999999934,0.29089516458965425,0.0,39.0,0.083,0.046,0.406,0.489
01-23,0.006288888888888887,-12.133467777777774,0.040309313867666896,2.0,39.0,0.264,0.138,0.312,0.576
