,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.03750000000000009,84.18624990000018,0.11597438723104836,-0.0,42.0,-1.575,-0.131,9.974,8.399
01-02,0.00399999600000001,0.7570080979999796,0.893542262636829,0.0,42.0,0.168,0.014,8.673,8.841
01-03,-0.027500003125000005,63.98625624843751,0.22047226743789983,-0.0,42.0,-1.155,-0.105,9.564,8.409
01-04,-0.04413793103448277,97.37879310344829,0.10594451976223462,-0.0,42.0,-1.854,-0.178,10.03,8.176
01-05,-0.02764704705882351,64.1902704441176,0.40801020125194976,-0.0,42.0,-1.161,-0.107,9.477,8.316
01-06,0.00999999333333331,-10.294986769999952,0.6999738098915911,0.0,42.0,0.42,0.034,9.495,9.915
01-07,0.005405405405405434,-0.6081081081081656,0.7902663069254816,0.0,42.0,0.227,0.015,10.089,10.316
01-08,-0.017647070588235315,45.04531739117651,0.4490242278843528,-0.0,42.0,-0.741,-0.041,10.122,9.381
01-09,-0.08437499999999998,178.01281234999993,0.012918121519613912,-2.0,42.0,-3.544,-0.204,11.035,7.491
01-10,-0.09615384615384616,202.85961538461538,2.005009712480188e-06,-3.0,42.0,-4.038,-0.288,12.571,8.533
01-11,-0.06578947368421052,142.34605263157894,0.09353039457458134,-1.0,42.0,-2.763,-0.179,12.149,9.386
01-12,0.0,9.9049999,1.0,0.0,42.0,0.0,0.0,9.905,9.905
01-13,0.07750005000000004,-143.1613499750001,0.13317823506153426,0.0,42.0,3.255,0.206,10.211,13.466
01-14,0.06470588235294115,-118.82941176470584,0.14603666328981735,0.0,42.0,2.717,0.166,9.224,11.941
01-15,0.038461538461538464,-65.50384615384615,0.40937207572294576,0.0,42.0,1.615,0.104,10.612,12.227
01-16,0.017222224999999963,-24.535838687499925,0.4670872891874278,0.0,42.0,0.723,0.051,9.547,10.27
01-17,-0.033846192307692306,76.97546171923076,0.23312952137963228,-0.0,42.0,-1.422,-0.098,9.994,8.572
01-18,-0.037037037037037035,83.09555550555555,0.03612688345488624,-2.0,42.0,-1.555,-0.122,9.799,8.244
01-19,-0.0374999833333333,83.32121637499992,0.18023705390877653,-0.0,42.0,-1.575,-0.132,9.109,7.534
01-20,-0.02882352941176472,67.26264670882355,0.3861265047340412,-0.0,42.0,-1.211,-0.099,10.221,9.01
01-21,-0.018421047368421067,46.332884213157925,0.5682264205869094,-0.0,42.0,-0.774,-0.056,9.878,9.104
01-22,-0.01052630526315792,30.34234747368426,0.5369032071165389,-0.0,42.0,-0.442,-0.036,9.511,9.069
01-23,0.0,8.75,1.0,0.0,42.0,0.0,0.0,8.75,8.75
01-24,0.0030302999999999806,3.6959152500000396,0.8367031496001098,0.0,42.0,0.127,0.011,9.693,9.82
01-25,0.05782608695652172,-106.30326066956519,0.1901935971339479,0.0,42.0,2.428,0.157,8.135,10.563
01-26,0.019999979999999962,-30.77995995999993,0.8018164756894228,0.0,42.0,0.84,0.057,8.8,9.64
01-27,0.025555555555555554,-37.84833333333333,0.38529995257706773,0.0,42.0,1.073,0.072,12.726,13.799
01-28,0.030000020000000037,-46.235039990000075,0.6876373901736965,0.0,42.0,1.26,0.072,13.135,14.395
01-29,-0.01304347826086952,37.6304347826086,0.7982237971810484,-0.0,42.0,-0.547,-0.033,11.817,11.27
01-30,-0.0072000119999999865,24.091424143999973,0.7888702175247191,-0.0,42.0,-0.303,-0.019,9.843,9.54
01-31,0.06210525263157895,-115.37945243684212,0.12104931433517407,0.0,42.0,2.608,0.185,7.527,10.135
02-01,0.03999996666666661,-71.47993334999988,0.4199731804393845,0.0,42.0,1.68,0.122,7.68,9.36
02-02,0.04999998571428575,-91.52497163571435,0.2213111289737073,0.0,42.0,2.1,0.161,7.425,9.525
02-03,0.06375003125,-118.68818728437502,0.08929983555157661,1.0,42.0,2.678,0.188,7.473,10.151
02-04,0.08,-151.72000025,0.11239138116530789,0.0,42.0,3.36,0.245,6.6,9.96
