,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,1.1999199999999997,-2138.0310399999994,0.03658433386342019,2.0,42.0,50.396,0.179,236.611,287.007
01-02,2.0996774193548395,-3936.2470000000017,0.00016600581746195608,3.0,42.0,88.186,0.324,219.015,307.201
01-03,1.4150000000000016,-2566.102500000003,0.006505774267717257,3.0,42.0,59.431,0.214,234.182,293.613
01-04,1.0231538461538463,-1772.1351153846156,0.10100671629124247,0.0,42.0,42.973,0.152,252.686,295.659
01-05,0.7303225806451609,-1177.2799999999993,0.09957094902437302,1.0,42.0,30.674,0.108,268.028,298.702
01-06,0.6530769230769216,-1019.9973076923047,0.1519248272176723,0.0,42.0,27.429,0.097,272.442,299.871
01-07,0.2978947368421036,-326.7905263157861,0.33648127139430173,0.0,42.0,12.512,0.044,262.743,275.255
01-08,0.471666666666664,-679.3414999999948,0.3146638764969798,0.0,42.0,19.81,0.072,254.087,273.897
01-09,0.3144444444444427,-362.7116666666631,0.5264025731596171,0.0,42.0,13.207,0.048,259.574,272.781
01-10,-0.040428571428572015,336.24442857142975,0.8689301722676372,-0.0,42.0,-1.698,-0.006,256.236,254.538
01-11,0.44808333333333294,-634.5921249999992,0.22409901236026974,0.0,42.0,18.819,0.069,252.165,270.984
01-12,0.37733333333333186,-487.184499999997,0.17178871147415298,0.0,42.0,15.848,0.058,259.558,275.406
01-13,0.0,263.6145,1.0,0.0,42.0,0.0,0.0,263.614,263.614
01-14,-0.048514285714285926,365.85431428571474,0.7673970520305111,-0.0,42.0,-2.038,-0.007,269.845,267.807
01-15,-0.24608695652174023,754.1088695652196,0.30822474463922234,-0.0,42.0,-10.336,-0.038,267.103,256.767
01-16,-0.4042857142857147,1069.4367857142865,0.23939683328151085,-0.0,42.0,-16.98,-0.062,269.355,252.375
01-17,-0.34690322580645133,956.1154999999993,0.13912894269401255,-0.0,42.0,-14.57,-0.054,269.594,255.024
01-18,-0.30125806451612896,866.5459999999999,0.16029101612922325,-0.0,42.0,-12.653,-0.046,270.356,257.703
01-19,-0.5207199999999989,1310.0296399999977,0.05757747481316455,-1.0,42.0,-21.87,-0.08,279.525,257.655
01-20,-0.6288888888888885,1525.6058333333326,0.04236517367338388,-2.0,42.0,-26.414,-0.097,281.035,254.621
01-21,-0.8489999999999981,1962.0389999999961,0.022389420277241,-2.0,42.0,-35.658,-0.133,281.868,246.21
01-22,-0.707499999999996,1675.855249999992,0.060474064474300704,-1.0,42.0,-29.715,-0.112,275.713,245.998
01-23,-0.6064285714285721,1473.90442857143,0.03217879305196747,-2.0,42.0,-25.47,-0.096,273.782,248.312
01-24,-0.720363636363637,1704.123090909092,0.027699814431592307,-2.0,42.0,-30.255,-0.115,278.523,248.268
01-25,-0.09129032258064465,448.271999999999,0.7120590609684898,-0.0,42.0,-3.834,-0.015,267.608,263.774
01-26,-0.09129032258064465,446.007999999999,0.6642902574369187,-0.0,42.0,-3.834,-0.014,265.344,261.51
01-27,-0.1414999999999992,553.6187499999983,0.5079877937602912,-0.0,42.0,-5.943,-0.022,273.59,267.647
01-28,-0.12577777777777832,520.4841666666678,0.527907380619967,-0.0,42.0,-5.283,-0.02,271.57,266.287
01-29,-0.08085714285714118,429.2503571428538,0.6687512621546601,-0.0,42.0,-3.396,-0.013,269.234,265.838
01-30,-0.1414999999999992,552.2037499999983,0.5094963472620524,-0.0,42.0,-5.943,-0.023,272.175,266.232
01-31,-0.2193249999999999,706.5413374999998,0.3938519142005401,-0.0,42.0,-9.211,-0.036,272.497,263.286
02-01,-0.16647058823529318,600.0099411764687,0.6257330411776785,-0.0,42.0,-6.992,-0.027,270.565,263.573
02-02,-0.075466666666667,413.5196000000007,0.7603665642950777,-0.0,42.0,-3.17,-0.012,264.171,261.001
02-03,-0.1414999999999992,541.0252499999983,0.44294747853908145,-0.0,42.0,-5.943,-0.023,260.997,255.054
02-04,-0.21769230769230646,689.6927692307668,0.5416481500807884,-0.0,42.0,-9.143,-0.036,258.88,249.737
02-05,0.07075000000000031,114.08437499999937,0.9360713458460412,0.0,42.0,2.971,0.012,254.099,257.07
02-06,-0.2830000000000003,819.8510000000006,0.41990739523869447,-0.0,42.0,-11.886,-0.048,259.794,247.908
02-07,-0.10426315789473656,459.9196842105257,0.7405165911904255,-0.0,42.0,-4.379,-0.018,253.583,249.204
02-08,0.0,256.398,0.958534502595241,0.0,42.0,0.0,0.0,256.398,256.398
02-09,0.39305555555555494,-525.5545833333321,0.5026006799373073,0.0,42.0,16.509,0.065,252.302,268.811
02-10,0.3987727272727271,-539.8160681818179,0.38378153548802807,0.0,42.0,16.749,0.066,249.355,266.104
02-11,0.25065714285714275,-245.07395714285693,0.6845114833450412,0.0,42.0,10.527,0.042,250.977,261.504
02-12,0.3301666666666658,-406.8832499999982,0.544831393348197,0.0,42.0,13.867,0.056,246.517,260.384
02-13,0.43538461538461587,-619.1060384615395,0.5266647850121193,0.0,42.0,18.286,0.075,242.52,260.806
02-14,0.11529629629629629,22.750055555555576,0.8307450491872159,0.0,42.0,4.843,0.02,250.921,255.764
02-15,0.08707692307692347,67.85469230769152,0.7835127059588081,0.0,42.0,3.657,0.015,240.18,243.837
02-16,0.0,240.55,0.846633052348492,0.0,42.0,0.0,0.0,240.55,240.55
02-17,0.0,253.285,0.982886994779284,0.0,42.0,0.0,0.0,253.285,253.285
02-18,-0.15918749999999982,571.7219062499996,0.7169676008958965,-0.0,42.0,-6.686,-0.028,256.69,250.004
02-19,-0.49217391304347796,1237.3867391304343,0.47025862793779716,-0.0,42.0,-20.672,-0.086,263.375,242.703
02-20,0.0653076923076915,114.63676923077085,0.8827257951199978,0.0,42.0,2.743,0.012,243.881,246.624
02-21,0.21769230769230866,-186.80176923077116,0.6058743104687201,0.0,42.0,9.143,0.039,244.011,253.154
02-22,0.34830769230769165,-441.74123076922945,0.3296873416752819,0.0,42.0,14.629,0.061,247.56,262.189
02-23,0.33742307692307677,-422.665942307692,0.5305892789286271,0.0,42.0,14.172,0.059,245.094,259.266
02-24,0.0943333333333328,61.69400000000104,0.8146531773926728,0.0,42.0,3.962,0.016,248.38,252.342
02-25,0.2263999999999987,-202.79779999999744,0.6255587770027007,0.0,42.0,9.509,0.04,245.248,254.757
02-26,0.4042857142857147,-558.7632857142864,0.3869736242780868,0.0,42.0,16.98,0.071,241.318,258.298
02-27,0.270695652173913,-289.38595652173905,0.5263356635190555,0.0,42.0,11.369,0.047,246.321,257.69
02-28,0.39254838709677453,-530.3420000000007,0.5020193566000903,0.0,42.0,16.487,0.069,246.511,262.998
03-01,0.2751388888888897,-297.138208333335,0.48742568808062847,0.0,42.0,11.555,0.048,247.362,258.917
03-02,0.21769230769230646,-182.6982692307668,0.516380643641158,0.0,42.0,9.143,0.038,248.115,257.258
03-03,0.1886666666666675,-128.19900000000166,0.5330950330988129,0.0,42.0,7.924,0.033,245.172,253.096
03-04,0.2263999999999987,-214.40079999999745,0.5994672241698957,0.0,42.0,9.509,0.04,233.645,243.154
03-05,0.3937391304347831,-552.8158913043488,0.3648421397262689,0.0,42.0,16.537,0.07,226.394,242.931
03-06,0.29432000000000014,-346.52784000000025,0.5432643175097844,0.0,42.0,12.362,0.052,235.931,248.293
03-07,0.41617647058823465,-586.6423529411752,0.46066773665067196,0.0,42.0,17.479,0.073,236.971,254.45
03-08,0.28300000000001546,-323.75200000003093,0.41837099415165513,0.0,42.0,11.886,0.05,236.305,248.191
03-09,0.5172068965517249,-789.360189655174,0.204224762814736,0.0,42.0,21.723,0.09,234.192,255.915
03-10,0.10426315789473806,33.91531578947124,0.6818180274251844,0.0,42.0,4.379,0.018,240.252,244.631
03-11,0.11319999999999936,17.036600000001272,0.8304479930013162,0.0,42.0,4.755,0.02,241.059,245.814
03-12,-0.011791666666666126,271.0609374999989,0.9530580035600811,-0.0,42.0,-0.495,-0.002,247.725,247.23
03-13,0.1306153846153841,-16.08746153846053,0.7543132067563705,0.0,42.0,5.486,0.023,242.4,247.886
03-14,0.21769230769230646,-186.0942692307668,0.7239653938806476,0.0,42.0,9.143,0.038,244.719,253.862
03-15,0.7075000000000001,-1160.93675,0.2031200829513442,0.0,42.0,29.715,0.12,239.206,268.921
03-16,0.8419249999999998,-1426.0405374999996,0.063409341630974,1.0,42.0,35.361,0.138,240.129,275.49
03-17,0.828037037037037,-1400.9600555555555,0.0515991401819178,1.0,42.0,34.778,0.134,237.725,272.503
03-18,0.49941176470587956,-745.4303235294062,0.3960753862661688,0.0,42.0,20.975,0.079,242.906,263.881
03-19,0.2829999999999984,-317.3844999999968,0.6842515836336516,0.0,42.0,11.886,0.045,242.672,254.558
03-20,0.3360625000000006,-424.89796875000116,0.6252275902257047,0.0,42.0,14.114,0.054,240.17,254.284
03-21,0.035375000000000156,176.1851874999997,0.9528543205154358,0.0,42.0,1.486,0.006,246.192,247.678
03-22,0.06860606060606005,108.18318181818293,0.9365463554428013,0.0,42.0,2.881,0.011,243.955,246.836
03-23,0.22235714285714284,-195.13860714285713,0.6885131373419844,0.0,42.0,9.339,0.036,244.906,254.245
03-24,0.2695238095238094,-282.7978571428568,0.6632492547426505,0.0,42.0,11.32,0.043,250.59,261.91
03-25,0.5345555555555594,-814.143833333341,0.5726277560381421,0.0,42.0,22.451,0.084,243.742,266.193
03-26,0.566,-878.5734999999999,0.3732881909528212,0.0,42.0,23.773,0.087,241.54,265.313
03-27,0.8925384615384622,-1531.4871538461553,0.1632730754140339,0.0,42.0,37.487,0.136,234.846,272.333
03-28,1.0832068965517245,-1904.5216896551733,0.06813450747794447,1.0,42.0,45.494,0.162,239.145,284.639
03-29,1.1689130434782617,-2081.409630434784,0.06237030294248491,1.0,42.0,49.095,0.171,231.869,280.964
03-30,1.1005555555555557,-1947.5588333333335,0.07344426920116764,1.0,42.0,46.223,0.157,230.441,276.664
03-31,1.3857241379310348,-2502.471413793104,0.0049195961870116545,3.0,42.0,58.2,0.192,239.877,298.077
04-01,1.7687499999999972,-3242.2956249999943,0.021499149340079127,2.0,42.0,74.287,0.239,258.061,332.348
04-02,0.7959375000000009,-1308.4770312500018,0.3912898691821871,0.0,42.0,33.43,0.106,266.683,300.113
04-03,0.5502777777777779,-822.9404166666668,0.6743147017625684,0.0,42.0,23.112,0.071,266.059,289.171
04-04,0.21468965517241376,-134.95196551724132,0.8490932316267221,0.0,42.0,9.017,0.027,289.919,298.936
04-05,-0.6468571428571457,1580.3528571428628,0.6618119570351095,-0.0,42.0,-27.168,-0.079,300.223,273.055
04-06,-0.9462812500000002,2184.9943593750004,0.48135138086388407,-0.0,42.0,-39.744,-0.111,312.304,272.56
04-07,-0.9905000000000002,2284.7297500000004,0.5343792337327926,-0.0,42.0,-41.601,-0.11,324.53,282.929
04-08,-0.9096428571428581,2144.280892857145,0.5820979286671824,-0.0,42.0,-38.205,-0.096,344.098,305.893
04-09,-0.31444444444444897,978.2366666666758,0.7002672175750484,-0.0,42.0,-13.207,-0.032,355.951,342.744
04-10,-0.19203571428571362,729.2354107142844,0.8186884600882391,-0.0,42.0,-8.066,-0.019,349.197,341.131
04-11,0.707499999999996,-1094.856249999992,0.7666156149899033,0.0,42.0,29.715,0.07,305.286,335.001
04-12,0.8085714285714403,-1277.1385714285948,0.661918407305004,0.0,42.0,33.96,0.079,323.024,356.984
04-13,0.9298571428571429,-1501.2543571428573,0.5941388258193852,0.0,42.0,39.054,0.089,338.933,377.987
04-14,1.0966250000000013,-1844.6116875000027,0.41776311569095337,0.0,42.0,46.058,0.105,325.609,371.667
04-15,1.1791666666666647,-2012.4837499999962,0.4393123391086382,0.0,42.0,49.525,0.111,321.087,370.612
04-16,1.0376666666666665,-1713.9894999999995,0.5290101275145338,0.0,42.0,43.582,0.098,339.553,383.135
04-17,0.8716399999999999,-1379.1891799999996,0.5229995530492912,0.0,42.0,36.609,0.081,345.786,382.395
04-18,0.5424166666666679,-706.7571250000024,0.7520875376547069,0.0,42.0,22.782,0.05,366.685,389.467
