,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,1.0107142857142861,-1948.3741428571439,0.0025219585880917883,3.0,39.0,42.45,0.505,51.829,94.279
01-02,0.4116363636363633,-744.058454545454,0.2949834559910849,0.0,39.0,17.289,0.199,70.57,87.859
01-03,0.14150000000000063,-201.4960000000013,0.648343023659137,0.0,39.0,5.943,0.066,78.532,84.475
01-04,0.4301600000000002,-771.7296800000004,0.24569120092721253,0.0,39.0,18.067,0.196,79.557,97.624
01-05,0.33960000000000007,-591.6398000000002,0.455658953318792,0.0,39.0,14.263,0.162,80.429,94.692
01-06,0.304769230769231,-522.3309230769236,0.353106710691486,0.0,39.0,12.801,0.155,80.807,93.608
01-07,0.1839500000000001,-288.57510000000025,0.50807276856274,0.0,39.0,7.726,0.096,75.462,83.188
01-08,0.26584848484848517,-451.07627272727336,0.42034778969067754,0.0,39.0,11.166,0.126,75.038,86.204
01-09,0.4244999999999999,-772.8729999999998,0.03518759523045034,2.0,39.0,17.829,0.221,67.212,85.041
01-10,0.565999999999999,-1056.438999999998,0.08104352343111199,1.0,39.0,23.772,0.306,63.675,87.447
01-11,0.6851578947368422,-1304.9874736842107,0.005445787694164483,3.0,39.0,28.777,0.39,50.94,79.717
01-12,0.6275217391304351,-1172.8504347826092,0.009466881576601693,3.0,39.0,26.356,0.339,69.015,95.371
01-13,0.578863636363637,-1081.8575454545467,0.04734817906217459,2.0,39.0,24.312,0.314,63.714,88.026
01-14,0.07861111111111146,-80.08900000000072,0.7715397566180515,0.0,39.0,3.302,0.042,75.482,78.784
01-15,0.06152173913043506,-45.66143478260925,0.8113463780335102,0.0,39.0,2.584,0.032,76.09,78.674
01-16,0.37236842105263096,-674.0911052631567,0.2444354171412635,0.0,39.0,15.639,0.206,62.826,78.465
01-17,0.639032258064516,-1208.0174516129032,0.0722618672974904,1.0,39.0,26.84,0.356,56.627,83.467
01-18,0.41884000000000016,-763.2623200000004,0.14288010918768723,0.0,39.0,17.591,0.237,65.622,83.213
01-19,0.23154545454545428,-396.40581818181766,0.4000418197355162,0.0,39.0,9.725,0.131,61.823,71.548
01-20,0.33960000000000007,-613.4308000000001,0.29926528018418885,0.0,39.0,14.263,0.198,58.638,72.901
01-21,0.11496875000000006,-161.7875625000001,0.565789426460964,0.0,39.0,4.828,0.064,65.736,70.564
01-22,0.07959374999999991,-89.69331249999983,0.7670719413237459,0.0,39.0,3.343,0.043,67.823,71.166
01-23,0.06658823529411752,-62.8592941176468,0.7026827459015625,0.0,39.0,2.797,0.036,68.919,71.716
01-24,0.7923999999999992,-1513.3141999999984,0.0039588227500817474,3.0,39.0,33.281,0.428,54.845,88.126
01-25,0.48110000000000025,-891.9028000000005,0.020018287061000173,2.0,39.0,20.206,0.268,60.194,80.4
01-26,0.5224615384615383,-975.9581538461536,0.01470180956687539,2.0,39.0,21.944,0.297,57.993,79.937
01-27,0.6857307692307693,-1298.4910769230771,0.010940589559707892,2.0,39.0,28.801,0.38,58.57,87.371
01-28,0.27467647058823524,-480.034588235294,0.5033303939249993,0.0,39.0,11.537,0.153,63.55,75.087
01-29,0.39120588235294124,-715.9733529411766,0.2418577869639611,0.0,39.0,16.431,0.219,58.223,74.654
01-30,0.6174545454545453,-1164.3391818181815,0.0026778468774319997,3.0,39.0,25.933,0.342,57.603,83.536
01-31,0.5394687500000002,-1002.2975625000004,0.032281284498885565,2.0,39.0,22.658,0.287,65.311,87.969
02-01,0.4244999999999998,-774.2879999999997,0.1069035531661724,0.0,39.0,17.828,0.234,65.798,83.626
02-02,0.7216499999999997,-1374.5026999999993,0.005117773488527488,3.0,39.0,30.309,0.415,53.643,83.952
02-03,0.5016818181818181,-933.8742727272727,0.09095320435771748,1.0,39.0,21.071,0.281,58.954,80.025
02-04,0.3065833333333335,-550.8595000000003,0.23629124021895098,0.0,39.0,12.876,0.183,55.869,68.745
02-05,0.3824324324324322,-702.1229999999996,0.2813975578753727,0.0,39.0,16.062,0.223,54.711,70.773
02-06,0.31837499999999963,-572.4382499999992,0.27903826242205776,0.0,39.0,13.372,0.185,57.626,70.998
02-07,0.8018333333333333,-1540.935,5.105774865121759e-07,3.0,39.0,33.677,0.483,45.893,79.57
02-08,-0.07075000000000002,213.80650000000003,0.7502263970449887,-0.0,39.0,-2.971,-0.039,73.792,70.821
02-09,0.11577272727272779,-165.37490909091014,0.6527457444991911,0.0,39.0,4.863,0.066,63.739,68.602
02-10,-0.15848000000000012,384.5630400000003,0.49279481957474114,-0.0,39.0,-6.656,-0.092,70.931,64.275
02-11,-0.20581818181818015,483.3897272727239,0.4170294602653313,-0.0,39.0,-8.645,-0.112,76.076,67.431
02-12,0.0,64.807,0.9797310297388147,0.0,39.0,0.0,0.0,64.807,64.807
02-13,0.4078529411764707,-744.4231764705885,0.18484118985211584,0.0,39.0,17.13,0.234,62.718,79.848
02-14,1.0414400000000001,-2018.8201200000003,0.0033683095586416467,3.0,39.0,43.74,0.652,42.19,85.93
02-15,0.035375000000000156,-0.7782500000003267,0.9058011109929238,0.0,39.0,1.486,0.02,69.229,70.715
02-16,0.3773333333333334,-686.2750000000001,0.19314117947443443,0.0,39.0,15.848,0.219,60.468,76.316
02-17,0.16171428571428567,-259.71314285714277,0.32734296407791974,0.0,39.0,6.792,0.095,60.319,67.111
02-18,0.3133214285714287,-563.4732142857144,0.537459372996085,0.0,39.0,13.159,0.176,56.59,69.749
02-19,-0.21769230769230757,510.2272307692305,0.5408465251706165,-0.0,39.0,-9.143,-0.108,79.414,70.271
