,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.012500049999999874,-8.043848974999747,0.8514304252106584,0.0,42.0,0.525,0.021,16.694,17.219
01-02,-0.0024000159999999935,20.89883249199999,0.9419403043532928,-0.0,42.0,-0.101,-0.004,16.149,16.048
01-03,-0.014285723809523785,45.66430425714281,0.7120008289991304,-0.0,42.0,-0.6,-0.027,17.393,16.793
01-04,0.019230769230769232,-22.451923076923077,0.7239309955208517,0.0,42.0,0.807,0.039,15.606,16.413
01-05,0.02307692307692313,-29.192308192307795,0.7468819189471991,0.0,42.0,0.969,0.045,16.477,17.446
01-06,0.01904761904761898,-22.135713785714152,0.5727001255889101,0.0,42.0,0.8,0.038,15.56,16.36
01-07,0.0333333333333333,-50.54999949999993,0.6092577744897425,0.0,42.0,1.4,0.064,15.417,16.817
01-08,0.03555555555555552,-55.99333333333326,0.605680310640508,0.0,42.0,1.493,0.058,14.371,15.864
01-09,-0.02608708695652178,71.3111308695653,0.6759022215726809,-0.0,42.0,-1.096,-0.042,19.685,18.589
01-10,0.009090878787878778,0.5727878636363855,1.0,0.0,42.0,0.381,0.015,18.564,18.945
01-11,0.0038461538461538325,9.109614384615412,1.0,0.0,42.0,0.162,0.006,16.721,16.883
01-12,-0.027272787878787896,70.83193986363639,0.8179298671754591,-0.0,42.0,-1.145,-0.041,16.859,15.714
01-13,0.06666665454545455,-116.79997576363637,0.6403515218967537,0.0,42.0,2.8,0.086,15.133,17.933
01-14,0.10333346666666661,-189.2652665999999,0.28533801454271557,0.0,42.0,4.34,0.129,15.232,19.572
01-15,0.1464285714285714,-273.83392907142854,0.030918880197458698,2.0,42.0,6.15,0.205,15.948,22.098
01-16,0.07777788888888892,-137.81688883333342,0.19105021350982088,0.0,42.0,3.266,0.117,16.106,19.372
01-17,0.029999919999999847,-41.58484053999969,0.4540715831015798,0.0,42.0,1.26,0.045,17.785,19.045
01-18,0.060000000000000143,-103.57000000000028,0.14312466305957572,0.0,42.0,2.52,0.095,15.17,17.69
01-19,0.06875002500000005,-120.7156749875001,0.1221949972739318,0.0,42.0,2.887,0.116,15.341,18.228
01-20,0.04869564782608695,-80.06694732826085,0.27660285372335114,0.0,42.0,2.045,0.087,16.302,18.347
01-21,0.03714285714285706,-54.617143357142695,0.49246328176018217,0.0,42.0,1.56,0.066,18.889,20.449
01-22,0.041304360869565224,-62.588069558695665,0.2762148613598481,0.0,42.0,1.735,0.069,19.153,20.888
01-23,0.0,16.95,1.0,0.0,42.0,0.0,0.0,16.95,16.95
01-24,0.027199992000000003,-38.28638350400001,0.5107920405790183,0.0,42.0,1.143,0.055,15.542,16.685
01-25,0.10000001111111108,-182.4500222166666,0.13833085491585062,0.0,42.0,4.2,0.168,15.45,19.65
01-26,0.048148148148148176,-78.82222272222228,0.315399359628989,0.0,42.0,2.022,0.071,16.463,18.485
01-27,0.07499994999999995,-131.0124000249999,0.28217616453193695,0.0,42.0,3.149,0.094,17.413,20.562
01-28,0.04999987500000014,-78.27475006250027,0.5328042463382263,0.0,42.0,2.1,0.065,20.675,22.775
01-29,0.12999999999999998,-237.68499999999997,0.3238715769556273,0.0,42.0,5.46,0.164,19.585,25.045
01-30,0.11333333333333329,-206.6099999999999,0.36769501182028086,0.0,42.0,4.76,0.144,17.677,22.437
01-31,0.11999997142857138,-220.7899433714285,0.026364733139403462,2.0,42.0,5.04,0.153,16.69,21.73
02-01,0.14166666666666672,-265.51250000000016,0.0031862784228793295,3.0,42.0,5.95,0.194,14.846,20.796
02-02,0.10666666666666665,-197.02999999999997,0.023050137518835667,2.0,42.0,4.48,0.163,14.063,18.543
02-03,0.15925922222222222,-302.7388148333333,0.0022926578459914193,3.0,42.0,6.689,0.233,12.435,19.124
02-04,0.2408108081081081,-466.4512108121621,0.0008425683492045977,3.0,42.0,10.114,0.375,10.113,20.227
02-05,0.28333329166666665,-550.3749166875,5.342587905410312e-08,3.0,42.0,11.9,0.405,10.342,22.242
02-06,0.3957143571428573,-771.8808576071432,6.338193155874805e-06,3.0,42.0,16.62,0.447,11.238,27.858
02-07,0.37730769230769234,-734.9767307692308,1.0270056960415275e-07,3.0,42.0,15.847,0.451,11.715,27.562
02-08,0.38055555555555554,-743.5708328333333,1.5473391457021535e-09,3.0,42.0,15.983,0.574,9.549,25.532
02-09,0.349999995,-683.5249900025,2.399460603785819e-05,3.0,42.0,14.7,0.607,9.125,23.825
02-10,0.2868421105263158,-557.2907999973685,0.0033475550154864475,3.0,42.0,12.047,0.488,10.37,22.417
02-11,0.2520000033333333,-488.2740066649999,0.0005838464707903501,3.0,42.0,10.584,0.476,10.434,21.018
02-12,0.3175,-618.64125,2.8459319678653117e-07,3.0,42.0,13.335,0.569,9.691,23.026
02-13,0.3086956521739131,-601.2869565217393,6.524021173737182e-06,3.0,42.0,12.965,0.466,9.622,22.587
02-14,0.27599999199999997,-537.6619840039999,2.220446049250313e-16,3.0,42.0,11.592,0.463,8.542,20.134
02-15,0.24571428214285715,-475.9557071446429,8.114127147962336e-10,3.0,42.0,10.32,0.363,10.313,20.633
02-16,0.1812499999999999,-347.3093749999999,0.004776945146239164,3.0,42.0,7.613,0.254,11.384,18.997
02-17,0.14999999999999997,-284.6249999999999,0.010962617599346247,2.0,42.0,6.3,0.213,12.225,18.525
02-18,0.13846153846153852,-261.4038461538463,0.00029239227495181375,3.0,42.0,5.815,0.171,12.612,18.427
02-19,0.12037037407407405,-226.93056296111106,0.0016075374961936895,3.0,42.0,5.056,0.165,11.282,16.338
02-20,0.125,-236.8375,0.004329843156869684,3.0,42.0,5.25,0.166,10.537,15.787
02-21,0.12222222222222218,-231.83333333333323,0.013623175953281441,2.0,42.0,5.134,0.196,10.044,15.178
02-22,0.08333333333333333,-153.875,0.049395652463763984,2.0,42.0,3.5,0.147,11.042,14.542
02-23,0.07647058823529417,-139.8529411764707,0.02373387499517965,2.0,42.0,3.212,0.141,11.482,14.694
02-24,0.06352940588235292,-114.52704706176468,0.11613403959747126,0.0,42.0,2.668,0.116,11.198,13.866
02-25,0.04714284999999999,-80.36212857499999,0.3243147428943032,0.0,42.0,1.98,0.078,12.934,14.914
02-26,0.1421053157894737,-268.08957942105263,0.009604750342814494,3.0,42.0,5.968,0.207,13.137,19.105
02-27,0.1388888888888889,-262.65833333333336,0.014312675308793432,2.0,42.0,5.833,0.183,12.203,18.036
02-28,0.11891891891891893,-223.2783783783784,0.07340762975718129,1.0,42.0,4.995,0.165,12.062,17.057
03-01,0.0733335333333334,-130.38039990000013,0.3918365125432457,0.0,42.0,3.08,0.098,14.747,17.827
03-02,0.041666666666666664,-67.6625,0.7165290640398965,0.0,42.0,1.75,0.054,14.796,16.546
03-03,0.03750008333333336,-56.131416125000044,0.5848376478477324,0.0,42.0,1.575,0.048,18.081,19.656
03-04,0.05499999999999998,-88.97249999999995,0.27318126850604374,0.0,42.0,2.31,0.059,19.873,22.183
03-05,-0.005555555555555585,34.5083328333334,0.9025169370284722,-0.0,42.0,-0.233,-0.006,23.514,23.281
03-06,0.0,22.25,1.0,0.0,42.0,0.0,0.0,22.25,22.25
03-07,-0.11923088461538466,260.9521527884616,0.0021071577113607187,-3.0,42.0,-5.007,-0.165,24.994,19.987
03-08,-0.18636363636363634,395.13409090909084,0.004079771207708971,-3.0,42.0,-7.827,-0.282,26.32,18.493
03-09,-0.11666662499999998,258.87491718749993,0.30698779070348836,-0.0,42.0,-4.9,-0.18,27.992,23.092
03-10,-0.16000000666666664,343.57001282999994,0.1196837183001529,-0.0,42.0,-6.72,-0.249,26.93,20.21
03-11,-0.18636363636363643,398.28409040909105,0.010294822172475238,-2.0,42.0,-7.827,-0.295,29.47,21.643
03-12,-0.2538889,531.15085555,0.01276498334607079,-2.0,42.0,-10.664,-0.349,28.705,18.041
03-13,-0.24666673333333336,515.6601333000001,0.024607620400434405,-2.0,42.0,-10.36,-0.335,27.507,17.147
03-14,-0.07619047619047625,174.99285664285725,0.22685979958424385,-0.0,42.0,-3.2,-0.103,24.212,21.012
03-15,-0.05263157894736842,129.08684160526315,0.5459546177387751,-0.0,42.0,-2.211,-0.068,24.929,22.718
03-16,0.013157894736842105,-3.3092105263157876,0.9459717982371436,0.0,42.0,0.553,0.018,22.73,23.283
03-17,0.08655171379310345,-146.86015172931036,0.3409815153290756,0.0,42.0,3.635,0.116,24.426,28.061
03-18,-0.08484845454545453,195.05448536363633,0.44978344489659694,-0.0,42.0,-3.563,-0.109,27.139,23.576
03-19,-0.0942857714285714,211.02439997142852,0.16456960835633083,-0.0,42.0,-3.96,-0.132,24.433,20.473
03-20,-0.25675675675675674,535.8351351351351,0.006652449619334311,-3.0,42.0,-10.784,-0.344,27.714,16.93
03-21,-0.3935483548387097,810.849935,0.0009704499728833138,-3.0,42.0,-16.529,-0.496,32.018,15.489
03-22,-0.4933332666666667,1010.7198672000002,0.00022155214049002225,-3.0,42.0,-20.72,-0.62,34.413,13.693
03-23,-0.44705900000000004,918.29447,0.00021297670735931362,-3.0,42.0,-18.777,-0.591,33.565,14.788
