,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.20898461538461532,-406.1398307692307,6.14399420229006e-10,3.0,43.0,8.777,0.669,7.441,16.218
01-02,0.1442387096774194,-276.61971935483876,6.833293511498972e-05,3.0,43.0,6.058,0.487,8.829,14.887
01-03,0.13506818181818184,-259.52386363636367,0.008876239393112773,3.0,43.0,5.673,0.435,7.776,13.449
01-04,0.12148292682926828,-231.10815365853657,0.006074662881522697,3.0,43.0,5.102,0.405,9.307,14.409
01-05,0.08318484848484846,-154.96479696969692,0.09684637325556045,1.0,43.0,3.494,0.258,9.658,13.152
01-06,0.06603333333333326,-121.25606666666653,0.20354589177076798,0.0,43.0,2.773,0.198,9.424,12.197
01-07,0.0682102564102564,-125.94951282051278,0.016748450813633964,2.0,43.0,2.864,0.215,9.039,11.903
01-08,0.04494705882352941,-79.36651764705881,0.04314227085836597,2.0,43.0,1.887,0.152,9.584,11.471
01-09,0.06791999999999998,-125.53879999999997,0.00037681018085300444,3.0,43.0,2.853,0.241,8.875,11.728
01-10,0.0913685714285714,-173.1434428571428,1.1287735115494968e-06,3.0,43.0,3.837,0.327,7.675,11.512
01-11,0.09904999999999997,-188.90249999999995,0.007291194882454333,3.0,43.0,4.161,0.315,7.117,11.278
01-12,0.12295862068965516,-236.38014137931032,0.02680531074994197,2.0,43.0,5.164,0.345,6.955,12.119
01-13,0.16414,-318.9693,0.06369321313874088,1.0,43.0,6.894,0.404,5.864,12.758
01-14,0.18395,-358.1365,0.015996214617980398,2.0,43.0,7.725,0.469,5.901,13.626
01-15,0.18395,-358.56100000000004,0.009599573833044106,3.0,43.0,7.726,0.438,5.476,13.202
01-16,0.15282,-296.44250000000005,0.008282605192726056,3.0,43.0,6.419,0.37,5.988,12.407
01-17,0.18009090909090908,-350.9843181818182,9.563379204879929e-05,3.0,43.0,7.563,0.457,5.416,12.979
01-18,0.14982352941176474,-290.59105882352947,0.0001156074507437932,3.0,43.0,6.292,0.406,5.91,12.202
01-19,0.15918750000000004,-308.3851000000001,1.0634439812529095e-05,3.0,43.0,6.686,0.432,6.647,13.333
01-20,0.13584,-261.9448,0.0010355649800168898,3.0,43.0,5.705,0.371,6.883,12.588
01-21,0.09716333333333331,-185.2140666666666,0.0034402959224393292,3.0,43.0,4.081,0.282,7.072,11.153
01-22,0.08099655172413792,-153.33330344827584,0.007926100962214466,3.0,43.0,3.402,0.259,6.959,10.361
01-23,0.056599999999999984,-104.28549999999997,0.04857714733789886,2.0,43.0,2.377,0.196,7.726,10.103
01-24,0.060887878787878776,-112.15375757575755,0.036882448923161615,2.0,43.0,2.558,0.189,8.343,10.901
