,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.14814814814814814,-37.925925925925895,0.7753457108493622,0.0,38.0,6.222,0.024,255.259,261.481
01-02,0.13333333333333333,-9.333333333333343,0.7551915535043394,0.0,38.0,5.6,0.022,254.533,260.133
01-03,0.1111111111111111,33.55555555555557,0.7944977068000383,0.0,38.0,4.667,0.018,253.444,258.111
01-04,0.14285714285714285,-30.35714285714286,0.7181350576518009,0.0,38.0,6.0,0.024,252.357,258.357
01-05,0.21428571428571427,-174.03571428571428,0.6869187012025768,0.0,38.0,9.0,0.036,250.036,259.036
01-06,0.1875,-122.03125,0.7411836149946469,0.0,38.0,7.875,0.031,249.031,256.906
01-07,0.125,2.3125,0.7755520384161616,0.0,38.0,5.25,0.021,249.688,254.938
01-08,0.16666666666666666,-81.91666666666666,0.7576318799960704,0.0,38.0,7.0,0.028,247.917,254.917
01-09,0.16666666666666666,-82.41666666666666,0.719027082996796,0.0,38.0,7.0,0.028,247.417,254.417
01-10,0.16666666666666666,-83.41666666666666,0.7394999466698087,0.0,38.0,7.0,0.028,246.417,253.417
01-11,0.18181818181818182,-114.18181818181819,0.7963538506849401,0.0,38.0,7.637,0.031,245.636,253.273
01-12,0.15384615384615385,-59.30769230769229,0.8778427733071534,0.0,38.0,6.461,0.026,245.154,251.615
01-13,0.15384615384615385,-60.30769230769229,0.8354998463165604,0.0,38.0,6.461,0.026,244.154,250.615
01-14,0.17647058823529413,-106.0,0.8365349343635877,0.0,38.0,7.412,0.03,243.235,250.647
01-15,0.11538461538461539,15.519230769230745,0.8340723468235405,0.0,38.0,4.847,0.02,243.865,248.712
01-16,0.14285714285714285,-41.35714285714286,0.8153171091663938,0.0,38.0,6.0,0.025,241.357,247.357
01-17,0.0625,119.15625,0.8726561734064953,0.0,38.0,2.625,0.011,242.844,245.469
01-18,0.0,242.5,1.0,0.0,38.0,0.0,0.0,242.5,242.5
01-19,0.0,242.5,1.0,0.0,38.0,0.0,0.0,242.5,242.5
01-20,-0.038461538461538464,317.3269230769231,0.9786579486138252,-0.0,38.0,-1.616,-0.007,241.212,239.596
01-21,0.0,238.5,1.0,0.0,38.0,0.0,0.0,238.5,238.5
01-22,0.0,238.0,0.9787832144728925,0.0,38.0,0.0,0.0,238.0,238.0
01-23,-0.038461538461538464,313.3269230769231,0.9350844229414494,-0.0,38.0,-1.616,-0.007,237.212,235.596
01-24,-0.045454545454545456,326.79545454545456,0.9565276684342878,-0.0,38.0,-1.909,-0.008,236.841,234.932
01-25,0.0,235.0,0.9782596488470447,0.0,38.0,0.0,0.0,235.0,235.0
01-26,-0.038461538461538464,310.3269230769231,0.956615954432315,-0.0,38.0,-1.616,-0.007,234.212,232.596
01-27,0.0,232.5,0.978291454942481,0.0,38.0,0.0,0.0,232.5,232.5
01-28,-0.038461538461538464,307.8269230769231,0.9568494538404166,-0.0,38.0,-1.616,-0.007,231.712,230.096
01-29,0.0,229.5,1.0,0.0,38.0,0.0,0.0,229.5,229.5
01-30,0.0,229.0,0.978085738267406,0.0,38.0,0.0,0.0,229.0,229.0
01-31,0.0,228.0,1.0,0.0,38.0,0.0,0.0,228.0,228.0
02-01,0.0,226.5,0.934241329414681,0.0,38.0,0.0,0.0,226.5,226.5
02-02,0.0,225.0,0.9558435135481644,0.0,38.0,0.0,0.0,225.0,225.0
02-03,0.0,225.0,1.0,0.0,38.0,0.0,0.0,225.0,225.0
02-04,0.037037037037037035,150.01851851851853,0.9343346759585691,0.0,38.0,1.555,0.007,223.315,224.87
02-05,0.0,223.0,1.0,0.0,38.0,0.0,0.0,223.0,223.0
02-06,0.0,222.0,1.0,0.0,38.0,0.0,0.0,222.0,222.0
02-07,-0.047619047619047616,316.6190476190476,0.8485644371118839,-0.0,38.0,-2.0,-0.009,222.381,220.381
02-08,-0.047619047619047616,315.6190476190476,0.8251423544960319,-0.0,38.0,-2.0,-0.009,221.381,219.381
02-09,-0.09523809523809523,409.2380952380952,0.8053008321012955,-0.0,38.0,-4.0,-0.018,220.762,216.762
02-10,-0.125,467.6875,0.8498058144378882,-0.0,38.0,-5.25,-0.024,220.312,215.062
02-11,-0.08695652173913043,390.695652173913,0.783735264677387,-0.0,38.0,-3.652,-0.017,218.609,214.957
02-12,-0.10714285714285714,429.0178571428571,0.762816701628571,-0.0,38.0,-4.5,-0.021,216.982,212.482
02-13,-0.10714285714285714,430.0178571428571,0.6813110537575355,-0.0,38.0,-4.5,-0.021,217.982,213.482
02-14,-0.125,464.6875,0.7004827827478057,-0.0,38.0,-5.25,-0.024,217.312,212.062
02-15,-0.16,533.1,0.704573064103728,-0.0,38.0,-6.72,-0.031,216.46,209.74
02-16,-0.09090909090909091,393.5909090909091,0.6635330019298771,-0.0,38.0,-3.818,-0.018,213.682,209.864
02-17,-0.05263157894736842,316.63157894736844,0.7863575201861823,-0.0,38.0,-2.211,-0.01,212.474,210.263
02-18,-0.0625,336.34375,0.8496351569438347,-0.0,38.0,-2.625,-0.012,212.656,210.031
02-19,0.0,211.5,0.9568588066263606,0.0,38.0,0.0,0.0,211.5,211.5
02-20,-0.10526315789473684,421.2631578947368,0.7432723004165764,-0.0,38.0,-4.421,-0.021,212.947,208.526
02-21,-0.10526315789473684,421.2631578947368,0.8489874569446494,-0.0,38.0,-4.421,-0.021,212.947,208.526
02-22,-0.125,460.1875,0.8069859423588654,-0.0,38.0,-5.25,-0.025,212.812,207.562
02-23,-0.16,530.1,0.7278452170206902,-0.0,38.0,-6.72,-0.032,213.46,206.74
02-24,-0.17142857142857143,552.4285714285714,0.7481822326312404,-0.0,38.0,-7.2,-0.034,213.171,205.971
02-25,-0.14285714285714285,494.8571428571429,0.6057026104669019,-0.0,38.0,-6.0,-0.029,212.143,206.143
02-26,-0.2,608.5,0.6497308407432967,-0.0,38.0,-8.4,-0.04,212.7,204.3
02-27,-0.24,688.4,0.5610917416084844,-0.0,38.0,-10.08,-0.048,213.44,203.36
02-28,-0.25,708.375,0.5780515551097325,-0.0,38.0,-10.5,-0.05,213.625,203.125
03-01,-0.23809523809523808,683.0952380952381,0.5264413927724887,-0.0,38.0,-10.0,-0.048,211.905,201.905
03-02,-0.25,706.375,0.5632788977777958,-0.0,38.0,-10.5,-0.051,211.625,201.125
03-03,-0.25,706.875,0.39691867435151185,-0.0,38.0,-10.5,-0.051,212.125,201.625
03-04,-0.25,705.375,0.4220096246522096,-0.0,38.0,-10.5,-0.051,210.625,200.125
03-05,-0.3333333333333333,871.3333333333333,0.3123522871868012,-0.0,38.0,-14.0,-0.068,211.667,197.667
03-06,-0.30434782608695654,812.4347826086957,0.26763485248763486,-0.0,38.0,-12.782,-0.062,210.13,197.348
03-07,-0.2857142857142857,775.7142857142858,0.26309708545390054,-0.0,38.0,-12.0,-0.058,210.286,198.286
03-08,-0.2222222222222222,648.3888888888889,0.31510441972783787,-0.0,38.0,-9.333,-0.045,208.611,199.278
03-09,-0.22727272727272727,657.4772727272727,0.2968573610846188,-0.0,38.0,-9.546,-0.046,207.705,198.159
03-10,-0.2,603.5,0.2559626428979538,-0.0,38.0,-8.4,-0.041,207.7,199.3
03-11,-0.25,702.875,0.29919825552720325,-0.0,38.0,-10.5,-0.051,208.125,197.625
03-12,-0.2,603.5,0.3068248808201184,-0.0,38.0,-8.4,-0.041,207.7,199.3
03-13,-0.2608695652173913,725.0869565217391,0.3030289240402353,-0.0,38.0,-10.956,-0.054,208.826,197.87
03-14,-0.3,802.75,0.36630801767318966,-0.0,38.0,-12.6,-0.062,209.05,196.45
03-15,-0.3,802.25,0.33442517171312236,-0.0,38.0,-12.6,-0.062,208.55,195.95
03-16,-0.3,801.75,0.3618508187478606,-0.0,38.0,-12.6,-0.062,208.05,195.45
03-17,-0.3,801.25,0.28361806075160834,-0.0,38.0,-12.6,-0.062,207.55,194.95
03-18,-0.3,801.25,0.2683342286144579,-0.0,38.0,-12.6,-0.062,207.55,194.95
03-19,-0.3181818181818182,837.5681818181818,0.31842998034585523,-0.0,38.0,-13.363,-0.066,207.886,194.523
03-20,-0.3076923076923077,816.6153846153845,0.37322061928155437,-0.0,38.0,-12.923,-0.064,207.692,194.769
03-21,-0.3,801.25,0.4116056728115809,-0.0,38.0,-12.6,-0.062,207.55,194.95
03-22,-0.36363636363636365,927.8636363636364,0.3750325351896229,-0.0,38.0,-15.272,-0.075,208.227,192.955
