,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.2055555277777778,-387.9082777916667,0.05151670809496678,1.0,42.0,8.633,0.281,18.886,27.519
01-02,0.20000007692307684,-375.40015380769216,0.04419765141092058,2.0,42.0,8.4,0.276,20.4,28.8
01-03,0.1727272727272726,-320.7681813181815,0.035912841931702966,2.0,42.0,7.255,0.24,21.059,28.314
01-04,0.18378375675675676,-342.8256221351351,0.02372479455114518,2.0,42.0,7.719,0.26,20.882,28.601
01-05,0.16111108333333332,-297.391611125,0.021863671911680038,2.0,42.0,6.767,0.226,21.447,28.214
01-06,0.15937500000000004,-291.4203125000001,5.745650283994763e-06,3.0,42.0,6.694,0.22,23.983,30.677
01-07,0.16111111111111123,-295.8416676666669,1.7349852443615532e-07,3.0,42.0,6.767,0.225,22.997,29.764
01-08,0.17499997222222222,-324.4124444583333,5.332823040049561e-06,3.0,42.0,7.349,0.243,21.913,29.262
01-09,0.18333333333333338,-341.6250005000001,0.0007507209234596246,3.0,42.0,7.7,0.249,21.192,28.892
01-10,0.19736842105263158,-368.6881578947369,0.003185416995634016,3.0,42.0,8.289,0.269,21.904,30.193
01-11,0.27647064705882357,-527.0530587941178,0.00018611286358982682,3.0,42.0,11.612,0.373,20.082,31.694
01-12,0.44210526315789467,-857.2394736842103,8.132050055564832e-08,3.0,42.0,18.568,0.577,17.687,36.255
01-13,0.6199999999999999,-1212.2399999999998,4.065636716177323e-13,3.0,42.0,26.04,0.79,14.74,40.78
01-14,0.6714284761904762,-1313.771238142857,7.419642678030414e-11,3.0,42.0,28.2,0.84,14.986,43.186
01-15,0.6518517777777778,-1272.5776296666668,1.9033175036042849e-10,3.0,42.0,27.378,0.826,17.437,44.815
01-16,0.6199999999999999,-1210.0400004999997,0.0,3.0,42.0,26.04,0.801,16.94,42.98
01-17,0.5757576060606061,-1122.727333318182,0.0,3.0,42.0,24.182,0.773,16.697,40.879
01-18,0.5526315789473685,-1077.9868421052633,0.0,3.0,42.0,23.211,0.772,15.671,38.882
01-19,0.5111111111111111,-994.7666666666667,0.0,3.0,42.0,21.467,0.721,16.722,38.189
01-20,0.48095238095238085,-935.2142857142854,0.0,3.0,42.0,20.2,0.679,16.59,36.79
01-21,0.44999992857142856,-873.9748571785714,2.990829806037709e-11,3.0,42.0,18.9,0.645,16.575,35.475
01-22,0.38484848484848483,-744.7045449545454,9.042722126650915e-11,3.0,42.0,16.163,0.566,16.911,33.074
01-23,0.40833350000000007,-792.0628337500002,1.7823860165577798e-09,3.0,42.0,17.15,0.614,16.029,33.179
01-24,0.3875000625,-751.70637496875,2.4854340807678454e-11,3.0,42.0,16.275,0.588,15.156,31.431
01-25,0.35365853658536583,-683.290243402439,1.133655391782895e-09,3.0,42.0,14.854,0.541,16.6,31.454
01-26,0.35151512121212125,-679.0544858636365,3.240752111111078e-10,3.0,42.0,14.764,0.549,16.594,31.358
01-27,0.35151515151515156,-678.1045454545456,6.991962564484311e-12,3.0,42.0,14.764,0.562,17.544,32.308
01-28,0.34999999999999987,-675.5749999999997,1.6817658377021871e-12,3.0,42.0,14.7,0.577,17.075,31.775
01-29,0.3588235294117647,-693.7676470588235,9.263700917472306e-13,3.0,42.0,15.071,0.614,16.344,31.415
01-30,0.3523809523809523,-681.9857137857141,1.9917401061775308e-13,3.0,42.0,14.8,0.62,15.376,30.176
01-31,0.33636354545454544,-650.1089091363636,8.815170815523743e-14,3.0,42.0,14.127,0.602,15.555,29.682
