,mean,slp,chg,pvalue
01-01,5.988,0.047,1.981,0.112
01-02,5.132,0.042,1.769,0.13
01-03,5.614,0.034,1.432,0.354
01-04,6.694,0.043,1.821,0.174
01-05,5.826,0.025,1.071,0.492
01-06,5.823,0.023,0.97,0.633
01-07,5.504,0.014,0.59,0.677
01-08,5.524,0.003,0.141,0.96
01-09,5.095,0.006,0.245,0.76
01-10,4.83,0.021,0.875,0.41
01-11,4.542,0.042,1.747,0.012
01-12,6.065,0.124,5.227,0.0
01-13,5.519,0.139,5.854,0.002
01-14,5.247,0.157,6.59,0.003
01-15,5.42,0.16,6.72,0.006
01-16,5.714,0.135,5.655,0.014
01-17,5.61,0.12,5.059,0.027
01-18,5.728,0.068,2.843,0.11
01-19,5.432,0.051,2.149,0.126
01-20,4.716,0.046,1.941,0.051
01-21,5.353,0.033,1.4,0.056
01-22,5.123,0.033,1.4,0.153
01-23,4.996,0.046,1.932,0.114
01-24,5.956,0.066,2.756,0.031
01-25,6.272,0.102,4.303,0.01
01-26,5.745,0.085,3.556,0.027
01-27,4.657,0.077,3.242,0.008
01-28,5.013,0.063,2.642,0.02
01-29,4.3,0.059,2.487,0.076
01-30,5.688,0.089,3.721,0.009
01-31,5.466,0.056,2.362,0.088
02-01,5.132,0.042,1.783,0.225
02-02,5.056,0.017,0.695,0.564
02-03,5.912,0.023,0.949,0.424
02-04,6.763,0.023,0.966,0.396
02-05,6.711,0.031,1.308,0.218
02-06,5.703,0.043,1.806,0.098
02-07,5.52,0.06,2.52,0.027
02-08,5.752,0.092,3.864,0.018
02-09,5.025,0.105,4.414,0.008
02-10,4.494,0.104,4.375,0.005
02-11,4.466,0.075,3.163,0.073
02-12,4.31,0.07,2.938,0.124
02-13,4.01,0.05,2.102,0.097
02-14,3.87,0.05,2.1,0.021
02-15,4.316,0.076,3.204,0.0
02-16,5.038,0.088,3.683,0.0
02-17,6.283,0.053,2.207,0.012
02-18,7.608,0.048,1.995,0.104
02-19,10.468,0.028,1.167,0.291
02-20,9.311,0.0,0.019,0.913
02-21,9.762,0.002,0.074,0.969
02-22,13.66,-0.15,-6.286,0.004
02-23,15.756,-0.234,-9.826,0.003
02-24,15.334,-0.226,-9.509,0.051
02-25,12.982,-0.208,-8.731,0.029
02-26,11.274,-0.126,-5.279,0.149
02-27,11.239,-0.081,-3.402,0.219
02-28,10.55,-0.01,-0.401,0.956
03-01,10.81,0.06,2.536,0.022
03-02,12.924,0.164,6.878,0.0
03-03,12.854,0.204,8.585,0.0
03-04,14.248,0.209,8.769,0.0
03-05,12.61,0.16,6.729,0.0
03-06,14.306,0.096,4.019,0.076
03-07,14.05,0.041,1.709,0.219
03-08,16.364,0.065,2.723,0.094
03-09,15.334,0.054,2.28,0.446
03-10,18.508,0.057,2.413,0.368
03-11,17.583,0.033,1.384,0.624
03-12,17.818,0.127,5.351,0.165
03-13,17.548,0.198,8.324,0.013
03-14,20.136,0.326,13.682,0.004
03-15,17.15,0.45,18.897,0.001
03-16,18.596,0.366,15.378,0.0
03-17,15.752,0.271,11.385,0.005
03-18,16.888,0.158,6.645,0.107
03-19,17.892,0.032,1.325,0.684
03-20,14.648,0.018,0.777,0.734
03-21,14.496,-0.024,-1.008,0.767
03-22,13.341,-0.069,-2.912,0.18
03-23,11.228,-0.062,-2.6,0.171
03-24,11.308,-0.072,-3.018,0.151
03-25,11.082,-0.069,-2.881,0.261
03-26,10.874,-0.027,-1.125,0.759
03-27,11.602,-0.027,-1.149,0.637
03-28,11.248,-0.072,-3.013,0.355
03-29,11.418,-0.133,-5.571,0.011
03-30,15.616,-0.144,-6.04,0.043
03-31,14.067,-0.083,-3.492,0.371
04-01,13.61,-0.059,-2.485,0.37
04-02,11.838,-0.053,-2.207,0.409
04-03,10.572,-0.038,-1.6,0.552
04-04,9.873,-0.027,-1.148,0.619
04-05,13.565,-0.045,-1.902,0.358
04-06,12.846,-0.113,-4.753,0.07
04-07,12.452,-0.118,-4.97,0.075
04-08,15.784,-0.036,-1.529,0.749
04-09,16.557,-0.023,-0.954,0.545
04-10,16.95,-0.029,-1.235,0.455
04-11,19.85,-0.04,-1.665,0.48
04-12,19.66,-0.04,-1.663,0.385
04-13,17.552,-0.048,-2.027,0.282
04-14,14.577,-0.143,-6.006,0.002
04-15,13.988,-0.192,-8.076,0.001
04-16,12.388,-0.203,-8.509,0.017
04-17,12.004,-0.196,-8.238,0.011
04-18,10.331,-0.169,-7.088,0.006
04-19,11.505,-0.155,-6.522,0.0
04-20,12.561,-0.089,-3.757,0.066
04-21,11.805,0.035,1.466,0.566
04-22,11.25,0.04,1.661,0.516
04-23,9.609,0.019,0.798,0.679
04-24,8.642,0.013,0.537,0.723
04-25,8.846,0.046,1.924,0.124
04-26,8.506,0.046,1.94,0.034
04-27,8.464,0.054,2.249,0.073
04-28,9.4,0.059,2.489,0.291
04-29,9.09,0.061,2.543,0.467
04-30,8.535,0.044,1.865,0.571
05-01,8.076,0.035,1.491,0.429
05-02,8.777,0.057,2.398,0.151
05-03,9.354,0.154,6.449,0.011
05-04,8.863,0.173,7.262,0.003
05-05,9.554,0.183,7.703,0.014
05-06,8.026,0.105,4.417,0.106
05-07,7.939,0.099,4.148,0.053
05-08,7.606,0.107,4.475,0.022
05-09,7.028,0.098,4.12,0.002
05-10,7.164,0.114,4.777,0.0
05-11,7.071,0.141,5.918,0.0
05-12,6.573,0.123,5.162,0.0
05-13,6.275,0.135,5.682,0.001
05-14,7.094,0.163,6.865,0.0
05-15,7.498,0.227,9.549,0.0
05-16,7.067,0.217,9.114,0.0
05-17,6.55,0.21,8.801,0.0
05-18,6.633,0.183,7.688,0.0
05-19,7.707,0.147,6.168,0.0
05-20,8.156,0.146,6.134,0.004
05-21,7.414,0.113,4.751,0.009
05-22,6.653,0.113,4.76,0.016
05-23,6.586,0.106,4.454,0.021
05-24,6.626,0.086,3.615,0.067
05-25,7.259,0.039,1.634,0.459
05-26,6.698,0.018,0.742,0.722
05-27,6.797,0.057,2.376,0.309
05-28,7.57,0.011,0.445,0.891
05-29,6.581,-0.009,-0.376,0.882
05-30,5.542,-0.008,-0.336,0.915
05-31,6.563,0.023,0.968,0.64
06-01,7.536,0.067,2.797,0.071
06-02,6.694,0.073,3.073,0.016
06-03,7.0,0.071,2.975,0.004
06-04,6.786,0.045,1.897,0.132
06-05,6.618,0.049,2.041,0.203
06-06,6.414,0.013,0.565,0.633
06-07,5.737,-0.003,-0.12,0.808
06-08,5.563,-0.016,-0.691,0.384
06-09,5.047,-0.023,-0.968,0.324
06-10,5.203,-0.037,-1.556,0.252
06-11,4.768,-0.012,-0.492,0.608
06-12,4.709,0.009,0.388,0.633
06-13,4.898,0.028,1.176,0.038
06-14,4.494,0.054,2.247,0.003
06-15,5.022,0.041,1.743,0.036
06-16,4.389,0.028,1.183,0.086
06-17,4.042,0.021,0.885,0.151
06-18,4.362,0.001,0.045,0.97
06-19,4.244,0.004,0.164,0.704
06-20,4.412,0.022,0.905,0.068
06-21,3.033,0.003,0.116,0.901
06-22,4.756,0.007,0.283,0.805
06-23,6.02,0.05,2.121,0.214
06-24,5.108,0.098,4.103,0.0
06-25,4.384,0.083,3.495,0.0
06-26,3.994,0.085,3.559,0.0
06-27,4.853,0.123,5.178,0.0
06-28,4.206,0.076,3.2,0.002
06-29,4.588,0.028,1.164,0.038
06-30,3.834,-0.016,-0.687,0.751
07-01,3.546,-0.023,-0.977,0.258
07-02,3.14,-0.03,-1.25,0.109
07-03,3.259,-0.021,-0.886,0.258
07-04,3.008,-0.022,-0.905,0.211
07-05,3.044,-0.036,-1.499,0.014
07-06,2.801,-0.059,-2.492,0.001
07-07,2.41,-0.05,-2.088,0.023
07-08,2.418,-0.012,-0.5,0.558
07-09,2.13,0.01,0.41,0.736
07-10,2.335,0.014,0.595,0.712
07-11,2.359,0.008,0.357,0.743
07-12,2.197,0.017,0.714,0.66
07-13,2.016,0.006,0.264,0.883
07-14,1.904,0.005,0.191,0.952
07-15,1.886,-0.004,-0.153,0.924
07-16,1.705,-0.005,-0.206,0.637
07-17,1.643,-0.007,-0.3,0.429
07-18,1.566,-0.004,-0.172,0.593
07-19,1.558,-0.002,-0.099,0.826
07-20,1.478,0.007,0.309,0.302
07-21,1.504,0.004,0.149,0.313
07-22,1.784,0.004,0.163,0.672
07-23,1.932,0.001,0.059,0.917
07-24,1.782,0.002,0.086,0.793
07-25,1.707,0.006,0.263,0.4
07-26,1.5,0.0,0.0,1.0
07-27,1.52,-0.01,-0.428,0.207
07-28,1.494,-0.006,-0.244,0.441
07-29,1.31,-0.001,-0.021,0.9
07-30,1.252,0.002,0.065,0.806
07-31,1.17,0.0,0.0,0.99
08-01,1.268,-0.002,-0.071,0.811
08-02,1.354,-0.007,-0.275,0.621
08-03,1.26,-0.009,-0.385,0.443
08-04,1.226,-0.014,-0.605,0.255
08-05,1.146,-0.014,-0.576,0.147
08-06,1.184,-0.016,-0.683,0.111
08-07,1.262,-0.008,-0.332,0.316
08-08,1.292,-0.008,-0.327,0.182
08-09,1.21,-0.01,-0.406,0.045
08-10,1.15,-0.011,-0.457,0.027
08-11,1.07,-0.01,-0.42,0.002
08-12,1.073,-0.007,-0.292,0.092
08-13,1.24,-0.01,-0.42,0.222
08-14,1.188,-0.012,-0.519,0.023
08-15,1.229,-0.011,-0.454,0.03
08-16,1.284,-0.017,-0.707,0.024
08-17,1.158,-0.012,-0.516,0.092
08-18,1.181,-0.009,-0.378,0.198
08-19,1.143,-0.007,-0.286,0.301
08-20,1.26,-0.01,-0.403,0.208
08-21,1.238,-0.012,-0.502,0.035
08-22,1.178,-0.012,-0.489,0.01
08-23,1.121,-0.009,-0.382,0.017
08-24,1.064,-0.007,-0.283,0.187
08-25,0.953,-0.007,-0.288,0.058
08-26,0.954,-0.005,-0.231,0.051
08-27,0.891,-0.009,-0.386,0.012
08-28,0.98,-0.01,-0.413,0.008
08-29,1.19,-0.01,-0.405,0.055
08-30,1.291,-0.009,-0.378,0.09
08-31,1.094,-0.006,-0.241,0.257
09-01,1.074,-0.006,-0.252,0.222
09-02,0.983,-0.007,-0.28,0.091
09-03,1.079,-0.011,-0.448,0.029
09-04,0.946,-0.014,-0.571,0.178
09-05,0.898,-0.012,-0.492,0.166
09-06,0.91,-0.01,-0.42,0.22
09-07,0.919,-0.011,-0.458,0.209
09-08,0.923,-0.007,-0.292,0.265
09-09,0.955,-0.005,-0.21,0.249
09-10,0.957,-0.003,-0.14,0.522
09-11,1.018,-0.003,-0.111,0.422
09-12,0.929,-0.001,-0.036,0.708
09-13,0.994,0.003,0.141,0.375
09-14,0.928,-0.001,-0.057,0.668
09-15,0.868,-0.003,-0.117,0.213
09-16,0.845,-0.005,-0.194,0.124
09-17,0.876,-0.004,-0.183,0.312
09-18,0.785,-0.005,-0.21,0.268
09-19,0.844,-0.005,-0.229,0.38
09-20,0.986,-0.004,-0.168,0.448
09-21,1.048,-0.002,-0.08,0.713
09-22,1.048,-0.002,-0.084,0.536
09-23,1.095,-0.005,-0.206,0.424
09-24,1.053,-0.007,-0.308,0.196
09-25,0.939,-0.011,-0.462,0.046
09-26,1.01,-0.009,-0.399,0.079
09-27,0.954,-0.006,-0.237,0.228
09-28,1.014,-0.006,-0.233,0.181
09-29,1.086,-0.004,-0.187,0.316
09-30,1.076,-0.003,-0.147,0.518
10-01,0.986,-0.003,-0.139,0.494
10-02,0.868,-0.002,-0.072,0.676
10-03,0.911,0.0,0.013,0.917
10-04,0.912,0.002,0.075,0.676
10-05,1.025,0.004,0.187,0.436
10-06,1.084,0.004,0.181,0.351
10-07,1.478,0.007,0.311,0.097
10-08,1.394,0.004,0.158,0.401
10-09,1.22,0.0,0.015,0.9
10-10,1.267,-0.003,-0.131,0.68
10-11,1.184,-0.007,-0.287,0.356
10-12,1.296,-0.004,-0.158,0.412
10-13,1.456,-0.003,-0.141,0.446
10-14,1.575,-0.005,-0.21,0.417
10-15,1.57,-0.01,-0.42,0.243
10-16,1.547,-0.013,-0.546,0.202
10-17,1.625,-0.015,-0.622,0.126
10-18,1.688,-0.012,-0.517,0.193
10-19,1.724,-0.016,-0.657,0.08
10-20,1.658,-0.012,-0.493,0.109
10-21,1.764,-0.016,-0.686,0.032
10-22,1.88,-0.02,-0.855,0.0
10-23,2.04,-0.03,-1.276,0.0
10-24,2.256,-0.034,-1.442,0.0
10-25,2.33,-0.041,-1.709,0.0
10-26,2.578,-0.052,-2.182,0.0
10-27,2.559,-0.041,-1.708,0.0
10-28,3.162,-0.038,-1.614,0.001
10-29,2.7,-0.02,-0.846,0.064
10-30,2.649,-0.011,-0.48,0.477
10-31,2.856,-0.004,-0.189,0.914
11-01,3.16,0.02,0.828,0.325
11-02,3.282,0.003,0.115,0.939
11-03,3.84,-0.01,-0.42,0.771
11-04,3.916,0.006,0.246,0.937
11-05,4.325,-0.005,-0.22,0.862
11-06,4.21,-0.01,-0.428,0.719
11-07,3.728,-0.013,-0.541,0.636
11-08,3.442,-0.007,-0.315,0.772
11-09,3.28,-0.0,-0.021,0.98
11-10,3.354,-0.015,-0.639,0.192
11-11,3.866,-0.044,-1.863,0.013
11-12,4.077,-0.053,-2.224,0.027
11-13,3.884,-0.046,-1.942,0.088
11-14,3.776,-0.044,-1.865,0.11
11-15,3.91,-0.05,-2.088,0.034
11-16,4.15,-0.07,-2.927,0.006
11-17,4.13,-0.06,-2.501,0.006
11-18,4.053,-0.047,-1.968,0.034
11-19,4.206,-0.035,-1.467,0.006
11-20,4.145,-0.045,-1.878,0.001
11-21,4.478,-0.082,-3.426,0.002
11-22,5.328,-0.102,-4.277,0.003
11-23,4.48,-0.08,-3.341,0.001
11-24,6.836,-0.094,-3.966,0.002
11-25,6.244,-0.095,-3.999,0.0
11-26,6.486,-0.104,-4.37,0.0
11-27,6.225,-0.085,-3.558,0.015
11-28,5.875,-0.095,-3.99,0.003
11-29,7.138,-0.132,-5.548,0.001
11-30,8.684,-0.145,-6.109,0.001
12-01,7.674,-0.106,-4.462,0.039
12-02,7.106,-0.083,-3.501,0.097
12-03,8.702,-0.099,-4.141,0.229
12-04,8.686,-0.084,-3.519,0.076
12-05,7.854,-0.096,-4.042,0.016
12-06,6.938,-0.111,-4.679,0.0
12-07,6.696,-0.124,-5.223,0.0
12-08,6.204,-0.137,-5.733,0.0
12-09,6.042,-0.158,-6.646,0.0
12-10,6.166,-0.144,-6.046,0.0
12-11,6.043,-0.127,-5.338,0.0
12-12,6.108,-0.122,-5.141,0.0
12-13,5.961,-0.119,-4.977,0.0
12-14,6.074,-0.126,-5.275,0.0
12-15,6.409,-0.131,-5.492,0.0
12-16,6.771,-0.139,-5.824,0.0
12-17,6.335,-0.115,-4.828,0.0
12-18,6.273,-0.097,-4.06,0.0
12-19,5.002,-0.087,-3.659,0.0
12-20,5.011,-0.079,-3.304,0.0
12-21,4.728,-0.052,-2.17,0.0
12-22,4.53,-0.03,-1.266,0.011
12-23,4.206,-0.034,-1.414,0.052
12-24,4.236,-0.034,-1.437,0.003
12-25,5.065,-0.025,-1.052,0.092
12-26,6.743,-0.017,-0.716,0.72
12-27,6.034,0.004,0.153,0.868
12-28,5.674,0.014,0.588,0.556
12-29,6.616,0.027,1.117,0.402
12-30,8.11,0.04,1.691,0.131
12-31,8.534,0.044,1.867,0.101
