,mean,slp,chg,pvalue
01-01,54.03,0.287,12.035,0.209
01-02,52.116,0.277,11.627,0.274
01-03,52.226,0.318,13.336,0.353
01-04,56.15,0.5,21.0,0.172
01-05,52.427,0.285,11.975,0.277
01-06,56.766,0.211,8.867,0.476
01-07,54.456,0.304,12.762,0.18
01-08,50.321,0.548,23.0,0.047
01-09,56.762,0.575,24.133,0.02
01-10,57.642,0.662,27.791,0.004
01-11,62.72,1.013,42.556,0.0
01-12,61.603,1.736,72.892,0.0
01-13,62.722,2.114,88.795,0.0
01-14,69.614,2.243,94.192,0.0
01-15,61.147,1.765,74.114,0.0
01-16,56.788,1.859,78.087,0.0
01-17,57.065,1.743,73.21,0.0
01-18,59.521,1.614,67.8,0.0
01-19,61.633,1.322,55.51,0.0
01-20,57.301,1.034,43.424,0.0
01-21,51.689,0.959,40.296,0.0
01-22,49.668,0.945,39.687,0.0
01-23,54.179,1.119,47.014,0.0
01-24,56.177,1.018,42.756,0.0
01-25,53.56,0.973,40.863,0.0
01-26,52.045,1.03,43.252,0.0
01-27,51.125,1.017,42.711,0.0
01-28,51.609,0.973,40.852,0.0
01-29,50.188,0.792,33.277,0.0
01-30,51.535,1.09,45.776,0.0
01-31,53.18,1.12,47.046,0.0
02-01,54.06,1.14,47.871,0.0
02-02,51.972,1.014,42.603,0.0
02-03,47.49,0.727,30.525,0.0
02-04,46.613,0.575,24.164,0.0
02-05,46.692,0.495,20.789,0.0
02-06,43.156,0.537,22.558,0.0
02-07,44.9,0.5,21.0,0.0
02-08,43.698,0.532,22.357,0.0
02-09,44.064,0.542,22.773,0.0
02-10,41.216,0.478,20.065,0.0
02-11,40.155,0.47,19.742,0.0
02-12,40.326,0.418,17.541,0.001
02-13,40.578,0.385,16.163,0.001
02-14,41.847,0.331,13.916,0.0
02-15,41.37,0.347,14.554,0.0
02-16,39.204,0.369,15.5,0.0
02-17,39.084,0.389,16.356,0.0
02-18,49.024,0.45,18.891,0.0
02-19,49.214,0.51,21.402,0.001
02-20,54.786,0.857,36.0,0.0
02-21,55.679,0.786,33.0,0.004
02-22,55.508,0.839,35.218,0.001
02-23,65.947,0.731,30.708,0.021
02-24,70.135,0.59,24.772,0.11
02-25,66.904,0.57,23.925,0.039
02-26,60.727,0.551,23.156,0.017
02-27,58.885,0.59,24.772,0.004
02-28,54.532,0.622,26.11,0.006
03-01,55.967,0.812,34.086,0.0
03-02,56.951,0.634,26.611,0.0
03-03,56.927,0.818,34.369,0.0
03-04,54.604,0.637,26.733,0.002
03-05,58.046,0.365,15.313,0.066
03-06,59.518,0.346,14.519,0.149
03-07,67.342,0.328,13.783,0.098
03-08,65.134,0.556,23.367,0.015
03-09,72.224,0.85,35.681,0.008
03-10,79.897,0.798,33.516,0.006
03-11,97.732,1.155,48.5,0.011
03-12,91.593,1.129,47.4,0.006
03-13,87.505,1.003,42.144,0.025
03-14,90.35,0.866,36.392,0.057
03-15,91.394,0.53,22.253,0.157
