,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.052828562285714274,-102.2386388845714,3.992182509571229e-05,3.0,37.0,2.219,0.641,2.309,4.528
01-02,0.047655683424908425,-91.91839979954212,1.647248645886279e-05,3.0,37.0,2.002,0.591,2.392,4.394
01-03,0.044821441071428575,-86.36841771964286,4.712625083658217e-05,3.0,37.0,1.883,0.569,2.333,4.216
01-04,0.044309522142857154,-85.41611581928575,8.711114439985401e-05,3.0,37.0,1.861,0.573,2.272,4.133
01-05,0.04192117988505746,-80.69659623045975,2.316651119627089e-05,3.0,37.0,1.761,0.546,2.265,4.026
01-06,0.03999999999999998,-76.89999999999995,2.6803744838099774e-05,3.0,37.0,1.68,0.534,2.26,3.94
01-07,0.038785719285714275,-74.53508131357141,2.927695659749041e-05,3.0,37.0,1.629,0.528,2.222,3.851
01-08,0.0359411744117647,-68.9145254002941,5.0765942874564374e-05,3.0,37.0,1.51,0.5,2.213,3.723
01-09,0.03603030803030304,-69.14252523651517,4.365454370081068e-05,3.0,37.0,1.514,0.509,2.161,3.675
01-10,0.03500001250000008,-67.13502496250015,1.0315238224922751e-05,3.0,37.0,1.47,0.501,2.13,3.6
01-11,0.03474137931034479,-66.68853438275855,8.168317433110417e-06,3.0,37.0,1.459,0.509,2.065,3.524
01-12,0.03732143273809524,-71.9209012779762,5.81378340047678e-06,3.0,37.0,1.568,0.556,1.938,3.506
01-13,0.03704545909090909,-71.45978180454544,3.7781206716491766e-06,3.0,37.0,1.556,0.563,1.853,3.409
01-14,0.03442887618534483,-66.31446564213361,5.302220607084074e-05,3.0,37.0,1.446,0.542,1.82,3.266
01-15,0.033327202941176456,-64.18442437352938,6.570505608416433e-05,3.0,37.0,1.4,0.543,1.77,3.17
01-16,0.03197619464285715,-61.56646070178572,4.793373054146066e-05,3.0,37.0,1.343,0.529,1.714,3.057
01-17,0.03253968253968254,-62.761746031746036,3.329195828127851e-06,3.0,37.0,1.367,0.54,1.634,3.001
01-18,0.03198718750000001,-61.728413337500015,1.4066346740726487e-06,3.0,37.0,1.344,0.544,1.574,2.918
01-19,0.03148351648351648,-60.79258251758241,1.3577117752294754e-06,3.0,37.0,1.323,0.55,1.513,2.836
01-20,0.029999999999999992,-57.899999999999984,1.9404969533454164e-06,3.0,37.0,1.26,0.536,1.47,2.73
01-21,0.02864035087719298,-55.27478070175438,3.000495561122918e-06,3.0,37.0,1.203,0.524,1.404,2.607
01-22,0.026098480303030313,-50.15866516515153,4.11199388539174e-06,3.0,37.0,1.096,0.48,1.49,2.586
01-23,0.02581249187499999,-49.617546374374975,1.6531760295368514e-05,3.0,37.0,1.084,0.486,1.465,2.549
01-24,0.024545454545454547,-47.14727272727273,5.490893393811369e-05,3.0,37.0,1.031,0.479,1.428,2.459
01-25,0.02200892544642858,-42.141824216517875,0.00015867831189719794,3.0,37.0,0.924,0.44,1.414,2.338
01-26,0.021277173913043484,-40.700516304347836,0.000259637642089805,3.0,37.0,0.894,0.433,1.407,2.301
01-27,0.019999990000000002,-38.19998003,0.0003940154872503765,3.0,37.0,0.84,0.417,1.38,2.22
01-28,0.020294114705882334,-38.807347067647015,0.0012528928125750127,3.0,37.0,0.852,0.429,1.355,2.207
01-29,0.01976190476190476,-37.774523709523805,0.0010197508768190477,3.0,37.0,0.83,0.428,1.334,2.164
01-30,0.01860782568695652,-35.48982789685218,0.002240994386185413,3.0,37.0,0.782,0.412,1.335,2.117
01-31,0.01820855614973261,-34.72248663101602,0.012072420803777018,2.0,37.0,0.765,0.419,1.312,2.077
02-01,0.016594209329710147,-31.518636031431164,0.020775047791166124,2.0,37.0,0.697,0.392,1.321,2.018
