,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,1.4888260869565217,-2874.357173913044,2.136095800997495e-05,3.0,43.0,62.53,0.299,72.03,134.56
01-02,1.1778918918918921,-2266.072783783784,0.005460624895033517,3.0,43.0,49.472,0.263,64.975,114.447
01-03,1.5918750000000004,-3094.0390000000007,0.00019380676027025423,3.0,43.0,66.858,0.382,56.282,123.14
01-04,1.804125,-3520.803,0.0014138197116604356,3.0,43.0,75.774,0.392,49.56,125.334
01-05,1.9153954545454546,-3747.8719090909094,0.00021957984584664025,3.0,43.0,80.446,0.381,42.696,123.142
01-06,1.3107368421052634,-2518.178684210527,0.005129402175372499,3.0,43.0,55.05,0.28,75.77,130.82
01-07,0.8980533333333334,-1702.7166666666667,0.05227066761774046,1.0,43.0,37.718,0.227,74.531,112.249
01-08,0.5369351351351351,-995.1962702702704,0.10933367371633351,0.0,43.0,22.552,0.143,67.398,89.95
01-09,0.7648648648648648,-1461.2437297297295,0.020165313293310394,2.0,43.0,32.124,0.217,52.424,84.548
01-10,1.2069117647058827,-2342.7905294117654,0.0025517597254030022,3.0,43.0,50.69,0.382,45.688,96.378
01-11,1.9544687499999998,-3834.2254999999996,4.769936459503299e-05,3.0,43.0,82.088,0.547,33.668,115.756
01-12,2.1578749999999998,-4246.981,0.00018446349603062906,3.0,43.0,90.63,0.512,23.454,114.084
01-13,2.8299999999999996,-5579.911,0.0005554925977186986,3.0,43.0,118.86,0.64,20.659,139.519
01-14,2.536892857142857,-4993.130714285714,0.00038857057481034296,3.0,43.0,106.55,0.596,27.38,133.93
01-15,1.9279374999999996,-3784.5589999999993,0.0004658061187701179,3.0,43.0,80.974,0.502,30.829,111.803
01-16,1.591875,-3119.792,0.00019599148801585642,3.0,43.0,66.858,0.484,30.529,97.387
01-17,1.7760689655172415,-3480.821931034483,5.9715245720237675e-05,3.0,43.0,74.594,0.553,34.019,108.613
01-18,1.9809999999999999,-3892.948,2.3806719788854735e-06,3.0,43.0,83.202,0.551,27.451,110.653
01-19,2.032454545454545,-3987.0840909090903,1.4879630860775706e-10,3.0,43.0,85.364,0.554,35.143,120.507
01-20,1.8112,-3538.066,3.5629721395480374e-11,3.0,43.0,76.07,0.523,46.299,122.369
01-21,1.47690625,-2866.3655,2.6714742196176644e-07,3.0,43.0,62.03,0.477,56.432,118.462
01-22,1.0107142857142841,-1927.7555714285681,0.010264505565264814,2.0,43.0,42.45,0.316,72.448,114.898
01-23,0.9655294117647051,-1837.6688235294102,0.0005113513159402672,3.0,43.0,40.552,0.245,73.114,113.666
01-24,0.7491176470588234,-1410.505294117647,0.05701601091146946,1.0,43.0,31.462,0.176,71.999,103.461
01-25,0.956081081081081,-1827.262162162162,0.03516860391567489,2.0,43.0,40.156,0.253,64.822,104.978
01-26,1.006222222222222,-1922.7334444444439,0.030761183577215023,2.0,43.0,42.262,0.307,68.58,110.842
01-27,0.8925384615384616,-1705.2709230769233,0.030355813135807708,2.0,43.0,37.486,0.274,61.063,98.549
01-28,0.7546666666666665,-1432.3573333333331,0.0031592815960510556,3.0,43.0,31.696,0.231,61.128,92.824
01-29,0.8157058823529411,-1562.359764705882,0.0002900215046472976,3.0,43.0,34.26,0.292,51.922,86.182
01-30,0.9090303030303032,-1745.6126060606064,0.00021501343754137814,3.0,43.0,38.18,0.352,53.358,91.538
01-31,0.8073823529411763,-1541.1847058823525,0.005939237473234993,3.0,43.0,33.91,0.26,56.625,90.535
02-01,0.8719459459459463,-1667.1988918918928,0.0018301905579507505,3.0,43.0,36.622,0.285,58.382,95.004
02-02,0.5053571428571431,-921.8522857142862,0.1250530789765909,0.0,43.0,21.224,0.169,78.25,99.474
02-03,0.4507037037037041,-814.8094074074082,0.11101533393227436,0.0,43.0,18.93,0.142,77.133,96.063
02-04,0.1010714285714285,-114.41285714285704,0.8954438552751338,0.0,43.0,4.245,0.028,85.607,89.852
02-05,0.44218749999999996,-793.8149999999999,0.3099262053902794,0.0,43.0,18.572,0.117,81.274,99.846
02-06,0.6721250000000003,-1261.0480000000005,0.015412011793891178,2.0,43.0,28.23,0.16,69.087,97.317
02-07,0.8685172413793104,-1658.6434827586208,0.0016772453736102477,3.0,43.0,36.478,0.205,60.152,96.63
02-08,1.071969696969697,-2066.397393939394,0.014363263526864678,2.0,43.0,45.022,0.258,55.031,100.053
02-09,1.4149999999999978,-2743.9679999999958,0.0028750915294815105,3.0,43.0,59.43,0.37,56.317,115.747
02-10,1.6337807692307693,-3191.7175384615384,0.0017267605763922056,3.0,43.0,68.618,0.479,41.535,110.153
02-11,1.1724285714285716,-2252.033142857143,0.020818845669367203,2.0,43.0,49.242,0.358,68.203,117.445
02-12,0.8085714285714284,-1519.507857142857,0.17009470736524768,0.0,43.0,33.96,0.247,80.655,114.615
02-13,0.8287857142857149,-1567.0114285714296,0.15992786553451532,0.0,43.0,34.809,0.265,73.156,107.965
02-14,0.6446111111111112,-1204.3222222222223,0.08000575680928068,1.0,43.0,27.074,0.217,71.363,98.437
02-15,0.47166666666666657,-852.4903333333332,0.029485585448369545,2.0,43.0,19.81,0.163,80.938,100.748
02-16,0.21225000000000005,-324.8840000000001,0.5810713805467533,0.0,43.0,8.914,0.061,95.159,104.073
02-17,0.042449999999999474,14.716000000001046,0.8323403397748699,0.0,43.0,1.782,0.012,98.725,100.507
02-18,0.2829999999999998,-469.4969999999997,0.38709668160341315,0.0,43.0,11.886,0.074,90.56,102.446
02-19,0.15034374999999978,-208.14649999999958,0.5086765885653337,0.0,43.0,6.314,0.04,89.384,95.698
02-20,0.07718181818181723,-59.84163636363445,0.7708852870482727,0.0,43.0,3.242,0.021,92.901,96.143
02-21,-0.6760555555555556,1458.8021111111111,0.14769505613897804,-0.0,43.0,-28.394,-0.162,120.888,92.494
02-22,-2.509266666666667,5151.260333333334,0.04152973103012636,-2.0,43.0,-105.39,-0.534,185.422,80.032
02-23,-2.189526315789473,4502.723631578946,0.005308500409656247,-3.0,43.0,-91.96,-0.44,169.651,77.691
02-24,-1.0848333333333333,2301.5446666666667,0.20245434542812069,-0.0,43.0,-45.563,-0.222,154.66,109.097
02-25,-0.35038095238095257,822.7349047619051,0.7024047717761355,-0.0,43.0,-14.716,-0.063,129.331,114.615
02-26,0.4244999999999995,-734.667999999999,0.5458215293104314,0.0,43.0,17.828,0.09,105.418,123.246
02-27,1.6413999999999997,-3174.410999999999,0.09037397446615536,1.0,43.0,68.938,0.413,73.92,142.858
02-28,1.8709444444444447,-3635.7638888888896,0.012281222386961943,2.0,43.0,78.58,0.435,66.835,145.415
03-01,2.2073999999999994,-4308.108999999999,0.00432713981412669,3.0,43.0,92.71,0.484,60.336,153.046
03-02,2.264,-4413.668,0.0001796812479262222,3.0,43.0,95.088,0.44,66.788,161.876
03-03,3.1306874999999996,-6147.6089999999995,7.184470212306948e-06,3.0,43.0,131.488,0.627,48.022,179.51
03-04,2.869305555555556,-5622.5811111111125,9.307116854984088e-09,3.0,43.0,120.51,0.548,55.775,176.285
03-05,1.132,-2129.2919999999995,0.019529064380797934,2.0,43.0,47.544,0.209,110.936,158.48
03-06,0.1886666666666675,-249.983333333335,0.7646117302070137,0.0,43.0,7.924,0.035,123.388,131.312
03-07,0.07075000000000031,-16.13100000000064,0.8515332491754333,0.0,43.0,2.972,0.015,123.883,126.855
03-08,0.10041935483870966,-60.18770967741935,0.7942671777827701,0.0,43.0,4.218,0.022,138.542,142.76
03-09,0.5282666666666661,-920.6933333333322,0.19796004394794187,0.0,43.0,22.188,0.11,124.746,146.934
03-10,1.7272758620689652,-3313.33472413793,0.002575409385454641,3.0,43.0,72.546,0.343,104.944,177.49
03-11,2.0245384615384623,-3889.1819230769242,0.07916449395754865,1.0,43.0,85.03,0.363,117.38,202.41
03-12,1.9648285714285716,-3779.384142857143,0.012515133562916558,2.0,43.0,82.522,0.36,109.012,191.534
03-13,1.3521111111111108,-2556.496222222222,0.02770621452357558,2.0,43.0,56.788,0.242,119.332,176.12
03-14,1.477888888888889,-2816.824777777778,0.07655701392668779,1.0,43.0,62.072,0.264,107.917,169.989
03-15,1.7510625000000002,-3358.0780000000004,0.04025044771410591,2.0,43.0,73.544,0.329,107.275,180.819
03-16,1.5211250000000005,-2901.316000000001,0.02379924612033535,2.0,43.0,63.888,0.306,108.99,172.878
03-17,1.2220454545454544,-2295.7989090909086,0.0026779080578533954,3.0,43.0,51.326,0.272,122.629,173.955
03-18,1.6980000000000002,-3266.9520000000007,0.0017674699347329792,3.0,43.0,71.316,0.388,93.39,164.706
03-19,1.5388125000000006,-2941.785000000001,0.009270654805218603,3.0,43.0,64.63,0.288,103.525,168.155
03-20,1.4489599999999998,-2764.6269999999995,0.03650250691680523,2.0,43.0,60.856,0.25,102.865,163.721
03-21,1.2027499999999993,-2264.282999999999,0.07926493244795374,1.0,43.0,50.516,0.215,115.959,166.475
03-22,1.0309285714285719,-1938.1861428571438,0.03306042244151519,2.0,43.0,43.298,0.213,102.022,145.32
03-23,0.9197500000000002,-1714.1310000000005,0.03317424361405985,2.0,43.0,38.63,0.213,106.054,144.684
03-24,0.8287857142857149,-1545.2204285714297,0.008554764326630382,3.0,43.0,34.809,0.204,94.947,129.756
03-25,0.8747272727272727,-1642.7635454545455,0.0013891164964749958,3.0,43.0,36.738,0.237,88.322,125.06
03-26,1.2263333333333322,-2332.3916666666646,7.109078681710734e-05,3.0,43.0,51.506,0.325,94.522,146.028
03-27,1.4554285714285717,-2796.5251428571432,8.023649833432955e-08,3.0,43.0,61.128,0.396,83.768,144.896
03-28,2.035423076923077,-3959.9101538461537,3.6462051435925957e-06,3.0,43.0,85.488,0.541,68.192,153.68
03-29,2.5874285714285707,-5051.469142857141,5.7778010968956295e-06,3.0,43.0,108.672,0.655,69.052,177.724
03-30,2.3044285714285713,-4475.5641428571425,0.004724238284416593,3.0,43.0,96.786,0.497,84.9,181.686
03-31,1.9705185185185186,-3810.857037037037,0.00977970035976794,3.0,43.0,82.762,0.409,88.799,171.561
04-01,1.414999999999992,-2696.423999999984,0.03754469859831033,2.0,43.0,59.43,0.317,103.861,163.291
04-02,0.6013749999999991,-1053.8919999999982,0.2266584253841062,0.0,43.0,25.258,0.155,136.229,161.487
04-03,1.0046500000000003,-1871.7620000000004,0.21108366221989194,0.0,43.0,42.196,0.231,116.44,158.636
04-04,0.16293939393939422,-186.07678787878842,0.7782905304405252,0.0,43.0,6.844,0.03,136.38,143.224
04-05,0.01179166666666672,98.10666666666657,0.976472099591976,0.0,43.0,0.496,0.002,121.442,121.938
04-06,0.30760869565217464,-482.7733913043493,0.7166809743770355,0.0,43.0,12.92,0.066,125.984,138.904
04-07,0.46173684210526295,-804.3306842105259,0.4762266909237478,0.0,43.0,19.392,0.113,109.447,128.839
