,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.9551249999999989,-1756.2979999999977,0.1469364822858339,0.0,43.0,40.116,0.167,133.894,174.01
01-02,1.3884687500000004,-2619.872500000001,0.06789405389420677,1.0,43.0,58.316,0.231,127.907,186.223
01-03,1.181217391304348,-2189.521782608696,0.029150807783213883,2.0,43.0,49.612,0.196,148.107,197.719
01-04,1.6036666666666595,-3044.891333333319,0.03134724769086161,2.0,43.0,67.354,0.271,128.765,196.119
01-05,1.569363636363636,-2981.096272727272,0.038285649378685394,2.0,43.0,65.914,0.268,124.674,190.588
01-06,1.636810810810811,-3120.518621621622,0.04699829079718443,2.0,43.0,68.746,0.275,118.73,187.476
01-07,0.9837619047619047,-1814.7038095238095,0.10228262731554749,0.0,43.0,41.318,0.166,132.161,173.479
01-08,0.4971621621621624,-846.0323243243249,0.3255665564289951,0.0,43.0,20.88,0.086,137.852,158.732
01-09,0.566,-981.7269999999999,0.30706157460206374,0.0,43.0,23.772,0.103,138.387,162.159
01-10,1.0471000000000004,-1952.134000000001,0.06089383804676518,1.0,43.0,43.978,0.205,120.077,164.055
01-11,2.08005,-4025.958,0.016004414199783046,2.0,43.0,87.362,0.419,90.461,177.823
01-12,2.641333333333334,-5138.336666666668,0.006792023369032396,3.0,43.0,110.936,0.536,88.862,199.798
01-13,3.5146774193548387,-6890.684838709677,0.0029547625817525347,3.0,43.0,147.616,0.693,64.862,212.478
01-14,3.243027027027027,-6353.610054054054,0.006853599358476181,3.0,43.0,136.208,0.602,64.34,200.548
01-15,3.100695652173913,-6076.022304347825,0.01075850723810201,2.0,43.0,130.23,0.55,60.254,190.484
01-16,2.7069565217391305,-5288.544043478261,0.016928271554702334,2.0,43.0,113.692,0.466,68.523,182.215
01-17,2.6512631578947365,-5184.232315789473,0.023085785644866075,2.0,43.0,111.354,0.463,62.617,173.971
01-18,3.0422499999999992,-5961.960999999998,0.03140219033055214,2.0,43.0,127.774,0.534,58.652,186.426
01-19,3.046411764705882,-5968.586529411764,0.01273417022551171,2.0,43.0,127.95,0.551,60.262,188.212
01-20,3.072571428571429,-6021.754857142858,0.002459634206788408,3.0,43.0,129.048,0.591,58.864,187.912
01-21,2.9007500000000004,-5669.0560000000005,0.000211677756599693,3.0,43.0,121.832,0.611,71.528,193.36
01-22,2.9715000000000003,-5791.878,9.632501463130438e-10,3.0,43.0,124.803,0.658,88.721,213.524
01-23,2.819115384615384,-5484.844769230768,3.445465739382314e-07,3.0,43.0,118.402,0.582,94.185,212.587
01-24,2.2220740740740745,-4298.40314814815,2.358103629074293e-05,3.0,43.0,93.328,0.422,99.081,192.409
01-25,1.9809999999999983,-3825.0279999999966,9.694118634051563e-06,3.0,43.0,83.202,0.367,95.371,178.573
01-26,1.7923333333333333,-3459.014666666667,0.0010734439651460814,3.0,43.0,75.278,0.337,88.013,163.291
01-27,1.6246296296296299,-3133.22925925926,0.002741581305955032,3.0,43.0,68.234,0.334,81.913,150.147
01-28,1.6875185185185184,-3264.6670370370366,0.0018054970320513508,3.0,43.0,70.876,0.365,74.932,145.808
01-29,1.844740740740741,-3577.979481481482,0.0017091895676402125,3.0,43.0,77.48,0.437,72.762,150.242
01-30,1.6351111111111114,-3157.022222222223,0.00032121422405095856,3.0,43.0,68.674,0.411,78.863,147.537
01-31,1.5897941176470587,-3066.1052352941174,8.778060079706052e-06,3.0,43.0,66.772,0.393,80.097,146.869
02-01,1.6979999999999997,-3268.6499999999996,0.0002810225102765074,3.0,43.0,71.316,0.389,91.692,163.008
02-02,0.9118888888888882,-1698.1257777777764,0.06289268474395038,1.0,43.0,38.3,0.198,106.502,144.802
02-03,0.32545,-505.43800000000005,0.49556367173764926,0.0,43.0,13.668,0.071,138.628,152.296
02-04,-0.18597142857142898,532.120857142858,0.8609808593836881,-0.0,43.0,-7.81,-0.041,164.083,156.273
02-05,0.1650833333333329,-177.91266666666579,0.9699346508489608,0.0,43.0,6.934,0.036,148.787,155.721
02-06,0.4244999999999995,-690.802999999999,0.3748085979167899,0.0,43.0,17.828,0.089,149.283,167.111
02-07,0.6509,-1148.131,0.04457169092516389,2.0,43.0,27.338,0.134,140.0,167.338
02-08,0.8843749999999986,-1631.2119999999973,0.021650997750303436,2.0,43.0,37.144,0.176,118.966,156.11
02-09,1.0730416666666667,-2015.0543333333335,0.015767496946850423,2.0,43.0,45.068,0.216,108.495,153.563
02-10,1.1980333333333335,-2269.282666666667,0.04101380182337122,2.0,43.0,50.318,0.235,101.625,151.943
02-11,1.0548181818181825,-1980.3053636363652,0.2772869823282831,0.0,43.0,44.302,0.206,107.18,151.482
02-12,0.48676000000000047,-845.887000000001,0.6718680088527171,0.0,43.0,20.444,0.095,117.411,137.855
02-13,0.6225999999999999,-1099.455,0.5210160191774724,0.0,43.0,26.15,0.129,132.67,158.82
02-14,0.4177619047619047,-697.7028095238095,0.521261324105663,0.0,43.0,17.546,0.093,129.048,146.594
02-15,0.17519047619047595,-220.48395238095193,0.7919205349953424,0.0,43.0,7.358,0.04,126.218,133.576
02-16,-0.04994117647058804,237.13735294117606,0.907115202990671,-0.0,43.0,-2.098,-0.011,138.304,136.206
02-17,-0.3127894736842097,756.3249473684193,0.18974272306591233,-0.0,43.0,-13.138,-0.07,137.315,124.177
02-18,-0.28299999999999886,693.9159999999977,0.5309191552974828,-0.0,43.0,-11.886,-0.064,133.859,121.973
02-19,-0.1493611111111114,432.5812222222228,0.7313817213112048,-0.0,43.0,-6.274,-0.033,136.996,130.722
02-20,-0.01132000000000005,179.42200000000008,1.0,-0.0,43.0,-0.476,-0.002,157.02,156.544
02-21,-0.061906250000000274,304.64950000000056,0.8885379568532377,-0.0,43.0,-2.6,-0.013,182.137,179.537
02-22,-0.9622000000000003,2117.6890000000003,0.08663026146696762,-1.0,43.0,-40.412,-0.178,213.495,173.083
02-23,-1.3249545454545468,2835.2740909090935,0.056139959244785764,-1.0,43.0,-55.648,-0.228,213.189,157.541
02-24,-0.5659999999999996,1327.2699999999993,0.5407859886405095,-0.0,43.0,-23.772,-0.093,207.156,183.384
02-25,0.20340625000000045,-207.0145000000009,0.9172015518966361,0.0,43.0,8.544,0.032,195.526,204.07
02-26,1.0449230769230782,-1896.2741538461564,0.26576451210346486,0.0,43.0,43.886,0.161,171.629,215.515
02-27,1.738428571428571,-3285.2661428571423,0.07793524514198902,1.0,43.0,73.014,0.26,155.084,228.098
02-28,1.8866666666666663,-3588.2513333333327,0.018921430446546816,2.0,43.0,79.24,0.287,145.462,224.702
03-01,1.9181111111111102,-3656.5172222222204,0.011255814811551135,2.0,43.0,80.56,0.3,139.425,219.985
03-02,2.8434761904761903,-5500.17238095238,7.745120911040182e-05,3.0,43.0,119.426,0.45,127.067,246.493
