,mean,slp,chg,pvalue
01-01,4.302,0.0,0.009,1.0
01-02,4.193,-0.011,-0.48,0.548
01-03,4.113,-0.013,-0.56,0.68
01-04,4.164,-0.007,-0.305,0.816
01-05,4.331,-0.016,-0.66,0.583
01-06,5.26,-0.008,-0.333,0.589
01-07,4.948,-0.014,-0.599,0.362
01-08,4.971,-0.006,-0.242,0.578
01-09,4.786,-0.003,-0.114,0.639
01-10,4.568,-0.006,-0.267,0.381
01-11,4.4,-0.01,-0.42,0.752
01-12,4.342,0.008,0.352,0.549
01-13,4.304,0.035,1.463,0.369
01-14,4.234,0.047,1.959,0.268
01-15,4.192,0.058,2.456,0.204
01-16,4.158,0.062,2.585,0.133
01-17,3.876,0.055,2.315,0.002
01-18,3.91,0.052,2.177,0.008
01-19,3.936,0.063,2.656,0.0
01-20,3.924,0.079,3.31,0.003
01-21,3.897,0.079,3.336,0.001
01-22,3.917,0.077,3.248,0.002
01-23,3.803,0.071,2.971,0.002
01-24,3.783,0.085,3.556,0.0
01-25,4.795,0.095,3.99,0.0
01-26,4.602,0.088,3.707,0.0
01-27,4.82,0.114,4.788,0.0
01-28,4.52,0.11,4.623,0.0
01-29,4.644,0.099,4.153,0.0
01-30,4.542,0.096,4.048,0.0
01-31,4.49,0.09,3.78,0.0
02-01,4.554,0.075,3.14,0.0
02-02,4.366,0.065,2.74,0.0
02-03,4.158,0.05,2.089,0.0
02-04,4.176,0.035,1.48,0.056
02-05,3.872,0.016,0.686,0.339
02-06,4.07,0.01,0.42,0.639
02-07,4.015,0.015,0.628,0.695
02-08,3.974,0.013,0.531,0.649
02-09,3.875,0.007,0.294,0.805
02-10,3.831,0.008,0.344,0.822
02-11,4.319,0.012,0.496,0.419
02-12,4.251,0.026,1.1,0.424
02-13,4.04,0.018,0.763,0.564
02-14,3.942,0.02,0.851,0.533
02-15,3.76,0.016,0.674,0.619
02-16,3.607,0.001,0.056,0.982
02-17,3.538,-0.001,-0.021,1.0
02-18,3.507,0.005,0.224,0.901
02-19,3.782,0.01,0.433,0.822
02-20,3.721,0.014,0.596,0.665
02-21,3.883,0.017,0.7,0.72
02-22,4.289,0.018,0.746,0.593
02-23,4.223,0.023,0.95,0.314
02-24,4.334,0.029,1.208,0.177
02-25,4.339,0.042,1.754,0.007
02-26,4.187,0.027,1.148,0.248
02-27,4.086,0.019,0.813,0.581
02-28,4.012,0.022,0.945,0.287
03-01,4.708,0.052,2.17,0.068
03-02,5.164,0.059,2.473,0.074
03-03,5.044,0.067,2.806,0.04
03-04,4.828,0.063,2.665,0.031
03-05,4.684,0.069,2.883,0.027
03-06,4.42,0.054,2.263,0.027
03-07,4.299,0.042,1.756,0.053
03-08,4.278,0.042,1.751,0.197
03-09,4.24,0.068,2.863,0.042
03-10,4.726,0.111,4.672,0.005
03-11,4.78,0.126,5.285,0.031
03-12,5.609,0.122,5.114,0.006
03-13,6.819,0.132,5.536,0.033
03-14,6.85,0.108,4.533,0.088
03-15,7.394,0.123,5.158,0.059
03-16,7.56,0.094,3.948,0.056
03-17,8.076,0.189,7.95,0.011
03-18,7.845,0.179,7.52,0.0
03-19,7.61,0.13,5.458,0.033
03-20,8.202,0.05,2.118,0.291
03-21,8.18,-0.03,-1.26,0.705
03-22,8.256,-0.051,-2.135,0.215
03-23,7.2,-0.086,-3.614,0.026
03-24,6.893,-0.133,-5.599,0.044
03-25,7.018,-0.148,-6.23,0.072
03-26,8.292,-0.164,-6.877,0.074
03-27,9.406,-0.359,-15.071,0.0
03-28,12.538,-0.452,-18.995,0.0
03-29,14.01,-0.338,-14.199,0.005
03-30,16.252,-0.35,-14.684,0.004
03-31,33.845,-0.311,-13.06,0.095
04-01,28.17,-0.226,-9.495,0.083
04-02,28.014,-0.377,-15.845,0.017
04-03,26.133,-0.473,-19.88,0.005
04-04,27.431,-0.514,-21.582,0.0
04-05,26.244,-0.871,-36.587,0.0
04-06,27.254,-0.629,-26.425,0.023
04-07,23.97,-0.406,-17.05,0.076
04-08,27.146,-0.371,-15.575,0.055
04-09,31.468,-0.306,-12.867,0.102
04-10,36.82,-0.496,-20.825,0.016
04-11,39.814,0.203,8.523,0.267
04-12,40.196,0.839,35.248,0.0
04-13,45.926,0.965,40.54,0.0
04-14,56.166,1.313,55.156,0.0
04-15,54.413,1.043,43.788,0.029
04-16,56.179,0.636,26.702,0.106
04-17,69.713,0.223,9.348,0.263
04-18,63.29,0.178,7.481,0.614
04-19,51.213,0.003,0.11,1.0
04-20,50.945,0.429,18.025,0.192
04-21,60.665,0.633,26.586,0.179
04-22,64.607,0.961,40.373,0.0
04-23,66.058,1.392,58.45,0.0
04-24,72.261,1.212,50.914,0.0
04-25,52.426,0.365,15.345,0.121
04-26,42.572,0.174,7.322,0.455
04-27,41.028,0.306,12.833,0.56
04-28,34.484,0.277,11.625,0.322
04-29,31.716,0.123,5.167,0.546
04-30,30.076,-0.065,-2.72,0.863
05-01,25.274,0.015,0.622,1.0
05-02,26.441,0.208,8.749,0.267
05-03,23.6,0.2,8.4,0.064
05-04,20.612,0.203,8.505,0.01
05-05,17.094,0.139,5.825,0.085
05-06,14.245,0.109,4.578,0.097
05-07,12.508,0.002,0.075,0.923
05-08,14.812,0.002,0.098,1.0
05-09,12.1,0.0,0.0,1.0
05-10,16.003,0.121,5.064,0.336
05-11,16.897,0.279,11.738,0.002
05-12,15.796,0.179,7.53,0.124
05-13,13.878,0.116,4.856,0.033
05-14,12.343,0.089,3.722,0.021
05-15,12.184,0.097,4.069,0.007
05-16,13.165,0.073,3.068,0.146
05-17,12.462,0.053,2.207,0.462
05-18,12.276,0.035,1.473,0.343
05-19,10.963,-0.067,-2.828,0.046
05-20,9.993,-0.081,-3.418,0.166
05-21,9.348,-0.082,-3.465,0.278
05-22,9.124,-0.113,-4.757,0.209
05-23,8.371,-0.06,-2.51,0.288
05-24,7.521,-0.046,-1.922,0.475
05-25,6.334,-0.037,-1.56,0.235
05-26,9.128,0.07,2.921,0.266
05-27,12.266,0.073,3.075,0.101
05-28,9.374,-0.057,-2.407,0.4
05-29,8.784,-0.011,-0.475,0.92
05-30,9.026,0.049,2.061,0.636
05-31,8.778,-0.007,-0.273,0.96
06-01,8.568,0.001,0.061,0.959
06-02,8.008,0.022,0.907,0.607
06-03,9.085,0.135,5.672,0.167
06-04,8.788,0.116,4.851,0.15
06-05,7.528,0.106,4.433,0.036
06-06,8.666,0.185,7.781,0.002
06-07,7.242,0.14,5.895,0.0
06-08,6.708,0.157,6.615,0.0
06-09,6.148,0.088,3.675,0.017
06-10,6.554,0.045,1.882,0.523
06-11,6.168,0.052,2.17,0.071
06-12,5.958,0.064,2.674,0.081
06-13,6.54,0.1,4.2,0.031
06-14,7.53,0.138,5.792,0.0
06-15,6.757,0.113,4.76,0.0
06-16,6.369,0.128,5.368,0.0
06-17,6.556,0.077,3.243,0.039
06-18,6.112,0.065,2.709,0.059
06-19,4.886,0.039,1.641,0.355
06-20,5.129,0.028,1.164,0.516
06-21,4.758,0.054,2.255,0.006
06-22,4.974,0.053,2.211,0.118
06-23,4.214,0.017,0.708,0.519
06-24,4.06,0.03,1.262,0.164
06-25,5.194,0.019,0.783,0.308
06-26,4.889,0.018,0.746,0.602
06-27,6.164,0.035,1.459,0.266
06-28,4.654,0.037,1.541,0.181
06-29,5.216,0.051,2.152,0.024
06-30,5.11,0.06,2.52,0.005
07-01,4.34,0.06,2.52,0.015
07-02,4.894,0.085,3.56,0.0
07-03,5.828,0.094,3.933,0.0
07-04,5.003,0.079,3.302,0.004
07-05,3.74,0.064,2.681,0.0
07-06,3.886,0.015,0.643,0.335
07-07,4.436,0.051,2.153,0.001
07-08,4.458,0.036,1.499,0.011
07-09,4.697,0.027,1.154,0.036
07-10,3.69,0.04,1.68,0.05
07-11,3.81,0.052,2.187,0.024
07-12,4.32,0.066,2.772,0.004
07-13,3.665,0.047,1.972,0.008
07-14,3.2,0.022,0.927,0.095
07-15,3.228,0.026,1.075,0.033
07-16,3.495,0.013,0.55,0.611
07-17,3.542,0.018,0.775,0.666
07-18,3.286,0.015,0.645,0.323
07-19,3.492,0.038,1.614,0.008
07-20,3.133,0.035,1.457,0.019
07-21,3.13,0.01,0.42,0.352
07-22,3.673,0.014,0.607,0.358
07-23,3.676,0.015,0.64,0.561
07-24,2.804,0.007,0.284,0.726
07-25,2.45,0.01,0.415,0.369
07-26,2.556,0.007,0.307,0.612
07-27,2.836,-0.025,-1.045,0.21
07-28,3.444,-0.017,-0.722,0.207
07-29,3.228,0.005,0.227,0.701
07-30,3.235,-0.025,-1.05,0.403
07-31,3.036,-0.019,-0.783,0.53
08-01,2.312,-0.013,-0.567,0.577
08-02,2.018,-0.016,-0.691,0.308
08-03,2.418,-0.024,-1.022,0.236
08-04,2.722,-0.06,-2.504,0.006
08-05,2.505,-0.029,-1.218,0.071
08-06,3.105,-0.007,-0.292,0.58
08-07,3.132,-0.038,-1.581,0.005
08-08,2.308,-0.045,-1.869,0.002
08-09,2.581,-0.022,-0.914,0.474
08-10,2.542,0.0,0.019,0.983
08-11,2.594,0.003,0.121,0.861
08-12,3.001,0.012,0.512,0.407
08-13,3.242,0.026,1.106,0.144
08-14,3.392,0.044,1.863,0.006
08-15,2.928,0.004,0.149,0.515
08-16,3.366,0.023,0.969,0.484
08-17,3.914,0.011,0.452,0.543
08-18,3.407,0.041,1.736,0.263
08-19,3.054,0.043,1.795,0.147
08-20,2.451,0.02,0.848,0.391
08-21,2.621,0.012,0.514,0.317
08-22,2.959,0.024,1.0,0.216
08-23,2.905,0.021,0.88,0.134
08-24,2.806,0.009,0.386,0.609
08-25,2.578,-0.04,-1.694,0.082
08-26,2.211,-0.052,-2.178,0.149
08-27,2.432,-0.042,-1.75,0.033
08-28,2.439,-0.046,-1.942,0.001
08-29,2.27,-0.058,-2.436,0.006
08-30,2.34,-0.06,-2.516,0.059
08-31,2.355,-0.029,-1.216,0.223
09-01,2.404,-0.033,-1.395,0.0
09-02,2.28,-0.074,-3.105,0.0
09-03,2.325,-0.045,-1.888,0.224
09-04,2.375,-0.039,-1.636,0.101
09-05,2.856,-0.051,-2.129,0.064
09-06,2.528,-0.048,-2.03,0.111
09-07,2.417,-0.053,-2.208,0.19
09-08,2.765,-0.025,-1.05,0.452
09-09,2.657,-0.017,-0.696,0.467
09-10,2.634,-0.035,-1.481,0.039
09-11,2.184,-0.037,-1.559,0.074
09-12,2.589,-0.03,-1.268,0.302
09-13,2.448,-0.007,-0.275,0.636
09-14,2.342,-0.016,-0.654,0.43
09-15,2.42,-0.022,-0.924,0.354
09-16,2.558,-0.037,-1.535,0.168
09-17,2.393,-0.039,-1.652,0.016
09-18,2.328,-0.04,-1.691,0.01
09-19,2.454,-0.045,-1.903,0.004
09-20,2.41,-0.048,-2.021,0.002
09-21,2.567,-0.089,-3.722,0.0
09-22,2.405,-0.083,-3.488,0.001
09-23,2.723,-0.077,-3.248,0.0
09-24,3.12,-0.094,-3.945,0.059
09-25,2.772,-0.078,-3.255,0.051
09-26,2.727,-0.057,-2.38,0.015
09-27,2.963,-0.059,-2.494,0.052
09-28,2.89,-0.082,-3.445,0.057
09-29,2.891,-0.088,-3.689,0.023
