,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0010651253361344546,-2.0451855479327747,0.028412612253513103,2.0,41.0,0.044,0.399,0.063,0.107
01-02,0.00122499989,-2.36477478111,0.010813104992978717,2.0,41.0,0.051,0.47,0.06,0.111
01-03,0.0012158387267080738,-2.3464616156894396,0.0044416891562182315,3.0,41.0,0.051,0.477,0.06,0.111
01-04,0.0011622806600877192,-2.240399042515351,0.0022333340428080106,3.0,41.0,0.049,0.467,0.06,0.109
01-05,0.0013549998249999995,-2.6286446521749993,7.639814828563907e-05,3.0,41.0,0.057,0.556,0.053,0.11
01-06,0.0014599359198717947,-2.8394118998237174,9.814013992714976e-05,3.0,41.0,0.061,0.602,0.05,0.111
01-07,0.001418003431372549,-2.755588855313725,0.0006335650527098391,3.0,41.0,0.059,0.597,0.051,0.11
01-08,0.0013920455170454542,-2.702698990573863,0.005743742453862,3.0,41.0,0.059,0.613,0.052,0.111
01-09,0.001309018525198939,-2.535728031872679,0.006666956054193873,3.0,41.0,0.055,0.581,0.055,0.11
01-10,0.0013774703784584976,-2.6695632875385367,0.008165696732975958,3.0,41.0,0.058,0.622,0.056,0.114
01-11,0.0013205127132867134,-2.5577049118601396,0.006530704311601854,3.0,41.0,0.055,0.591,0.056,0.111
01-12,0.001216374131578947,-2.3455318860263152,0.013224499845178483,2.0,41.0,0.051,0.549,0.062,0.113
01-13,0.0011342348378378373,-2.1843354438378366,0.0167332681562804,2.0,41.0,0.048,0.518,0.06,0.108
01-14,0.0010775776941941942,-2.075077806694194,0.008339672493747674,3.0,41.0,0.046,0.501,0.057,0.103
01-15,0.0011357493857493861,-2.1933630221130227,0.0032435425717727284,3.0,41.0,0.048,0.537,0.054,0.102
01-16,0.001272727272727273,-2.469181815181819,0.000887389058667365,3.0,41.0,0.053,0.607,0.05,0.103
01-17,0.0012606111791171474,-2.4459617460551772,0.0018874823312504674,3.0,41.0,0.053,0.611,0.049,0.102
01-18,0.0013541668958333328,-2.633979625770832,0.0015520472352941184,3.0,41.0,0.057,0.678,0.046,0.103
01-19,0.0015000000000000007,-2.9304999960000013,0.0001666143507441653,3.0,41.0,0.063,0.77,0.038,0.101
01-20,0.0015278637801857584,-2.985199698591331,0.00012587062360691625,3.0,41.0,0.065,0.808,0.038,0.103
01-21,0.0015523810190476196,-3.033209657076192,9.982285806287017e-05,3.0,41.0,0.065,0.825,0.039,0.104
01-22,0.0016862749803921565,-3.305863687803921,0.00014900651876414983,3.0,41.0,0.071,0.922,0.031,0.102
01-23,0.0017021051968421053,-3.338508285487369,9.84653347100295e-05,3.0,41.0,0.071,0.943,0.03,0.101
01-24,0.001634814848888889,-3.208994882928889,1.5636323080547854e-05,3.0,41.0,0.069,0.927,0.026,0.095
01-25,0.0015767046619318181,-3.091832620201705,9.845103228567353e-05,3.0,41.0,0.067,0.901,0.028,0.095
01-26,0.0015131579780701754,-2.9628027991622807,5.485588494957838e-05,3.0,41.0,0.063,0.86,0.032,0.095
01-27,0.0016623378019480516,-3.2580132680941554,1.0798701978620429e-05,3.0,41.0,0.07,0.979,0.032,0.102
