,mean,slp,chg,pvalue
01-01,0.078,-0.0,-0.019,0.002
01-02,0.074,-0.0,-0.016,0.002
01-03,0.08,0.0,0.0,0.161
01-04,0.08,0.0,0.0,0.261
01-05,0.08,0.0,0.0,0.264
01-06,0.08,0.0,0.0,0.355
01-07,0.075,0.0,0.0,0.315
01-08,0.074,-0.0,-0.018,0.062
01-09,0.075,0.0,0.0,0.278
01-10,0.075,0.0,0.0,0.205
01-11,0.08,0.0,0.0,0.292
01-12,0.075,0.0,0.0,0.3
01-13,0.075,0.0,0.0,0.223
01-14,0.079,-0.0,-0.014,0.089
01-15,0.08,0.0,0.0,0.276
01-16,0.08,0.0,0.0,0.278
01-17,0.08,0.0,0.0,0.262
01-18,0.08,0.0,0.0,0.32
01-19,0.08,0.0,0.0,0.49
01-20,0.085,0.0,0.0,0.118
01-21,0.085,0.0,0.0,0.056
01-22,0.08,0.0,0.0,0.06
01-23,0.079,-0.0,-0.018,0.039
01-24,0.08,0.0,0.0,0.139
01-25,0.08,0.0,0.0,0.168
01-26,0.084,-0.0,-0.012,0.118
01-27,0.09,0.0,0.0,0.119
01-28,0.09,0.0,0.0,0.124
01-29,0.09,0.0,0.0,0.209
01-30,0.085,0.0,0.0,1.0
01-31,0.09,0.0,0.0,0.709
02-01,0.095,0.0,0.0,0.832
02-02,0.09,0.0,0.0,0.967
02-03,0.09,0.0,0.0,0.719
02-04,0.09,0.0,0.0,0.697
02-05,0.09,0.0,0.0,0.922
02-06,0.085,0.0,0.0,0.879
02-07,0.08,0.0,0.0,0.843
02-08,0.08,0.0,0.0,0.713
02-09,0.08,0.0,0.0,0.724
02-10,0.085,0.0,0.0,0.913
02-11,0.085,0.0,0.0,0.882
02-12,0.09,0.0,0.0,0.876
02-13,0.09,0.0,0.0,0.535
02-14,0.085,0.0,0.0,0.306
02-15,0.09,0.0,0.0,0.473
02-16,0.09,0.0,0.0,0.38
02-17,0.088,-0.001,-0.021,0.162
02-18,0.083,-0.001,-0.025,0.094
02-19,0.079,-0.001,-0.022,0.109
02-20,0.088,-0.0,-0.021,0.083
02-21,0.088,-0.001,-0.028,0.079
02-22,0.088,-0.0,-0.019,0.179
02-23,0.088,-0.0,-0.021,0.081
02-24,0.088,-0.001,-0.027,0.015
02-25,0.088,-0.001,-0.032,0.0
02-26,0.087,-0.001,-0.042,0.0
02-27,0.087,-0.001,-0.042,0.0
02-28,0.088,-0.001,-0.047,0.0
03-01,0.087,-0.001,-0.048,0.0
03-02,0.097,-0.001,-0.05,0.0
03-03,0.107,-0.001,-0.05,0.0
03-04,0.111,-0.002,-0.066,0.0
03-05,0.111,-0.002,-0.07,0.0
03-06,0.101,-0.002,-0.068,0.0
03-07,0.111,-0.002,-0.07,0.0
03-08,0.106,-0.002,-0.077,0.0
03-09,0.111,-0.002,-0.064,0.0
03-10,0.121,-0.001,-0.06,0.0
03-11,0.127,-0.001,-0.056,0.0
03-12,0.127,-0.001,-0.044,0.0
03-13,0.132,-0.001,-0.047,0.0
03-14,0.154,-0.001,-0.027,0.062
03-15,0.17,0.0,0.0,0.974
03-16,0.175,0.0,0.0,0.717
03-17,0.165,0.0,0.0,1.0
03-18,0.165,0.0,0.0,0.869
03-19,0.17,0.0,0.0,0.955
03-20,0.185,0.0,0.0,0.804
03-21,0.195,0.0,0.0,0.884
03-22,0.211,0.0,0.016,0.751
03-23,0.202,0.001,0.021,0.394
03-24,0.218,0.001,0.05,0.156
03-25,0.238,0.001,0.052,0.231
03-26,0.234,0.002,0.077,0.197
03-27,0.254,0.002,0.077,0.191
03-28,0.257,0.003,0.12,0.065
03-29,0.257,0.003,0.126,0.063
03-30,0.279,0.004,0.152,0.058
03-31,0.325,0.006,0.252,0.004
04-01,0.367,0.007,0.28,0.001
04-02,0.378,0.007,0.291,0.002
04-03,0.384,0.006,0.24,0.007
04-04,0.373,0.005,0.21,0.035
04-05,0.342,0.005,0.196,0.062
04-06,0.354,0.006,0.234,0.027
04-07,0.421,0.006,0.264,0.007
04-08,0.471,0.01,0.436,0.0
04-09,0.583,0.011,0.472,0.0
04-10,0.593,0.015,0.64,0.0
04-11,0.562,0.016,0.693,0.0
04-12,0.613,0.017,0.735,0.0
04-13,0.622,0.017,0.711,0.0
04-14,0.658,0.015,0.64,0.0
04-15,0.736,0.012,0.511,0.001
04-16,0.778,0.009,0.385,0.016
04-17,0.866,0.007,0.273,0.144
04-18,0.958,0.009,0.392,0.099
04-19,0.93,0.01,0.42,0.022
04-20,1.023,0.014,0.567,0.002
04-21,1.192,0.017,0.717,0.0
04-22,1.372,0.019,0.805,0.001
04-23,1.422,0.023,0.954,0.001
04-24,1.491,0.019,0.777,0.019
04-25,1.56,0.022,0.935,0.002
04-26,1.683,0.035,1.47,0.0
04-27,1.8,0.038,1.596,0.0
04-28,2.107,0.041,1.71,0.0
04-29,2.161,0.028,1.19,0.0
04-30,2.148,0.021,0.887,0.006
05-01,2.097,0.015,0.63,0.076
05-02,2.29,0.01,0.42,0.281
05-03,2.293,0.019,0.806,0.007
05-04,2.402,0.025,1.051,0.017
05-05,2.483,0.031,1.312,0.028
05-06,2.665,0.022,0.917,0.07
05-07,2.843,0.027,1.155,0.11
05-08,2.747,0.025,1.036,0.226
05-09,2.676,0.026,1.101,0.158
05-10,2.592,0.021,0.882,0.275
05-11,2.863,0.027,1.14,0.145
05-12,3.076,0.034,1.446,0.024
05-13,2.99,0.034,1.437,0.02
05-14,3.083,0.039,1.65,0.004
05-15,3.239,0.048,2.003,0.002
05-16,3.07,0.044,1.857,0.022
05-17,3.26,0.032,1.344,0.127
05-18,3.173,0.023,0.969,0.269
05-19,3.404,0.025,1.069,0.029
05-20,3.377,0.021,0.872,0.014
05-21,3.432,0.011,0.462,0.128
05-22,3.634,0.022,0.91,0.033
05-23,3.68,0.03,1.26,0.014
05-24,3.389,0.02,0.824,0.188
05-25,3.24,0.01,0.405,0.209
05-26,2.948,0.009,0.393,0.187
05-27,2.713,-0.007,-0.28,0.606
05-28,2.544,-0.002,-0.102,0.781
05-29,2.594,-0.004,-0.184,0.681
05-30,2.463,-0.005,-0.209,0.489
05-31,2.382,-0.003,-0.132,0.436
06-01,2.11,-0.008,-0.325,0.394
06-02,1.963,-0.005,-0.21,0.293
06-03,1.83,0.0,0.0,1.0
06-04,1.758,-0.002,-0.105,0.854
06-05,1.723,0.001,0.048,0.877
06-06,1.568,-0.003,-0.105,0.631
06-07,1.497,-0.001,-0.056,0.595
06-08,1.396,-0.002,-0.063,0.749
06-09,1.378,-0.003,-0.125,0.671
06-10,1.301,-0.002,-0.074,0.723
06-11,1.265,0.0,0.0,1.0
06-12,1.155,0.0,0.0,0.978
06-13,1.129,0.001,0.06,0.885
06-14,1.079,0.002,0.066,0.746
06-15,1.096,0.0,0.018,0.933
06-16,0.965,0.0,0.0,0.952
06-17,0.996,0.001,0.023,0.838
06-18,0.969,-0.0,-0.018,0.971
06-19,0.9,-0.002,-0.093,0.542
06-20,0.823,-0.001,-0.028,0.893
06-21,0.799,-0.0,-0.016,0.929
06-22,0.778,-0.001,-0.031,0.691
06-23,0.724,-0.001,-0.027,0.758
06-24,0.649,-0.001,-0.031,0.697
06-25,0.66,0.0,0.0,0.889
06-26,0.616,0.0,0.019,0.54
06-27,0.574,-0.0,-0.012,0.832
06-28,0.57,0.0,0.0,0.964
06-29,0.56,-0.002,-0.079,0.312
06-30,0.55,-0.004,-0.157,0.078
07-01,0.488,-0.005,-0.202,0.024
