,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.10496780538302278,-199.94210734989647,0.3574418371677015,0.0,37.0,4.409,0.135,7.789,12.198
01-02,0.10078164335664336,-192.4313417832168,0.14987021087604013,0.0,37.0,4.232,0.254,7.016,11.248
01-03,0.14192878787878802,-274.9134893939397,0.16212822153971862,0.0,37.0,5.961,0.285,5.964,11.925
01-04,0.09349107142857145,-179.31536964285718,0.0807493172841729,1.0,37.0,3.927,0.11,5.703,9.63
01-05,0.08146357142857148,-155.21155214285724,0.2019775987056187,0.0,37.0,3.421,0.148,6.005,9.426
01-06,0.0632172058823529,-119.65086014705875,0.1991079749341993,0.0,37.0,2.655,0.164,5.456,8.111
01-07,0.03807467105263157,-69.95061809210526,0.5658092271113742,0.0,37.0,1.599,0.087,5.399,6.998
01-08,0.043393333333333325,-81.13798666666665,0.438192290035216,0.0,37.0,1.823,0.129,4.737,6.56
01-09,0.04001448484848485,-74.36212624242424,0.4409147958385926,0.0,37.0,1.68,0.14,4.827,6.507
01-10,0.07171040723981897,-135.2816832579185,0.08599702970971679,1.0,37.0,3.012,0.207,6.633,9.645
01-11,0.21287197802197805,-417.0398401098901,0.17261919889529986,0.0,37.0,8.94,0.251,4.234,13.174
01-12,0.23714855769230772,-464.50136971153853,0.06292673369308965,1.0,37.0,9.96,0.553,4.816,14.776
01-13,0.21260375000000004,-413.7590887500001,0.07199022715936887,1.0,37.0,8.929,0.338,6.984,15.913
01-14,0.1334142857142857,-256.9195285714286,0.0795396242562525,1.0,37.0,5.604,0.221,7.107,12.711
01-15,0.09609136363636364,-183.54595318181822,0.1970876854564596,0.0,37.0,4.036,0.144,6.619,10.655
01-16,0.059524333333333325,-111.25739366666664,0.3487410783657201,0.0,37.0,2.5,0.161,6.541,9.041
01-17,0.04766691919191919,-88.20073762626262,0.44526432209984,0.0,37.0,2.002,0.164,6.132,8.134
01-18,0.0394184696969697,-71.4738839848485,0.5904331736244062,0.0,37.0,1.656,0.143,6.535,8.191
01-19,-0.027711177419354853,63.48962130645164,0.7531305806052131,-0.0,37.0,-1.164,-0.074,8.649,7.485
01-20,-0.0575276111111111,122.35383938888887,0.4525835119990884,-0.0,37.0,-2.416,-0.149,8.507,6.091
01-21,-0.060530915331807794,127.87033791762016,0.42797613328165296,-0.0,37.0,-2.543,-0.189,8.08,5.537
01-22,-0.0898633846153846,186.16427907692304,0.030664811628717592,-2.0,37.0,-3.775,-0.321,8.325,4.55
01-23,-0.10952671717171718,225.65835419191922,0.0009052665986371,-3.0,37.0,-4.6,-0.349,8.905,4.305
01-24,-0.08462435064935069,175.1925282467533,0.01595927727663926,-2.0,37.0,-3.554,-0.231,7.721,4.167
01-25,-0.04973398461538463,107.01636727692309,0.49579705130043794,-0.0,37.0,-2.089,-0.111,8.593,6.504
01-26,-0.056698263888888885,122.5088329861111,0.4895159204667916,-0.0,37.0,-2.381,-0.115,10.303,7.922
01-27,-0.07822410256410256,164.6469328205128,0.09436946089773457,-1.0,37.0,-3.285,-0.25,9.841,6.556
01-28,-0.061802626262626253,131.51364464646463,0.048993859977251475,-2.0,37.0,-2.595,-0.225,9.206,6.611
