,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.04402222222222226,97.01554444444452,0.34611955348137835,-0.0,43.0,-1.849,-0.086,9.896,8.047
01-02,-0.02829999999999977,65.34469999999953,0.35060258799386546,-0.0,43.0,-1.189,-0.061,9.339,8.15
01-03,-0.03840714285714283,85.13448571428566,0.2761911928069338,-0.0,43.0,-1.613,-0.12,9.127,7.514
01-04,-0.02201111111111113,54.52152222222226,0.5522194518933135,-0.0,43.0,-0.925,-0.05,10.962,10.037
01-05,-0.008936842105263132,28.372984210526262,0.7609614012093513,-0.0,43.0,-0.375,-0.018,10.687,10.312
01-06,-0.03495882352941169,80.07734705882338,0.29731875764919824,-0.0,43.0,-1.468,-0.073,10.894,9.426
01-07,-0.031565384615384634,72.66786923076927,0.23016100677375384,-0.0,43.0,-1.326,-0.089,10.2,8.874
01-08,-0.023154545454545428,55.73299090909086,0.5166677436744322,-0.0,43.0,-0.972,-0.071,9.91,8.938
01-09,-0.01886666666666661,47.185533333333225,0.5406329738392877,-0.0,43.0,-0.792,-0.054,9.848,9.056
01-10,-0.014150000000000107,37.66730000000021,0.530248511285331,-0.0,43.0,-0.594,-0.047,9.664,9.07
01-11,0.02263999999999995,-36.3937999999999,0.621787053835055,0.0,43.0,0.951,0.052,8.411,9.362
01-12,0.02830000000000003,-47.37420000000006,0.6027728800511296,0.0,43.0,1.188,0.054,8.632,9.82
01-13,0.075171875,-140.21235,0.061651729534607735,1.0,43.0,3.157,0.138,8.553,11.71
01-14,0.07894210526315791,-147.97921052631582,0.030298403098203863,2.0,43.0,3.316,0.112,8.247,11.563
01-15,0.06313076923076923,-116.46973846153845,0.11049022148134968,0.0,43.0,2.652,0.129,8.466,11.118
01-16,0.0717607142857143,-133.2768285714286,0.030352048506675056,2.0,43.0,3.014,0.179,8.738,11.752
01-17,0.0766458333333333,-143.1885666666666,0.013359470018624364,2.0,43.0,3.219,0.219,8.494,11.713
01-18,0.0700761904761905,-130.219080952381,0.11411644687513545,0.0,43.0,2.943,0.172,8.462,11.405
01-19,0.047166666666666725,-84.71133333333344,0.259992241353038,0.0,43.0,1.981,0.117,8.632,10.613
01-20,-0.011319999999999952,32.5166999999999,0.8854789915463495,-0.0,43.0,-0.475,-0.029,10.114,9.639
01-21,-0.025321052631578928,60.34900526315785,0.6388696937999709,-0.0,43.0,-1.064,-0.068,10.239,9.175
01-22,-0.0030321428571428643,15.912685714285729,0.9263824392521176,-0.0,43.0,-0.127,-0.008,9.912,9.785
01-23,-0.007806896551724074,25.235793103448145,0.8870641652206877,-0.0,43.0,-0.328,-0.023,9.786,9.458
01-24,-0.009758620689655216,29.33734137931043,0.8635716553625954,-0.0,43.0,-0.41,-0.024,10.025,9.615
01-25,0.03961999999999999,-69.64629999999998,0.42243167482289934,0.0,43.0,1.664,0.092,8.762,10.426
01-26,0.03708275862068966,-64.62841724137931,0.669909234527007,0.0,43.0,1.558,0.084,8.758,10.316
01-27,0.049152631578947344,-89.1077631578947,0.38427177096654486,0.0,43.0,2.065,0.134,8.165,10.23
01-28,0.04895135135135135,-88.0260027027027,0.3566054845110376,0.0,43.0,2.056,0.141,8.849,10.905
01-29,0.04527999999999999,-81.33419999999998,0.2959381714049205,0.0,43.0,1.902,0.143,8.275,10.177
01-30,0.03395999999999996,-56.93959999999993,0.4633997615845349,0.0,43.0,1.427,0.089,10.267,11.694
01-31,0.05754333333333334,-103.31386666666668,0.3107541916819465,0.0,43.0,2.417,0.093,10.564,12.981
02-01,0.029243333333333333,-47.845866666666666,0.6429475656955705,0.0,43.0,1.228,0.049,10.027,11.255
02-02,0.011472972972972964,-11.795745945945928,0.779627383996033,0.0,43.0,0.482,0.026,10.909,11.391
02-03,-0.029586363636363598,70.5210272727272,0.6607996851591018,-0.0,43.0,-1.243,-0.072,11.97,10.727
02-04,-0.048109999999999965,106.60609999999994,0.3944323933923606,-0.0,43.0,-2.02,-0.128,11.396,9.376
02-05,-0.0413615384615384,92.6563769230768,0.3710728569891404,-0.0,43.0,-1.737,-0.118,10.802,9.065
02-06,-0.0041925925925925586,18.035485185185117,0.9788304182671288,-0.0,43.0,-0.176,-0.011,9.738,9.562
02-07,0.018456521739130437,-27.319343478260876,0.5898840549738029,0.0,43.0,0.775,0.038,9.206,9.981
02-08,0.026278571428571405,-43.13324285714281,0.2650023955242715,0.0,43.0,1.104,0.046,8.872,9.976
02-09,0.026635294117647052,-44.016488235294105,0.4112922070133598,0.0,43.0,1.118,0.076,8.695,9.813
02-10,0.031130000000000012,-52.58140000000002,0.2750785475261339,0.0,43.0,1.307,0.097,9.025,10.332
02-11,0.007546666666666664,-4.62233333333333,0.8501458745043009,0.0,43.0,0.316,0.019,10.313,10.629
02-12,-0.002829999999999977,16.244199999999953,0.9711315525970232,-0.0,43.0,-0.119,-0.006,10.644,10.525
02-13,0.0070749999999999424,-3.8204999999998854,0.9273287455288972,0.0,43.0,0.297,0.017,10.181,10.478
02-14,0.02102285714285715,-29.5371142857143,0.5844192812520883,0.0,43.0,0.883,0.054,12.067,12.95
02-15,-0.030872727272727263,74.79175454545452,0.581906512958539,-0.0,43.0,-1.297,-0.077,13.695,12.398
02-16,-0.17880454545454547,372.91939090909096,0.009841448537872388,-3.0,43.0,-7.51,-0.357,19.065,11.555
02-17,-0.14149999999999996,298.5366999999999,0.039465457107970225,-2.0,43.0,-5.943,-0.224,18.508,12.565
02-18,-0.10140833333333332,218.24016666666665,0.006967986802984827,-3.0,43.0,-4.259,-0.174,17.553,13.294
02-19,-0.12128571428571432,256.3252285714286,0.01028913267557563,-2.0,43.0,-5.094,-0.272,16.301,11.207
02-20,-0.11073913043478263,236.05276086956528,0.08041312384978894,-1.0,43.0,-4.651,-0.242,16.9,12.249
02-21,-0.07782499999999999,170.13959999999997,0.0703035921826558,-1.0,43.0,-3.269,-0.161,16.124,12.855
02-22,-0.09519090909090905,204.9846181818181,0.1018674434706055,-0.0,43.0,-3.998,-0.179,16.602,12.604
02-23,-0.09474347826086953,203.77845652173906,0.3846086118329133,-0.0,43.0,-3.979,-0.142,16.281,12.302
02-24,-0.03962000000000003,92.79570000000007,0.6116296824277119,-0.0,43.0,-1.664,-0.042,14.388,12.724
02-25,0.044022222222221866,-74.37554444444372,0.5353582404906458,0.0,43.0,1.849,0.043,12.744,14.593
02-26,0.1187027777777778,-223.68005555555558,0.12677487991103176,0.0,43.0,4.985,0.189,11.233,16.218
02-27,0.10298055555555555,-192.5752111111111,0.019768867318289862,2.0,43.0,4.325,0.176,11.223,15.548
02-28,0.09511944444444445,-177.0510888888889,0.010491576391461477,2.0,43.0,3.995,0.204,11.19,15.185
03-01,0.09163809523809525,-170.0600904761905,0.012278997866449926,2.0,43.0,3.849,0.214,11.292,15.141
03-02,0.09276111111111124,-172.24952222222248,0.04352275422569396,2.0,43.0,3.896,0.223,11.325,15.221
03-03,0.05306250000000001,-90.72980000000003,0.5064066015338136,0.0,43.0,2.229,0.125,14.281,16.51
03-04,0.028300000000000124,-41.402900000000244,0.8655730259281631,0.0,43.0,1.188,0.049,14.603,15.791
03-05,0.04373636363636366,-73.15292727272731,0.41164319647825987,0.0,43.0,1.837,0.065,13.401,15.238
03-06,0.00808571428571422,-2.75722857142844,0.8163265736442948,0.0,43.0,0.34,0.015,13.244,13.584
03-07,-0.029789473684210564,73.41764736842113,0.5496508330917589,-0.0,43.0,-1.251,-0.058,14.464,13.213
03-08,-0.02829999999999996,70.12739999999992,0.7485932517688783,-0.0,43.0,-1.189,-0.044,14.122,12.933
03-09,0.0070750000000000535,-0.7075000000001062,0.8769185917860092,0.0,43.0,0.297,0.013,13.294,13.591
03-10,0.07251875000000008,-128.22730000000016,0.09087271305454281,1.0,43.0,3.046,0.135,15.287,18.333
03-11,0.11496874999999995,-212.44809999999993,0.0035262031746805533,3.0,43.0,4.829,0.205,15.075,19.904
03-12,0.25470000000000015,-491.7125000000003,0.0027457944569801995,3.0,43.0,10.697,0.4,12.339,23.036
03-13,0.21932499999999955,-421.1039999999991,0.033932529309705695,2.0,43.0,9.212,0.326,12.94,22.152
03-14,0.2131343750000001,-410.16605000000015,0.04856319556141653,2.0,43.0,8.952,0.317,11.627,20.579
03-15,0.19810000000000003,-380.97460000000007,0.0477225334097191,2.0,43.0,8.32,0.273,11.065,19.385
03-16,0.24129473684210526,-466.5999736842105,0.0006652878805597506,3.0,43.0,10.135,0.374,10.922,21.057
03-17,0.20517499999999989,-392.94549999999975,0.048490952810823496,2.0,43.0,8.617,0.363,13.096,21.713
03-18,0.1876736842105263,-358.1975684210526,0.11599917237115664,0.0,43.0,7.882,0.228,13.209,21.091
03-19,0.13061538461538452,-243.31686923076904,0.11582775638174625,0.0,43.0,5.486,0.096,15.171,20.657
03-20,0.08961666666666666,-158.03663333333333,0.2046451414401944,0.0,43.0,3.764,0.063,19.315,23.079
03-21,0.038204999999999954,-54.420899999999904,0.47353477573337077,0.0,43.0,1.604,0.045,21.187,22.791
03-22,0.019810000000000015,-17.970500000000033,0.5596775964476688,0.0,43.0,0.833,0.033,21.233,22.066
03-23,0.04170526315789477,-64.47782631578954,0.46490700571007304,0.0,43.0,1.752,0.076,18.057,19.809
03-24,0.056599999999999796,-95.00309999999959,0.515400478643923,0.0,43.0,2.377,0.104,17.008,19.385
03-25,0.06064285714285716,-102.46621428571433,0.365947714092572,0.0,43.0,2.547,0.098,17.546,20.093
03-26,0.1560542857142857,-293.7701714285714,0.06790669559726892,1.0,43.0,6.555,0.27,15.061,21.616
03-27,0.32014375000000017,-620.4492000000004,0.003934943750002917,3.0,43.0,13.446,0.486,13.115,26.561
03-28,0.2785315789473684,-538.6398578947368,0.026644751666846878,2.0,43.0,11.698,0.406,12.574,24.272
03-29,0.2889578947368421,-558.5302894736841,9.322010032053463e-05,3.0,43.0,12.137,0.438,13.317,25.454
03-30,0.0998823529411764,-177.9454058823528,0.4086939251703048,0.0,43.0,4.195,0.112,19.722,23.917
03-31,0.066505,-105.7571,0.5563773170900965,0.0,43.0,2.794,0.066,25.856,28.65
04-01,0.060030303030302976,-95.24150606060594,0.33457276122840174,0.0,43.0,2.522,0.065,23.558,26.08
04-02,-0.08707692307692291,197.24664615384583,0.11410560148040627,-0.0,43.0,-3.657,-0.126,24.921,21.264
04-03,-0.014894736842105141,50.50507368421028,0.9197023236208157,-0.0,43.0,-0.625,-0.021,21.028,20.403
04-04,0.03335357142857141,-46.048142857142835,0.610241528566777,0.0,43.0,1.4,0.049,19.959,21.359
04-05,0.07479285714285717,-130.25681428571434,0.10567287031620709,0.0,43.0,3.142,0.109,17.758,20.9
04-06,0.04952500000000004,-80.20220000000009,0.465430691156032,0.0,43.0,2.08,0.071,17.808,19.888
04-07,0.023831578947368415,-30.683157894736826,0.8066726784947897,0.0,43.0,1.0,0.045,16.48,17.48
04-08,-0.014894736842105235,49.23157368421047,0.7800588478083501,-0.0,43.0,-0.626,-0.03,19.755,19.129
04-09,-0.08263600000000004,184.8273000000001,0.3112344126657911,-0.0,43.0,-3.471,-0.173,21.291,17.82
04-10,-0.0849000000000002,189.5534000000004,0.0031971219354651748,-3.0,43.0,-3.565,-0.144,21.536,17.971
04-11,-0.08829600000000014,195.24170000000026,0.08572278162545865,-1.0,43.0,-3.709,-0.078,20.504,16.795
04-12,-0.03195161290322583,81.53412580645167,0.7181069524588051,-0.0,43.0,-1.342,-0.024,18.302,16.96
04-13,-0.033016666666666694,82.58883333333338,0.6498230131331948,-0.0,43.0,-1.387,-0.036,17.249,15.862
04-14,-0.0929857142857143,203.2061285714286,0.5257297939723236,-0.0,43.0,-3.905,-0.109,19.187,15.282
04-15,-0.12843846153846172,275.32852307692343,0.2466936007308156,-0.0,43.0,-5.395,-0.139,21.149,15.754
04-16,-0.14150000000000024,303.99860000000047,0.150906143769872,-0.0,43.0,-5.943,-0.192,23.97,18.027
