,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.0002830000000000252,0.5739240000000504,1.5536905056068306e-05,-3.0,33.0,-0.012,-0.836,0.014,0.002
01-02,-0.0002830000000000021,0.5742070000000042,0.0002789817843145137,-3.0,33.0,-0.012,-0.818,0.014,0.002
01-03,-0.0002771041666666669,0.5621146458333339,0.00023938386923116894,-3.0,33.0,-0.012,-0.802,0.014,0.002
01-04,-0.00028300000000000005,0.5739240000000001,0.00013192035637454858,-3.0,33.0,-0.012,-0.811,0.014,0.002
01-05,-0.00026268205128205464,0.5335101487179554,0.00017994731779347184,-3.0,33.0,-0.011,-0.766,0.014,0.003
01-06,-0.0002547,0.5166731000000001,0.00011313904307441724,-3.0,33.0,-0.011,-0.769,0.013,0.002
01-07,-0.00024644583333333667,0.49985700416667334,0.00018057651829250787,-3.0,33.0,-0.01,-0.703,0.012,0.002
01-08,-0.0002344460784313726,0.47610449509803926,0.0001422251305491784,-3.0,33.0,-0.01,-0.727,0.012,0.002
01-09,-0.00020989166666666667,0.4277710083333333,0.0009208056776839335,-3.0,33.0,-0.008,-0.57,0.012,0.004
01-10,-0.00022491052631578944,0.4575707842105262,0.00045180001125699754,-3.0,33.0,-0.009,-0.635,0.012,0.003
01-11,-0.0002404436090225564,0.48896654887218044,0.0001391450156793539,-3.0,33.0,-0.01,-0.7,0.013,0.003
01-12,-0.0002633885964912264,0.5349253587719265,8.49578214379143e-05,-3.0,33.0,-0.011,-0.803,0.014,0.003
01-13,-0.00026456932773109246,0.5370073634453782,6.398638214588637e-05,-3.0,33.0,-0.011,-0.817,0.013,0.002
01-14,-0.00022972941176470875,0.4672230117647116,4.467864571133795e-05,-3.0,33.0,-0.01,-0.724,0.013,0.003
01-15,-0.00022639999999999995,0.4608371999999999,6.891553451304766e-05,-3.0,33.0,-0.01,-0.732,0.013,0.003
01-16,-0.000226399999999998,0.461120199999996,3.737674709891614e-05,-3.0,33.0,-0.009,-0.677,0.013,0.004
01-17,-0.0002358333333333347,0.4800151666666694,6.895583889532375e-05,-3.0,33.0,-0.01,-0.757,0.013,0.003
01-18,-0.000200953781512605,0.41015142436974783,0.00019518657764816538,-3.0,33.0,-0.008,-0.609,0.012,0.004
01-19,-0.00019893235294117395,0.40638550294117143,0.0002747481154787845,-3.0,33.0,-0.009,-0.668,0.013,0.004
01-20,-0.00020717224880382283,0.423173014354057,0.00019099108181763746,-3.0,33.0,-0.009,-0.669,0.013,0.004
01-21,-0.00020326587301587303,0.41563154365079363,3.7343810159296e-05,-3.0,33.0,-0.008,-0.596,0.013,0.005
01-22,-0.00021618055555555556,0.4417826527777778,2.0369468382908096e-05,-3.0,33.0,-0.009,-0.672,0.014,0.005
01-23,-0.00023764743589743206,0.4850638141025564,2.261097174471871e-05,-3.0,33.0,-0.01,-0.744,0.015,0.005
01-24,-0.00024613865546218195,0.5023547268907504,3.709848192867682e-05,-3.0,33.0,-0.01,-0.745,0.015,0.005
01-25,-0.0002698300865800819,0.5489596634199041,2.109730194721493e-05,-3.0,33.0,-0.011,-0.803,0.015,0.004
01-26,-0.000283,0.574773,5.736357127394953e-05,-3.0,33.0,-0.012,-0.891,0.015,0.003
01-27,-0.0002603237179487179,0.5290694070512819,0.0007617034810656342,-3.0,33.0,-0.011,-0.822,0.014,0.003
01-28,-0.0002768478260869564,0.5621671956521737,0.0003085929868782422,-3.0,33.0,-0.011,-0.812,0.014,0.003
01-29,-0.00024257142857142858,0.49351157142857144,0.00046294438368899016,-3.0,33.0,-0.01,-0.75,0.013,0.003
01-30,-0.00025941666666666664,0.5269695833333332,0.0008970675523849447,-3.0,33.0,-0.011,-0.83,0.014,0.003
01-31,-0.00026477651515151513,0.5377053598484849,0.0008363456348163822,-3.0,33.0,-0.011,-0.819,0.014,0.003
02-01,-0.000278283333333335,0.56475951666667,0.00013126470790725264,-3.0,33.0,-0.012,-0.914,0.014,0.002
02-02,-0.0002712083333333312,0.5503052916666624,0.0004919503923823676,-3.0,33.0,-0.012,-0.934,0.014,0.002
02-03,-0.00023583333333333542,0.4794491666666708,0.00031645552628845053,-3.0,33.0,-0.01,-0.786,0.013,0.003
02-04,-0.0002443291925465838,0.4964663726708074,0.0006041280712110186,-3.0,33.0,-0.01,-0.775,0.013,0.003
02-05,-0.00024655303030302576,0.5006377196969605,0.0002929974427769988,-3.0,33.0,-0.011,-0.863,0.013,0.002
02-06,-0.000258344696969697,0.524256428030303,0.00035807799775255944,-3.0,33.0,-0.011,-0.867,0.013,0.002
02-07,-0.00022797222222222224,0.46342036111111107,0.00023960468889194786,-3.0,33.0,-0.009,-0.705,0.012,0.003
02-08,-0.0002289727272727248,0.46542437272726767,7.278652071884828e-05,-3.0,33.0,-0.009,-0.729,0.012,0.003
02-09,-0.00023111666666666416,0.4697186833333282,0.0002519665737330534,-3.0,33.0,-0.009,-0.726,0.012,0.003
02-10,-0.00025029777777778057,0.5081384488888944,0.0002993350193423172,-3.0,33.0,-0.011,-0.831,0.013,0.002
02-11,-0.00027710416666666075,0.5618316458333213,4.875918960678405e-05,-3.0,33.0,-0.011,-0.82,0.013,0.002
02-12,-0.000258344696969697,0.5239734280303031,0.0001658644850484059,-3.0,33.0,-0.011,-0.83,0.013,0.002
02-13,-0.00026629513888888883,0.5407471631944444,6.47001248648138e-05,-3.0,33.0,-0.011,-0.857,0.014,0.003
02-14,-0.00028300000000000016,0.5744900000000003,4.4700972497091485e-05,-3.0,33.0,-0.011,-0.859,0.014,0.003
02-15,-0.0002672328571428572,0.543191412857143,0.0001621429678395625,-3.0,33.0,-0.011,-0.86,0.014,0.003
02-16,-0.00028299999999999983,0.5750559999999996,8.173992098647886e-05,-3.0,33.0,-0.012,-0.953,0.015,0.003
02-17,-0.00028299999999999994,0.5753389999999998,2.7670765771148353e-05,-3.0,33.0,-0.012,-0.935,0.015,0.003
02-18,-0.00029132352941177767,0.5917280294117906,6.863766425091455e-05,-3.0,33.0,-0.012,-0.927,0.015,0.003
02-19,-0.000283,0.573924,0.000192670804649131,-3.0,33.0,-0.012,-0.922,0.014,0.002
02-20,-0.0002913235294117704,0.5920110294117761,0.0001420146213235718,-3.0,33.0,-0.012,-0.907,0.015,0.003
02-21,-0.0003416214285714386,0.6927577214285915,1.3566797899988714e-05,-3.0,33.0,-0.015,-1.129,0.017,0.002
02-22,-0.00032835256410256204,0.6656141858974318,6.496253807330987e-06,-3.0,33.0,-0.014,-1.066,0.016,0.002
02-23,-0.0003370272727272727,0.6821406272727272,2.110171974489816e-06,-3.0,33.0,-0.014,-1.07,0.015,0.001
02-24,-0.00031640972222222487,0.6402776736111163,7.130588222103995e-07,-3.0,33.0,-0.013,-1.011,0.014,0.001
02-25,-0.00027626190476189613,0.5601445952380779,4.120734422263794e-05,-3.0,33.0,-0.011,-0.87,0.013,0.002
02-26,-0.00023235789473683447,0.4722048631578793,0.00012856126268667722,-3.0,33.0,-0.009,-0.722,0.012,0.003
02-27,-0.00025220294117646894,0.5119544911764672,4.234676004011284e-05,-3.0,33.0,-0.011,-0.891,0.013,0.002
02-28,-0.000238191666666671,0.48445590833334196,3.4904804504076736e-05,-3.0,33.0,-0.01,-0.781,0.013,0.003
03-01,-0.0002410164835164835,0.49039701648351647,6.06382314960463e-06,-3.0,33.0,-0.01,-0.761,0.013,0.003
03-02,-0.00024748627450980393,0.5030730078431374,1.5140785956102576e-05,-3.0,33.0,-0.01,-0.754,0.013,0.003
03-03,-0.00026123076923076924,0.5300372307692307,2.356293804828269e-05,-3.0,33.0,-0.011,-0.815,0.013,0.002
03-04,-0.000283,0.5736409999999998,1.7549493132040794e-06,-3.0,33.0,-0.012,-0.875,0.014,0.002
03-05,-0.00023845370370370372,0.48384876851851855,7.387385115853462e-06,-3.0,33.0,-0.01,-0.709,0.012,0.002
03-06,-0.00022325555555555556,0.45368987777777775,1.4463142711473864e-05,-3.0,33.0,-0.01,-0.712,0.012,0.002
03-07,-0.0002171504329004329,0.4406123170995671,6.584383709373753e-07,-3.0,33.0,-0.009,-0.65,0.011,0.002
03-08,-0.00023444607843137253,0.47751949509803915,9.002099896626703e-07,-3.0,33.0,-0.01,-0.708,0.014,0.004
03-09,-0.00025890398550724634,0.5265086829710144,8.554717121356248e-07,-3.0,33.0,-0.011,-0.802,0.014,0.003
03-10,-0.00028915217391304145,0.586812804347822,2.1368710934055457e-07,-3.0,33.0,-0.013,-0.959,0.015,0.002
03-11,-0.00035374999999999995,0.7162022499999999,4.974800084989184e-06,-3.0,33.0,-0.015,-0.777,0.016,0.001
03-12,-0.0003623509803921506,0.7325810137254775,8.065026091408356e-06,-3.0,33.0,-0.015,-0.842,0.015,0.0
03-13,-0.00042450000000000495,0.85593350000001,1.1485311016024013e-05,-3.0,33.0,-0.018,-1.034,0.016,-0.002
03-14,-0.0004282236842105538,0.8633920394737393,4.8405407700569114e-05,-3.0,33.0,-0.018,-0.941,0.016,-0.002
03-15,-0.0003322629629629648,0.6711827148148185,0.00013911217635387274,-3.0,33.0,-0.014,-0.709,0.014,-0.0
03-16,-0.0003751893939394106,0.7616923560606395,8.083833240535299e-05,-3.0,33.0,-0.016,-0.769,0.019,0.003
03-17,-0.0004087777777777833,0.8247248888888998,2.1368283314338044e-05,-3.0,33.0,-0.017,-0.793,0.016,-0.001
03-18,-0.00037733333333333347,0.761458666666667,2.3154275452963446e-05,-3.0,33.0,-0.016,-0.705,0.015,-0.001
03-19,-0.00032427083333333337,0.6571554791666667,0.0002155433735631096,-3.0,33.0,-0.013,-0.513,0.015,0.002
03-20,-0.00028299999999999994,0.5753389999999998,3.074195306984606e-06,-3.0,33.0,-0.012,-0.463,0.015,0.003
03-21,-0.00027843548387096776,0.5664792741935484,5.605122756380254e-06,-3.0,33.0,-0.011,-0.428,0.015,0.004
03-22,-0.00028299999999999994,0.5761879999999998,1.0648313212513472e-05,-3.0,33.0,-0.012,-0.45,0.016,0.004
03-23,-0.00030674825174824836,0.6240387482517415,2.1998437922388092e-06,-3.0,33.0,-0.013,-0.474,0.017,0.004
03-24,-0.000283,0.5761879999999999,6.889167233570248e-06,-3.0,33.0,-0.012,-0.374,0.016,0.004
03-25,-0.00028300000000000016,0.5761880000000003,0.00025050510269375437,-3.0,33.0,-0.012,-0.389,0.016,0.004
03-26,-0.00028805357142857154,0.5860273035714287,0.0007959959437355835,-3.0,33.0,-0.012,-0.371,0.016,0.004
