,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0017451666666666644,-3.4428836666666625,7.565554405264407e-05,3.0,33.0,0.073,0.732,0.011,0.084
01-02,0.0018888106060606026,-3.7304588333333264,5.373149805976141e-05,3.0,33.0,0.08,0.806,0.007,0.087
01-03,0.0017753009259259263,-3.5032124537037044,2.997270267623975e-05,3.0,33.0,0.075,0.724,0.01,0.085
01-04,0.001888810606060607,-3.730458833333335,2.5395006178152713e-05,3.0,33.0,0.08,0.803,0.007,0.087
01-05,0.0018453958333333334,-3.6435424583333336,1.0856708169360019e-05,3.0,33.0,0.078,0.828,0.008,0.086
01-06,0.0017203421052631586,-3.3903548947368436,3.790418872484658e-05,3.0,33.0,0.072,0.792,0.014,0.086
01-07,0.0016590108359133124,-3.2703996934984514,9.538321852065046e-05,3.0,33.0,0.069,0.784,0.013,0.082
01-08,0.001735236842105263,-3.4230041578947366,0.00019304321819646475,3.0,33.0,0.073,0.848,0.011,0.084
01-09,0.001536640350877193,-3.02541398245614,0.0006057243313861704,3.0,33.0,0.064,0.761,0.016,0.08
01-10,0.0014609254385964938,-2.8738327280701803,0.0014446547974271695,3.0,33.0,0.062,0.765,0.017,0.079
01-11,0.001074855769230769,-2.1037512499999993,0.011535804559303697,2.0,33.0,0.046,0.595,0.023,0.069
01-12,0.0008677457264957265,-1.6862869444444444,0.02299162479489536,2.0,33.0,0.036,0.477,0.031,0.067
01-13,0.0007046699999999964,-1.362639339999993,0.041552713595484736,2.0,33.0,0.029,0.391,0.032,0.061
01-14,0.000715764245014245,-1.3848500185185186,0.07058589291997341,1.0,33.0,0.03,0.408,0.032,0.062
01-15,0.0007314864672364671,-1.4163259074074073,0.04945836722012764,2.0,33.0,0.031,0.424,0.031,0.062
01-16,0.0008323844696969697,-1.6211537083333334,0.03237522993451192,2.0,33.0,0.035,0.485,0.026,0.061
01-17,0.0009798874999999937,-1.9164547749999874,0.03569088997914016,2.0,33.0,0.041,0.573,0.023,0.064
01-18,0.0007857966666666666,-1.5278849266666665,0.049942849870342476,2.0,33.0,0.033,0.467,0.027,0.06
01-19,0.0007993661538461538,-1.5578810399999998,0.0354081389819374,2.0,33.0,0.034,0.493,0.024,0.058
01-20,0.0008139823232323232,-1.587142611111111,0.04055367797799958,2.0,33.0,0.034,0.51,0.024,0.058
01-21,0.0007626298701298701,-1.4871649999999998,0.05994054421326567,1.0,33.0,0.032,0.493,0.022,0.054
01-22,0.000746463768115942,-1.460177463768116,0.03213967221019831,2.0,33.0,0.031,0.491,0.017,0.048
01-23,0.0009407685676392555,-1.8517226724137894,0.01197814804601638,2.0,33.0,0.04,0.639,0.01,0.05
01-24,0.0010128054187192117,-1.998204448275862,0.013005398299540394,2.0,33.0,0.043,0.699,0.006,0.049
01-25,0.0010809549071618036,-2.132941724137931,0.00604065791596442,3.0,33.0,0.046,0.758,0.006,0.052
01-26,0.0010925432692307693,-2.156141625,0.004479118371999213,3.0,33.0,0.046,0.766,0.006,0.052
01-27,0.0010748282828282807,-2.120676222222218,0.006771125699716718,3.0,33.0,0.046,0.778,0.006,0.052
01-28,0.00098682467532468,-1.9444930000000091,0.008107388262960313,3.0,33.0,0.042,0.718,0.008,0.05
01-29,0.0009476212121212074,-1.8660076666666572,0.010881068408386207,2.0,33.0,0.04,0.696,0.009,0.049
01-30,0.0009472176470588236,-1.8651997294117648,0.018047162739307065,2.0,33.0,0.04,0.695,0.009,0.049
01-31,0.000934299395161295,-1.8421673891129127,0.024959716357371597,2.0,33.0,0.039,0.677,0.007,0.046
02-01,0.0009456916666666667,-1.8658237166666667,0.028046031530362114,2.0,33.0,0.039,0.681,0.006,0.045
02-02,0.0009397224880382775,-1.8535904210526317,0.02225134322764033,2.0,33.0,0.04,0.71,0.006,0.046
02-03,0.000902483630952384,-1.7784722291666728,0.02551577837485186,2.0,33.0,0.037,0.664,0.008,0.045
02-04,0.0009185087719298245,-1.8077245614035085,0.03275212437219954,2.0,33.0,0.039,0.698,0.01,0.049
02-05,0.0009059930555555557,-1.7826680972222226,0.029777612175871715,2.0,33.0,0.038,0.674,0.01,0.048
02-06,0.000848999999999998,-1.6685679999999958,0.04210155531771265,2.0,33.0,0.035,0.607,0.012,0.047
02-07,0.0008072238095238096,-1.5821020666666668,0.05622498148591615,1.0,33.0,0.034,0.572,0.015,0.049
02-08,0.0007842078947368421,-1.5416842052631579,0.05215689663248191,1.0,33.0,0.033,0.561,0.01,0.043
02-09,0.0007814771929824562,-1.5404623403508773,0.05969060264574444,1.0,33.0,0.033,0.559,0.006,0.039
02-10,0.0008745225464190966,-1.7281541379310312,0.02952522292689097,2.0,33.0,0.036,0.599,0.003,0.039
02-11,0.0008085714285714289,-1.5975350000000008,0.027150309776606596,2.0,33.0,0.034,0.548,0.003,0.037
