,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,1.698,-3299.214,0.06647827260309236,1.0,43.0,71.316,0.454,61.128,132.444
01-02,1.0713571428571436,-2054.701285714287,0.16223145282690798,0.0,43.0,44.998,0.277,65.514,110.512
01-03,0.8376800000000003,-1569.5180000000007,0.3822234089127714,0.0,43.0,35.182,0.208,88.251,123.433
01-04,-0.09758620689655166,323.37141379310333,0.9436210888702381,-0.0,43.0,-4.098,-0.023,130.248,126.15
01-05,-0.1886666666666656,529.3043333333312,0.7897601616613135,-0.0,43.0,-7.924,-0.041,155.933,148.009
01-06,-0.2627857142857139,653.2044285714278,0.8017921187720143,-0.0,43.0,-11.036,-0.06,133.151,122.115
01-07,0.20852631578947312,-295.92863157894624,0.7918283001608724,0.0,43.0,8.758,0.049,116.745,125.503
01-08,-0.20852631578947312,541.8556315789463,0.7438951110690357,-0.0,43.0,-8.758,-0.048,129.182,120.424
01-09,-0.6839166666666673,1477.9203333333346,0.4443182467073843,-0.0,43.0,-28.724,-0.147,124.449,95.725
01-10,-0.6313076923076923,1392.7953846153846,0.3405210775604841,-0.0,43.0,-26.514,-0.138,143.437,116.923
01-11,-0.6141100000000002,1353.5890000000004,0.43748423552446525,-0.0,43.0,-25.792,-0.134,138.265,112.473
01-12,-0.5872250000000001,1293.3100000000002,0.13499942978137036,-0.0,43.0,-24.664,-0.126,131.192,106.528
01-13,-0.20852631578947312,517.5176315789462,0.5874847459382064,-0.0,43.0,-8.758,-0.044,104.844,96.086
01-14,-0.06883783783783795,246.34767567567587,0.9275953065016389,-0.0,43.0,-2.892,-0.014,110.118,107.226
01-15,0.20214285714285601,-284.010714285712,0.7763726395404731,0.0,43.0,8.49,0.042,116.03,124.52
01-16,0.17818518518518545,-235.8123703703709,0.7022201529153136,0.0,43.0,7.484,0.037,116.816,124.3
01-17,0.1268620689655173,-145.9011379310346,0.8452059569339352,0.0,43.0,5.328,0.028,105.159,110.487
01-18,0.2075333333333333,-295.3576666666666,0.7562615000339779,0.0,43.0,8.716,0.047,115.351,124.067
01-19,-0.037733333333331606,201.6846666666632,0.8780684383916944,-0.0,43.0,-1.584,-0.009,127.01,125.426
01-20,-0.9390454545454542,2028.3639090909082,0.17172009958156575,-0.0,43.0,-39.44,-0.19,169.993,130.553
01-21,-0.761923076923077,1691.6651538461542,0.2710095431305015,-0.0,43.0,-32.0,-0.148,183.819,151.819
01-22,-1.6575714285714278,3480.414857142856,0.06396808475568272,-1.0,43.0,-69.618,-0.321,200.081,130.463
01-23,-2.99326923076923,6149.82946153846,0.005593708283343046,-3.0,43.0,-125.718,-0.565,226.15,100.432
01-24,-3.032142857142856,6245.405714285713,0.0017271220496881678,-3.0,43.0,-127.35,-0.544,244.795,117.445
01-25,-2.183142857142857,4560.423714285714,0.0379410412815524,-2.0,43.0,-91.692,-0.375,239.984,148.292
01-26,-0.8692142857142855,1928.038571428571,0.18687882888298013,-0.0,43.0,-36.506,-0.154,207.863,171.357
01-27,-0.6702631578947361,1536.6453157894723,0.18182095558814404,-0.0,43.0,-28.152,-0.123,210.195,182.043
01-28,-0.6367499999999993,1454.9029999999987,0.22448239910893797,-0.0,43.0,-26.744,-0.123,194.775,168.031
01-29,-0.2263999999999987,624.8639999999974,0.8308077191454497,-0.0,43.0,-9.508,-0.047,176.818,167.31
01-30,0.5929523809523802,-1022.6137619047606,0.4561888553983151,0.0,43.0,24.904,0.132,150.839,175.743
01-31,0.8489999999999999,-1546.5949999999998,0.3710428975809741,0.0,43.0,35.658,0.2,133.576,169.234
02-01,0.1414999999999996,-143.7639999999992,0.8423933673901143,0.0,43.0,5.943,0.034,136.264,142.207
