,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.566,-1105.1149999999998,1.2434497875801753e-14,3.0,43.0,23.772,0.756,14.999,38.771
01-02,0.4244999999999995,-824.095999999999,0.0007170563248266593,3.0,43.0,17.828,0.532,15.99,33.818
01-03,0.33750370370370364,-654.0654074074073,0.00011062161832198214,3.0,43.0,14.176,0.471,13.854,28.03
01-04,0.44218749999999973,-860.4897999999995,5.273559366969494e-13,3.0,43.0,18.572,0.655,14.599,33.171
01-05,0.34667499999999984,-662.7859999999997,1.600199242002276e-07,3.0,43.0,14.56,0.464,23.284,37.844
01-06,0.3828823529411764,-739.9551058823528,3.4506347170726315e-06,3.0,43.0,16.081,0.507,17.769,33.85
01-07,0.37733333333333335,-727.4986666666666,8.329516902882972e-07,3.0,43.0,15.848,0.525,19.244,35.092
01-08,0.35610833333333336,-686.7466666666668,2.3705571727816732e-08,3.0,43.0,14.956,0.421,17.992,32.948
01-09,0.3322173913043479,-640.6627826086958,4.370503958739391e-12,3.0,43.0,13.954,0.389,16.795,30.749
01-10,0.3867666666666666,-750.8933333333331,2.554206623983646e-09,3.0,43.0,16.244,0.556,14.518,30.762
01-11,0.35981428571428575,-697.5545714285714,2.851575575668619e-08,3.0,43.0,15.112,0.497,14.518,29.63
01-12,0.45515833333333333,-889.0916666666666,3.224559395986759e-05,3.0,43.0,19.116,0.52,11.667,30.783
01-13,0.547133333333333,-1071.626666666666,0.00032863139243799466,3.0,43.0,22.98,0.618,11.15,34.13
01-14,0.5314111111111112,-1039.6162222222224,7.333180924806726e-05,3.0,43.0,22.32,0.672,12.046,34.366
01-15,0.45280000000000004,-884.0920000000001,9.791936474545793e-06,3.0,43.0,19.018,0.524,11.999,31.017
01-16,0.43393333333333334,-846.0756666666666,3.863576125695545e-14,3.0,43.0,18.226,0.585,12.678,30.904
01-17,0.4245,-827.2090000000001,0.0,3.0,43.0,17.829,0.63,12.876,30.705
01-18,0.39620000000000033,-769.3072000000006,0.0,3.0,43.0,16.64,0.585,14.773,31.413
01-19,0.3600388888888888,-697.5226777777776,3.891917899068176e-10,3.0,43.0,15.122,0.441,14.994,30.116
01-20,0.35375000000000006,-684.8600000000001,2.554108480268269e-09,3.0,43.0,14.858,0.413,15.211,30.069
01-21,0.2503461538461539,-479.5522076923077,4.3877355948573893e-07,3.0,43.0,10.514,0.349,15.883,26.397
01-22,0.24257142857142858,-463.9178571428572,4.97513497066393e-08,3.0,43.0,10.188,0.368,16.131,26.319
01-23,0.19102500000000006,-360.48540000000014,4.234433005567695e-05,3.0,43.0,8.023,0.31,17.553,25.576
01-24,0.21010606060606057,-397.71362121212115,1.833136793583101e-05,3.0,43.0,8.825,0.297,18.086,26.911
01-25,0.27775925925925926,-532.8785185185186,4.5763913392171673e-07,3.0,43.0,11.666,0.331,16.807,28.473
01-26,0.2452666666666667,-468.45933333333335,1.1539489075396148e-07,3.0,43.0,10.302,0.321,16.923,27.225
01-27,0.287421875,-553.64705,2.609615079585126e-08,3.0,43.0,12.072,0.403,15.161,27.233
01-28,0.29950833333333343,-577.7916666666669,1.8185453143360064e-13,3.0,43.0,12.58,0.42,14.935,27.515
01-29,0.2829999999999999,-546.1899999999998,1.5765166949677223e-13,3.0,43.0,11.886,0.482,13.867,25.753
01-30,0.22235714285714295,-423.48928571428587,1.7163448440271623e-10,3.0,43.0,9.34,0.396,16.555,25.895
01-31,0.20537714285714292,-390.57638571428583,6.734099944338823e-09,3.0,43.0,8.626,0.358,15.865,24.491
02-01,0.2735666666666668,-527.6063333333335,4.73374672793625e-11,3.0,43.0,11.49,0.495,13.782,25.272
02-02,0.1796434782608695,-339.98635652173897,1.0940328032393865e-06,3.0,43.0,7.545,0.307,15.528,23.073
02-03,0.10820588235294114,-196.65836470588226,0.01732787580052486,2.0,43.0,4.545,0.18,17.481,22.026
02-04,0.10884615384615379,-199.24070769230755,0.008379682842461378,3.0,43.0,4.571,0.161,16.166,20.737
02-05,0.1159609756097561,-213.15905121951218,0.0012146295784820627,3.0,43.0,4.87,0.174,16.328,21.198
02-06,0.12593499999999996,-233.58819999999992,0.0005417560293321522,3.0,43.0,5.289,0.204,15.637,20.926
02-07,0.0893684210526315,-161.81344210526302,0.00035388059669205774,3.0,43.0,3.753,0.16,15.047,18.8
