,mean,slp,chg,pvalue
01-01,1.403,0.003,0.126,0.093
01-02,1.434,0.004,0.185,0.037
01-03,1.494,0.004,0.168,0.031
01-04,1.472,0.002,0.101,0.133
01-05,1.462,0.002,0.076,0.534
01-06,1.453,0.003,0.142,0.084
01-07,1.462,0.002,0.065,0.4
01-08,1.494,0.004,0.178,0.06
01-09,1.394,0.004,0.158,0.052
01-10,1.373,0.003,0.14,0.132
01-11,1.302,0.002,0.097,0.092
01-12,1.354,0.005,0.197,0.017
01-13,1.376,0.005,0.229,0.014
01-14,1.325,0.005,0.21,0.021
01-15,1.315,0.005,0.21,0.001
01-16,1.293,0.003,0.126,0.018
01-17,1.282,0.002,0.084,0.091
01-18,1.302,0.003,0.105,0.193
01-19,1.274,0.004,0.172,0.037
01-20,1.322,0.002,0.089,0.346
01-21,1.312,0.002,0.084,0.399
01-22,1.324,0.004,0.149,0.113
01-23,1.322,0.002,0.077,0.555
01-24,1.362,0.002,0.086,0.383
01-25,1.31,0.001,0.037,0.551
01-26,1.31,0.001,0.027,0.825
01-27,1.318,-0.001,-0.057,0.573
01-28,1.328,-0.002,-0.08,0.283
01-29,1.322,0.002,0.102,0.182
01-30,1.272,0.002,0.069,0.302
01-31,1.25,0.0,0.008,0.904
02-01,1.289,-0.001,-0.042,0.813
02-02,1.322,0.002,0.065,0.365
02-03,1.281,0.001,0.04,0.569
02-04,1.22,0.0,0.011,0.858
02-05,1.211,0.001,0.04,0.443
02-06,1.222,0.002,0.074,0.242
02-07,1.23,0.0,0.0,0.966
02-08,1.231,0.001,0.031,0.636
02-09,1.21,0.0,0.0,0.952
02-10,1.213,0.003,0.138,0.025
02-11,1.223,0.003,0.14,0.054
02-12,1.253,0.003,0.126,0.091
02-13,1.253,0.003,0.13,0.028
02-14,1.264,0.004,0.187,0.005
02-15,1.223,0.003,0.116,0.055
02-16,1.246,0.006,0.233,0.002
02-17,1.215,0.005,0.23,0.008
02-18,1.194,0.004,0.17,0.017
02-19,1.194,0.004,0.168,0.018
02-20,1.195,0.005,0.21,0.018
02-21,1.172,0.002,0.076,0.364
02-22,1.18,0.0,0.0,0.975
02-23,1.14,0.0,0.0,0.739
02-24,1.149,-0.001,-0.04,0.408
02-25,1.16,-0.001,-0.021,0.907
02-26,1.17,0.0,0.0,0.947
02-27,1.189,-0.001,-0.024,0.705
02-28,1.159,-0.001,-0.044,0.646
03-01,1.188,-0.001,-0.051,0.531
03-02,1.18,0.0,0.0,0.978
03-03,1.17,0.0,0.008,0.961
03-04,1.21,-0.001,-0.025,0.719
03-05,1.198,-0.002,-0.084,0.4
03-06,1.196,-0.003,-0.133,0.102
03-07,1.216,-0.003,-0.131,0.179
03-08,1.198,-0.002,-0.09,0.416
03-09,1.218,-0.002,-0.082,0.235
03-10,1.236,-0.004,-0.18,0.052
03-11,1.247,-0.003,-0.128,0.163
03-12,1.258,-0.002,-0.076,0.459
03-13,1.3,0.0,0.0,1.0
03-14,1.261,0.001,0.046,0.396
03-15,1.387,0.007,0.292,0.07
03-16,1.396,0.006,0.239,0.079
03-17,1.394,0.004,0.168,0.201
03-18,1.404,0.004,0.183,0.192
03-19,1.404,0.004,0.181,0.261
03-20,1.353,0.003,0.128,0.316
03-21,1.322,0.002,0.065,0.664
03-22,1.352,0.002,0.097,0.523
03-23,1.354,0.004,0.174,0.19
03-24,1.376,0.007,0.285,0.011
03-25,1.418,0.008,0.347,0.018
03-26,1.547,0.007,0.284,0.036
03-27,1.487,0.007,0.31,0.045
03-28,1.478,0.008,0.355,0.015
03-29,1.489,0.009,0.396,0.0
03-30,1.502,0.012,0.487,0.0
03-31,1.503,0.013,0.528,0.0
04-01,1.545,0.015,0.627,0.0
04-02,1.638,0.018,0.748,0.0
04-03,1.757,0.017,0.729,0.0
04-04,1.846,0.016,0.676,0.002
04-05,1.895,0.015,0.63,0.003
04-06,1.995,0.015,0.63,0.003
04-07,1.965,0.015,0.614,0.02
04-08,1.99,0.02,0.854,0.0
04-09,1.995,0.025,1.05,0.0
04-10,2.104,0.025,1.033,0.0
04-11,2.196,0.026,1.082,0.0
04-12,2.19,0.03,1.26,0.0
04-13,2.169,0.029,1.22,0.0
04-14,2.566,0.036,1.517,0.0
04-15,2.754,0.024,1.012,0.0
04-16,2.766,0.016,0.661,0.038
04-17,3.032,0.011,0.479,0.321
04-18,3.432,0.002,0.074,0.748
04-19,3.624,0.014,0.578,0.245
04-20,4.008,0.018,0.744,0.169
04-21,4.576,0.016,0.668,0.283
04-22,4.973,0.023,0.952,0.163
04-23,5.347,0.027,1.132,0.039
04-24,5.352,0.022,0.912,0.099
04-25,5.475,0.025,1.056,0.069
04-26,5.45,0.03,1.266,0.008
04-27,5.963,0.033,1.374,0.009
04-28,5.986,0.026,1.102,0.11
04-29,5.727,0.017,0.728,0.085
04-30,6.216,0.016,0.667,0.273
05-01,6.383,0.013,0.56,0.57
05-02,6.364,0.003,0.145,0.887
05-03,6.757,0.007,0.298,0.801
05-04,7.097,0.007,0.29,0.611
05-05,7.113,0.013,0.531,0.578
05-06,7.836,0.015,0.651,0.773
05-07,7.774,0.015,0.609,0.633
05-08,7.858,0.037,1.563,0.384
05-09,7.65,0.04,1.699,0.317
05-10,7.384,0.043,1.813,0.16
05-11,8.131,0.051,2.163,0.16
05-12,8.976,0.046,1.921,0.132
05-13,9.448,0.058,2.453,0.126
05-14,10.164,0.063,2.667,0.074
05-15,10.479,0.079,3.304,0.049
05-16,11.792,0.092,3.85,0.019
05-17,11.63,0.13,5.446,0.002
05-18,11.823,0.123,5.17,0.0
05-19,10.988,0.088,3.717,0.007
05-20,12.562,0.062,2.587,0.027
05-21,12.72,0.019,0.801,0.369
05-22,12.843,0.043,1.815,0.148
05-23,13.062,0.062,2.59,0.152
05-24,13.888,0.089,3.727,0.05
05-25,14.851,0.051,2.156,0.119
05-26,15.43,0.03,1.252,0.398
05-27,16.145,0.046,1.913,0.17
05-28,14.652,0.053,2.211,0.3
05-29,14.85,0.051,2.127,0.037
05-30,14.745,0.045,1.88,0.154
05-31,13.624,0.024,1.002,0.232
06-01,14.433,0.033,1.4,0.212
06-02,15.564,0.064,2.68,0.035
06-03,16.392,0.093,3.889,0.025
06-04,17.282,0.082,3.442,0.018
06-05,15.592,0.092,3.877,0.016
06-06,14.682,0.082,3.434,0.023
06-07,14.086,0.086,3.616,0.036
06-08,14.682,0.082,3.447,0.021
06-09,13.093,0.092,3.871,0.009
06-10,12.152,0.052,2.2,0.2
06-11,11.836,0.036,1.522,0.49
06-12,13.017,0.017,0.7,0.553
06-13,12.9,0.0,0.0,0.983
06-14,12.212,0.012,0.5,0.696
06-15,12.306,0.006,0.233,0.965
06-16,12.087,-0.013,-0.552,0.765
06-17,11.53,0.03,1.268,0.522
06-18,11.046,0.045,1.909,0.334
06-19,11.064,0.064,2.686,0.067
06-20,11.158,0.058,2.428,0.164
06-21,11.256,0.056,2.333,0.098
06-22,10.57,0.071,2.961,0.035
06-23,10.281,0.081,3.412,0.018
06-24,9.379,0.069,2.884,0.021
06-25,9.364,0.064,2.698,0.015
06-26,9.1,0.051,2.137,0.062
06-27,8.846,0.046,1.949,0.123
06-28,8.602,0.042,1.764,0.111
06-29,8.38,0.04,1.68,0.146
06-30,8.306,0.036,1.512,0.142
07-01,8.158,0.038,1.613,0.09
07-02,7.717,0.037,1.568,0.058
07-03,7.293,0.033,1.392,0.137
07-04,7.232,0.032,1.349,0.112
07-05,7.63,0.029,1.225,0.083
07-06,7.411,0.031,1.287,0.019
07-07,7.215,0.035,1.472,0.019
07-08,7.266,0.026,1.077,0.136
07-09,7.05,0.019,0.817,0.487
07-10,6.826,0.017,0.703,0.482
07-11,6.664,0.014,0.605,0.529
07-12,6.294,0.015,0.619,0.47
07-13,6.306,0.015,0.635,0.524
07-14,6.573,0.003,0.124,0.864
07-15,6.413,0.003,0.13,0.86
07-16,6.213,0.003,0.13,0.876
07-17,5.923,0.003,0.134,0.804
07-18,6.014,0.004,0.153,0.78
07-19,5.807,-0.003,-0.124,0.796
07-20,5.631,0.001,0.048,0.94
07-21,5.433,0.003,0.122,0.733
07-22,5.202,0.002,0.071,0.741
07-23,5.009,-0.001,-0.036,0.904
07-24,4.87,0.0,0.006,1.0
07-25,4.612,-0.008,-0.342,0.571
07-26,4.554,-0.006,-0.239,0.686
07-27,4.448,-0.002,-0.073,0.985
07-28,4.329,-0.001,-0.046,0.895
07-29,4.187,-0.003,-0.124,0.815
07-30,4.1,-0.001,-0.035,0.97
07-31,4.02,0.0,0.0,1.0
08-01,4.004,0.003,0.135,0.822
08-02,3.846,0.005,0.229,0.591
08-03,3.814,0.004,0.168,0.68
08-04,3.634,0.004,0.166,0.523
08-05,3.606,0.005,0.229,0.515
08-06,3.526,0.006,0.233,0.377
08-07,3.418,0.008,0.342,0.239
08-08,3.328,0.009,0.357,0.316
08-09,3.304,0.004,0.156,0.594
08-10,3.436,0.007,0.285,0.233
08-11,3.278,0.007,0.313,0.342
08-12,3.254,0.003,0.133,0.573
08-13,3.153,0.003,0.116,0.663
08-14,3.082,0.002,0.078,0.74
08-15,3.022,0.002,0.092,0.67
08-16,3.063,0.003,0.124,0.669
08-17,3.008,0.008,0.343,0.388
08-18,3.016,0.005,0.223,0.39
08-19,2.932,0.002,0.098,0.699
08-20,2.851,0.002,0.079,0.503
08-21,2.842,0.001,0.059,0.712
08-22,2.904,0.004,0.189,0.361
08-23,2.836,0.006,0.254,0.32
08-24,2.743,0.003,0.136,0.591
08-25,2.673,0.003,0.132,0.607
08-26,2.631,0.001,0.058,0.718
08-27,2.561,0.001,0.026,0.899
08-28,2.512,0.001,0.053,0.844
08-29,2.484,0.004,0.163,0.457
08-30,2.504,0.003,0.131,0.51
08-31,2.532,0.003,0.111,0.762
09-01,2.473,0.003,0.12,0.677
09-02,2.422,0.002,0.09,0.59
09-03,2.512,0.002,0.09,0.508
09-04,2.482,0.002,0.094,0.667
09-05,2.545,0.005,0.217,0.351
