,mean,slp,chg,pvalue
01-01,9.586,0.128,5.397,0.0
01-02,9.366,0.122,5.133,0.0
01-03,9.258,0.119,5.01,0.0
01-04,9.061,0.113,4.767,0.0
01-05,8.854,0.111,4.676,0.001
01-06,8.727,0.106,4.438,0.001
01-07,8.512,0.101,4.224,0.002
01-08,8.362,0.097,4.088,0.003
01-09,8.203,0.091,3.824,0.004
01-10,8.019,0.086,3.628,0.006
01-11,7.898,0.083,3.467,0.008
01-12,7.722,0.081,3.397,0.007
01-13,7.586,0.075,3.159,0.011
01-14,7.438,0.073,3.045,0.011
01-15,7.312,0.067,2.819,0.01
01-16,7.194,0.068,2.856,0.009
01-17,7.008,0.069,2.916,0.009
01-18,6.812,0.071,2.975,0.006
01-19,6.601,0.067,2.812,0.008
01-20,6.427,0.076,3.176,0.006
01-21,6.312,0.074,3.111,0.01
01-22,6.222,0.074,3.103,0.014
01-23,6.11,0.07,2.94,0.024
01-24,5.994,0.065,2.725,0.028
01-25,5.874,0.058,2.44,0.041
01-26,5.761,0.054,2.258,0.05
01-27,5.696,0.048,2.031,0.07
01-28,5.598,0.043,1.79,0.102
01-29,5.522,0.041,1.705,0.132
01-30,5.396,0.039,1.627,0.138
01-31,5.27,0.037,1.535,0.135
02-01,5.155,0.035,1.463,0.151
02-02,5.053,0.034,1.44,0.17
02-03,5.003,0.034,1.442,0.181
02-04,4.898,0.033,1.374,0.189
02-05,4.816,0.032,1.344,0.234
02-06,4.707,0.029,1.222,0.294
02-07,4.629,0.026,1.104,0.327
02-08,4.623,0.024,1.022,0.279
02-09,4.578,0.026,1.094,0.273
02-10,4.522,0.024,1.011,0.301
02-11,4.445,0.022,0.91,0.378
02-12,4.395,0.022,0.908,0.366
02-13,4.34,0.02,0.833,0.365
02-14,4.295,0.022,0.914,0.355
02-15,4.237,0.019,0.8,0.38
02-16,4.202,0.017,0.732,0.409
02-17,4.159,0.016,0.686,0.428
02-18,4.118,0.016,0.67,0.416
02-19,4.07,0.017,0.703,0.465
02-20,4.03,0.016,0.693,0.458
02-21,3.988,0.016,0.679,0.497
02-22,3.946,0.015,0.646,0.481
02-23,3.842,0.014,0.588,0.498
02-24,3.794,0.014,0.609,0.489
02-25,3.69,0.013,0.557,0.452
02-26,3.636,0.012,0.499,0.457
02-27,3.536,0.012,0.497,0.536
02-28,3.484,0.011,0.474,0.501
03-01,3.333,0.011,0.46,0.501
03-02,3.234,0.011,0.476,0.54
03-03,3.215,0.012,0.492,0.573
03-04,3.191,0.01,0.432,0.586
03-05,3.163,0.011,0.468,0.537
03-06,3.158,0.013,0.543,0.374
03-07,3.18,0.017,0.696,0.347
03-08,3.148,0.016,0.666,0.374
03-09,3.091,0.014,0.57,0.423
03-10,3.086,0.015,0.638,0.495
03-11,3.05,0.01,0.42,0.478
03-12,3.046,0.009,0.361,0.596
03-13,3.054,0.011,0.478,0.471
03-14,3.057,0.012,0.518,0.375
03-15,3.051,0.017,0.714,0.29
03-16,3.084,0.021,0.893,0.168
03-17,3.109,0.026,1.108,0.105
03-18,3.096,0.022,0.913,0.159
03-19,3.046,0.015,0.639,0.217
03-20,2.962,0.014,0.592,0.323
03-21,2.93,0.01,0.409,0.464
03-22,2.912,0.008,0.315,0.691
03-23,2.915,0.005,0.215,0.721
03-24,2.893,0.001,0.04,0.981
03-25,2.843,-0.003,-0.105,0.785
03-26,2.817,-0.004,-0.186,0.762
03-27,2.81,-0.007,-0.285,0.687
03-28,2.797,-0.008,-0.322,0.679
03-29,2.797,-0.008,-0.322,0.673
03-30,2.79,-0.007,-0.273,0.831
03-31,2.78,-0.007,-0.28,0.643
04-01,2.772,-0.009,-0.397,0.548
04-02,2.758,-0.011,-0.45,0.522
04-03,2.745,-0.012,-0.492,0.509
04-04,2.732,-0.013,-0.532,0.492
04-05,2.712,-0.013,-0.535,0.391
04-06,2.617,-0.011,-0.467,0.365
04-07,2.71,-0.007,-0.285,0.482
04-08,2.778,-0.007,-0.315,0.504
04-09,2.893,-0.002,-0.094,0.928
04-10,2.992,-0.003,-0.123,0.783
04-11,3.096,-0.002,-0.067,0.919
04-12,3.18,-0.004,-0.147,0.891
04-13,3.282,-0.003,-0.119,0.859
04-14,3.339,-0.004,-0.154,0.812
04-15,3.301,-0.006,-0.262,0.689
04-16,3.169,-0.01,-0.43,0.512
04-17,3.069,-0.017,-0.709,0.399
04-18,3.031,-0.016,-0.684,0.288
04-19,2.974,-0.019,-0.793,0.053
04-20,2.944,-0.032,-1.353,0.038
04-21,3.305,-0.032,-1.334,0.132
04-22,3.583,-0.029,-1.218,0.447
04-23,3.54,-0.027,-1.12,0.582
04-24,3.824,-0.019,-0.787,0.637
04-25,4.828,-0.024,-1.006,0.606
04-26,5.302,-0.033,-1.381,0.536
04-27,5.868,-0.044,-1.844,0.48
04-28,6.435,-0.055,-2.31,0.362
04-29,8.454,-0.059,-2.471,0.333
04-30,13.786,-0.071,-2.996,0.335
05-01,18.078,-0.141,-5.913,0.155
05-02,21.53,-0.223,-9.384,0.16
05-03,24.227,-0.458,-19.22,0.101
05-04,27.359,-0.747,-31.369,0.049
05-05,32.918,-1.294,-54.345,0.015
05-06,44.126,-1.958,-82.236,0.0
05-07,59.6,-2.8,-117.607,0.0
05-08,70.81,-3.063,-128.667,0.0
05-09,74.06,-2.98,-125.158,0.002
05-10,75.72,-2.727,-114.52,0.003
05-11,79.823,-2.826,-118.682,0.001
05-12,100.698,-3.101,-130.223,0.0
05-13,106.584,-3.472,-145.826,0.0
05-14,116.774,-4.409,-185.159,0.0
05-15,122.751,-4.083,-171.484,0.0
05-16,120.79,-4.403,-184.931,0.0
05-17,124.8,-3.4,-142.8,0.0
05-18,137.484,-3.172,-133.219,0.0
05-19,134.668,-2.444,-102.652,0.0
05-20,138.788,-2.07,-86.959,0.0
05-21,159.321,-1.56,-65.5,0.001
05-22,161.216,-1.261,-52.978,0.006
05-23,162.661,-1.113,-46.75,0.001
05-24,159.829,-1.057,-44.398,0.0
05-25,163.352,-0.883,-37.079,0.0
05-26,152.664,-0.779,-32.7,0.004
05-27,144.674,-0.442,-18.577,0.022
05-28,137.628,-0.124,-5.197,0.67
05-29,128.515,0.172,7.206,0.663
05-30,119.425,0.475,19.95,0.27
05-31,112.148,0.716,30.068,0.119
06-01,106.498,0.832,34.963,0.005
06-02,115.258,1.419,59.605,0.0
06-03,105.226,1.409,59.159,0.0
06-04,105.5,1.5,63.0,0.0
06-05,102.842,1.648,69.195,0.0
06-06,103.496,1.465,61.539,0.0
06-07,102.288,1.196,50.225,0.0
06-08,98.47,1.157,48.578,0.0
06-09,93.364,1.021,42.9,0.0
06-10,86.1,1.0,42.0,0.0
06-11,82.8,0.767,32.2,0.0
06-12,76.129,0.876,36.808,0.0
06-13,70.88,0.86,36.113,0.002
06-14,67.476,0.825,34.671,0.005
06-15,63.318,0.706,29.663,0.009
06-16,58.778,0.626,26.287,0.012
06-17,55.4,0.6,25.2,0.015
06-18,52.724,0.541,22.742,0.006
06-19,51.626,0.675,28.361,0.003
06-20,54.66,0.62,26.04,0.003
06-21,53.826,0.642,26.964,0.0
06-22,53.484,0.661,27.778,0.0
06-23,51.851,0.517,21.72,0.001
06-24,47.558,0.519,21.81,0.005
