,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.014149999999999998,-27.835879999999996,1.8565149417781868e-12,3.0,41.0,0.594,1.262,0.167,0.761
01-02,0.013516039426523302,-26.571422813620078,5.924150059399835e-13,3.0,41.0,0.567,1.233,0.177,0.744
01-03,0.013643578947368423,-26.800904315789477,8.43769498715119e-15,3.0,41.0,0.573,1.282,0.2,0.773
01-04,0.013176236559139786,-25.83555688172043,6.661338147750939e-15,3.0,41.0,0.554,1.246,0.24,0.794
01-05,0.012853741258741258,-25.202208776223774,9.547918011776346e-15,3.0,41.0,0.54,1.229,0.235,0.775
01-06,0.012569916666666667,-24.646163416666667,8.881784197001252e-16,3.0,41.0,0.528,1.222,0.23,0.758
01-07,0.012592225225225222,-24.71905822522522,2.220446049250313e-16,3.0,41.0,0.529,1.245,0.201,0.73
01-08,0.012177648556876062,-23.918619465195246,1.1102230246251565e-15,3.0,41.0,0.511,1.228,0.181,0.692
01-09,0.01187003134796238,-23.3319926645768,8.43769498715119e-15,3.0,41.0,0.498,1.218,0.159,0.657
01-10,0.01152214285714286,-22.664863571428572,4.440892098500626e-16,3.0,41.0,0.484,1.198,0.137,0.621
01-11,0.011394473684210527,-22.437952894736842,8.881784197001252e-16,3.0,41.0,0.478,1.193,0.112,0.59
01-12,0.010940891577060931,-21.559542262544802,6.217248937900877e-15,3.0,41.0,0.46,1.157,0.092,0.552
01-13,0.010702341269841265,-21.08268019841269,2.55351295663786e-14,3.0,41.0,0.45,1.146,0.097,0.547
01-14,0.010336818965517242,-20.28125111206897,1.6431300764452317e-14,3.0,41.0,0.434,1.116,0.175,0.609
01-15,0.010470999999999998,-20.535328999999997,8.43769498715119e-15,3.0,41.0,0.44,1.143,0.187,0.627
01-16,0.010433763157894736,-20.489192552631575,6.661338147750939e-15,3.0,41.0,0.438,1.132,0.159,0.597
01-17,0.01036425438596491,-20.350244517543853,2.4202861936828413e-14,3.0,41.0,0.435,1.129,0.161,0.596
01-18,0.01044923076923077,-20.525772307692307,2.220446049250313e-15,3.0,41.0,0.439,1.143,0.153,0.592
01-19,0.010834501466275657,-21.318568431085037,2.220446049250313e-16,3.0,41.0,0.455,1.197,0.123,0.578
01-20,0.010891457142857141,-21.432422828571426,4.440892098500626e-16,3.0,41.0,0.457,1.21,0.122,0.579
01-21,0.010409195402298854,-20.468381609195408,5.551115123125783e-15,3.0,41.0,0.438,1.153,0.131,0.569
01-22,0.010128421052631582,-19.926923684210532,6.24167384444263e-13,3.0,41.0,0.426,1.116,0.117,0.543
01-23,0.010202894736842105,-20.106926578947366,1.7141843500212417e-13,3.0,41.0,0.428,1.133,0.085,0.513
01-24,0.010252543859649119,-20.21749517543859,1.318944953254686e-13,3.0,41.0,0.431,1.14,0.072,0.503
01-25,0.010268857142857144,-20.258595428571432,6.461498003318411e-14,3.0,41.0,0.432,1.136,0.063,0.495
01-26,0.009979970175438595,-19.681110380701753,6.188383139260623e-13,3.0,41.0,0.419,1.104,0.069,0.488
01-27,0.009876699999999999,-19.4746733,7.986944439153376e-13,3.0,41.0,0.415,1.093,0.071,0.486
01-28,0.009749505494505485,-19.214185483516463,2.426059353410892e-12,3.0,41.0,0.41,1.08,0.08,0.49
01-29,0.009560438311688312,-18.822656185064936,2.943867372096065e-12,3.0,41.0,0.402,1.065,0.097,0.499
01-30,0.009389642105263156,-18.44161456842105,1.9702017794998028e-12,3.0,41.0,0.395,1.037,0.14,0.535
01-31,0.00918335,-18.026406650000002,1.0041967257734541e-11,3.0,41.0,0.386,0.982,0.147,0.533
02-01,0.009075048076923074,-17.821231105769225,5.775824263309914e-12,3.0,41.0,0.381,0.95,0.138,0.519
02-02,0.008943525641025641,-17.56680775641026,4.931166586175095e-12,3.0,41.0,0.376,0.926,0.132,0.508
02-03,0.008928786057692307,-17.55149332932692,1.659339332604759e-12,3.0,41.0,0.375,0.906,0.119,0.494
02-04,0.008806643356643358,-17.312990069930073,1.6295853555448048e-12,3.0,41.0,0.37,0.895,0.115,0.485
02-05,0.008672770833333333,-17.04820889583333,1.4395373781894705e-11,3.0,41.0,0.364,0.875,0.115,0.479
02-06,0.008896132211538458,-17.497538290865375,3.5591751768038193e-11,3.0,41.0,0.374,0.877,0.108,0.482
02-07,0.008371307565789472,-16.456903824013153,4.270040099285666e-09,3.0,41.0,0.352,0.844,0.11,0.462
02-08,0.007928421875000001,-15.575537328125002,1.9318782795707534e-08,3.0,41.0,0.333,0.805,0.115,0.448
02-09,0.0077156373626373655,-15.156973087912094,3.7556220422452213e-07,3.0,41.0,0.324,0.784,0.112,0.436
02-10,0.00744041208791209,-14.607363763736268,1.0838581918193313e-05,3.0,41.0,0.313,0.745,0.117,0.43
02-11,0.007601543269230772,-14.935973995192313,5.665983167979505e-06,3.0,41.0,0.32,0.739,0.107,0.427
02-12,0.008360291666666667,-16.449033041666667,2.726749024795083e-06,3.0,41.0,0.351,0.787,0.096,0.447
02-13,0.007560142857142857,-14.850667571428573,6.815332499465754e-06,3.0,41.0,0.317,0.662,0.111,0.428
02-14,0.008255514285714288,-16.239583057142863,2.0010882137988517e-06,3.0,41.0,0.347,0.663,0.098,0.445
02-15,0.0085466,-16.7535434,2.1680023476466914e-06,3.0,41.0,0.359,0.67,0.16,0.519
02-16,0.007955471137521224,-15.492636803904928,1.4113100021972969e-08,3.0,41.0,0.334,0.568,0.251,0.585
02-17,0.007648541374474055,-14.870594207573637,0.0003388894664149156,3.0,41.0,0.321,0.444,0.266,0.587
02-18,0.0067662727272727215,-13.10976918181817,5.72571962660362e-05,3.0,41.0,0.284,0.397,0.281,0.565
02-19,0.0066758974358974345,-12.931938974358973,1.7495177528914496e-08,3.0,41.0,0.28,0.415,0.28,0.56
02-20,0.005940361305361304,-11.444622249417247,2.0654842886935754e-05,3.0,41.0,0.25,0.354,0.311,0.561
02-21,0.004539025974025975,-8.620712922077924,0.05579997278013482,1.0,41.0,0.191,0.219,0.362,0.553
02-22,0.0046971616541353345,-8.936826146616534,0.10264441746313224,0.0,41.0,0.197,0.199,0.359,0.556
02-23,0.00481671717171717,-9.175817626262623,0.050095687979625714,1.0,41.0,0.203,0.174,0.356,0.559
02-24,0.005551463068181816,-10.64457467329545,0.01571667954863898,2.0,41.0,0.233,0.155,0.342,0.575
02-25,0.005659999999999998,-10.861539999999996,0.008248086112261355,3.0,41.0,0.237,0.154,0.34,0.577
02-26,0.0051088756410256455,-9.759842406410264,0.02789196563386409,2.0,41.0,0.214,0.149,0.351,0.565
02-27,0.004310536842105265,-8.163963147368424,0.06478794837810753,1.0,41.0,0.181,0.117,0.367,0.548
02-28,0.003758325757575757,-7.060093189393939,0.07344694991726652,1.0,41.0,0.157,0.115,0.378,0.535
03-01,0.0042336799999999975,-8.007496319999994,0.15153557191238187,0.0,41.0,0.178,0.13,0.371,0.549
03-02,0.0026037774294670863,-4.732341081504706,0.3017120424814701,0.0,41.0,0.109,0.097,0.421,0.53
03-03,0.0021610909090909102,-3.8106207272727297,0.4131730780100402,0.0,41.0,0.091,0.089,0.466,0.557
03-04,0.0037733333333333347,-6.911803333333336,0.2750694501919795,0.0,41.0,0.158,0.152,0.556,0.714
03-05,0.0041358091666666656,-7.608092524166665,0.10301695027765723,0.0,41.0,0.173,0.13,0.577,0.75
03-06,0.002708714285714285,-4.7440098571428555,0.1680617152966155,0.0,41.0,0.113,0.061,0.617,0.73
03-07,5.989630681818423e-05,0.6075772826704496,1.0,0.0,41.0,0.003,0.002,0.726,0.729
03-08,-0.0002572727272727234,1.3632881818181741,0.9147694850547183,-0.0,41.0,-0.011,-0.006,0.854,0.843
03-09,-0.0008082651515151523,2.464722037878789,0.9546539239800986,-0.0,41.0,-0.034,-0.019,0.865,0.831
03-10,-0.001657274159663865,4.161891045168066,0.7263459244896942,-0.0,41.0,-0.069,-0.041,0.882,0.813
03-11,-0.0022494871794871787,5.40232487179487,0.8486867683594979,-0.0,41.0,-0.095,-0.054,0.951,0.856
03-12,0.0028441499999999967,-4.6666558499999935,0.7023205229119303,0.0,41.0,0.119,0.051,0.962,1.081
03-13,0.005115502450980391,-8.960879399509803,0.44656967773650846,0.0,41.0,0.215,0.041,1.163,1.378
03-14,0.0062814021164021225,-11.059452830687844,0.4271173646948756,0.0,41.0,0.264,0.035,1.371,1.635
03-15,0.0047316742424242594,-7.786086810606093,0.5555267840558162,0.0,41.0,0.199,0.031,1.578,1.777
03-16,0.006228774509803921,-10.238260245098038,0.7292313919749431,0.0,41.0,0.262,0.029,2.088,2.35
03-17,0.009770238095238106,-16.944085952380973,0.5326767465260662,0.0,41.0,0.411,0.048,2.391,2.802
03-18,0.015500681818181813,-28.376602954545444,0.3356417663918334,0.0,41.0,0.651,0.067,2.299,2.95
03-19,0.007358,-12.133341999999999,0.5706147878485723,0.0,41.0,0.309,0.03,2.428,2.737
03-20,0.011679192307692297,-21.026105423076903,0.5174546998900904,0.0,41.0,0.491,0.055,2.087,2.578
03-21,0.004480833333333337,-6.71016583333334,0.8791225893125985,0.0,41.0,0.189,0.023,2.157,2.346
03-22,0.005842234848484847,-9.539147462121209,0.8031292912807657,0.0,41.0,0.245,0.024,2.023,2.268
03-23,0.007963305555555557,-13.682947805555557,0.8339403620879644,0.0,41.0,0.335,0.027,2.076,2.411
03-24,0.0007266709677419309,1.0802347354838802,0.9225926815443555,0.0,41.0,0.031,0.002,2.518,2.549
03-25,-0.02245040849673203,47.56686658496733,0.462941493267341,-0.0,41.0,-0.943,-0.091,3.138,2.195
03-26,-0.018368516042780742,39.209063569518705,0.4498227033271185,-0.0,41.0,-0.772,-0.087,2.858,2.086
03-27,-0.00986212121212122,22.544380303030316,0.797676433700337,-0.0,41.0,-0.414,-0.039,3.027,2.613
03-28,-0.00643181818181818,15.77210454545454,0.8969940180009877,-0.0,41.0,-0.271,-0.02,3.044,2.773
03-29,0.008349378881987574,-11.90770838509316,0.6218723694482322,0.0,41.0,0.35,0.028,4.616,4.966
03-30,-0.005247291666666665,15.639936041666662,0.8982077432795577,-0.0,41.0,-0.221,-0.018,5.256,5.035
03-31,-0.02856531249999996,62.450759687499925,0.4761023205010311,-0.0,41.0,-1.2,-0.086,5.92,4.72
04-01,-0.0417425,91.1408575,0.2642898377728309,-0.0,41.0,-1.753,-0.14,8.532,6.779
04-02,-0.025204687500000017,56.24227031250004,0.27891156163770736,-0.0,41.0,-1.058,-0.09,6.362,5.304
04-03,-0.006802884615384617,17.928866346153846,0.610822312803168,-0.0,41.0,-0.286,-0.027,4.466,4.18
04-04,0.014707885304659576,-25.608862724014493,0.500696033291081,0.0,41.0,0.618,0.062,3.498,4.116
04-05,0.009578461538461532,-15.270244615384602,0.5237533739220845,0.0,41.0,0.402,0.041,3.686,4.088
04-06,0.020414590909090903,-36.988267227272715,0.19738805264606363,0.0,41.0,0.858,0.078,3.412,4.27
04-07,0.03152754761904762,-58.920067690476195,0.07097659750476959,1.0,41.0,1.324,0.129,3.473,4.797
04-08,0.03763899999999999,-70.51426099999998,0.08350256843190418,1.0,41.0,1.581,0.12,3.973,5.554
04-09,0.028005208333333337,-51.45441145833335,0.213697359089968,0.0,41.0,1.176,0.126,3.968,5.144
04-10,0.026797923076923077,-49.60704823076923,0.15755064207826175,0.0,41.0,1.126,0.154,3.426,4.552
04-11,0.04798553240740741,-91.73467928240741,0.024453871546953332,2.0,41.0,2.015,0.294,3.229,5.244
04-12,0.04209625,-79.99030375000001,0.04247997454526664,2.0,41.0,1.768,0.196,3.318,5.086
04-13,0.02515644886363636,-46.75024127840909,0.11807473256211343,0.0,41.0,1.057,0.103,3.034,4.091
04-14,0.019282931216931216,-35.2071795026455,0.4027826470058322,0.0,41.0,0.81,0.102,2.954,3.764
04-15,0.021516323529411734,-39.84153073529405,0.4290570343260711,0.0,41.0,0.904,0.092,2.739,3.643
04-16,0.03127512820512821,-59.321081282051296,0.10010990761115268,0.0,41.0,1.314,0.138,2.572,3.886
04-17,0.04527475925925925,-86.65544375925924,0.0006261761381722852,3.0,41.0,1.902,0.227,2.943,4.845
04-18,0.06161145833333333,-120.07660520833332,0.06888548062510536,1.0,41.0,2.588,0.307,1.852,4.44
04-19,0.06055020833333336,-118.22967645833339,0.005336581862717349,3.0,41.0,2.543,0.226,1.599,4.142
04-20,0.0680150790513834,-133.4236330237154,0.000164882429413149,3.0,41.0,2.857,0.32,1.178,4.035
04-21,0.08133528846153847,-159.6177416346154,0.00023121043751705983,3.0,41.0,3.416,0.467,1.345,4.761
04-22,0.09929396551724137,-195.7378770689655,0.00015629649231829745,3.0,41.0,4.17,0.642,0.765,4.935
04-23,0.0849,-167.0266,8.365195638271317e-05,3.0,41.0,3.566,0.518,0.99,4.556
04-24,0.07696589285714286,-151.16065982142857,4.001294108935127e-06,3.0,41.0,3.232,0.508,1.155,4.387
04-25,0.07741229166666666,-151.83227104166664,4.331150327274713e-09,3.0,41.0,3.251,0.603,1.367,4.618
04-26,0.08678050108932464,-170.27632167755996,1.7388313011679202e-12,3.0,41.0,3.645,0.671,1.462,5.107
04-27,0.09349884615384615,-183.64969346153848,1.8277850344361468e-09,3.0,41.0,3.926,0.693,1.385,5.311
04-28,0.08184539682539682,-160.24124825396825,7.461291584576202e-10,3.0,41.0,3.437,0.648,1.731,5.168
04-29,0.08735659722222223,-171.51283784722224,3.28551474915173e-09,3.0,41.0,3.669,0.68,1.366,5.035
04-30,0.10646733870967742,-209.23411008064517,3.042011087472929e-14,3.0,41.0,4.471,0.821,1.465,5.936
05-01,0.11466379310344832,-226.15652241379317,6.661338147750939e-16,3.0,41.0,4.816,0.921,0.763,5.579
05-02,0.10559181159420292,-208.21973137681164,3.4305891460917337e-13,3.0,41.0,4.435,0.909,0.746,5.181
05-03,0.09118888888888889,-179.23018888888888,7.938094626069869e-13,3.0,41.0,3.83,0.924,1.233,5.063
05-04,0.08434972222222217,-165.6152947222221,2.4291679778798425e-12,3.0,41.0,3.542,0.955,1.313,4.855
05-05,0.07669075396825395,-150.67008718253965,4.083888782702161e-11,3.0,41.0,3.221,0.966,1.101,4.322
05-06,0.06685826206896552,-131.18756587586205,1.71068261334284e-07,3.0,41.0,2.808,0.844,1.125,3.933
05-07,0.0626107264957265,-122.52694226495726,7.174363555684238e-06,3.0,41.0,2.629,0.697,1.38,4.009
05-08,0.058250833333333335,-113.72661583333334,2.5079760168411624e-05,3.0,41.0,2.446,0.658,1.552,3.998
05-09,0.06184435504469987,-120.45726573435503,3.635411638391872e-08,3.0,41.0,2.597,0.56,1.933,4.53
05-10,0.06184074074074074,-120.70474074074073,1.6499944677228484e-07,3.0,41.0,2.597,0.408,1.678,4.275
05-11,0.0785222463768116,-154.16427050724639,1.505951807700967e-09,3.0,41.0,3.298,0.641,1.231,4.529
05-12,0.07606696969696969,-148.7750724242424,3.4861002973229915e-14,3.0,41.0,3.195,0.742,1.761,4.956
05-13,0.08373009821428572,-164.40496633035715,4.676259379721159e-13,3.0,41.0,3.517,0.874,1.297,4.814
05-14,0.07456621212121212,-146.341058030303,1.1376810604701859e-10,3.0,41.0,3.132,0.743,1.225,4.357
05-15,0.06961156818181818,-136.69142479545457,1.984345465722015e-08,3.0,41.0,2.924,0.749,1.07,3.994
05-16,0.06374238095238095,-125.10041952380952,4.6760709304649595e-06,3.0,41.0,2.677,0.793,1.046,3.723
05-17,0.05760635775862069,-113.02977915948277,9.828337656836439e-06,3.0,41.0,2.42,0.745,0.973,3.393
05-18,0.06871019480519482,-135.25747941558444,1.340511430969471e-06,3.0,41.0,2.886,0.855,0.72,3.606
05-19,0.07115510080645163,-140.2155965120968,1.3414906963049589e-09,3.0,41.0,2.989,0.755,0.6,3.589
05-20,0.0680084375,-133.9961665625,3.541273529972244e-07,3.0,41.0,2.856,0.769,0.593,3.449
05-21,0.06621774436090225,-130.47317097744357,6.091165349886296e-07,3.0,41.0,2.781,0.918,0.572,3.353
05-22,0.0669805464159812,-132.13951228554643,3.470308048902915e-05,3.0,41.0,2.813,0.956,0.415,3.228
05-23,0.07037763157894736,-138.95858552631577,4.0287843557473835e-05,3.0,41.0,2.956,0.72,0.319,3.275
05-24,0.06768416666666666,-133.69037916666665,6.95428479120519e-05,3.0,41.0,2.842,0.85,0.257,3.099
05-25,0.06021197368421053,-118.49593539473685,0.00022055093488715372,3.0,41.0,2.528,0.876,0.664,3.192
05-26,0.05959845238095238,-117.6260863095238,8.919784590499802e-06,3.0,41.0,2.503,0.98,0.319,2.822
05-27,0.05817453431372549,-114.84759409313725,4.1877545875479427e-10,3.0,41.0,2.443,1.038,0.28,2.723
05-28,0.05891116666666667,-116.30314216666667,8.316014543652273e-12,3.0,41.0,2.474,1.006,0.282,2.756
05-29,0.05275928571428569,-104.07062214285709,2.220446049250313e-15,3.0,41.0,2.216,0.826,0.34,2.556
05-30,0.047760844155844154,-93.99949746753246,1.5987211554602254e-14,3.0,41.0,2.006,0.855,0.519,2.525
