,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.10074444527450982,-184.8981463037451,0.24872473553918217,0.0,41.0,4.231,0.246,14.475,18.706
AB-05AA023,0.5025925925925926,-954.6833333333334,0.33873831133439536,0.0,30.0,21.109,0.376,39.947,61.056
AB-05AD003,0.16305554722222285,-256.0416497500013,0.40668256873463315,0.0,39.0,6.849,0.092,66.645,73.494
AB-05AD005,0.20072222222222175,-370.52561111111015,0.1449961562134987,0.0,37.0,8.43,0.258,26.704,35.134
AB-05BA002,0.11162962962962947,-200.97344444444414,0.6661517985372294,0.0,30.0,4.688,0.203,19.942,24.63
AB-05BB001,-0.032003369023568935,189.7087330102692,0.7166749729859458,-0.0,40.0,-1.344,-0.01,126.374,125.03
AB-05BL022,0.041682538095238066,-74.77371109095233,0.3926123103751684,0.0,39.0,1.751,0.167,7.716,9.467
AB-05CA009,0.3982795806451616,-728.4092685623662,0.6874625535563468,0.0,39.0,16.728,0.208,59.786,76.514
AB-05DA007,-0.03271604814814816,87.31666440000002,0.4658973881161266,-0.0,39.0,-1.374,-0.062,22.572,21.198
AB-05DA009,-0.44932432432432606,1085.0413288288323,0.19139541400462035,-0.0,40.0,-18.871,-0.101,195.828,176.957
AB-05DA010,0.0009515332756410374,-0.1445892497019463,0.6457450970456375,0.0,40.0,0.04,0.021,1.738,1.778
AB-06AD006,0.7401515106060601,-1443.7312788901506,0.028507710335136993,2.0,42.0,31.086,0.596,21.029,52.115
AB-07AA001,0.03761903333333448,-31.00949533333562,0.8405809140670599,0.0,39.0,1.58,0.035,43.439,45.019
AB-07AA002,0.2206712433257052,-164.42181540808474,0.7179633437775998,0.0,41.0,9.268,0.033,272.287,281.555
AB-07AG003,-0.047140351403508834,110.85447483473696,0.21303867828843526,-0.0,35.0,-1.98,-0.099,17.564,15.584
AB-07BB002,0.09466667999999742,-113.5673596066615,0.4658973881161266,0.0,39.0,3.976,0.043,73.778,77.754
AB-07BJ001,0.26677084479166613,-474.02814756041556,0.1745380369906271,0.0,39.0,11.205,0.182,53.911,65.116
AB-07CD001,1.3111111111111102,-2375.099999999998,0.1411873266018009,0.0,42.0,55.067,0.204,219.589,274.656
AB-07GG001,0.08945678111111127,-154.88792037111142,0.19538604457720776,0.0,38.0,3.757,0.154,22.147,25.904
AK-15024800,-14.8633958333333,34013.88496874993,0.21249096477133422,-0.0,42.0,-624.263,-0.149,4599.225,3974.962
AK-15052500,0.5448607575757592,-978.8219406818215,0.09504439020170485,1.0,40.0,22.885,0.201,99.457,122.342
AK-15072000,0.08711478260869568,-149.7113885507247,0.1934342049120681,0.0,43.0,3.659,0.147,22.689,26.348
AK-15085100,0.005348700000000021,-7.243818933333377,0.7437665722846407,0.0,39.0,0.225,0.064,3.341,3.566
AK-15129500,-0.05626705882352985,132.51635921568715,0.5924901808547871,-0.0,31.0,-2.363,-0.119,21.164,18.801
AK-15239050,0.0044317907196968764,-3.6588822107005736,0.5293245899568817,0.0,40.0,0.186,0.036,5.112,5.298
AK-15258000,-0.289562318840577,794.4027376811539,0.7125218881022106,-0.0,43.0,-12.162,-0.054,221.359,209.197
AK-15266300,-0.04716666666665503,532.20508333331,0.761689952058004,-0.0,42.0,-1.981,-0.004,438.862,436.881
AK-15290000,-0.058840416666666506,137.377456458333,0.761689952058004,-0.0,42.0,-2.471,-0.118,20.932,18.461
AK-15292000,-0.8139796365914809,2418.1235111215583,1.0,-0.0,36.0,-34.187,-0.042,807.258,773.071
AK-15292700,-1.1217463768115912,2575.1361471014434,0.3995666898442778,-0.0,42.0,-47.113,-0.136,355.2,308.087
