,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.0856904728571426,-158.1072552180947,0.42144237894257297,0.0,41.0,3.599,0.257,11.474,15.073
AB-05AA023,0.5426315789473684,-1044.7777192982453,0.32013656844448835,0.0,30.0,22.791,0.502,29.09,51.881
AB-05AD003,0.3746913395061729,-690.4366297333335,0.21793165186589158,0.0,39.0,15.737,0.242,51.078,66.815
AB-05AD005,0.3466035353535356,-666.5072601010106,0.13055440660892748,0.0,37.0,14.557,0.498,19.421,33.978
AB-05BA002,0.1191999999999993,-217.7420666666653,0.778425914188847,0.0,30.0,5.006,0.237,18.155,23.161
AB-05BB001,0.13078633572649578,-147.49815858273513,0.9806980673807666,0.0,40.0,5.493,0.046,111.328,116.821
AB-05BL022,0.06162318884057999,-116.09813123347882,0.3926123103751684,0.0,39.0,2.588,0.294,5.854,8.442
AB-05CA009,0.5633334199999979,-1066.9435065933292,0.5132799413524292,0.0,39.0,23.66,0.339,47.893,71.553
AB-05DA007,0.02465332640000014,-32.647346113866945,0.632840693851598,0.0,39.0,1.035,0.063,16.142,17.177
AB-05DA009,0.10752919020467787,-83.34041994071538,0.8845825962766167,0.0,40.0,4.516,0.034,129.46,133.976
AB-05DA010,0.002382962737037036,-3.3844676953018498,0.4107427047210992,0.0,40.0,0.1,0.07,1.331,1.431
AB-06AD006,0.5064202826086954,-994.4610217110866,0.004181375839851453,3.0,42.0,21.269,0.661,7.745,29.014
AB-07AA001,0.011666665151515397,17.533336160605575,0.7821011605739105,0.0,39.0,0.49,0.012,40.622,41.112
AB-07AA002,0.474215167548501,-718.6361199961202,0.5523765052635039,0.0,41.0,19.917,0.083,219.836,239.753
AB-07AG003,0.022666652000000554,-39.160304048667776,0.614239541598542,0.0,35.0,0.952,0.102,5.697,6.649
AB-07BB002,0.5214667046666677,-1007.2571425573352,0.19105038913843675,0.0,39.0,21.902,0.426,24.725,46.627
AB-07BJ001,-0.07744999450000005,177.48608921766674,0.959893189819583,-0.0,39.0,-3.253,-0.101,24.213,20.96
AB-07CD001,1.2800000000000011,-2397.9933333333356,0.09871919773605664,1.0,42.0,53.76,0.283,135.127,188.887
AB-07GG001,-0.07207407259259277,152.03396002703738,0.8037485428824773,-0.0,38.0,-3.027,-0.279,9.399,6.372
