,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.0056475846319453925,-10.775713229523783,0.19974847790467765,0.0,40.0,0.22,0.411,0.401,0.621
AB-05AA023,0.016657305460496954,-31.724479953839406,0.33873831133439536,0.0,30.0,0.483,0.246,1.24,1.723
AB-05AD003,0.010266805596550506,-18.904377940490466,0.20524714408164568,0.0,37.0,0.369,0.229,1.414,1.783
AB-05AD005,0.013012004743995702,-24.8945036751017,0.04240604327828201,2.0,37.0,0.469,0.407,0.856,1.325
AB-05BA002,0.005858915441176435,-11.013113629094486,0.18291855854907912,0.0,30.0,0.17,0.221,0.617,0.787
AB-05BB001,-0.011933909957862301,26.8996757800194,0.1745380369906271,-0.0,39.0,-0.465,-0.15,3.282,2.817
AB-05BL022,0.0042681340539557425,-8.202226592347555,0.186425775893321,0.0,37.0,0.154,0.312,0.244,0.398
AB-05DA007,-8.415497211018604e-05,0.8864398322452178,0.7334631920155024,-0.0,37.0,-0.003,-0.004,0.72,0.717
AB-05DA009,-0.023159801828866504,52.1404421653666,0.3396999262620777,-0.0,38.0,-0.857,-0.143,6.307,5.45
AB-05DA010,-0.0002436456063907022,0.6280455617707671,0.9687017187842499,-0.0,38.0,-0.009,-0.061,0.146,0.137
AB-07AA001,-0.0037432785214624453,9.063898635931931,0.43751817737481247,-0.0,37.0,-0.135,-0.083,1.656,1.521
AB-07AA002,-0.044913166167313515,99.13498553445615,0.13139372811216554,-0.0,39.0,-1.752,-0.18,10.252,8.5
AB-07CD001,0.02038489052306733,-36.23009948985049,0.32122506421997343,0.0,40.0,0.795,0.167,4.112,4.907
AB-07GG001,-0.014029230265265268,29.268005951874837,0.495448439184329,-0.0,36.0,-0.491,-0.302,1.504,1.013
AK-15072000,-0.6686790217561955,1459.8331624642587,0.10502173077524635,-0.0,40.0,-26.078,-0.214,136.517,110.439
AK-15085100,0.0004611621524874298,39.77597090068605,0.8405809140670599,0.0,39.0,0.017,0.0,40.689,40.706
AK-15129500,1.35869028055992,-2634.2822035168942,0.13837039523899164,0.0,30.0,39.402,0.444,68.153,107.555
AK-15239050,-0.08024691358024683,175.62716049382698,0.7437665722846407,-0.0,39.0,-3.049,-0.188,16.738,13.689
AK-15266300,-1.229564096190891,2717.652834628872,0.3453965562420982,-0.0,40.0,-47.953,-0.175,284.345,236.392
AK-15290000,-0.8845464571271021,1815.288459425462,0.04563224527431986,-2.0,34.0,-34.497,-0.677,64.771,30.274
AK-15292700,-10.792051038038892,22295.876001181856,0.0031609439204383083,-3.0,40.0,-420.89,-0.543,938.407,517.517
AK-15484000,-3.05689495424447,6592.853160435083,0.2358223797536274,-0.0,40.0,-119.219,-0.221,543.258,424.039
AK-15493000,-1.369868863048466,2987.1329228023587,0.3971171572571701,-0.0,40.0,-53.424,-0.189,276.162,222.738
AK-15511000,-0.5703695843091334,1199.9569475751364,0.1534557123832827,-0.0,40.0,-22.245,-0.361,71.196,48.951
AK-15896000,17.335355114840244,-33032.512355738385,0.11031315574785938,0.0,40.0,676.079,0.407,1274.155,1950.234
AK-15908000,5.023387611749682,-9337.390554916768,0.609174923535674,0.0,36.0,175.819,0.211,623.987,799.806
AL-02342933,1.9258639250503795,-3699.99884300689,0.22104956212356597,0.0,32.0,59.702,0.4,111.286,170.988
AL-02361000,1.5707764660097312,-2813.046558987114,0.3453965562420982,0.0,40.0,61.26,0.177,295.52,356.78
AL-02363000,-1.0024722222222213,2215.440050087487,0.3723653021980269,-0.0,31.0,-30.074,-0.142,222.525,192.451
AL-02369800,-0.23009866176110624,533.4517477220842,0.7715676600867172,-0.0,40.0,-8.973,-0.105,78.086,69.113
AL-02371500,-0.0247812668028397,219.70779056726374,0.7715676600867172,-0.0,40.0,-0.967,-0.006,170.666,169.699
AL-02372250,-0.18941564500360997,561.2276679150583,0.7901381702817245,-0.0,40.0,-7.387,-0.04,186.374,178.987
AL-02374500,-0.8475394345961584,1798.960704351582,0.43881262153485934,-0.0,40.0,-33.054,-0.297,121.68,88.626
AL-02408540,-0.5698300810663635,1439.6935979693867,0.7044743405984466,-0.0,38.0,-21.084,-0.068,310.86,289.776
