,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.0,160.5,0.8641704187198722,0.0,40.0,0.0,0.0,160.5,160.5
AB-05AA023,0.1,-40.849999999999994,0.09307081363876413,1.0,30.0,2.9,0.018,157.05,159.95
AB-05AD003,0.20869565217391306,-253.76521739130442,2.5431243777518375e-09,3.0,37.0,7.514,0.046,159.243,166.757
AB-05AD005,0.1396103896103896,-112.80194805194805,0.007044954296968831,3.0,37.0,5.026,0.03,163.487,168.513
AB-05BA002,0.15384615384615385,-126.61538461538464,0.0018023282815773367,3.0,30.0,4.462,0.025,178.769,183.231
AB-05BB001,-0.047619047619047616,280.1428571428571,0.05850033195660531,-1.0,39.0,-1.857,-0.01,185.905,184.048
AB-05BL022,0.1297335203366059,-98.07784011220201,7.550246881393718e-05,3.0,37.0,4.67,0.029,158.665,163.335
AB-05DA007,-0.04096989966555184,281.816889632107,0.21973020967343992,-0.0,37.0,-1.474,-0.007,200.737,199.263
AB-05DA009,-0.037037037037037035,275.98148148148147,0.09554937261065288,-1.0,38.0,-1.37,-0.007,202.685,201.315
AB-05DA010,0.038461538461538464,110.67307692307693,0.20154119478703936,0.0,38.0,1.424,0.008,186.788,188.212
AB-07AA001,0.0,176.0,0.39630126475728655,0.0,37.0,0.0,0.0,176.0,176.0
AB-07AA002,-0.1,395.8,0.0023287622497933924,-3.0,39.0,-3.9,-0.02,197.9,194.0
AB-07CD001,0.038980509745127435,103.59745127436281,0.6482903387224603,0.0,40.0,1.52,0.008,180.74,182.26
AB-07GG001,-0.5,1159.25,6.572884826172576e-05,-3.0,36.0,-17.5,-0.11,169.75,152.25
AK-15072000,0.09166666666666667,19.304166666666646,0.7049629647985283,0.0,40.0,3.576,0.018,200.712,204.288
AK-15085100,0.5555555555555556,-907.0000000000001,0.08900115874850356,1.0,39.0,21.112,0.108,192.444,213.556
AK-15129500,-0.5238095238095238,1277.452380952381,0.02496356826032642,-2.0,30.0,-15.19,-0.067,235.595,220.405
AK-15239050,-0.038461538461538464,290.88461538461536,0.13843323186543532,-0.0,39.0,-1.462,-0.007,214.731,213.269
AK-15266300,0.03229166666666666,152.9651041666667,0.31217161098891144,0.0,40.0,1.26,0.006,216.87,218.13
AK-15290000,-0.07692307692307693,349.0,0.4449972913364322,-0.0,34.0,-3.0,-0.015,196.769,193.769
AK-15292700,0.08452380952380953,32.07916666666665,0.06852764960393865,1.0,40.0,3.296,0.016,199.352,202.648
AK-15484000,0.1590909090909091,-120.44318181818178,0.07482491304141625,1.0,40.0,6.204,0.032,194.398,200.602
AK-15493000,0.015151515151515152,165.719696969697,0.7641197488955909,0.0,40.0,0.59,0.003,195.705,196.295
AK-15511000,-0.04700854700854701,295.4465811965812,0.6237054784237839,-0.0,40.0,-1.834,-0.009,202.417,200.583
AK-15896000,-0.015151515151515152,190.780303030303,0.6438197556210423,-0.0,40.0,-0.59,-0.004,160.795,160.205
AK-15908000,0.0,193.5,0.5677561228582111,0.0,36.0,0.0,0.0,193.5,193.5
AL-02342933,-0.445,968.5525,0.03189754563011027,-2.0,32.0,-13.796,-0.143,87.898,74.102
AL-02361000,0.6666666666666666,-1231.8333333333333,8.613668667223351e-08,3.0,40.0,26.0,0.231,87.5,113.5
AL-02363000,0.7,-1311.1,0.05295790012166601,1.0,31.0,21.0,0.188,80.5,101.5
AL-02369800,1.3100961538461537,-2492.227163461538,5.819000578632938e-05,3.0,40.0,51.094,0.369,100.453,151.547
AL-02371500,0.603030303030303,-1112.6560606060607,0.024835516154632753,2.0,40.0,23.518,0.215,80.741,104.259
AL-02372250,0.2863636363636364,-481.2977272727273,0.22377232960326343,0.0,40.0,11.168,0.102,85.416,96.584
AL-02374500,0.6666666666666666,-1203.3333333333333,0.00029572273435518603,3.0,40.0,26.0,0.19,116.0,142.0
AL-02408540,-0.06896551724137931,245.39655172413794,0.754487057385377,-0.0,38.0,-2.552,-0.022,108.776,106.224
AL-02415000,-0.575187969924812,1258.2387218045114,0.1392635984030015,-0.0,32.0,-17.83,-0.148,115.915,98.085
AL-02422500,0.0,102.0,0.9405873087346539,0.0,40.0,0.0,0.0,102.0,102.0
AL-02450250,-0.1590909090909091,413.4431818181818,0.3372928302629452,-0.0,40.0,-6.204,-0.064,98.602,92.398
AL-02464000,0.1318840579710145,-168.57028985507242,0.1874654757558729,0.0,40.0,5.144,0.055,92.428,97.572
AL-02464146,-0.08012820512820512,266.0961538461538,0.47846415287935473,-0.0,33.0,-2.804,-0.026,107.282,104.478
AL-02464360,-0.4166666666666667,940.1666666666667,0.2574718492495154,-0.0,31.0,-12.5,-0.114,112.25,99.75
AL-02465493,0.0,116.0,0.6970821191912477,0.0,40.0,0.0,0.0,116.0,116.0
AL-02469800,0.0,94.0,0.89292184882622,0.0,40.0,0.0,0.0,94.0,94.0
AL-03574500,0.030952380952380953,34.641666666666666,0.9358365315454922,0.0,40.0,1.208,0.012,95.896,97.104
AR-07056000,-0.5,1110.0,0.06260090985540923,-1.0,39.0,-19.5,-0.154,120.5,101.0
AR-07060710,0.0,116.5,0.817130000251383,0.0,40.0,0.0,0.0,116.5,116.5
AR-07195800,-0.64576802507837,1418.5673981191223,1.96027779297836e-06,-3.0,40.0,-25.184,-0.169,140.592,115.408
AR-07196900,-0.5634920634920635,1241.638888888889,0.05898958471011584,-1.0,40.0,-21.976,-0.162,126.488,104.512
AR-07261000,-0.4,901.4,0.29225298426038115,-0.0,40.0,-15.6,-0.141,109.8,94.2
AR-07340300,-0.6666666666666666,1453.8333333333333,4.489597272017143e-05,-3.0,40.0,-26.0,-0.193,134.5,108.5
AR-07359610,-0.5263157894736842,1176.9736842105262,0.1311831827771488,-0.0,30.0,-15.264,-0.112,130.132,114.868
AR-07362100,-0.6201923076923077,1328.954326923077,0.005888922033504995,-3.0,40.0,-24.188,-0.217,101.594,77.406
AZ-09447800,-1.3230769230769233,2835.1538461538466,0.023703634836745646,-2.0,37.0,-47.63,-0.298,212.815,165.185
AZ-09480000,-0.18181818181818182,570.9090909090909,0.381189779308726,-0.0,35.0,-6.182,-0.036,211.091,204.909
AZ-09484000,0.11764705882352941,-40.20588235294119,0.7212065504512426,0.0,30.0,3.412,0.023,193.794,197.206
AZ-09492400,-0.08712121212121213,309.11174242424244,0.7912017237700699,-0.0,40.0,-3.398,-0.023,136.699,133.301
AZ-09494000,-0.1043557168784029,326.55490018148816,0.6483408557065726,-0.0,40.0,-4.07,-0.03,120.035,115.965
