,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.006509000000000001,13.908459500000003,0.8646652653123481,-0.0,34.0,-0.273,-0.124,1.027,0.754
01-02,-0.008843749999999997,18.481138124999994,0.3289911279552147,-0.0,34.0,-0.371,-0.302,0.979,0.608
01-03,-0.01773466666666667,36.16777733333334,0.04909215788996657,-2.0,34.0,-0.745,-0.489,1.071,0.326
01-04,-0.019244000000000004,39.19663200000001,0.022745729765423883,-2.0,34.0,-0.808,-0.675,1.113,0.305
01-05,-0.003537499999999999,7.9363812499999975,0.8890947898386434,-0.0,34.0,-0.149,-0.117,0.936,0.787
01-06,-0.002572727272727282,6.053627272727291,0.6756918645043961,-0.0,34.0,-0.108,-0.081,0.962,0.854
01-07,-0.00028299999999999994,1.5552264999999998,0.5664461417662239,-0.0,34.0,-0.012,-0.006,0.995,0.983
01-08,0.00011319999999999997,0.7646094,0.744891472543834,0.0,34.0,0.004,0.002,0.989,0.993
01-09,0.00943333333333333,-17.72051666666666,0.2580163179461443,0.0,34.0,0.396,0.262,0.948,1.344
01-10,0.002176923076923093,-3.3252500000000325,0.5876087946102937,0.0,34.0,0.091,0.074,0.983,1.074
01-11,0.00815705882352941,-15.244460882352938,0.8646652653123481,0.0,34.0,0.343,0.173,0.898,1.241
01-12,0.0005659999999999999,-0.30875299999999983,0.8162147751081346,0.0,34.0,0.024,0.011,0.811,0.835
01-13,0.001489473684210526,-2.0100447368421044,0.7684569726000503,0.0,34.0,0.062,0.038,0.938,1.0
01-14,0.0010290909090909088,-1.2710559090909086,0.9136301036401862,0.0,34.0,0.043,0.026,0.766,0.809
01-15,0.0029789473684210576,-5.20868947368422,0.6756918645043961,0.0,34.0,0.125,0.099,0.687,0.812
01-16,0.005511052631578946,-10.190755526315787,0.545656108406517,0.0,34.0,0.231,0.209,0.716,0.947
01-17,0.007074999999999998,-13.170112499999995,0.16789391238547768,0.0,34.0,0.297,0.143,0.831,1.128
01-18,0.012660526315789473,-24.160380263157894,0.245202584024502,0.0,34.0,0.532,0.353,0.895,1.427
01-19,0.0014149999999999996,-1.6633324999999994,0.5664461417662239,0.0,34.0,0.059,0.026,1.137,1.196
01-20,-0.01650833333333333,34.031929166666664,0.245202584024502,-0.0,34.0,-0.693,-0.295,1.362,0.669
01-21,-0.0247625,50.53141875,0.3771382028423258,-0.0,34.0,-1.04,-0.397,1.526,0.486
01-22,-0.006288888888888887,13.738077777777773,0.744891472543834,-0.0,34.0,-0.264,-0.135,1.292,1.028
