,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.05999600000000001,-113.59620000000001,0.09949985377978687,1.0,43.0,2.52,0.131,5.136,7.656
01-02,0.03961999999999995,-72.5328999999999,0.34024045120657065,0.0,43.0,1.664,0.097,5.875,7.539
01-03,0.05213157894736842,-98.17865789473684,0.12920748707657004,0.0,43.0,2.189,0.139,4.99,7.179
01-04,0.06825294117647059,-128.66678235294117,0.21665846771152952,0.0,43.0,2.866,0.18,6.406,9.272
01-05,0.07196285714285715,-137.78461428571427,0.42257215707244233,0.0,43.0,3.022,0.18,4.63,7.652
01-06,0.08707692307692307,-168.38064615384613,0.11862192122260584,0.0,43.0,3.657,0.258,3.945,7.602
01-07,0.07357999999999999,-141.2736,0.16538510374217363,0.0,43.0,3.091,0.267,4.341,7.432
01-08,0.08409142857142853,-162.40965714285704,0.059334618438994235,1.0,43.0,3.532,0.359,4.007,7.539
01-09,0.08594814814814813,-166.49099629629626,0.01923855063903157,2.0,43.0,3.61,0.314,3.6,7.21
01-10,0.14982352941176474,-293.4493588235295,0.0005244163920261613,3.0,43.0,6.293,0.631,3.051,9.344
01-11,0.2220461538461539,-438.0644076923078,0.00041088968779878776,3.0,43.0,9.326,0.874,1.365,10.691
01-12,0.16508333333333336,-324.5066666666667,0.03948427930446696,2.0,43.0,6.934,0.361,2.193,9.127
01-13,0.15134347826086958,-296.17795652173913,0.2506536089538405,0.0,43.0,6.356,0.309,3.331,9.687
01-14,0.09433333333333345,-183.0066666666669,0.043825662339098015,2.0,43.0,3.962,0.304,3.679,7.641
01-15,0.0691777777777778,-132.4125555555556,0.1861143787191537,0.0,43.0,2.906,0.284,4.49,7.396
01-16,0.062259999999999996,-117.7563,0.158876387923079,0.0,43.0,2.615,0.246,5.456,8.071
01-17,0.04716666666666658,-88.50353333333317,0.448081548716583,0.0,43.0,1.981,0.182,4.839,6.82
01-18,0.02572727272727272,-45.48324545454544,0.6334724060856933,0.0,43.0,1.081,0.079,5.431,6.512
01-19,0.02330588235294117,-41.23476470588234,0.7615493074182684,0.0,43.0,0.978,0.059,4.888,5.866
01-20,0.015613793103448272,-26.416586206896543,0.8965279189482995,0.0,43.0,0.656,0.049,4.483,5.139
01-21,-0.006603333333333332,18.017666666666663,0.6646547813082151,-0.0,43.0,-0.278,-0.024,4.95,4.672
01-22,-0.018731904761904762,42.048409523809525,0.6804707785321866,-0.0,43.0,-0.787,-0.08,4.978,4.191
01-23,-0.02840884615384616,62.16639230769232,0.48793753671895557,-0.0,43.0,-1.193,-0.098,5.945,4.752
01-24,-0.0012863636363636259,8.798727272727252,1.0,-0.0,43.0,-0.054,-0.003,6.253,6.199
01-25,0.0,6.1411,0.930910680164664,0.0,43.0,0.0,0.0,6.141,6.141
01-26,-0.012047714285714292,29.529028571428583,0.9654228872862332,-0.0,43.0,-0.506,-0.042,5.687,5.181
01-27,0.008254166666666674,-12.31993333333335,0.5584004547635599,0.0,43.0,0.347,0.04,4.015,4.362
