,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.2055555277777778,-387.9082777916667,0.6777161122500928,0.0,42.0,8.633,0.281,18.886,27.519
01-02,0.20000007692307684,-375.40015380769216,0.4791861756075628,0.0,42.0,8.4,0.276,20.4,28.8
01-03,0.1727272727272726,-320.7681813181815,0.41225516799167616,0.0,42.0,7.255,0.24,21.059,28.314
01-04,0.18378375675675676,-342.8256221351351,0.29622163753056174,0.0,42.0,7.719,0.26,20.882,28.601
01-05,0.16111108333333332,-297.391611125,0.4517264720866896,0.0,42.0,6.767,0.226,21.447,28.214
01-06,0.15937500000000004,-291.4203125000001,0.36293485816471427,0.0,42.0,6.694,0.22,23.983,30.677
01-07,0.16111111111111123,-295.8416676666669,0.266154543300259,0.0,42.0,6.767,0.225,22.997,29.764
01-08,0.17499997222222222,-324.4124444583333,0.22943429057595655,0.0,42.0,7.349,0.243,21.913,29.262
01-09,0.18333333333333338,-341.6250005000001,0.17412614678904337,0.0,42.0,7.7,0.249,21.192,28.892
01-10,0.19736842105263158,-368.6881578947369,0.21249096477133422,0.0,42.0,8.289,0.269,21.904,30.193
01-11,0.27647064705882357,-527.0530587941178,0.12944056809503612,0.0,42.0,11.612,0.373,20.082,31.694
01-12,0.44210526315789467,-857.2394736842103,0.03983607406591694,2.0,42.0,18.568,0.577,17.687,36.255
01-13,0.6199999999999999,-1212.2399999999998,0.0059264210331235745,3.0,42.0,26.04,0.79,14.74,40.78
01-14,0.6714284761904762,-1313.771238142857,0.004487646216817742,3.0,42.0,28.2,0.84,14.986,43.186
01-15,0.6518517777777778,-1272.5776296666668,0.005161904401369322,3.0,42.0,27.378,0.826,17.437,44.815
01-16,0.6199999999999999,-1210.0400004999997,0.006345720175395142,3.0,42.0,26.04,0.801,16.94,42.98
01-17,0.5757576060606061,-1122.727333318182,0.0029159369291458237,3.0,42.0,24.182,0.773,16.697,40.879
01-18,0.5526315789473685,-1077.9868421052633,0.004814104042068168,3.0,42.0,23.211,0.772,15.671,38.882
01-19,0.5111111111111111,-994.7666666666667,0.0031368428408125038,3.0,42.0,21.467,0.721,16.722,38.189
01-20,0.48095238095238085,-935.2142857142854,0.005532255657933582,3.0,42.0,20.2,0.679,16.59,36.79
01-21,0.44999992857142856,-873.9748571785714,0.023969387961283894,2.0,42.0,18.9,0.645,16.575,35.475
01-22,0.38484848484848483,-744.7045449545454,0.03983607406591694,2.0,42.0,16.163,0.566,16.911,33.074
01-23,0.40833350000000007,-792.0628337500002,0.028507710335136993,2.0,42.0,17.15,0.614,16.029,33.179
01-24,0.3875000625,-751.70637496875,0.02540712957631497,2.0,42.0,16.275,0.588,15.156,31.431
01-25,0.35365853658536583,-683.290243402439,0.026918900421698533,2.0,42.0,14.854,0.541,16.6,31.454
01-26,0.35151512121212125,-679.0544858636365,0.016738460142238676,2.0,42.0,14.764,0.549,16.594,31.358
01-27,0.35151515151515156,-678.1045454545456,0.013901661003743238,2.0,42.0,14.764,0.562,17.544,32.308
01-28,0.34999999999999987,-675.5749999999997,0.00776849553745107,3.0,42.0,14.7,0.577,17.075,31.775
01-29,0.3588235294117647,-693.7676470588235,0.0059264210331235745,3.0,42.0,15.071,0.614,16.344,31.415
01-30,0.3523809523809523,-681.9857137857141,0.0059264210331235745,3.0,42.0,14.8,0.62,15.376,30.176
01-31,0.33636354545454544,-650.1089091363636,0.007265289782793838,3.0,42.0,14.127,0.602,15.555,29.682
02-01,0.29999999999999893,-577.6499999999978,0.0157409694014905,2.0,42.0,12.6,0.539,16.05,28.65
02-02,0.2787878787878788,-536.2363626363637,0.017791022959138703,2.0,42.0,11.709,0.502,15.485,27.194
02-03,0.2652173913043479,-509.5521739130437,0.02260274026296072,2.0,42.0,11.139,0.484,15.313,26.452
02-04,0.23714282857142857,-454.26708622857143,0.02007136179278879,2.0,42.0,9.96,0.436,15.039,24.999
02-05,0.21304347826086958,-406.5304347826087,0.013901661003743238,2.0,42.0,8.947,0.396,15.083,24.03
02-06,0.25909095454545455,-499.05236361363643,0.013901661003743238,2.0,42.0,10.881,0.495,13.689,24.57
02-07,0.24333333333333335,-468.3450005,0.009470720241393726,3.0,42.0,10.22,0.482,13.212,23.432
02-08,0.22941176470588232,-440.9588235294117,0.006791530712635163,3.0,42.0,9.635,0.47,13.047,22.682
02-09,0.23142857142857137,-445.3914280714285,0.008869553561511978,3.0,42.0,9.72,0.484,12.606,22.326
02-10,0.23428574285714288,-450.5543423428572,0.0059264210331235745,3.0,42.0,9.84,0.499,13.097,22.937
02-11,0.2117647058823529,-406.1735294117646,0.008869553561511978,3.0,42.0,8.894,0.457,12.909,21.803
02-12,0.20434786956521742,-390.89356519565223,0.012254760270346887,2.0,42.0,8.582,0.442,13.511,22.093
02-13,0.19999999999999996,-382.2999994999999,0.033767571415649345,2.0,42.0,8.4,0.427,13.5,21.9
02-14,0.15862072413793105,-299.4121379137932,0.08988158946826497,1.0,42.0,6.662,0.335,14.498,21.16
02-15,0.15714299999999984,-296.35742799999963,0.1352154124488678,0.0,42.0,6.6,0.322,14.629,21.229
02-16,0.14137931034482756,-264.7879310344827,0.25661600271303886,0.0,42.0,5.938,0.287,15.002,20.94
02-17,0.13421052631578947,-250.85394736842105,0.32848073232961217,0.0,42.0,5.637,0.275,14.749,20.386
02-18,0.1409090909090909,-264.89772677272725,0.33972197352938505,0.0,42.0,5.919,0.294,13.961,19.88
02-19,0.12608695652173915,-235.51086956521743,0.4791861756075628,0.0,42.0,5.296,0.261,14.015,19.311
02-20,0.11176470588235296,-206.47352941176473,0.5820690716517367,0.0,42.0,4.694,0.227,14.709,19.403
02-21,0.12307692307692306,-228.34230769230766,0.5220292746208863,0.0,42.0,5.169,0.234,15.227,20.396
02-22,0.14838709677419354,-279.2,0.5516478210183582,0.0,42.0,6.232,0.263,14.458,20.69
02-23,0.10000000000000142,-182.35000050000286,0.7108952874500365,0.0,42.0,4.2,0.17,15.55,19.75
02-24,0.08947368421052633,-161.8526310789474,0.6942324524938992,0.0,42.0,3.758,0.146,15.216,18.974
02-25,0.08333333333333341,-149.42499900000016,0.5516478210183582,0.0,42.0,3.5,0.129,15.492,18.992
02-26,0.07777777777777779,-138.26666666666668,0.5220292746208863,0.0,42.0,3.266,0.116,15.656,18.922
02-27,0.0750000000000001,-133.06250000000017,0.4517264720866896,0.0,42.0,3.15,0.111,15.363,18.513
02-28,0.08333331111111104,-150.27495506666654,0.37490496599151024,0.0,42.0,3.5,0.125,14.642,18.142
03-01,0.11764705882352941,-218.83529361764704,0.4517264720866896,0.0,42.0,4.941,0.181,13.988,18.929
03-02,0.09090909090909091,-165.42272677272726,0.4791861756075628,0.0,42.0,3.819,0.141,14.486,18.305
03-03,0.0625,-108.6687495,0.6942324524938992,0.0,42.0,2.625,0.098,15.019,17.644
