,mean,slp,chg,pvalue
01-01,0.786,0.008,0.341,0.227
01-02,0.774,0.007,0.3,0.258
01-03,0.723,0.007,0.28,0.209
01-04,0.646,0.008,0.334,0.2
01-05,0.637,0.008,0.343,0.191
01-06,0.684,0.007,0.315,0.183
01-07,0.706,0.008,0.332,0.191
01-08,0.718,0.009,0.376,0.175
01-09,0.73,0.01,0.42,0.092
01-10,0.7,0.01,0.42,0.087
01-11,0.669,0.01,0.4,0.108
01-12,0.67,0.01,0.42,0.152
01-13,0.674,0.007,0.305,0.2
01-14,0.674,0.007,0.303,0.191
01-15,0.666,0.008,0.327,0.125
01-16,0.636,0.008,0.336,0.209
01-17,0.608,0.009,0.367,0.167
01-18,0.609,0.009,0.39,0.131
01-19,0.606,0.008,0.325,0.125
01-20,0.593,0.007,0.28,0.138
01-21,0.552,0.006,0.252,0.175
01-22,0.584,0.007,0.292,0.175
01-23,0.586,0.008,0.343,0.125
01-24,0.536,0.008,0.336,0.218
01-25,0.566,0.008,0.343,0.247
01-26,0.558,0.009,0.385,0.218
01-27,0.52,0.01,0.42,0.152
01-28,0.508,0.009,0.38,0.119
01-29,0.494,0.007,0.3,0.066
01-30,0.496,0.008,0.319,0.092
01-31,0.607,0.008,0.354,0.108
02-01,0.604,0.007,0.294,0.159
02-02,0.608,0.009,0.367,0.159
02-03,0.593,0.007,0.28,0.183
02-04,0.603,0.007,0.28,0.2
02-05,0.606,0.008,0.334,0.152
02-06,0.584,0.007,0.291,0.092
02-07,0.574,0.007,0.287,0.145
02-08,0.562,0.006,0.252,0.131
02-09,0.562,0.006,0.252,0.108
02-10,0.544,0.007,0.294,0.097
02-11,0.496,0.008,0.327,0.066
02-12,0.546,0.008,0.34,0.044
02-13,0.567,0.008,0.35,0.035
02-14,0.57,0.01,0.405,0.033
02-15,0.582,0.011,0.462,0.017
02-16,0.624,0.012,0.497,0.019
02-17,0.644,0.012,0.504,0.027
02-18,0.596,0.013,0.548,0.021
02-19,0.575,0.012,0.526,0.018
02-20,0.544,0.012,0.497,0.016
02-21,0.534,0.012,0.493,0.021
02-22,0.544,0.012,0.497,0.031
02-23,0.55,0.01,0.42,0.037
02-24,0.58,0.01,0.42,0.044
02-25,0.61,0.01,0.42,0.053
02-26,0.63,0.01,0.42,0.035
02-27,0.619,0.01,0.4,0.063
02-28,0.591,0.01,0.44,0.083
03-01,0.588,0.009,0.387,0.152
03-02,0.576,0.008,0.33,0.183
03-03,0.554,0.007,0.298,0.167
03-04,0.554,0.007,0.296,0.291
03-05,0.533,0.007,0.28,0.327
03-06,0.532,0.006,0.249,0.393
03-07,0.542,0.006,0.255,0.379
03-08,0.532,0.006,0.252,0.227
03-09,0.542,0.006,0.252,0.258
03-10,0.553,0.007,0.28,0.218
03-11,0.613,0.007,0.289,0.315
03-12,0.593,0.006,0.266,0.365
03-13,0.584,0.007,0.3,0.436
03-14,0.596,0.008,0.343,0.291
03-15,0.634,0.007,0.3,0.352
03-16,0.751,0.006,0.24,0.407
03-17,0.753,0.007,0.28,0.466
03-18,0.772,0.006,0.257,0.451
03-19,0.731,0.006,0.24,0.436
03-20,0.807,0.004,0.15,0.651
03-21,0.836,-0.002,-0.097,0.821
03-22,0.909,-0.005,-0.224,0.86
03-23,1.076,-0.007,-0.275,0.9
03-24,1.147,-0.007,-0.28,0.88
03-25,1.1,-0.01,-0.42,0.9
03-26,1.171,-0.009,-0.39,0.725
03-27,1.172,-0.009,-0.387,0.687
03-28,1.23,-0.01,-0.42,0.687
03-29,1.224,-0.013,-0.54,0.633
03-30,1.244,-0.013,-0.535,0.513
03-31,1.442,-0.019,-0.803,0.393
04-01,1.669,-0.036,-1.5,0.269
04-02,1.798,-0.041,-1.722,0.247
04-03,1.721,-0.034,-1.44,0.339
04-04,1.876,-0.037,-1.565,0.365
04-05,3.141,-0.034,-1.44,0.291
04-06,3.436,-0.072,-3.037,0.152
04-07,3.63,-0.08,-3.36,0.145
04-08,4.126,-0.077,-3.24,0.102
04-09,5.366,-0.072,-3.028,0.379
04-10,4.979,-0.076,-3.174,0.669
04-11,5.592,-0.074,-3.093,0.546
04-12,6.194,-0.043,-1.8,0.651
04-13,6.344,-0.028,-1.176,0.687
04-14,8.252,0.016,0.663,0.92
04-15,9.003,0.007,0.28,0.841
04-16,8.424,-0.033,-1.371,0.597
04-17,10.69,-0.105,-4.401,0.269
04-18,13.66,-0.12,-5.04,0.315
04-19,16.65,-0.125,-5.25,0.327
04-20,18.788,-0.106,-4.467,0.247
04-21,18.193,-0.054,-2.25,0.365
04-22,18.441,0.071,2.965,0.763
04-23,23.233,0.066,2.784,0.94
04-24,22.717,0.308,12.95,0.563
04-25,24.426,0.163,6.844,0.466
04-26,25.54,0.12,5.04,0.466
04-27,26.72,0.21,8.82,0.247
04-28,27.32,0.21,8.82,0.315
04-29,30.267,0.333,14.0,0.209
04-30,32.487,0.343,14.426,0.102
05-01,27.771,0.286,12.0,0.152
05-02,26.171,0.335,14.083,0.2
05-03,30.321,0.361,15.146,0.303
05-04,32.483,0.342,14.35,0.28
05-05,33.013,0.507,21.28,0.269
05-06,28.486,0.443,18.606,0.352
05-07,25.66,0.38,15.96,0.421
05-08,25.324,0.262,11.025,0.421
05-09,26.604,0.452,18.978,0.167
05-10,26.489,0.394,16.56,0.167
05-11,27.006,0.353,14.817,0.175
05-12,26.327,0.313,13.16,0.227
05-13,25.37,0.385,16.164,0.145
05-14,24.143,0.321,13.5,0.175
05-15,25.744,0.272,11.424,0.339
05-16,23.928,0.164,6.883,0.436
05-17,27.178,-0.061,-2.567,0.98
05-18,26.384,0.042,1.762,0.92
05-19,25.618,-0.091,-3.827,0.92
05-20,25.211,0.056,2.334,0.597
05-21,25.5,0.1,4.2,0.327
05-22,26.8,0.15,6.3,0.28
05-23,25.312,0.256,10.763,0.125
05-24,24.06,0.28,11.76,0.159
05-25,23.267,0.183,7.7,0.258
05-26,22.917,0.158,6.65,0.379
05-27,23.169,0.085,3.554,0.53
05-28,21.052,0.076,3.2,0.407
05-29,19.856,0.028,1.168,0.615
05-30,17.304,0.002,0.077,0.546
05-31,18.469,0.035,1.454,0.53
06-01,19.373,-0.063,-2.66,0.821
06-02,18.742,-0.079,-3.316,0.88
