,mean,slp,chg,pvalue
01-01,9.186,-0.038,-1.575,0.678
01-02,8.757,0.004,0.168,0.796
01-03,8.986,-0.027,-1.155,0.866
01-04,9.103,-0.044,-1.854,0.711
01-05,8.896,-0.028,-1.161,0.991
01-06,9.705,0.01,0.42,0.779
01-07,10.202,0.005,0.227,0.884
01-08,9.752,-0.018,-0.741,0.814
01-09,9.263,-0.084,-3.544,0.221
01-10,10.552,-0.096,-4.038,0.508
01-11,10.767,-0.066,-2.763,0.552
01-12,9.905,0.0,0.0,0.831
01-13,11.838,0.078,3.255,0.661
01-14,10.582,0.065,2.717,0.814
01-15,11.42,0.038,1.615,0.762
01-16,9.908,0.017,0.723,0.814
01-17,9.283,-0.034,-1.422,0.779
01-18,9.022,-0.037,-1.555,0.629
01-19,8.322,-0.038,-1.575,0.582
01-20,9.616,-0.029,-1.211,0.796
01-21,9.491,-0.018,-0.774,0.598
01-22,9.29,-0.011,-0.442,0.919
01-23,8.75,0.0,0.0,0.831
01-24,9.756,0.003,0.127,0.34
01-25,9.349,0.058,2.428,0.317
01-26,9.22,0.02,0.84,0.598
01-27,13.262,0.026,1.073,0.479
01-28,13.765,0.03,1.26,0.552
01-29,11.544,-0.013,-0.547,0.728
01-30,9.692,-0.007,-0.303,0.567
01-31,8.831,0.062,2.608,0.167
02-01,8.52,0.04,1.68,0.204
02-02,8.475,0.05,2.1,0.061
02-03,8.812,0.064,2.678,0.067
02-04,8.28,0.08,3.36,0.103
02-05,7.594,0.058,2.423,0.196
02-06,8.093,0.117,4.9,0.118
02-07,7.644,0.129,5.4,0.204
02-08,7.768,0.125,5.25,0.108
02-09,7.982,0.113,4.725,0.061
02-10,7.277,0.094,3.938,0.034
02-11,6.698,0.056,2.352,0.522
02-12,6.946,0.092,3.853,0.317
02-13,6.642,0.085,3.583,0.229
02-14,6.794,0.089,3.741,0.086
02-15,7.601,0.083,3.48,0.167
02-16,8.208,0.055,2.323,0.351
02-17,8.508,0.057,2.395,0.866
02-18,8.741,0.082,3.438,0.412
02-19,9.152,0.053,2.229,0.814
02-20,9.135,0.071,2.982,0.598
02-21,8.927,0.074,3.09,0.552
02-22,8.318,0.025,1.06,0.955
02-23,7.588,0.037,1.545,0.711
02-24,7.003,0.017,0.7,0.991
02-25,7.226,0.003,0.105,0.745
02-26,7.92,0.04,1.68,0.884
02-27,7.85,-0.002,-0.067,0.831
02-28,8.105,-0.061,-2.542,0.328
03-01,9.544,-0.132,-5.526,0.094
03-02,9.94,-0.119,-5.007,0.189
03-03,12.061,-0.078,-3.29,0.4
03-04,11.854,-0.193,-8.088,0.074
03-05,13.025,-0.149,-6.264,0.221
03-06,12.588,-0.023,-0.969,0.745
03-07,12.098,-0.104,-4.375,0.307
03-08,11.428,-0.144,-6.044,0.124
03-09,9.812,-0.146,-6.152,0.196
03-10,9.226,-0.119,-4.999,0.375
03-11,8.294,-0.133,-5.572,0.328
03-12,8.018,-0.063,-2.655,0.425
03-13,8.281,-0.037,-1.554,0.552
03-14,8.752,-0.006,-0.247,0.831
03-15,11.93,0.06,2.52,0.552
03-16,11.474,0.049,2.043,0.479
03-17,11.454,0.008,0.35,0.465
03-18,10.127,-0.057,-2.374,0.745
03-19,9.484,-0.072,-3.013,0.711
03-20,8.764,-0.121,-5.063,0.229
03-21,9.734,-0.192,-8.064,0.196
03-22,10.288,-0.125,-5.25,0.266
03-23,12.88,-0.04,-1.68,0.645
03-24,11.453,-0.094,-3.948,0.196
03-25,9.725,-0.05,-2.1,0.286
03-26,8.427,-0.096,-4.026,0.103
03-27,8.882,-0.065,-2.717,0.479
03-28,10.048,-0.153,-6.423,0.108
03-29,10.779,-0.042,-1.774,0.508
03-30,12.141,-0.018,-0.764,0.678
03-31,12.336,-0.128,-5.366,0.351
04-01,12.159,-0.081,-3.418,0.522
04-02,12.756,0.013,0.54,0.849
04-03,12.13,-0.041,-1.721,0.796
04-04,11.753,0.005,0.191,0.937
04-05,12.54,0.081,3.387,0.552
04-06,12.966,0.032,1.365,1.0
04-07,14.071,-0.059,-2.478,0.425
04-08,13.517,0.033,1.4,0.831
04-09,17.384,0.068,2.866,0.728
04-10,15.568,0.037,1.555,0.884
04-11,14.186,0.071,3.0,0.779
04-12,15.434,0.069,2.917,0.902
04-13,18.191,-0.018,-0.764,0.779
04-14,15.952,0.003,0.145,0.745
04-15,15.423,-0.055,-2.303,0.479
04-16,14.153,0.006,0.27,0.653
04-17,13.79,-0.021,-0.891,0.582
04-18,14.493,-0.113,-4.76,0.032
04-19,12.602,-0.094,-3.953,0.212
04-20,11.439,-0.023,-0.958,0.317
04-21,12.172,0.045,1.909,0.814
04-22,11.765,0.03,1.26,0.661
04-23,10.798,-0.003,-0.136,0.387
04-24,9.652,-0.025,-1.051,0.598
04-25,10.373,-0.054,-2.268,0.328
04-26,10.657,-0.036,-1.5,0.387
04-27,9.886,0.011,0.477,0.866
04-28,10.206,0.013,0.529,0.849
04-29,10.722,0.044,1.83,0.796
04-30,10.2,0.03,1.273,0.955
05-01,9.966,-0.077,-3.233,0.167
05-02,9.052,-0.074,-3.125,0.118
05-03,9.372,-0.028,-1.159,0.412
05-04,8.648,-0.033,-1.377,0.425
05-05,8.785,-0.051,-2.147,0.204
05-06,8.444,-0.072,-3.045,0.099
05-07,8.743,-0.114,-4.8,0.04
05-08,7.469,-0.121,-5.102,0.023
05-09,7.596,-0.108,-4.526,0.058
05-10,6.412,-0.097,-4.06,0.034
05-11,7.685,-0.14,-5.88,0.029
05-12,7.291,-0.088,-3.692,0.16
05-13,7.186,-0.07,-2.929,0.351
05-14,7.201,-0.079,-3.3,0.229
05-15,7.282,-0.127,-5.32,0.032
05-16,6.588,-0.114,-4.769,0.047
05-17,5.903,-0.084,-3.538,0.058
05-18,5.972,-0.077,-3.22,0.103
05-19,5.813,-0.052,-2.201,0.238
05-20,5.633,-0.074,-3.108,0.16
05-21,5.636,-0.048,-2.006,0.16
05-22,5.485,-0.029,-1.232,0.452
05-23,5.379,-0.031,-1.302,0.375
05-24,5.088,-0.003,-0.14,0.328
05-25,4.712,-0.008,-0.315,0.745
05-26,4.298,-0.014,-0.607,0.567
05-27,4.371,-0.008,-0.336,0.537
05-28,4.59,0.009,0.375,0.902
05-29,4.298,0.006,0.256,0.831
05-30,4.24,0.011,0.444,0.438
05-31,3.932,0.013,0.525,0.328
06-01,4.406,0.031,1.285,0.34
06-02,5.253,-0.003,-0.14,0.884
06-03,4.948,-0.034,-1.44,0.363
06-04,5.048,-0.035,-1.454,0.238
06-05,4.884,-0.011,-0.467,0.375
06-06,4.964,-0.022,-0.922,0.465
06-07,5.641,0.022,0.912,0.567
06-08,6.243,0.006,0.24,0.849
06-09,6.423,-0.005,-0.21,0.762
06-10,6.026,-0.047,-1.98,0.328
06-11,5.321,-0.049,-2.044,0.082
06-12,4.905,-0.04,-1.68,0.067
06-13,4.591,-0.058,-2.424,0.103
06-14,4.536,-0.049,-2.057,0.363
06-15,4.554,-0.022,-0.936,0.661
06-16,4.386,-0.028,-1.159,0.522
06-17,4.705,-0.03,-1.26,0.286
06-18,3.949,-0.042,-1.754,0.154
06-19,3.838,-0.043,-1.82,0.363
06-20,3.63,-0.028,-1.197,0.425
06-21,4.045,-0.06,-2.52,0.047
06-22,3.917,-0.065,-2.73,0.034
06-23,3.918,-0.052,-2.205,0.078
06-24,3.798,-0.043,-1.795,0.147
06-25,3.532,-0.026,-1.073,0.296
06-26,3.344,-0.022,-0.916,0.779
06-27,3.569,0.008,0.33,0.831
06-28,3.615,0.01,0.42,0.678
06-29,3.666,0.012,0.525,0.508
06-30,4.422,-0.007,-0.315,0.522
07-01,4.423,-0.004,-0.158,0.296
07-02,4.406,-0.007,-0.294,0.351
07-03,4.534,-0.001,-0.053,0.762
07-04,4.328,-0.004,-0.18,0.762
07-05,4.058,-0.014,-0.578,0.438
07-06,3.625,-0.019,-0.801,0.537
07-07,4.286,0.001,0.037,0.796
07-08,3.948,-0.024,-1.022,0.317
07-09,3.441,-0.018,-0.766,0.34
07-10,3.479,-0.022,-0.932,0.247
07-11,4.04,-0.02,-0.821,0.147
07-12,3.538,-0.025,-1.049,0.181
07-13,3.296,-0.057,-2.4,0.238
07-14,3.844,-0.04,-1.699,0.34
07-15,4.725,-0.02,-0.84,0.919
07-16,5.044,-0.011,-0.476,0.884
07-17,4.65,0.01,0.404,0.919
07-18,3.972,0.003,0.105,1.0
07-19,4.172,-0.006,-0.24,0.884
07-20,4.246,0.001,0.053,0.831
07-21,3.932,-0.006,-0.252,0.866
07-22,4.671,0.002,0.068,0.973
07-23,4.522,-0.006,-0.252,0.678
07-24,3.92,-0.019,-0.807,0.613
07-25,3.842,-0.007,-0.311,0.745
07-26,3.658,0.017,0.715,1.0
07-27,4.094,0.01,0.405,0.991
07-28,3.864,0.029,1.204,0.452
07-29,3.433,0.017,0.714,0.613
07-30,3.652,-0.005,-0.221,0.902
07-31,3.624,0.007,0.3,0.711
08-01,3.504,0.017,0.727,0.508
08-02,2.958,0.014,0.607,0.728
08-03,2.722,0.012,0.525,0.973
08-04,2.496,0.002,0.084,0.919
08-05,2.414,-0.002,-0.105,0.796
08-06,2.696,-0.008,-0.346,0.902
08-07,2.703,-0.004,-0.148,0.884
08-08,2.875,0.019,0.812,0.375
08-09,2.716,0.024,0.987,0.09
08-10,2.752,0.044,1.848,0.221
08-11,2.951,0.053,2.216,0.328
08-12,2.808,0.044,1.855,0.247
08-13,3.258,0.036,1.525,0.247
08-14,3.284,0.028,1.176,0.387
08-15,3.053,0.026,1.092,0.438
08-16,2.908,0.036,1.5,0.055
08-17,2.674,0.027,1.149,0.181
08-18,2.616,0.032,1.34,0.221
08-19,3.172,0.004,0.154,0.796
08-20,2.907,-0.006,-0.258,0.598
08-21,2.662,-0.015,-0.623,0.465
08-22,2.747,-0.026,-1.112,0.351
08-23,3.433,-0.014,-0.578,0.661
08-24,4.133,-0.013,-0.56,0.678
08-25,3.75,-0.019,-0.805,0.522
08-26,3.375,-0.021,-0.889,0.745
08-27,3.225,0.0,0.0,0.728
08-28,3.096,0.011,0.455,0.493
08-29,4.09,-0.021,-0.889,0.537
08-30,4.334,-0.022,-0.939,0.522
08-31,4.165,-0.031,-1.286,0.796
09-01,4.943,-0.013,-0.552,0.973
09-02,4.502,-0.006,-0.271,0.991
09-03,3.964,-0.023,-0.951,0.937
09-04,3.86,-0.01,-0.42,0.884
09-05,3.966,0.003,0.127,0.582
09-06,4.148,-0.015,-0.63,0.991
09-07,4.192,-0.035,-1.481,0.296
09-08,3.728,-0.032,-1.357,0.387
09-09,3.497,-0.025,-1.051,0.745
09-10,3.113,-0.004,-0.164,0.902
09-11,4.111,-0.028,-1.155,0.849
09-12,4.753,-0.053,-2.24,0.711
09-13,4.639,-0.042,-1.758,0.465
09-14,4.045,-0.031,-1.296,0.796
09-15,4.393,-0.045,-1.87,0.613
09-16,4.717,-0.056,-2.352,0.629
09-17,5.542,-0.055,-2.299,0.508
09-18,6.744,-0.052,-2.165,0.438
09-19,7.098,-0.004,-0.164,0.866
09-20,7.858,-0.103,-4.317,0.247
09-21,7.332,-0.057,-2.389,0.645
09-22,6.562,-0.055,-2.299,0.387
09-23,5.342,-0.066,-2.768,0.508
09-24,5.402,-0.076,-3.21,0.4
09-25,7.692,-0.025,-1.051,0.831
09-26,6.566,-0.018,-0.748,0.884
09-27,6.096,-0.067,-2.82,0.221
09-28,5.565,-0.06,-2.52,0.189
09-29,5.627,-0.015,-0.63,0.582
09-30,7.149,-0.003,-0.12,0.991
10-01,7.22,-0.009,-0.367,0.973
