,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.022086698717948695,-39.579137339743546,0.7130491088889688,0.0,37.0,0.928,0.074,4.13,5.058
01-02,0.03466749999999998,-64.13699749999998,0.2819046108192158,0.0,37.0,1.456,0.161,4.47,5.926
01-03,0.1185372807017544,-231.68154956140353,0.037160458141364705,2.0,37.0,4.978,0.559,2.904,7.882
01-04,0.1425884615384615,-278.2401576923076,0.07005128462163257,1.0,37.0,5.989,0.509,3.942,9.931
01-05,0.08907761904761906,-172.22800523809528,0.1689113395241173,0.0,37.0,3.741,0.365,4.057,7.798
01-06,0.05424166666666666,-102.66060833333331,0.09932636867264089,1.0,37.0,2.278,0.335,4.684,6.962
01-07,0.033306923076923074,-62.099125384615384,0.22541303195972806,0.0,37.0,1.399,0.206,3.815,5.214
01-08,0.04845155172413794,-92.62594879310346,0.0789015593829665,1.0,37.0,2.035,0.207,3.26,5.295
01-09,0.04420803030303031,-84.17993651515152,0.04525554618596206,2.0,37.0,1.856,0.253,3.308,5.164
01-10,0.10670148148148141,-208.5548585185184,0.001652787718636528,3.0,37.0,4.482,0.706,2.607,7.089
01-11,0.14150000000000001,-277.7645,0.0052337511293278904,3.0,37.0,5.943,0.708,2.264,8.207
01-12,0.1564361111111111,-307.8183138888889,0.08864074661698318,1.0,37.0,6.57,0.548,1.769,8.339
01-13,0.081539375,-158.30613187499998,0.02461144020010475,2.0,37.0,3.425,0.34,3.06,6.485
01-14,0.0566,-108.50219999999999,0.1689113395241173,0.0,37.0,2.377,0.281,3.509,5.886
01-15,0.05659999999999918,-108.78519999999835,0.13055440660892748,0.0,37.0,2.377,0.364,3.226,5.603
01-16,0.05102685421994884,-97.91032787723783,0.21515988319619161,0.0,37.0,2.143,0.324,3.072,5.215
01-17,0.0459134460547504,-86.93475177133655,0.5045014597713458,0.0,37.0,1.928,0.26,3.928,5.856
01-18,0.0,4.528,0.9565458659896142,0.0,37.0,0.0,0.0,4.528,4.528
01-19,0.0,4.245,0.83810858978553,0.0,37.0,0.0,0.0,4.245,4.245
01-20,0.0,4.245,0.967405367717791,0.0,37.0,0.0,0.0,4.245,4.245
01-21,0.013988285714285715,-24.11410657142857,0.5220542678768723,0.0,37.0,0.587,0.083,3.569,4.156
01-22,0.016171428571428562,-28.61534285714284,0.36145300334070685,0.0,37.0,0.679,0.113,3.388,4.067
01-23,0.023111666666666662,-42.19199833333332,0.470351418087696,0.0,37.0,0.971,0.122,3.546,4.517
01-24,0.03883593073593074,-73.87635367965369,0.294266104304963,0.0,37.0,1.631,0.13,2.98,4.611
01-25,0.03606654135338345,-68.34588308270675,0.13055440660892748,0.0,37.0,1.515,0.18,3.03,4.545
01-26,0.03685152173913044,-69.9134889130435,0.13055440660892748,0.0,37.0,1.547,0.214,3.016,4.563
01-27,0.04386500000000003,-83.91940500000005,0.1172543419784362,0.0,37.0,1.843,0.268,2.889,4.732
01-28,0.05773199999999999,-111.61180399999998,0.16063112444447003,0.0,37.0,2.425,0.407,2.64,5.065
01-29,0.07627823886639677,-148.36564301619435,0.01714159544079563,2.0,37.0,3.204,0.554,2.589,5.793
01-30,0.047166666666666676,-90.51283333333335,0.3200645361580008,0.0,37.0,1.981,0.228,2.83,4.811
01-31,0.027102116402116412,-51.00992645502647,0.539915857350804,0.0,37.0,1.138,0.15,2.625,3.763
02-01,0.0,3.679,0.8594521306883358,0.0,37.0,0.0,0.0,3.679,3.679
02-02,0.0,4.0186,0.967405367717791,0.0,37.0,0.0,0.0,4.019,4.019
02-03,0.004677361111111092,-4.8126901388888506,0.43751817737481247,0.0,37.0,0.196,0.026,4.444,4.64
02-04,0.0388126959247649,-73.2639537617555,0.16063112444447003,0.0,37.0,1.631,0.223,3.546,5.177
02-05,0.03537499999999996,-67.19127499999993,0.4060445067036338,0.0,37.0,1.486,0.143,2.816,4.302
02-06,0.041978333333333326,-80.71773166666665,0.2819046108192158,0.0,37.0,1.763,0.244,2.357,4.12
02-07,0.04265214285714286,-81.78032928571429,0.13762928522835538,0.0,37.0,1.792,0.275,2.628,4.42
02-08,0.06488096590909093,-126.00148892045459,0.028309976162966377,2.0,37.0,2.725,0.347,2.398,5.123
02-09,0.05542083333333332,-106.99640416666664,0.13762928522835538,0.0,37.0,2.328,0.296,2.681,5.009
02-10,0.06491584615384616,-125.95794476923079,0.05831741573896787,1.0,37.0,2.726,0.316,2.511,5.237
02-11,0.05660000000000001,-109.35120000000002,0.05831741573896787,1.0,37.0,2.377,0.422,2.66,5.037
02-12,0.06704404761904761,-129.9249630952381,0.13055440660892748,0.0,37.0,2.816,0.423,2.755,5.571
02-13,0.06698459383753502,-130.08923389355743,0.16063112444447003,0.0,37.0,2.814,0.431,2.473,5.287
02-14,0.04858166666666666,-93.48008833333331,0.26990019525158404,0.0,37.0,2.04,0.313,2.663,4.703
02-15,0.031178793103448274,-58.585049827586204,0.4060445067036338,0.0,37.0,1.309,0.185,3.118,4.427
02-16,0.021769230769230763,-40.077153846153834,0.7334631920155024,0.0,37.0,0.914,0.095,3.004,3.918
02-17,-0.014150000000000013,32.64405000000003,0.6530785762864473,-0.0,37.0,-0.594,-0.068,4.641,4.047
02-18,-0.02818679999999998,60.534039599999964,0.33350230153390603,-0.0,37.0,-1.183,-0.156,4.752,3.569
02-19,-0.037819090909090886,80.6187245454545,0.2582511905140965,-0.0,37.0,-1.589,-0.156,5.775,4.186
02-20,-0.00379017857142857,13.172386607142855,0.3908282308519908,-0.0,37.0,-0.16,-0.011,5.672,5.512
02-21,0.0,4.811,0.6335534753768335,0.0,37.0,0.0,0.0,4.811,4.811
02-22,-0.041983516483516455,89.50108241758237,0.294266104304963,-0.0,37.0,-1.764,-0.155,6.416,4.652
02-23,-0.1424433333333333,291.5343366666666,0.010862005929523466,-2.0,37.0,-5.983,-0.435,9.639,3.656
02-24,-0.031130000000000047,68.95861000000009,0.7334631920155024,-0.0,37.0,-1.307,-0.081,7.352,6.045
02-25,0.06917777777777773,-131.35602222222212,0.17750773887281412,0.0,37.0,2.905,0.226,5.547,8.452
02-26,0.08875909090909088,-171.3089045454545,0.05831741573896787,1.0,37.0,3.728,0.451,4.345,8.073
02-27,0.12410729166666666,-242.1822614583333,0.04826478343874108,2.0,37.0,5.213,0.531,3.426,8.639
02-28,0.08332777777777775,-161.31157222222217,0.04525554618596206,2.0,37.0,3.5,0.48,3.594,7.094
03-01,0.0660074175824176,-126.15681291208794,0.26990019525158404,0.0,37.0,2.772,0.343,4.472,7.244
03-02,0.07626433823529412,-147.20588345588234,0.3200645361580008,0.0,37.0,3.203,0.319,3.721,6.924
03-03,0.04741491228070176,-89.42377982456141,0.12376498707129491,0.0,37.0,1.992,0.184,4.41,6.402
03-04,0.026769152046783623,-48.646996637426895,0.33350230153390603,0.0,37.0,1.124,0.118,4.329,5.453
03-05,-0.04167072463768116,88.02743710144927,0.186425775893321,-0.0,37.0,-1.75,-0.148,5.561,3.811
03-06,-0.035610833333333286,75.61453416666657,0.5765325919333777,-0.0,37.0,-1.496,-0.186,5.141,3.645
03-07,-0.0011319999999999998,7.354603999999998,0.8168835068089899,-0.0,37.0,-0.047,-0.005,5.114,5.067
03-08,-0.009159048913043491,23.52612067934785,0.7334631920155024,-0.0,37.0,-0.384,-0.032,5.4,5.016
03-09,0.0,7.4146,0.6728442148625922,0.0,37.0,0.0,0.0,7.415,7.415
03-10,0.13247095238095255,-256.05449190476224,0.1449961562134987,0.0,37.0,5.563,0.436,6.106,11.669
03-11,0.02943200000000002,-50.85170400000004,0.9024333200095813,0.0,37.0,1.236,0.086,7.394,8.63
03-12,0.0,8.49,0.8808988697656468,0.0,37.0,0.0,0.0,8.49,8.49
03-13,-0.0024396551724137888,12.739391379310337,0.6728442148625922,-0.0,37.0,-0.102,-0.008,7.911,7.809
03-14,0.005188333333333373,-3.0314016666667456,0.6928385117296678,0.0,37.0,0.218,0.016,7.236,7.454
03-15,-0.03679,81.11063,0.83810858978553,-0.0,37.0,-1.545,-0.124,8.303,6.758
03-16,-0.0714997961956522,151.27509300271743,0.3472987680371582,-0.0,37.0,-3.003,-0.288,9.777,6.774
03-17,-0.13474659090909102,276.4469420454548,0.06203262229447826,-1.0,37.0,-5.659,-0.49,9.783,4.124
03-18,-0.12640666666666667,259.50911333333335,0.1110156560699953,-0.0,37.0,-5.309,-0.436,9.35,4.041
03-19,-0.13033722222222227,267.10373277777785,0.13055440660892748,-0.0,37.0,-5.474,-0.498,9.166,3.692
03-20,-0.14487423076923073,298.7377388461537,0.3472987680371582,-0.0,37.0,-6.085,-0.531,12.032,5.947
03-21,-0.02672777777777777,63.45017222222221,0.8808988697656468,-0.0,37.0,-1.123,-0.082,10.556,9.433
03-22,-0.06334460547504026,135.3287771336554,0.5765325919333777,-0.0,37.0,-2.661,-0.223,9.97,7.309
03-23,-0.08441206896551728,175.589301724138,0.294266104304963,-0.0,37.0,-3.545,-0.365,8.538,4.993
03-24,-0.1054733552631579,217.70529046052633,0.06203262229447826,-1.0,37.0,-4.43,-0.421,8.974,4.544
03-25,-0.13147708333333336,271.9553354166667,0.294266104304963,-0.0,37.0,-5.522,-0.427,11.762,6.24
03-26,-0.07692067669172922,162.80809135338325,0.5045014597713458,-0.0,37.0,-3.231,-0.216,10.582,7.351
03-27,-0.08040178947368413,169.39197357894722,0.33350230153390603,-0.0,37.0,-3.377,-0.249,10.277,6.9
03-28,-0.030223903508771924,70.00743530701753,0.5220542678768723,-0.0,37.0,-1.269,-0.089,10.194,8.925
03-29,0.0157793939393939,-22.313949696969615,0.7540675143570155,0.0,37.0,0.663,0.047,8.913,9.576
