,mean,slp,chg,pvalue
01-01,11.371,0.229,9.6,0.087
01-02,11.228,0.221,9.296,0.059
01-03,11.106,0.218,9.141,0.064
01-04,10.95,0.208,8.75,0.046
01-05,10.886,0.214,9.0,0.035
01-06,10.941,0.224,9.388,0.035
01-07,10.912,0.235,9.882,0.03
01-08,10.818,0.236,9.927,0.022
01-09,10.707,0.218,9.15,0.027
01-10,10.548,0.225,9.431,0.025
01-11,10.154,0.226,9.48,0.019
01-12,9.864,0.227,9.545,0.02
01-13,9.506,0.211,8.867,0.022
01-14,9.496,0.218,9.141,0.014
01-15,9.45,0.217,9.1,0.015
01-16,9.375,0.213,8.925,0.012
01-17,9.22,0.2,8.4,0.009
01-18,9.26,0.21,8.82,0.01
01-19,9.193,0.207,8.7,0.009
01-20,9.1,0.2,8.4,0.008
01-21,9.1,0.208,8.75,0.005
01-22,9.103,0.217,9.12,0.005
01-23,9.07,0.22,9.24,0.003
01-24,9.02,0.22,9.24,0.003
01-25,9.014,0.219,9.196,0.003
01-26,8.97,0.22,9.24,0.004
01-27,8.888,0.215,9.018,0.003
01-28,8.836,0.214,9.0,0.003
01-29,8.725,0.213,8.926,0.002
01-30,8.553,0.217,9.12,0.002
01-31,8.414,0.219,9.2,0.003
02-01,8.329,0.221,9.3,0.002
02-02,8.212,0.219,9.187,0.002
02-03,7.938,0.206,8.663,0.002
02-04,7.686,0.198,8.299,0.002
02-05,7.61,0.2,8.4,0.001
02-06,7.512,0.194,8.137,0.002
02-07,7.454,0.192,8.081,0.003
02-08,7.412,0.194,8.137,0.003
02-09,7.357,0.193,8.1,0.004
02-10,7.237,0.193,8.1,0.003
02-11,7.395,0.188,7.875,0.003
02-12,7.376,0.179,7.535,0.003
02-13,7.344,0.182,7.653,0.003
02-14,7.206,0.184,7.74,0.003
02-15,7.108,0.185,7.755,0.003
02-16,7.308,0.185,7.754,0.004
02-17,7.305,0.179,7.526,0.003
02-18,7.33,0.187,7.84,0.002
02-19,7.238,0.181,7.613,0.001
02-20,7.089,0.181,7.62,0.001
02-21,7.024,0.188,7.875,0.001
02-22,6.872,0.189,7.924,0.001
02-23,6.852,0.192,8.064,0.001
02-24,6.717,0.176,7.4,0.002
02-25,6.657,0.173,7.26,0.002
02-26,6.64,0.173,7.28,0.002
02-27,6.624,0.173,7.245,0.002
02-28,6.598,0.171,7.196,0.003
03-01,6.55,0.167,7.0,0.004
03-02,6.52,0.17,7.14,0.003
03-03,6.495,0.172,7.244,0.003
03-04,6.444,0.167,7.025,0.002
03-05,6.42,0.167,7.0,0.002
03-06,6.59,0.165,6.93,0.002
03-07,6.472,0.17,7.155,0.001
03-08,6.398,0.175,7.334,0.001
03-09,6.312,0.169,7.085,0.002
03-10,6.231,0.172,7.216,0.001
03-11,6.02,0.17,7.14,0.002
03-12,5.89,0.165,6.93,0.002
03-13,5.835,0.161,6.756,0.003
03-14,5.88,0.162,6.793,0.003
03-15,5.884,0.159,6.678,0.002
03-16,5.882,0.154,6.454,0.003
03-17,5.862,0.152,6.379,0.003
03-18,5.684,0.151,6.326,0.002
03-19,5.568,0.155,6.491,0.001
03-20,5.605,0.167,7.036,0.001
03-21,5.479,0.156,6.57,0.001
03-22,5.412,0.155,6.519,0.001
03-23,5.318,0.15,6.281,0.002
03-24,5.284,0.147,6.191,0.002
03-25,5.26,0.145,6.09,0.002
03-26,5.37,0.15,6.3,0.002
03-27,5.459,0.158,6.646,0.001
03-28,5.483,0.159,6.67,0.001
03-29,5.464,0.156,6.533,0.001
03-30,5.48,0.157,6.58,0.001
03-31,5.481,0.154,6.448,0.001
04-01,5.488,0.153,6.426,0.001
04-02,5.526,0.153,6.417,0.001
04-03,5.42,0.15,6.3,0.001
04-04,5.406,0.151,6.339,0.001
04-05,5.5,0.15,6.3,0.0
04-06,5.6,0.15,6.3,0.001
04-07,5.714,0.152,6.4,0.0
04-08,5.84,0.152,6.365,0.001
04-09,5.819,0.148,6.224,0.001
04-10,5.85,0.155,6.51,0.0
04-11,5.879,0.161,6.78,0.001
04-12,5.83,0.155,6.51,0.001
04-13,5.77,0.15,6.3,0.001
04-14,5.784,0.159,6.678,0.001
04-15,5.849,0.158,6.644,0.001
04-16,5.688,0.148,6.216,0.001
04-17,5.714,0.136,5.693,0.002
04-18,5.78,0.13,5.46,0.004
04-19,5.927,0.131,5.513,0.011
04-20,6.198,0.133,5.586,0.019
04-21,6.23,0.137,5.74,0.08
04-22,7.064,0.131,5.49,0.046
