,mean,slp,chg,pvalue
0,1.27,0.014,0.6,0.544
1,1.27,0.011,0.462,0.558
2,1.27,0.005,0.22,0.729
3,1.33,0.003,0.126,0.778
4,1.27,0.003,0.12,0.879
5,1.13,0.001,0.04,0.965
6,1.02,0.004,0.186,0.665
7,0.93,0.004,0.176,0.729
8,0.93,0.003,0.14,0.879
9,0.93,0.005,0.23,0.488
10,0.85,0.007,0.276,0.474
11,0.79,0.008,0.336,0.795
12,0.82,0.008,0.336,0.558
13,0.75,0.008,0.346,0.931
14,0.74,0.006,0.254,0.965
15,0.74,0.013,0.56,0.308
16,0.71,0.015,0.65,0.665
17,0.65,0.012,0.49,0.845
18,0.79,0.007,0.286,1.0
19,0.96,-0.001,-0.032,0.931
20,0.91,-0.001,-0.046,0.931
21,0.88,0.002,0.07,0.588
22,0.98,0.001,0.056,0.68
23,1.02,0.002,0.07,0.588
24,0.99,0.014,0.604,0.193
25,0.93,0.015,0.63,0.146
26,1.27,0.015,0.65,0.201
27,1.16,0.011,0.458,0.423
28,1.95,0.013,0.554,0.573
29,1.84,0.005,0.21,0.931
30,1.73,0.007,0.288,0.948
31,1.78,0.006,0.234,0.812
32,1.7,0.006,0.262,0.713
33,1.56,0.002,0.076,0.983
34,1.75,0.006,0.236,0.879
35,1.61,0.007,0.306,0.828
36,1.56,0.011,0.448,0.68
37,1.44,0.011,0.452,0.618
38,1.44,0.01,0.434,0.633
39,1.52,0.009,0.364,0.812
40,1.53,0.002,0.088,0.795
41,1.39,0.0,0.0,0.862
42,1.33,-0.004,-0.154,0.762
43,1.3,0.004,0.148,0.914
44,1.5,0.0,0.0,0.845
45,1.74,-0.027,-1.114,0.233
46,1.75,-0.039,-1.624,0.124
47,2.09,-0.049,-2.048,0.233
48,2.15,-0.044,-1.84,0.193
49,2.24,-0.066,-2.751,0.087
50,2.86,-0.065,-2.718,0.051
51,2.89,-0.087,-3.64,0.172
52,2.48,-0.065,-2.738,0.141
53,2.33,-0.042,-1.768,0.242
54,3.11,-0.004,-0.175,0.965
55,2.83,-0.001,-0.036,0.573
56,3.4,-0.004,-0.175,0.983
57,3.4,-0.006,-0.236,0.931
58,3.08,-0.028,-1.184,0.618
59,2.46,-0.031,-1.32,0.448
