,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0007759677419354839,-1.5373975,0.013901661003743238,2.0,42.0,0.033,1.093,-0.002,0.031
01-02,0.0006791999999999972,-1.3450423999999945,0.02007136179278879,2.0,42.0,0.029,0.986,-0.001,0.028
01-03,0.00066033333333333,-1.3094409999999934,0.021304326357000303,2.0,42.0,0.028,0.98,-0.003,0.025
01-04,0.0006603333333333334,-1.3101485000000002,0.01890113810484917,2.0,42.0,0.027,0.956,-0.003,0.024
01-05,0.0006498518518518519,-1.2886247777777777,0.021304326357000303,2.0,42.0,0.028,0.977,-0.003,0.025
01-06,0.0006190625,-1.2267784687500003,0.049346085963436925,2.0,42.0,0.026,0.825,-0.002,0.024
01-07,0.0006508999999999999,-1.28944705,0.023969387961283894,2.0,42.0,0.027,0.893,-0.001,0.026
01-08,0.0006348378378378378,-1.2578967567567567,0.021304326357000303,2.0,42.0,0.027,0.918,-0.002,0.025
01-09,0.0006446111111111084,-1.2767309166666612,0.021304326357000303,2.0,42.0,0.027,0.916,-0.001,0.026
01-10,0.0006414666666666667,-1.2720001,0.01890113810484917,2.0,42.0,0.027,0.926,-0.003,0.024
01-11,0.0006079259259259222,-1.2055013888888817,0.016738460142238676,2.0,42.0,0.025,0.858,-0.002,0.023
01-12,0.0005826470588235265,-1.1548147941176412,0.017791022959138703,2.0,42.0,0.025,0.854,-0.002,0.023
01-13,0.0005817222222222223,-1.1526825833333336,0.016738460142238676,2.0,42.0,0.024,0.819,-0.001,0.023
01-14,0.0005558928571428571,-1.1008952678571429,0.02007136179278879,2.0,42.0,0.024,0.829,-0.001,0.023
01-15,0.0005367241379310345,-1.0624259137931034,0.021304326357000303,2.0,42.0,0.022,0.773,-0.0,0.022
01-16,0.0005290869565217392,-1.0485703695652175,0.026144135709377903,2.0,42.0,0.023,0.842,-0.002,0.021
01-17,0.00046611764705882356,-0.9233707352941177,0.03771778264913328,2.0,42.0,0.02,0.769,-0.001,0.019
01-18,0.0004245,-0.84171275,0.07055328302873853,1.0,42.0,0.018,0.704,-0.002,0.016
01-19,0.00038726315789473683,-0.7690971842105263,0.05477440655616661,1.0,42.0,0.017,0.673,-0.003,0.014
01-20,0.00041925925925925925,-0.8306678888888889,0.03470896416862401,2.0,42.0,0.018,0.71,-0.001,0.017
01-21,0.0004716666666666666,-0.9357394999999998,0.01890113810484917,2.0,42.0,0.019,0.746,-0.002,0.017
01-22,0.00046309090909090904,-0.9184507727272726,0.013055259281349985,2.0,42.0,0.019,0.755,-0.002,0.017
01-23,0.0004429565217391304,-0.8786165652173913,0.012254760270346887,2.0,42.0,0.019,0.764,-0.002,0.017
01-24,0.00045279999999999333,-0.8990060999999867,0.012254760270346887,2.0,42.0,0.019,0.778,-0.003,0.016
01-25,0.00045279999999999333,-0.8992890999999866,0.011498056471976659,2.0,42.0,0.019,0.78,-0.003,0.016
01-26,0.00044218749999999987,-0.8782109062499998,0.013055259281349985,2.0,42.0,0.018,0.721,-0.003,0.015
01-27,0.0004480833333333333,-0.889999625,0.016738460142238676,2.0,42.0,0.019,0.78,-0.003,0.016
01-28,0.0004016774193548387,-0.7970695,0.016738460142238676,2.0,42.0,0.017,0.701,-0.002,0.015
