,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.0006473890977443596,1.306582806390975,1.483331582008418e-07,-3.0,41.0,-0.027,-1.682,0.025,-0.002
01-02,-0.0006603333333333333,1.3324583333333333,1.483331582008418e-07,-3.0,41.0,-0.028,-1.752,0.026,-0.002
01-03,-0.0006355301724137931,1.2825938146551725,4.015952443925386e-07,-3.0,41.0,-0.027,-1.696,0.025,-0.002
01-04,-0.0006131666666666694,1.2378891666666723,4.5376345148007147e-07,-3.0,41.0,-0.025,-1.575,0.024,-0.001
01-05,-0.0006499670329670314,1.3114530989010957,1.0121840965382489e-07,-3.0,41.0,-0.027,-1.685,0.025,-0.002
01-06,-0.0006282053140096625,1.2676684227053152,2.163508041608253e-07,-3.0,41.0,-0.026,-1.615,0.024,-0.002
01-07,-0.0005768846153846655,1.1653613461539465,5.12439082278604e-07,-3.0,41.0,-0.025,-1.543,0.024,-0.001
01-08,-0.0005660000000000751,1.14332000000015,4.5376345148007147e-07,-3.0,41.0,-0.024,-1.513,0.023,-0.001
01-09,-0.0006141920289855114,1.2385238659420374,8.291100208612789e-07,-3.0,41.0,-0.026,-1.605,0.023,-0.003
01-10,-0.0006001787439613526,1.2105113091787438,7.357185665135546e-07,-3.0,41.0,-0.025,-1.572,0.023,-0.002
01-11,-0.0005660000000000001,1.1419050000000002,7.357185665135546e-07,-3.0,41.0,-0.024,-1.483,0.022,-0.002
01-12,-0.0005660000000000001,1.1421880000000002,5.12439082278604e-07,-3.0,41.0,-0.024,-1.512,0.022,-0.002
01-13,-0.0005660000000000016,1.1427540000000032,1.4951916331717996e-06,-3.0,41.0,-0.024,-1.486,0.023,-0.001
01-14,-0.000566,1.142471,8.291100208612789e-07,-3.0,41.0,-0.023,-1.428,0.022,-0.001
01-15,-0.0005660000000000001,1.1424710000000002,5.783980450146942e-07,-3.0,41.0,-0.023,-1.42,0.022,-0.001
01-16,-0.0005660000000000089,1.1427540000000178,7.357185665135546e-07,-3.0,41.0,-0.024,-1.48,0.023,-0.001
01-17,-0.0005660000000000055,1.1427540000000111,7.357185665135546e-07,-3.0,41.0,-0.024,-1.487,0.023,-0.001
01-18,-0.0005660000000000023,1.1419050000000046,1.252418086128415e-06,-3.0,41.0,-0.024,-1.468,0.022,-0.002
01-19,-0.0005659999999999999,1.1430369999999996,1.252418086128415e-06,-3.0,41.0,-0.024,-1.466,0.023,-0.001
01-20,-0.0005660000000000038,1.1430370000000074,1.1828951169690072e-06,-3.0,41.0,-0.024,-1.462,0.023,-0.001
01-21,-0.0005863179487179486,1.1839355794871793,6.525041631455508e-07,-3.0,41.0,-0.025,-1.556,0.024,-0.001
01-22,-0.0006113525641025679,1.2348287756410334,6.036011401810981e-08,-3.0,41.0,-0.026,-1.587,0.025,-0.001
01-23,-0.0006025541666666665,1.2172407791666664,2.7752097797595354e-07,-3.0,41.0,-0.026,-1.616,0.025,-0.001
01-24,-0.000596360153256705,1.2048589463601531,2.4509893070678856e-07,-3.0,41.0,-0.025,-1.528,0.025,-0.0
01-25,-0.0005785839920948595,1.1693244001976242,6.525041631455508e-07,-3.0,41.0,-0.024,-1.473,0.024,0.0
01-26,-0.0006016080368906456,1.2153494657444004,4.5376345148007147e-07,-3.0,41.0,-0.026,-1.617,0.025,-0.001
01-27,-0.0006153106060606015,1.2427409015151425,5.783980450146942e-07,-3.0,41.0,-0.026,-1.584,0.025,-0.001
01-28,-0.0006246214285714286,1.2613532357142858,3.140666127166014e-07,-3.0,41.0,-0.026,-1.557,0.025,-0.001
01-29,-0.0006603333333333318,1.3324583333333304,2.7752097797595354e-07,-3.0,41.0,-0.028,-1.638,0.026,-0.002
01-30,-0.00066788,1.3475441200000002,5.783980450146942e-07,-3.0,41.0,-0.028,-1.624,0.026,-0.002
01-31,-0.0006210702702702678,1.2536884702702653,2.4509893070678856e-07,-3.0,41.0,-0.026,-1.593,0.025,-0.001
02-01,-0.0006235758620689639,1.2623761482758589,2.3739271386435945e-06,-3.0,41.0,-0.026,-1.548,0.028,0.002
02-02,-0.00060373333333333,1.2204469333333265,4.015952443925386e-07,-3.0,41.0,-0.026,-1.613,0.026,0.0
02-03,-0.0006139798850574713,1.240929790229885,1.4951916331717996e-06,-3.0,41.0,-0.026,-1.566,0.026,0.0
02-04,-0.0005865886243386243,1.1856086600529099,8.291100208612789e-07,-3.0,41.0,-0.025,-1.544,0.025,0.0
02-05,-0.0005660000000000003,1.1441690000000007,4.67524608960268e-06,-3.0,41.0,-0.024,-1.483,0.024,0.0
02-06,-0.000566,1.144452,3.3393197846898204e-06,-3.0,41.0,-0.023,-1.419,0.024,0.001
02-07,-0.000566,1.1436030000000001,3.7376663761801154e-06,-3.0,41.0,-0.023,-1.384,0.023,-0.0
02-08,-0.0005660000000000003,1.1436030000000008,4.181344959386379e-06,-3.0,41.0,-0.023,-1.379,0.023,-0.0
02-09,-0.0005702878787878789,1.1516084696969697,3.7376663761801154e-06,-3.0,41.0,-0.024,-1.415,0.023,-0.001
02-10,-0.000566,1.14332,5.835804847142967e-06,-3.0,41.0,-0.024,-1.371,0.023,-0.001
02-11,-0.0005826336553945249,1.1796836771336554,8.106709760813402e-06,-3.0,41.0,-0.025,-1.465,0.027,0.002
02-12,-0.0005824368686868687,1.1767433005050507,2.3739271386435945e-06,-3.0,41.0,-0.024,-1.427,0.024,-0.0
02-13,-0.0005882969696969697,1.1884576424242426,1.3302564783046478e-06,-3.0,41.0,-0.024,-1.413,0.024,-0.0
02-14,-0.0006000144230769231,1.2115978317307692,1.2473794928968829e-05,-3.0,41.0,-0.025,-1.349,0.024,-0.001
02-15,-0.0006025541666666667,1.2172407791666668,2.981867613049971e-06,-3.0,41.0,-0.026,-1.458,0.025,-0.001
02-16,-0.0006179309764309765,1.249111021885522,1.8859799213455375e-06,-3.0,41.0,-0.026,-1.494,0.026,0.0
02-17,-0.0006603333333333165,1.3344393333332996,7.824610581685931e-08,-3.0,41.0,-0.028,-1.473,0.028,-0.0
02-18,-0.0006791999999999999,1.3718707999999997,4.181344959386379e-06,-3.0,41.0,-0.029,-1.418,0.028,-0.001
02-19,-0.0006603333333333333,1.3327413333333333,8.291100208612789e-07,-3.0,41.0,-0.028,-1.475,0.026,-0.002
02-20,-0.0006922244318181864,1.3962086392045545,1.908741222855781e-07,-3.0,41.0,-0.029,-1.563,0.026,-0.003
02-21,-0.0006545611888111888,1.3209198164335665,1.6796961641585284e-06,-3.0,41.0,-0.028,-1.494,0.026,-0.002
02-22,-0.0006443877840909076,1.3039791803977243,4.181344959386379e-06,-3.0,41.0,-0.027,-1.419,0.029,0.002
02-23,-0.0007056858974358852,1.4245331089743345,2.4509893070678856e-07,-3.0,41.0,-0.03,-1.611,0.028,-0.002
02-24,-0.0006411070381231625,1.294307969208202,4.181344959386379e-06,-3.0,41.0,-0.027,-1.412,0.026,-0.001
02-25,-0.0006573854166666499,1.3265654479166331,1.6830886107044307e-07,-3.0,41.0,-0.028,-1.533,0.026,-0.002
02-26,-0.0005869917582417547,1.1858485247252677,3.140666127166014e-07,-3.0,41.0,-0.024,-1.299,0.024,-0.0
02-27,-0.0005887858293075685,1.1905668727858292,4.5376345148007147e-07,-3.0,41.0,-0.024,-1.32,0.025,0.001
02-28,-0.0006106108374384218,1.2347610640394053,1.483331582008418e-07,-3.0,41.0,-0.025,-1.326,0.026,0.001
03-01,-0.0006187349537037019,1.2521331724537001,4.181344959386379e-06,-3.0,41.0,-0.026,-1.263,0.028,0.002
03-02,-0.0006282053140096618,1.272479422705314,6.525041631455508e-07,-3.0,41.0,-0.026,-1.326,0.029,0.003
03-03,-0.0006567051282051321,1.328601551282059,6.525041631455508e-07,-3.0,41.0,-0.028,-1.387,0.029,0.001
03-04,-0.0006835100574712644,1.3804866048850575,1.908741222855781e-07,-3.0,41.0,-0.029,-1.437,0.028,-0.001
03-05,-0.0006664353146853151,1.347203194055945,2.4509893070678856e-07,-3.0,41.0,-0.028,-1.276,0.028,0.0
03-06,-0.0006033796861377536,1.2203059925893696,3.190576683120838e-05,-3.0,41.0,-0.025,-1.105,0.026,0.001
03-07,-0.0005345555555555514,1.0844245555555472,0.000826253158582535,-3.0,41.0,-0.023,-0.95,0.027,0.004
03-08,-0.0006312457305502862,1.277425215370022,3.53231725622738e-05,-3.0,41.0,-0.026,-1.108,0.028,0.002
03-09,-0.0006544375000000001,1.3237855625000001,0.00016769646520820025,-3.0,41.0,-0.028,-1.263,0.029,0.001
03-10,-0.0007074999999999998,1.4312724999999997,3.190576683120838e-05,-3.0,41.0,-0.03,-1.231,0.031,0.001
