,mean,slp,chg,pvalue
01-01,1.487,0.043,1.82,0.07
01-02,1.404,0.042,1.764,0.031
01-03,1.359,0.044,1.862,0.009
01-04,1.441,0.056,2.34,0.01
01-05,1.5,0.04,1.68,0.087
01-06,1.52,0.035,1.483,0.056
01-07,1.425,0.032,1.36,0.078
01-08,1.436,0.023,0.96,0.074
01-09,1.671,0.026,1.076,0.078
01-10,1.574,0.027,1.136,0.042
01-11,1.539,0.02,0.82,0.191
01-12,1.711,0.041,1.704,0.053
01-13,1.601,0.045,1.906,0.022
01-14,1.569,0.064,2.706,0.008
01-15,1.633,0.071,3.0,0.004
01-16,1.494,0.057,2.402,0.004
01-17,1.522,0.046,1.932,0.006
01-18,1.472,0.04,1.701,0.022
01-19,1.356,0.033,1.38,0.167
01-20,1.299,0.03,1.242,0.237
01-21,1.351,0.026,1.08,0.145
01-22,1.356,0.027,1.155,0.138
01-23,1.38,0.025,1.063,0.138
01-24,1.17,0.02,0.84,0.28
01-25,1.136,0.023,0.955,0.167
01-26,1.159,0.025,1.036,0.074
01-27,1.182,0.03,1.281,0.074
01-28,1.22,0.036,1.491,0.035
01-29,1.139,0.034,1.44,0.05
01-30,1.174,0.037,1.563,0.018
01-31,1.237,0.039,1.624,0.019
02-01,1.378,0.034,1.419,0.108
02-02,1.283,0.032,1.324,0.125
02-03,1.332,0.021,0.887,0.315
02-04,1.216,0.023,0.971,0.258
02-05,1.142,0.021,0.886,0.291
02-06,1.04,0.02,0.84,0.145
02-07,1.046,0.018,0.752,0.159
02-08,0.978,0.019,0.805,0.159
02-09,0.97,0.02,0.84,0.063
02-10,0.966,0.018,0.747,0.102
02-11,1.011,0.015,0.65,0.138
02-12,0.981,0.016,0.658,0.209
02-13,1.021,0.016,0.66,0.339
02-14,0.966,0.013,0.555,0.407
02-15,0.957,0.013,0.56,0.725
02-16,0.96,0.015,0.63,0.801
02-17,0.938,0.014,0.579,0.801
02-18,0.997,0.014,0.571,0.669
02-19,1.09,0.015,0.63,0.763
02-20,1.122,0.016,0.683,0.92
02-21,1.366,0.013,0.555,0.98
02-22,1.445,0.013,0.532,0.86
02-23,1.635,0.013,0.53,0.725
02-24,1.514,0.012,0.513,0.563
02-25,1.823,0.016,0.69,0.546
02-26,2.147,0.013,0.56,0.841
02-27,2.654,0.022,0.939,0.513
02-28,2.55,0.025,1.05,0.379
03-01,2.604,0.042,1.758,0.393
03-02,3.074,0.042,1.77,0.258
03-03,3.028,0.044,1.859,0.339
03-04,3.15,0.055,2.31,0.2
03-05,2.988,0.054,2.268,0.191
03-06,3.119,0.059,2.498,0.066
03-07,3.177,0.049,2.053,0.125
03-08,3.327,0.063,2.66,0.087
03-09,3.543,0.077,3.22,0.078
03-10,3.936,0.068,2.863,0.083
03-11,4.241,0.065,2.746,0.152
03-12,4.262,0.071,2.993,0.152
03-13,4.122,0.061,2.56,0.167
03-14,3.92,0.06,2.52,0.183
03-15,4.35,0.06,2.52,0.2
03-16,5.268,0.064,2.673,0.28
03-17,4.422,0.031,1.307,0.436
03-18,4.267,0.018,0.776,0.744
03-19,4.068,-0.016,-0.672,0.86
03-20,4.562,-0.059,-2.467,0.513
03-21,5.077,-0.057,-2.38,0.687
03-22,5.198,-0.071,-2.991,0.706
03-23,5.273,-0.078,-3.296,0.615
03-24,6.02,-0.125,-5.257,0.291
03-25,5.139,-0.131,-5.491,0.227
03-26,5.786,-0.147,-6.165,0.113
03-27,6.166,-0.237,-9.954,0.102
03-28,8.21,-0.155,-6.529,0.183
03-29,9.8,-0.1,-4.2,0.258
03-30,11.742,0.021,0.882,0.92
03-31,12.639,0.07,2.922,0.651
04-01,12.04,0.07,2.94,0.466
04-02,10.425,0.063,2.628,0.546
04-03,11.361,0.081,3.39,0.339
04-04,14.051,0.075,3.164,0.379
04-05,15.144,0.072,3.013,0.513
04-06,13.769,0.034,1.44,0.86
04-07,11.972,0.036,1.527,0.546
04-08,10.549,0.074,3.128,0.352
04-09,9.072,0.031,1.313,0.98
04-10,8.35,0.005,0.21,0.9
04-11,8.787,0.003,0.14,0.92
04-12,8.798,0.029,1.211,0.96
04-13,8.006,0.068,2.841,0.651
04-14,8.898,0.094,3.943,0.315
04-15,8.996,0.083,3.488,0.237
04-16,9.246,0.042,1.785,0.481
04-17,8.69,0.035,1.481,0.513
04-18,7.339,0.015,0.614,0.633
04-19,6.404,0.017,0.718,0.651
04-20,5.447,0.048,2.03,0.393
04-21,5.998,0.069,2.915,0.258
04-22,5.9,0.07,2.94,0.421
04-23,5.246,0.063,2.633,0.327
04-24,5.231,0.041,1.708,0.451
04-25,4.628,0.024,1.0,0.801
04-26,4.068,0.009,0.38,0.94
04-27,3.703,0.012,0.484,0.9
04-28,3.497,0.013,0.56,0.687
04-29,3.95,-0.005,-0.195,0.841
04-30,3.606,-0.012,-0.504,0.744
05-01,3.893,0.007,0.28,0.744
05-02,3.397,0.038,1.614,0.303
05-03,4.127,0.043,1.82,0.269
05-04,3.604,0.057,2.391,0.209
05-05,3.197,0.048,2.03,0.167
