,mean,slp,chg,pvalue
01-01,1.78,0.003,0.12,0.745
01-02,1.64,0.003,0.146,0.649
01-03,1.95,0.01,0.42,0.948
01-04,1.73,0.008,0.352,0.965
01-05,1.61,0.033,1.374,1.0
01-06,1.72,0.041,1.74,0.007
01-07,3.08,0.013,0.55,0.778
01-08,4.56,-0.036,-1.515,0.68
01-09,4.56,-0.031,-1.296,0.461
01-10,2.7,-0.012,-0.525,0.53
01-11,3.68,0.025,1.06,0.423
01-12,3.0,0.031,1.288,0.795
01-13,3.11,0.013,0.548,0.862
01-14,2.07,0.011,0.454,0.795
01-15,1.84,-0.001,-0.03,0.603
01-16,1.96,-0.02,-0.822,0.435
01-17,2.0,-0.011,-0.466,0.461
01-18,2.32,-0.02,-0.82,0.193
01-19,3.14,0.0,0.0,0.68
01-20,3.06,-0.048,-2.026,0.41
01-21,2.18,-0.034,-1.446,0.308
01-22,2.67,-0.006,-0.256,0.633
01-23,2.26,0.005,0.196,1.0
01-24,2.94,-0.001,-0.04,0.778
01-25,3.45,-0.005,-0.21,0.778
01-26,2.58,0.008,0.318,0.573
01-27,3.0,0.006,0.262,0.68
01-28,2.18,0.002,0.09,0.68
01-29,2.3,-0.01,-0.42,0.983
01-30,3.14,-0.007,-0.28,0.914
01-31,3.2,-0.029,-1.202,0.965
02-01,2.57,-0.028,-1.197,0.812
02-02,1.97,-0.014,-0.588,0.745
02-03,1.92,-0.016,-0.654,0.696
02-04,2.55,-0.023,-0.95,0.288
02-05,2.63,-0.056,-2.366,0.069
02-06,2.89,-0.076,-3.188,0.011
02-07,2.33,-0.035,-1.49,0.948
02-08,2.04,-0.018,-0.74,0.845
02-09,1.73,-0.035,-1.482,0.502
02-10,1.75,-0.064,-2.678,0.119
02-11,2.97,-0.023,-0.984,0.665
02-12,4.41,0.017,0.72,0.828
02-13,3.0,0.083,3.474,0.186
02-14,2.24,0.045,1.902,0.461
02-15,2.55,0.022,0.914,0.374
02-16,2.6,0.005,0.222,0.948
02-17,3.17,-0.002,-0.1,0.488
02-18,2.16,-0.004,-0.166,0.351
02-19,1.77,0.004,0.158,0.948
02-20,1.73,0.007,0.28,0.649
02-21,1.87,0.015,0.644,0.26
02-22,1.56,0.014,0.588,0.53
02-23,1.62,0.009,0.38,0.423
02-24,2.31,0.004,0.154,1.0
02-25,2.83,0.016,0.66,0.897
02-26,2.71,0.027,1.12,0.965
02-27,2.26,0.01,0.42,0.618
02-28,2.14,-0.002,-0.08,0.914
03-01,1.9,-0.023,-0.962,0.065
03-02,2.35,-0.024,-1.018,0.665
03-03,2.12,-0.014,-0.588,0.965
03-04,2.69,-0.035,-1.456,0.745
03-05,2.58,-0.044,-1.84,0.193
03-06,2.03,-0.017,-0.71,0.845
03-07,1.49,-0.007,-0.3,0.696
03-08,1.58,-0.003,-0.146,1.0
03-09,1.36,0.013,0.542,0.618
03-10,1.36,0.038,1.578,0.099
03-11,1.1,0.031,1.288,0.015
03-12,1.04,0.025,1.05,0.179
03-13,1.14,0.032,1.34,0.072
03-14,1.39,0.041,1.74,0.013
03-15,1.58,0.054,2.258,0.001
03-16,1.69,0.049,2.054,0.016
03-17,2.58,0.058,2.42,0.696
03-18,3.0,0.033,1.38,0.588
03-19,2.53,0.03,1.26,0.269
03-20,2.67,-0.011,-0.466,0.665
03-21,2.26,-0.018,-0.746,0.965
03-22,2.12,0.004,0.162,0.879
03-23,2.29,-0.003,-0.132,0.879
03-24,2.15,-0.025,-1.036,0.386
03-25,2.28,-0.017,-0.72,0.53
03-26,2.12,0.002,0.086,0.795
03-27,2.41,-0.006,-0.254,0.26
03-28,2.49,-0.016,-0.668,0.186
03-29,2.83,-0.008,-0.33,0.386
03-30,3.88,-0.078,-3.26,0.051
03-31,3.08,-0.06,-2.52,0.072
04-01,2.69,-0.041,-1.716,0.242
04-02,2.55,-0.054,-2.262,0.124
04-03,2.58,-0.04,-1.68,0.186
04-04,2.52,-0.038,-1.588,0.461
04-05,2.63,-0.041,-1.73,0.398
04-06,3.23,-0.05,-2.1,0.141
04-07,2.94,-0.025,-1.068,0.435
04-08,3.25,-0.015,-0.636,0.914
04-09,2.16,-0.036,-1.522,0.34
04-10,2.72,-0.016,-0.688,0.448
04-11,2.75,0.0,0.0,0.931
04-12,2.49,-0.018,-0.744,0.649
04-13,2.86,-0.026,-1.074,0.633
04-14,2.89,-0.038,-1.614,0.209
04-15,2.55,-0.028,-1.164,0.41
04-16,1.98,-0.02,-0.84,0.278
04-17,1.67,-0.021,-0.894,0.159
04-18,1.64,-0.024,-1.02,0.474
04-19,2.17,-0.001,-0.038,0.633
04-20,2.0,-0.01,-0.42,0.713
04-21,1.59,-0.02,-0.84,0.914
04-22,1.75,-0.015,-0.63,0.862
04-23,1.63,-0.025,-1.044,0.488
04-24,1.87,-0.04,-1.662,0.049
04-25,2.12,-0.028,-1.184,0.474
04-26,2.17,-0.02,-0.824,0.965
04-27,1.98,-0.013,-0.548,0.762
04-28,1.77,-0.003,-0.11,0.474
04-29,1.44,-0.002,-0.09,0.795
04-30,1.43,0.003,0.112,0.983
05-01,1.32,-0.001,-0.048,1.0
05-02,1.41,-0.009,-0.374,0.68
05-03,1.64,-0.005,-0.218,0.812
05-04,1.44,0.0,0.0,0.435
05-05,1.44,0.002,0.094,0.983
05-06,1.67,-0.005,-0.228,0.745
05-07,1.08,-0.011,-0.444,0.745
05-08,1.42,-0.016,-0.665,0.423
05-09,1.21,-0.017,-0.716,0.41
05-10,0.911,-0.008,-0.315,0.618
05-11,1.02,-0.004,-0.18,0.812
05-12,0.88,-0.001,-0.026,0.298
05-13,1.26,-0.005,-0.21,0.603
05-14,1.19,0.002,0.084,0.713
05-15,1.47,-0.007,-0.304,0.53
05-16,1.56,-0.025,-1.038,0.037
05-17,1.16,-0.028,-1.196,0.042
05-18,1.269,-0.012,-0.525,0.193
05-19,1.02,-0.012,-0.514,0.225
05-20,1.05,-0.006,-0.26,0.159
05-21,1.43,-0.029,-1.208,0.544
05-22,1.02,-0.022,-0.934,0.242
05-23,1.09,-0.03,-1.26,0.069
05-24,0.94,-0.021,-0.88,0.051
05-25,0.75,-0.016,-0.682,0.019
05-26,0.67,-0.01,-0.42,0.135
05-27,0.65,-0.006,-0.242,0.34
05-28,0.87,-0.001,-0.022,0.558
05-29,1.24,-0.004,-0.172,0.897
05-30,1.34,-0.004,-0.186,0.828
05-31,0.88,-0.003,-0.132,1.0
06-01,0.87,-0.007,-0.31,0.618
06-02,1.1,-0.014,-0.606,0.435
06-03,0.85,-0.002,-0.086,0.965
06-04,1.16,-0.011,-0.478,0.618
06-05,0.98,-0.003,-0.114,0.914
